
[00:00:00.000 --> 00:00:03.500]   Since 2012, there's been no increase in American life expectancy.
[03:57:57.460 --> 03:57:58.460]   Dr. Jay Bhattacharya: Right.
[03:57:58.460 --> 03:57:59.460]   Dr. Jay Bhattacharya: Right.
[03:57:59.460 --> 03:58:00.460]   Dr. Jay Bhattacharya: Right.
[03:58:00.460 --> 03:58:01.460]   Dr. Jay Bhattacharya: Right.
[03:58:01.460 --> 03:58:02.460]   Dr. Jay Bhattacharya: Right.
[03:58:02.460 --> 03:58:03.460]   Dr. Jay Bhattacharya: Right.
[03:58:03.460 --> 03:58:04.460]   Dr. Jay Bhattacharya: Right.
[03:58:04.460 --> 03:58:05.460]   Dr. Jay Bhattacharya: Right.
[03:58:05.460 --> 03:58:06.460]   Dr. Jay Bhattacharya: Right.
[03:58:06.460 --> 03:58:07.460]   Dr. Jay Bhattacharya: Right.
[03:58:07.460 --> 03:58:08.460]   Dr. Jay Bhattacharya: Right.
[03:58:08.460 --> 03:58:09.460]   Dr. Jay Bhattacharya: Right.
[03:58:09.460 --> 03:58:10.460]   Dr. Jay Bhattacharya: Right.
[03:58:10.460 --> 03:58:11.460]   Dr. Jay Bhattacharya: Right.
[03:58:11.460 --> 03:58:12.460]   Dr. Jay Bhattacharya: Right.
[03:58:12.460 --> 03:58:13.460]   Dr. Jay Bhattacharya: Right.
[03:58:13.460 --> 03:58:14.460]   Dr. Jay Bhattacharya: Right.
[03:58:14.460 --> 03:58:15.460]   Dr. Jay Bhattacharya: Right.
[03:58:15.460 --> 03:58:16.460]   Dr. Jay Bhattacharya: Right.
[03:58:16.460 --> 03:58:17.460]   Dr. Jay Bhattacharya: Right.
[03:58:17.460 --> 03:58:18.460]   Dr. Jay Bhattacharya: Right.
[03:58:18.460 --> 03:58:19.460]   Dr. Jay Bhattacharya: Right.
[03:58:19.460 --> 03:58:20.460]   Dr. Jay Bhattacharya: Right.
[03:58:20.460 --> 03:58:21.460]   Dr. Jay Bhattacharya: Right.
[03:58:21.460 --> 03:58:22.460]   Dr. Jay Bhattacharya: Right.
[03:58:22.460 --> 03:58:23.460]   Dr. Jay Bhattacharya: Right.
[03:58:23.460 --> 03:58:24.460]   Dr. Jay Bhattacharya: Right.
[03:58:24.460 --> 03:58:25.460]   Dr. Jay Bhattacharya: Right.
[03:58:25.460 --> 03:58:26.460]   Dr. Jay Bhattacharya: Right.
[03:58:26.460 --> 03:58:27.460]   Dr. Jay Bhattacharya: Right.
[03:58:27.460 --> 03:58:28.460]   Dr. Jay Bhattacharya: Right.
[03:58:28.460 --> 03:58:29.460]   Dr. Jay Bhattacharya: Right.
[03:58:29.460 --> 03:58:30.460]   Dr. Jay Bhattacharya: Right.
[03:58:30.460 --> 03:58:31.460]   Dr. Jay Bhattacharya: Right.
[03:58:31.460 --> 03:58:32.460]   Dr. Jay Bhattacharya: Right.
[03:58:32.460 --> 03:58:33.460]   Dr. Jay Bhattacharya: Right.
[03:58:33.460 --> 03:58:34.460]   Dr. Jay Bhattacharya: Right.
[03:58:34.460 --> 03:58:35.460]   Dr. Jay Bhattacharya: Right.
[03:58:35.460 --> 03:58:36.460]   Dr. Jay Bhattacharya: Right.
[03:58:36.460 --> 03:58:37.460]   Dr. Jay Bhattacharya: Right.
[03:58:37.460 --> 03:58:38.460]   Dr. Jay Bhattacharya: Right.
[03:58:38.460 --> 03:58:39.460]   Dr. Jay Bhattacharya: Right.
[03:58:39.460 --> 03:58:40.460]   Dr. Jay Bhattacharya: Right.
[03:58:40.460 --> 03:58:41.460]   Dr. Jay Bhattacharya: Right.
[03:58:41.460 --> 03:58:42.460]   Dr. Jay Bhattacharya: Right.
[03:58:42.460 --> 03:58:43.460]   Dr. Jay Bhattacharya: Right.
[03:58:43.460 --> 03:58:44.460]   Dr. Jay Bhattacharya: Right.
[03:58:44.460 --> 03:58:45.460]   Dr. Jay Bhattacharya: Right.
[03:58:45.460 --> 03:58:46.460]   Dr. Jay Bhattacharya: Right.
[03:58:46.460 --> 03:58:47.460]   Dr. Jay Bhattacharya: Right.
[03:58:47.460 --> 03:58:48.460]   Dr. Jay Bhattacharya: Right.
[03:58:48.460 --> 03:58:49.460]   Dr. Jay Bhattacharya: Right.
[03:58:49.460 --> 03:58:50.460]   Dr. Jay Bhattacharya: Right.
[03:58:50.460 --> 03:58:51.460]   Dr. Jay Bhattacharya: Right.
[03:58:51.460 --> 03:58:52.460]   Dr. Jay Bhattacharya: Right.
[03:58:52.460 --> 03:58:53.460]   Dr. Jay Bhattacharya: Right.
[03:58:53.460 --> 03:58:54.460]   Dr. Jay Bhattacharya: Right.
[03:58:54.460 --> 03:58:55.460]   Dr. Jay Bhattacharya: Right.
[03:58:55.460 --> 03:58:56.460]   Dr. Jay Bhattacharya: Right.
[03:58:56.460 --> 03:58:57.460]   Dr. Jay Bhattacharya: Right.
[03:58:57.460 --> 03:58:58.460]   Dr. Jay Bhattacharya: Right.
[03:58:58.460 --> 03:58:59.460]   Dr. Jay Bhattacharya: Right.
[03:58:59.460 --> 03:59:00.460]   Dr. Jay Bhattacharya: Right.
[03:59:00.460 --> 03:59:01.460]   Dr. Jay Bhattacharya: Right.
[03:59:01.460 --> 03:59:02.460]   Dr. Jay Bhattacharya: Right.
[03:59:02.460 --> 03:59:03.460]   Dr. Jay Bhattacharya: Right.
[03:59:03.460 --> 03:59:04.460]   Dr. Jay Bhattacharya: Right.
[03:59:04.460 --> 03:59:05.460]   Dr. Jay Bhattacharya: Right.
[03:59:05.460 --> 03:59:06.460]   Dr. Jay Bhattacharya: Right.
[03:59:06.460 --> 03:59:07.460]   Dr. Jay Bhattacharya: Right.
[03:59:07.460 --> 03:59:08.460]   Dr. Jay Bhattacharya: Right.
[03:59:08.460 --> 03:59:09.460]   Dr. Jay Bhattacharya: Right.
[03:59:09.460 --> 03:59:10.460]   Dr. Jay Bhattacharya: Right.
[03:59:10.460 --> 03:59:11.460]   Dr. Jay Bhattacharya: Right.
[03:59:11.460 --> 03:59:12.460]   Dr. Jay Bhattacharya: Right.
[03:59:12.460 --> 03:59:13.460]   Dr. Jay Bhattacharya: Right.
[03:59:13.460 --> 03:59:14.460]   Dr. Jay Bhattacharya: Right.
[03:59:14.460 --> 03:59:15.460]   Dr. Jay Bhattacharya: Right.
[03:59:15.460 --> 03:59:16.460]   Dr. Jay Bhattacharya: Right.
[03:59:16.460 --> 03:59:17.460]   Dr. Jay Bhattacharya: Right.
[03:59:17.460 --> 03:59:18.460]   Dr. Jay Bhattacharya: Right.
[03:59:18.460 --> 03:59:19.460]   Dr. Jay Bhattacharya: Right.
[03:59:19.460 --> 03:59:20.460]   Dr. Jay Bhattacharya: Right.
[03:59:20.460 --> 03:59:21.460]   Dr. Jay Bhattacharya: Right.
[03:59:21.460 --> 03:59:22.460]   Dr. Jay Bhattacharya: Right.
[03:59:22.460 --> 03:59:23.460]   Dr. Jay Bhattacharya: Right.
[03:59:23.460 --> 03:59:24.460]   Dr. Jay Bhattacharya: Right.
[03:59:24.460 --> 03:59:25.460]   Dr. Jay Bhattacharya: Right.
[03:59:25.460 --> 03:59:26.460]   Dr. Jay Bhattacharya: Right.
[03:59:26.460 --> 03:59:27.460]   Dr. Jay Bhattacharya: Right.
[03:59:27.460 --> 03:59:28.460]   Dr. Jay Bhattacharya: Right.
[03:59:28.460 --> 03:59:29.460]   Dr. Jay Bhattacharya: Right.
[03:59:29.460 --> 03:59:30.460]   Dr. Jay Bhattacharya: Right.
[03:59:30.460 --> 03:59:31.460]   Dr. Jay Bhattacharya: Right.
[03:59:31.460 --> 03:59:32.460]   Dr. Jay Bhattacharya: Right.
[03:59:32.460 --> 03:59:33.460]   Dr. Jay Bhattacharya: Right.
[03:59:33.460 --> 03:59:34.460]   Dr. Jay Bhattacharya: Right.
[03:59:34.460 --> 03:59:35.460]   Dr. Jay Bhattacharya: Right.
[03:59:35.460 --> 03:59:36.460]   Dr. Jay Bhattacharya: Right.
[03:59:36.460 --> 03:59:37.460]   Dr. Jay Bhattacharya: Right.
[03:59:37.460 --> 03:59:38.460]   Dr. Jay Bhattacharya: Right.
[03:59:38.460 --> 03:59:39.460]   Dr. Jay Bhattacharya: Right.
[03:59:39.460 --> 03:59:40.460]   Dr. Jay Bhattacharya: Right.
[03:59:40.460 --> 03:59:41.460]   Dr. Jay Bhattacharya: Right.
[03:59:41.460 --> 03:59:42.460]   Dr. Jay Bhattacharya: Right.
[03:59:42.460 --> 03:59:43.460]   Dr. Jay Bhattacharya: Right.
[03:59:43.460 --> 03:59:44.460]   Dr. Jay Bhattacharya: Right.
[03:59:44.460 --> 03:59:45.460]   Dr. Jay Bhattacharya: Right.
[03:59:45.460 --> 03:59:46.460]   Dr. Jay Bhattacharya: Right.
[03:59:46.460 --> 03:59:47.460]   Dr. Jay Bhattacharya: Right.
[03:59:47.460 --> 03:59:48.460]   Dr. Jay Bhattacharya: Right.
[03:59:48.460 --> 03:59:49.460]   Dr. Jay Bhattacharya: Right.
[03:59:49.460 --> 03:59:50.460]   Dr. Jay Bhattacharya: Right.
[03:59:50.460 --> 03:59:51.460]   Dr. Jay Bhattacharya: Right.
[03:59:51.460 --> 03:59:52.460]   Dr. Jay Bhattacharya: Right.
[03:59:52.460 --> 03:59:53.460]   Dr. Jay Bhattacharya: Right.
[03:59:53.460 --> 03:59:54.460]   Dr. Jay Bhattacharya: Right.
[03:59:54.460 --> 03:59:55.460]   Dr. Jay Bhattacharya: Right.
[03:59:55.460 --> 03:59:56.460]   Dr. Jay Bhattacharya: Right.
[03:59:56.460 --> 03:59:57.460]   Dr. Jay Bhattacharya: Right.
[03:59:57.460 --> 03:59:58.460]   Dr. Jay Bhattacharya: Right.
[03:59:58.460 --> 03:59:59.460]   Dr. Jay Bhattacharya: Right.
[03:59:59.460 --> 04:00:00.460]   Dr. Jay Bhattacharya: Right.
[04:00:00.460 --> 04:00:01.460]   Dr. Jay Bhattacharya: Right.
[04:00:01.460 --> 04:00:02.460]   Dr. Jay Bhattacharya: Right.
[04:00:02.460 --> 04:00:03.460]   Dr. Jay Bhattacharya: Right.
[04:00:03.460 --> 04:00:04.460]   Dr. Jay Bhattacharya: Right.
[04:00:04.460 --> 04:00:05.460]   Dr. Jay Bhattacharya: Right.
[04:00:05.460 --> 04:00:06.460]   Dr. Jay Bhattacharya: Right.
[04:00:06.460 --> 04:00:07.460]   Dr. Jay Bhattacharya: Right.
[04:00:07.460 --> 04:00:08.460]   Dr. Jay Bhattacharya: Right.
[04:00:08.460 --> 04:00:09.460]   Dr. Jay Bhattacharya: Right.
[04:00:09.460 --> 04:00:10.460]   Dr. Jay Bhattacharya: Right.
[04:00:10.460 --> 04:00:11.460]   Dr. Jay Bhattacharya: Right.
[04:00:11.460 --> 04:00:12.460]   Dr. Jay Bhattacharya: Right.
[04:00:12.460 --> 04:00:13.460]   Dr. Jay Bhattacharya: Right.
[04:00:13.460 --> 04:00:14.460]   Dr. Jay Bhattacharya: Right.
[04:00:14.460 --> 04:00:15.460]   Dr. Jay Bhattacharya: Right.
[04:00:15.460 --> 04:00:16.460]   Dr. Jay Bhattacharya: Right.
[04:00:16.460 --> 04:00:17.460]   Dr. Jay Bhattacharya: Right.
[04:00:17.460 --> 04:00:18.460]   Dr. Jay Bhattacharya: Right.
[04:00:18.460 --> 04:00:19.460]   Dr. Jay Bhattacharya: Right.
[04:00:19.460 --> 04:00:20.460]   Dr. Jay Bhattacharya: Right.
[04:00:20.460 --> 04:00:21.460]   Dr. Jay Bhattacharya: Right.
[04:00:21.460 --> 04:00:22.460]   Dr. Jay Bhattacharya: Right.
[04:00:22.460 --> 04:00:23.460]   Dr. Jay Bhattacharya: Right.
[04:00:23.460 --> 04:00:24.460]   Dr. Jay Bhattacharya: Right.
[04:00:24.460 --> 04:00:25.460]   Dr. Jay Bhattacharya: Right.
[04:00:25.460 --> 04:00:26.460]   Dr. Jay Bhattacharya: Right.
[04:00:26.460 --> 04:00:27.460]   Dr. Jay Bhattacharya: Right.
[04:00:27.460 --> 04:00:28.460]   Dr. Jay Bhattacharya: Right.
[04:00:28.460 --> 04:00:29.460]   Dr. Jay Bhattacharya: Right.
[04:00:29.460 --> 04:00:30.460]   Dr. Jay Bhattacharya: Right.
[04:00:30.460 --> 04:00:31.460]   Dr. Jay Bhattacharya: Right.
[04:00:31.460 --> 04:00:32.460]   Dr. Jay Bhattacharya: Right.
[04:00:32.460 --> 04:00:33.460]   Dr. Jay Bhattacharya: Right.
[04:00:33.460 --> 04:00:34.460]   Dr. Jay Bhattacharya: Right.
[04:00:34.460 --> 04:00:35.460]   Dr. Jay Bhattacharya: Right.
[04:00:35.460 --> 04:00:36.460]   Dr. Jay Bhattacharya: Right.
[04:00:36.460 --> 04:00:37.460]   Dr. Jay Bhattacharya: Right.
[04:00:37.460 --> 04:00:38.460]   Dr. Jay Bhattacharya: Right.
[04:00:38.460 --> 04:00:39.460]   Dr. Jay Bhattacharya: Right.
[04:00:39.460 --> 04:00:40.460]   Dr. Jay Bhattacharya: Right.
[04:00:40.460 --> 04:00:41.460]   Dr. Jay Bhattacharya: Right.
[04:00:41.460 --> 04:00:42.460]   Dr. Jay Bhattacharya: Right.
[04:00:42.460 --> 04:00:43.460]   Dr. Jay Bhattacharya: Right.
[04:00:43.460 --> 04:00:44.460]   Dr. Jay Bhattacharya: Right.
[04:00:44.460 --> 04:00:45.460]   Dr. Jay Bhattacharya: Right.
[04:00:45.460 --> 04:00:46.460]   Dr. Jay Bhattacharya: Right.
[04:00:46.460 --> 04:00:47.460]   Dr. Jay Bhattacharya: Right.
[04:00:47.460 --> 04:00:48.460]   Dr. Jay Bhattacharya: Right.
[04:00:48.460 --> 04:00:49.460]   Dr. Jay Bhattacharya: Right.
[04:00:49.460 --> 04:00:50.460]   Dr. Jay Bhattacharya: Right.
[04:00:50.460 --> 04:00:51.460]   Dr. Jay Bhattacharya: Right.
[04:00:51.460 --> 04:00:52.460]   Dr. Jay Bhattacharya: Right.
[04:00:52.460 --> 04:00:53.460]   Dr. Jay Bhattacharya: Right.
[04:00:53.460 --> 04:00:54.460]   Dr. Jay Bhattacharya: Right.
[04:00:54.460 --> 04:00:55.460]   Dr. Jay Bhattacharya: Right.
[04:00:55.460 --> 04:00:56.460]   Dr. Jay Bhattacharya: Right.
[04:00:56.460 --> 04:00:57.460]   Dr. Jay Bhattacharya: Right.
[04:00:57.460 --> 04:00:58.460]   Dr. Jay Bhattacharya: Right.
[04:00:58.460 --> 04:00:59.460]   Dr. Jay Bhattacharya: Right.
[04:00:59.460 --> 04:01:00.460]   Dr. Jay Bhattacharya: Right.
[04:01:00.460 --> 04:01:01.460]   Dr. Jay Bhattacharya: Right.
[04:01:01.460 --> 04:01:02.460]   Dr. Jay Bhattacharya: Right.
[04:01:02.460 --> 04:01:03.460]   Dr. Jay Bhattacharya: Right.
[04:01:03.460 --> 04:01:04.460]   Dr. Jay Bhattacharya: Right.
[04:01:04.460 --> 04:01:05.460]   Dr. Jay Bhattacharya: Right.
[04:01:05.460 --> 04:01:06.460]   Dr. Jay Bhattacharya: Right.
[04:01:06.460 --> 04:01:07.460]   Dr. Jay Bhattacharya: Right.
[04:01:07.460 --> 04:01:08.460]   Dr. Jay Bhattacharya: Right.
[04:01:08.460 --> 04:01:09.460]   Dr. Jay Bhattacharya: Right.
[04:01:09.460 --> 04:01:10.460]   Dr. Jay Bhattacharya: Right.
[04:01:10.460 --> 04:01:11.460]   Dr. Jay Bhattacharya: Right.
[04:01:11.460 --> 04:01:12.460]   Dr. Jay Bhattacharya: Right.
[04:01:12.460 --> 04:01:13.460]   Dr. Jay Bhattacharya: Right.
[04:01:13.460 --> 04:01:14.460]   Dr. Jay Bhattacharya: Right.
[04:01:14.460 --> 04:01:15.460]   Dr. Jay Bhattacharya: Right.
[04:01:15.460 --> 04:01:16.460]   Dr. Jay Bhattacharya: Right.
[04:01:16.460 --> 04:01:17.460]   Dr. Jay Bhattacharya: Right.
[04:01:17.460 --> 04:01:18.460]   Dr. Jay Bhattacharya: Right.
[04:01:18.460 --> 04:01:19.460]   Dr. Jay Bhattacharya: Right.
[04:01:19.460 --> 04:01:20.460]   Dr. Jay Bhattacharya: Right.
[04:01:20.460 --> 04:01:21.460]   Dr. Jay Bhattacharya: Right.
[04:01:21.460 --> 04:01:22.460]   Dr. Jay Bhattacharya: Right.
[04:01:22.460 --> 04:01:23.460]   Dr. Jay Bhattacharya: Right.
[04:01:23.460 --> 04:01:24.460]   Dr. Jay Bhattacharya: Right.
[04:01:24.460 --> 04:01:25.460]   Dr. Jay Bhattacharya: Right.
[04:01:25.460 --> 04:01:26.460]   Dr. Jay Bhattacharya: Right.
[04:01:26.460 --> 04:01:27.460]   Dr. Jay Bhattacharya: Right.
[04:01:27.460 --> 04:01:28.460]   Dr. Jay Bhattacharya: Right.
[04:01:28.460 --> 04:01:29.460]   Dr. Jay Bhattacharya: Right.
[04:01:29.460 --> 04:01:30.460]   Dr. Jay Bhattacharya: Right.
[04:01:30.460 --> 04:01:31.460]   Dr. Jay Bhattacharya: Right.
[04:01:31.460 --> 04:01:32.460]   Dr. Jay Bhattacharya: Right.
[04:01:32.460 --> 04:01:33.460]   Dr. Jay Bhattacharya: Right.
[04:01:33.460 --> 04:01:34.460]   Dr. Jay Bhattacharya: Right.
[04:01:34.460 --> 04:01:35.460]   Dr. Jay Bhattacharya: Right.
[04:01:35.460 --> 04:01:36.460]   Dr. Jay Bhattacharya: Right.
[04:01:36.460 --> 04:01:37.460]   Dr. Jay Bhattacharya: Right.
[04:01:37.460 --> 04:01:38.460]   Dr. Jay Bhattacharya: Right.
[04:01:38.460 --> 04:01:39.460]   Dr. Jay Bhattacharya: Right.
[04:01:39.460 --> 04:01:40.460]   Dr. Jay Bhattacharya: Right.
[04:01:40.460 --> 04:01:41.460]   Dr. Jay Bhattacharya: Right.
[04:01:41.460 --> 04:01:42.460]   Dr. Jay Bhattacharya: Right.
[04:01:42.460 --> 04:01:43.460]   Dr. Jay Bhattacharya: Right.
[04:01:43.460 --> 04:01:44.460]   Dr. Jay Bhattacharya: Right.
[04:01:44.460 --> 04:01:45.460]   Dr. Jay Bhattacharya: Right.
[04:01:45.460 --> 04:01:46.460]   Dr. Jay Bhattacharya: Right.
[04:01:46.460 --> 04:01:47.460]   Dr. Jay Bhattacharya: Right.
[04:01:47.460 --> 04:01:48.460]   Dr. Jay Bhattacharya: Right.
[04:01:48.460 --> 04:01:49.460]   Dr. Jay Bhattacharya: Right.
[04:01:49.460 --> 04:01:50.460]   Dr. Jay Bhattacharya: Right.
[04:01:50.460 --> 04:01:51.460]   Dr. Jay Bhattacharya: Right.
[04:01:51.460 --> 04:01:52.460]   Dr. Jay Bhattacharya: Right.
[04:01:52.460 --> 04:01:53.460]   Dr. Jay Bhattacharya: Right.
[04:01:53.460 --> 04:01:54.460]   Dr. Jay Bhattacharya: Right.
[04:01:54.460 --> 04:01:55.460]   Dr. Jay Bhattacharya: Right.
[04:01:55.460 --> 04:01:56.460]   Dr. Jay Bhattacharya: Right.
[04:01:56.460 --> 04:01:57.460]   Dr. Jay Bhattacharya: Right.
[04:01:57.460 --> 04:01:58.460]   Dr. Jay Bhattacharya: Right.
[04:01:58.460 --> 04:01:59.460]   Dr. Jay Bhattacharya: Right.
[04:01:59.460 --> 04:02:00.460]   Dr. Jay Bhattacharya: Right.
[04:02:00.460 --> 04:02:01.460]   Dr. Jay Bhattacharya: Right.
[04:02:01.460 --> 04:02:02.460]   Dr. Jay Bhattacharya: Right.
[04:02:02.460 --> 04:02:03.460]   Dr. Jay Bhattacharya: Right.
[04:02:03.460 --> 04:02:04.460]   Dr. Jay Bhattacharya: Right.
[04:02:04.460 --> 04:02:05.460]   Dr. Jay Bhattacharya: Right.
[04:02:05.460 --> 04:02:06.460]   Dr. Jay Bhattacharya: Right.
[04:02:06.460 --> 04:02:07.460]   Dr. Jay Bhattacharya: Right.
[04:02:07.460 --> 04:02:08.460]   Dr. Jay Bhattacharya: Right.
[04:02:08.460 --> 04:02:09.460]   Dr. Jay Bhattacharya: Right.
[04:02:09.460 --> 04:02:10.460]   Dr. Jay Bhattacharya: Right.
[04:02:10.460 --> 04:02:11.460]   Dr. Jay Bhattacharya: Right.
[04:02:11.460 --> 04:02:12.460]   Dr. Jay Bhattacharya: Right.
[04:02:12.460 --> 04:02:13.460]   Dr. Jay Bhattacharya: Right.
[04:02:13.460 --> 04:02:14.460]   Dr. Jay Bhattacharya: Right.
[04:02:14.460 --> 04:02:15.460]   Dr. Jay Bhattacharya: Right.
[04:02:15.460 --> 04:02:16.460]   Dr. Jay Bhattacharya: Right.
[04:02:16.460 --> 04:02:17.460]   Dr. Jay Bhattacharya: Right.
[04:02:17.460 --> 04:02:18.460]   Dr. Jay Bhattacharya: Right.
[04:02:18.460 --> 04:02:19.460]   Dr. Jay Bhattacharya: Right.
[04:02:19.460 --> 04:02:20.460]   Dr. Jay Bhattacharya: Right.
[04:02:20.460 --> 04:02:21.460]   Dr. Jay Bhattacharya: Right.
[04:02:21.460 --> 04:02:22.460]   Dr. Jay Bhattacharya: Right.
[04:02:22.460 --> 04:02:23.460]   Dr. Jay Bhattacharya: Right.
[04:02:23.460 --> 04:02:24.460]   Dr. Jay Bhattacharya: Right.
[04:02:24.460 --> 04:02:25.460]   Dr. Jay Bhattacharya: Right.
[04:02:25.460 --> 04:02:26.460]   Dr. Jay Bhattacharya: Right.
[04:02:26.460 --> 04:02:27.460]   Dr. Jay Bhattacharya: Right.
[04:02:27.460 --> 04:02:28.460]   Dr. Jay Bhattacharya: Right.
[04:02:28.460 --> 04:02:29.460]   Dr. Jay Bhattacharya: Right.
[04:02:29.460 --> 04:02:30.460]   Dr. Jay Bhattacharya: Right.
[04:02:30.460 --> 04:02:31.460]   Dr. Jay Bhattacharya: Right.
[04:02:31.460 --> 04:02:32.460]   Dr. Jay Bhattacharya: Right.
[04:02:32.460 --> 04:02:33.460]   Dr. Jay Bhattacharya: Right.
[04:02:33.460 --> 04:02:34.460]   Dr. Jay Bhattacharya: Right.
[04:02:34.460 --> 04:02:35.460]   Dr. Jay Bhattacharya: Right.
[04:02:35.460 --> 04:02:36.460]   Dr. Jay Bhattacharya: Right.
[04:02:36.460 --> 04:02:37.460]   Dr. Jay Bhattacharya: Right.
[04:02:37.460 --> 04:02:38.460]   Dr. Jay Bhattacharya: Right.
[04:02:38.460 --> 04:02:39.460]   Dr. Jay Bhattacharya: Right.
[04:02:39.460 --> 04:02:40.460]   Dr. Jay Bhattacharya: Right.
[04:02:40.460 --> 04:02:41.460]   Dr. Jay Bhattacharya: Right.
[04:02:41.460 --> 04:02:42.460]   Dr. Jay Bhattacharya: Right.
[04:02:42.460 --> 04:02:43.460]   Dr. Jay Bhattacharya: Right.
[04:02:43.460 --> 04:02:44.460]   Dr. Jay Bhattacharya: Right.
[04:02:44.460 --> 04:02:45.460]   Dr. Jay Bhattacharya: Right.
[04:02:45.460 --> 04:02:46.460]   Dr. Jay Bhattacharya: Right.
[04:02:46.460 --> 04:02:47.460]   Dr. Jay Bhattacharya: Right.
[04:02:47.460 --> 04:02:48.460]   Dr. Jay Bhattacharya: Right.
[04:02:48.460 --> 04:02:49.460]   Dr. Jay Bhattacharya: Right.
[04:02:49.460 --> 04:02:50.460]   Dr. Jay Bhattacharya: Right.
[04:02:50.460 --> 04:02:51.460]   Dr. Jay Bhattacharya: Right.
[04:02:51.460 --> 04:02:52.460]   Dr. Jay Bhattacharya: Right.
[04:02:52.460 --> 04:02:53.460]   Dr. Jay Bhattacharya: Right.
[04:02:53.460 --> 04:02:54.460]   Dr. Jay Bhattacharya: Right.
[04:02:54.460 --> 04:02:55.460]   Dr. Jay Bhattacharya: Right.
[04:02:55.460 --> 04:02:56.460]   Dr. Jay Bhattacharya: Right.
[04:02:56.460 --> 04:02:57.460]   Dr. Jay Bhattacharya: Right.
[04:02:57.460 --> 04:02:58.460]   Dr. Jay Bhattacharya: Right.
[04:02:58.460 --> 04:02:59.460]   Dr. Jay Bhattacharya: Right.
[04:02:59.460 --> 04:03:00.460]   Dr. Jay Bhattacharya: Right.
[04:03:00.460 --> 04:03:01.460]   Dr. Jay Bhattacharya: Right.
[04:03:01.460 --> 04:03:02.460]   Dr. Jay Bhattacharya: Right.
[04:03:02.460 --> 04:03:03.460]   Dr. Jay Bhattacharya: Right.
[04:03:03.460 --> 04:03:04.460]   Dr. Jay Bhattacharya: Right.
[04:03:04.460 --> 04:03:05.460]   Dr. Jay Bhattacharya: Right.
[04:03:05.460 --> 04:03:06.460]   Dr. Jay Bhattacharya: Right.
[04:03:06.460 --> 04:03:07.460]   Dr. Jay Bhattacharya: Right.
[04:03:07.460 --> 04:03:08.460]   Dr. Jay Bhattacharya: Right.
[04:03:08.460 --> 04:03:09.460]   Dr. Jay Bhattacharya: Right.
[04:03:09.460 --> 04:03:10.460]   Dr. Jay Bhattacharya: Right.
[04:03:10.460 --> 04:03:11.460]   Dr. Jay Bhattacharya: Right.
[04:03:11.460 --> 04:03:12.460]   Dr. Jay Bhattacharya: Right.
[04:03:12.460 --> 04:03:13.460]   Dr. Jay Bhattacharya: Right.
[04:03:13.460 --> 04:03:14.460]   Dr. Jay Bhattacharya: Right.
[04:03:14.460 --> 04:03:15.460]   Dr. Jay Bhattacharya: Right.
[04:03:15.460 --> 04:03:16.460]   Dr. Jay Bhattacharya: Right.
[04:03:16.460 --> 04:03:17.460]   Dr. Jay Bhattacharya: Right.
[04:03:17.460 --> 04:03:18.460]   Dr. Jay Bhattacharya: Right.
[04:03:18.460 --> 04:03:19.460]   Dr. Jay Bhattacharya: Right.
[04:03:19.460 --> 04:03:20.460]   Dr. Jay Bhattacharya: Right.
[04:03:20.460 --> 04:03:21.460]   Dr. Jay Bhattacharya: Right.
[04:03:21.460 --> 04:03:22.460]   Dr. Jay Bhattacharya: Right.
[04:03:22.460 --> 04:03:23.460]   Dr. Jay Bhattacharya: Right.
[04:03:23.460 --> 04:03:24.460]   Dr. Jay Bhattacharya: Right.
[04:03:24.460 --> 04:03:25.460]   Dr. Jay Bhattacharya: Right.
[04:03:25.460 --> 04:03:26.460]   Dr. Jay Bhattacharya: Right.
[04:03:26.460 --> 04:03:27.460]   Dr. Jay Bhattacharya: Right.
[04:03:27.460 --> 04:03:28.460]   Dr. Jay Bhattacharya: Right.
[04:03:28.460 --> 04:03:29.460]   Dr. Jay Bhattacharya: Right.
[04:03:29.460 --> 04:03:30.460]   Dr. Jay Bhattacharya: Right.
[04:03:30.460 --> 04:03:31.460]   Dr. Jay Bhattacharya: Right.
[04:03:31.460 --> 04:03:32.460]   Dr. Jay Bhattacharya: Right.
[04:03:32.460 --> 04:03:33.460]   Dr. Jay Bhattacharya: Right.
[04:03:33.460 --> 04:03:34.460]   Dr. Jay Bhattacharya: Right.
[04:03:34.460 --> 04:03:35.460]   Dr. Jay Bhattacharya: Right.
[04:03:35.460 --> 04:03:36.460]   Dr. Jay Bhattacharya: Right.
[04:03:36.460 --> 04:03:37.460]   Dr. Jay Bhattacharya: Right.
[04:03:37.460 --> 04:03:38.460]   Dr. Jay Bhattacharya: Right.
[04:03:38.460 --> 04:03:39.460]   Dr. Jay Bhattacharya: Right.
[04:03:39.460 --> 04:03:40.460]   Dr. Jay Bhattacharya: Right.
[04:03:40.460 --> 04:03:41.460]   Dr. Jay Bhattacharya: Right.
[04:03:41.460 --> 04:03:42.460]   Dr. Jay Bhattacharya: Right.
[04:03:42.460 --> 04:03:43.460]   Dr. Jay Bhattacharya: Right.
[04:03:43.460 --> 04:03:44.460]   Dr. Jay Bhattacharya: Right.
[04:03:44.460 --> 04:03:45.460]   Dr. Jay Bhattacharya: Right.
