
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[01:13:05.300 --> 01:13:06.300]   >> Oh, no, no.
[01:13:06.300 --> 01:13:07.300]   >> So it's on my reading list.
[01:13:07.300 --> 01:13:12.300]   I figure that's pretty radical, so I'll check your course out, and I'm going to read his book to see what he did.
[01:13:12.300 --> 01:13:18.300]   >> Yeah, my approach is absolutely understanding what the media needs and being that person.
[01:13:18.300 --> 01:13:22.300]   So I absolutely love being of service.
[01:13:22.300 --> 01:13:24.300]   I used to be a journalist.
[01:13:24.300 --> 01:13:27.300]   It's a hard, hard, stressful job.
[01:13:27.300 --> 01:13:36.300]   And so if you can be the expert that makes their job easier, then they will rely on you, and when they rely on you, you're set for life.
[01:13:36.300 --> 01:13:38.300]   >> I'm a lot more comfortable with that approach than I am.
[01:13:38.300 --> 01:13:39.300]   >> Yeah.
[01:13:39.300 --> 01:13:40.300]   >> The other approach.
[01:13:40.300 --> 01:13:42.300]   I'm a lot more comfortable with that.
[01:13:42.300 --> 01:13:44.300]   I'm a lot more comfortable with that.
[01:13:44.300 --> 01:13:46.300]   I'm a lot more comfortable with that.
[01:13:46.300 --> 01:13:48.300]   I'm a lot more comfortable with that.
[01:13:48.300 --> 01:13:50.300]   I'm a lot more comfortable with that.
[01:13:50.300 --> 01:13:52.300]   I'm a lot more comfortable with that.
[01:13:52.300 --> 01:13:54.300]   I'm a lot more comfortable with that.
[01:13:54.300 --> 01:13:56.300]   I'm a lot more comfortable with that.
[01:13:56.300 --> 01:13:58.300]   I'm a lot more comfortable with that.
[01:13:58.300 --> 01:14:00.300]   I'm a lot more comfortable with that.
[01:14:00.300 --> 01:14:02.300]   I'm a lot more comfortable with that.
[01:14:02.300 --> 01:14:04.300]   I'm a lot more comfortable with that.
[01:14:04.300 --> 01:14:06.300]   I'm a lot more comfortable with that.
[01:14:06.300 --> 01:14:08.300]   I'm a lot more comfortable with that.
[01:14:08.300 --> 01:14:11.300]   >> Maybe now you can save a couple hundred bucks per month.
[01:14:11.300 --> 01:14:13.300]   At least that's my hope.
[01:14:13.300 --> 01:14:17.300]   If you have savings tips, by the way, maybe I'm not quite ready to bring this out.
[01:14:17.300 --> 01:14:21.300]   I'm going to do at some point kind of just a show that's like a tip show.
[01:14:21.300 --> 01:14:29.300]   I really want to have a lot of variety to the show and just a lot of tips because sometimes hearing a useful small tip can really make a big difference.
[01:14:29.300 --> 01:14:32.300]   Hopefully you picked up a couple of nuggets in today's show.
[01:14:32.300 --> 01:14:34.300]   I'm going to bring other savings people.
[01:14:34.300 --> 01:14:39.300]   If you've got a favorite person who has ideas on how to save money on a specific area, shoot me a note.
[01:14:39.300 --> 01:14:44.300]   Shoot me an email, Joshua@RadicalPersonalFinance.com, and I would love to have them on the show.
[01:14:44.300 --> 01:14:47.300]   Thank you so much for listening for today.
[01:14:47.300 --> 01:14:50.300]   Tomorrow I will be doing a listener Q&A show.
[01:14:50.300 --> 01:14:53.300]   I've received quite a number of questions that I can cover.
[01:14:53.300 --> 01:14:59.300]   I've received some good voicemail questions while I was away for the last couple of weeks, and we haven't done a Friday Q&A show.
[01:14:59.300 --> 01:15:05.300]   I'm not sure if I'm going to tackle one or maybe I'll bring a few and just make it a long show.
[01:15:05.300 --> 01:15:07.300]   We're going to do some Q&A tomorrow.
[01:15:07.300 --> 01:15:12.300]   Just a reminder, if you've got a question that you would like to ask me, I would love to get that question from you.
[01:15:12.300 --> 01:15:16.300]   I would prefer actually that you would leave it in a voicemail if you could.
[01:15:16.300 --> 01:15:23.300]   Go to the site, RadicalPersonalFinance.com, and you will see the leave feedback or leave a voicemail button right there.
[01:15:23.300 --> 01:15:25.300]   It will work right on your phone or on your computer.
[01:15:25.300 --> 01:15:27.300]   The easiest thing is probably on your smartphone.
[01:15:27.300 --> 01:15:32.300]   Just pull it up, hit that button, you hit record, it uses the microphone right in your phone, and you can leave me the message.
[01:15:32.300 --> 01:15:34.300]   I'll be able to play that for the audience.
[01:15:34.300 --> 01:15:36.300]   Alternatively, email is also fine.
[01:15:36.300 --> 01:15:39.300]   I've got a few email questions queued up that I'm going to answer as well.
[01:15:39.300 --> 01:15:43.300]   I would love to have more and more of those coming in from you guys.
[01:15:43.300 --> 01:15:45.300]   It really helps me to drive the content of the show.
[01:15:45.300 --> 01:15:50.300]   As we march towards--this is episode 74--as we march towards 100 episodes,
[01:15:50.300 --> 01:15:59.300]   I'm going to really go back through and look and do some analysis to see what types of shows you guys have enjoyed and benefited the most from,
[01:15:59.300 --> 01:16:04.300]   what types of shows I've gotten the most questions on, and that will help me to adjust the content going forward.
[01:16:04.300 --> 01:16:07.300]   So far, it's been just simply primarily me doing what I'm interested in,
[01:16:07.300 --> 01:16:14.300]   but now I want to just really understand more of the types of things that you all are enjoying and bring you more of those.
[01:16:14.300 --> 01:16:17.300]   Until tomorrow, have an awesome day. Talk to you soon.
[01:16:17.300 --> 01:16:35.300]   [music]
[01:16:35.300 --> 01:16:38.300]   And make sure you subscribe if you haven't done that yet.
[01:16:38.300 --> 01:16:43.300]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[01:16:43.300 --> 01:16:48.300]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[01:16:48.300 --> 01:16:51.300]   your go-to shrimp cocktail, or your first Cajun risotto,
[01:16:51.300 --> 01:16:55.300]   Ralph's has all the freshest ingredients to embrace your traditions.
[01:16:55.300 --> 01:16:57.300]   Ralph's. Fresh for Everyone.
[01:16:57.300 --> 01:17:01.300]   We've locked in low prices to help you save big store-wide.
[01:17:01.300 --> 01:17:05.300]   Look for the locked in low prices tags and enjoy extra savings throughout the store.
[01:17:05.300 --> 01:17:07.300]   Ralph's. Fresh for Everyone.

