
[00:00:00.000 --> 00:00:03.000]   ♪ Bless him in the mornings ♪
[01:16:15.000 --> 01:16:21.000]   And then I think if people are looking for a practice model, I would say you got to get very clear on what you want.
[01:16:21.000 --> 01:16:29.000]   It's very different if I want to be a solo practitioner or just a solo practitioner with a virtual assistant.
[01:16:29.000 --> 01:16:31.000]   I want to do all my work virtually.
[01:16:31.000 --> 01:16:42.000]   That was the other thing for me is insurance paperwork was very time-consuming to do, and I decided I didn't want to any longer take care of that process and I didn't want to hire it done.
[01:16:42.000 --> 01:16:49.000]   So I was willing to walk away from the insurance business because I didn't want to do the time-consuming work myself, nor did I want to hire it done.
[01:16:49.000 --> 01:16:53.000]   So that was another thing in favor where I was willing to go to the RIA.
[01:16:53.000 --> 01:16:57.000]   But if you want to just do a solo thing, you can do a solo thing.
[01:16:57.000 --> 01:17:03.000]   If you want to build the next – what's the name of the guy, the big financial advisor, Rick Edelman?
[01:17:03.000 --> 01:17:08.000]   If you want to build the next Edelman Financial, that's going to point you in a very different direction.
[01:17:08.000 --> 01:17:12.000]   If you want to build the next Sean Kernan practice, that's going to be very different.
[01:17:12.000 --> 01:17:14.000]   You've got to build these things.
[01:17:14.000 --> 01:17:18.000]   You've got to first get clear on the vision, and then the appropriate structure will reveal itself.
[01:17:18.000 --> 01:17:27.000]   If you want to just do hourly-based planning where people pay you a strict hourly fee for advice, you don't sell any products, you need an RIA.
[01:17:27.000 --> 01:17:28.000]   It's very simple.
[01:17:28.000 --> 01:17:35.000]   So once you get clear on – as with anything, on the outcome, then the means will get there.
[01:17:35.000 --> 01:17:40.000]   So, Sean, you've got the website, howtogoindependent.com.
[01:17:40.000 --> 01:17:43.000]   You're writing some on this, trying to help advisors have some knowledge.
[01:17:43.000 --> 01:17:45.000]   You're doing a podcast there.
[01:17:45.000 --> 01:17:50.000]   Anything else that you'd like to share as we start to wrap up before I ask you the final question for today?
[01:17:50.000 --> 01:17:51.000]   SEAN MCPHERSON, PROFESSOR OF INDEPENDENT ENTREPRENEURSHIP AND INDUSTRY, COLUMBUS UNIVERSITY:
[01:17:51.000 --> 01:18:02.000]   No, I think you and I could probably fill up many hours of technical discussion if we were inclined to, but we should probably – yeah, Todd, wrap it up.
[01:18:02.000 --> 01:18:10.000]   One thing I will say kind of as a plug for what you do, Joshua, I've used a couple of your episodes as technical explanations for clients.
[01:18:10.000 --> 01:18:20.000]   So I think if any advisors listening or want to be advisors, when I started listening to Joshua's show, I thought, man, this is a great – this is like another resource.
[01:18:20.000 --> 01:18:30.000]   I can send a link to a particular episode on these technical topics and Joshua has spent a lot of time digging in and explaining it thoroughly, a lot better than I ever could.
[01:18:30.000 --> 01:18:37.000]   And again, you always have to have the disclaimer that stuff changes, but I would say leverage his content.
[01:18:37.000 --> 01:18:44.000]   It's a great resource and support him if you can with the Patreon program if you do do that.
[01:18:44.000 --> 01:18:59.000]   But that's just a – what you've done is a great thing for advisors and for end users, but I think for the final end client, a lot of us, they're still going to want someone to help them get it done because a lot of this stuff is not intuitive.
[01:18:59.000 --> 01:19:00.000]   So –
[01:19:01.000 --> 01:19:08.000]   I appreciate the compliment. It's been one of my biggest frustrations over past months is I haven't been able to create as much technical content as I've wanted.
[01:19:08.000 --> 01:19:14.000]   And what my dream in the future is I'd like to be able to, number one, create technical content.
[01:19:14.000 --> 01:19:19.000]   But I almost want to create the layperson's guide and then the deeply interested guide.
[01:19:19.000 --> 01:19:22.000]   I don't want to ever create the advisor guide. Someone else can do that.
[01:19:22.000 --> 01:19:27.000]   There's lots of great people out there creating CFP education stuff.
[01:19:27.000 --> 01:19:36.000]   But I want to create the simple 10-minute presentation on a topic and then create the hour-long presentation on the topic as tools for advisors.
[01:19:36.000 --> 01:19:42.000]   It's a really daunting project to figure out how to do it, but I'm getting better at it.
[01:19:42.000 --> 01:19:44.000]   But that was always one of my major things.
[01:19:44.000 --> 01:19:56.000]   I said I'll create the show that I wish existed when I was an advisor because as an advisor, a client asks you for details on this type of strategy or this type of product or ETFs versus mutual funds.
[01:19:56.000 --> 01:19:58.000]   Stocks versus bonds, et cetera.
[01:19:58.000 --> 01:20:03.000]   And to start – you've got an hour on your schedule to meet with this prospective client.
[01:20:03.000 --> 01:20:10.000]   This is one of 12 meetings this week that you're going to have plus all the other prep work and whatnot to fill up your 50-hour week.
[01:20:10.000 --> 01:20:17.000]   You can't start with the basics of, OK, let's talk about a paper asset versus a real asset.
[01:20:17.000 --> 01:20:18.000]   Let's talk about stocks.
[01:20:18.000 --> 01:20:22.000]   A stock is a discounted value of the future income stream of the company.
[01:20:22.000 --> 01:20:24.000]   You can't start there.
[01:20:24.000 --> 01:20:31.000]   And so it's really frustrating because you've got to give a 10-minute explanation, but you know the person is interested and they need something more.
[01:20:31.000 --> 01:20:36.000]   But – so I appreciate the compliment.
[01:20:36.000 --> 01:20:37.000]   Yeah, I just like keep it up.
[01:20:37.000 --> 01:20:38.000]   We appreciate it out here.
[01:20:38.000 --> 01:20:39.000]   Final question, Sean.
[01:20:39.000 --> 01:20:51.000]   A bunch of people have been asking me my thoughts on the proposed fiduciary legislation coming out of the regulators, and I haven't particularly talked about it yet.
[01:20:51.000 --> 01:20:52.000]   But I'm interested.
[01:20:52.000 --> 01:20:55.000]   If I asked you – again, we're sitting here over a cup of coffee.
[01:20:55.000 --> 01:21:03.000]   So, Sean, what do you think about this new proposed fiduciary rule coming out of the regulators?
[01:21:03.000 --> 01:21:05.000]   What would you – how would you respond to that?
[01:21:05.000 --> 01:21:09.000]   Well, I think it's like a lot of laws.
[01:21:09.000 --> 01:21:12.000]   It's well intended in a lot of ways.
[01:21:12.000 --> 01:21:14.000]   It hasn't quite been finalized.
[01:21:14.000 --> 01:21:21.000]   I keep hearing that maybe this month, but I'm getting a little skeptical since as we record this, there's not much time left for that.
[01:21:21.000 --> 01:21:28.000]   It sounds great as a headline that your advisor should be required to put your interest first.
[01:21:28.000 --> 01:21:30.000]   Well, yeah, I think we agree with that.
[01:21:30.000 --> 01:21:32.000]   How do you define that though?
[01:21:32.000 --> 01:21:36.000]   That's – and you do a great job, Joshua, of asking those second and third questions.
[01:21:36.000 --> 01:21:37.000]   Well, what about this?
[01:21:37.000 --> 01:21:38.000]   What about that?
[01:21:38.000 --> 01:21:45.000]   And then sort of one of the assumptions that seems to be built into this regulation is that cheaper is always better.
[01:21:45.000 --> 01:21:47.000]   And I understand that.
[01:21:47.000 --> 01:21:54.000]   If there's two things that are exactly the same, should there be some legal requirement to pick the less expensive one?
[01:21:54.000 --> 01:21:55.000]   Probably.
[01:21:55.000 --> 01:21:57.000]   But that's rarely the case.
[01:21:57.000 --> 01:22:00.000]   So I'll reserve judgment until I hear the final thing.
[01:22:00.000 --> 01:22:08.000]   I have some recurring revenue on the brokerage side that is – I found that people don't really care.
[01:22:08.000 --> 01:22:19.000]   As long as they understand how they're paying, they don't care so much about if it's a commission to an agent or if it's a flat fee or if it's a combination of the two.
[01:22:19.000 --> 01:22:26.000]   They just want to make sure they're not – like when I go to the auto mechanic, I'm not a very physically handy guy.
[01:22:26.000 --> 01:22:27.000]   You said something after hammer.
[01:22:27.000 --> 01:22:30.000]   You lost me, whatever you were talking about.
[01:22:30.000 --> 01:22:31.000]   I wouldn't use it once or twice a year.
[01:22:31.000 --> 01:22:33.000]   That's for sure.
[01:22:33.000 --> 01:22:38.000]   So I get a little nervous of, hey, commissions are bad.
[01:22:38.000 --> 01:22:41.000]   I think it's a cleaner – cleaner or at least simpler.
[01:22:41.000 --> 01:22:42.000]   Cleaner is probably the wrong word.
[01:22:42.000 --> 01:22:46.000]   Simpler model to have more, hey, it's assets are managed.
[01:22:46.000 --> 01:22:55.000]   But again, I was listening to a highly respected firm on a webinar recently and they said, well, we don't do commissions.
[01:22:55.000 --> 01:23:02.000]   We don't do commission stuff just because we're worried about – even if it's the right thing, we'll refer it out.
[01:23:02.000 --> 01:23:08.000]   So if we did it ourselves, there might be a temptation to use it more often than to justify it.
[01:23:08.000 --> 01:23:11.000]   I'm thinking, well, yeah, but look at this incentive this way.
[01:23:11.000 --> 01:23:22.000]   If you're getting paid on assets under management and you have the opportunity to refer to some product that's – like you said, the media say, oh, gosh, a fixed annuity could never be the right thing.
[01:23:22.000 --> 01:23:26.000]   Well, sometimes people want security and there's reasons something like that would fit.
[01:23:26.000 --> 01:23:32.000]   And if you don't refer it out, you could be accused of having the incentive to keep the money in-house, right?
[01:23:32.000 --> 01:23:36.000]   So you don't – it's hard to get rid of conflicts of interest completely.
[01:23:36.000 --> 01:23:38.000]   We're all human.
[01:23:38.000 --> 01:23:45.000]   So I think you just have to be very careful about these proclamations that this particular approach is the answer.
[01:23:45.000 --> 01:23:48.000]   That – it's what makes me nervous.
[01:23:48.000 --> 01:23:59.000]   I think it's probably a good thing in the end because it will weed out some of the stuff that's, from my perspective, pretty clearly used because it pays a high commission.
[01:23:59.000 --> 01:24:04.000]   And so in fact I've thought about some of those vehicles that I've used from time to time.
[01:24:04.000 --> 01:24:08.000]   There might be a competitive advantage if some of those people get weeded out.
[01:24:08.000 --> 01:24:10.000]   In other words, they don't use them as often.
[01:24:10.000 --> 01:24:12.000]   All of a sudden, they don't think they're as great.
[01:24:12.000 --> 01:24:16.000]   The idea of levelized compensation makes sense.
[01:24:16.000 --> 01:24:20.000]   Hey, I get paid 1 percent a year regardless of what you do or where.
[01:24:20.000 --> 01:24:22.000]   But nothing is perfect.
[01:24:22.000 --> 01:24:24.000]   There's no perfect model.
[01:24:24.000 --> 01:24:30.000]   The only unconflicted advice would be to give it for free and that doesn't work very well.
[01:24:30.000 --> 01:24:32.000]   That business model doesn't go over very well.
[01:24:32.000 --> 01:24:34.000]   Aaron Ross Powell: I'll attest to that.
[01:24:34.000 --> 01:24:40.000]   Giving all your advice away for free is a way to dramatically underperform your capacity.
[01:24:40.000 --> 01:24:42.000]   At least people don't complain about that, right, Joshua?
[01:24:42.000 --> 01:24:44.000]   Joshua Bernstein: You'd be surprised.
[01:24:44.000 --> 01:24:47.000]   You'd be surprised at what my email inbox looks like.
[01:24:47.000 --> 01:24:53.000]   Aaron Ross Powell: I was chuckling at your email about – I've said all these disclaimers but yet – well, what about this and this?
[01:24:53.000 --> 01:24:56.000]   Well, that's why I said simplifying assumptions, people.
[01:24:56.000 --> 01:25:01.000]   No, I – so I commend you for taking all the arrows and slings.
[01:25:01.000 --> 01:25:04.000]   So, yeah, that's – it makes sense.
[01:25:04.000 --> 01:25:06.000]   I mean it's – on the face of it, it's very simple.
[01:25:06.000 --> 01:25:08.000]   We're going to get rid of this conflicted advice.
[01:25:08.000 --> 01:25:14.000]   But it's funny when you say people are losing all this money in their retirement accounts to bad advice and conflicted advice.
[01:25:14.000 --> 01:25:17.000]   When that's – it's like you're missing the point, people.
[01:25:17.000 --> 01:25:19.000]   The point is you need to save more money.
[01:25:19.000 --> 01:25:20.000]   That's usually the point.
[01:25:20.000 --> 01:25:25.000]   So great advice, like you said about allocation, it doesn't work if you don't sock away enough money.
[01:25:25.000 --> 01:25:30.000]   So my clients are not well off, the ones that are really well off, not because of me.
[01:25:30.000 --> 01:25:33.000]   I'm helping them stay that way and hopefully I'm improving their life.
[01:25:33.000 --> 01:25:35.000]   But they save money.
[01:25:35.000 --> 01:25:37.000]   They spent less than they earned or they had a business.
[01:25:37.000 --> 01:25:38.000]   They created the wealth.
[01:25:38.000 --> 01:25:41.000]   I'm helping them take care of it and helping them worry less.
[01:25:41.000 --> 01:25:53.000]   But it's just funny to me that we're going to worry about a few basis points here and there is going to be the solving – going to solve all our retirement problems in this country and – or in the world for that matter.
[01:25:53.000 --> 01:25:56.000]   And that's just not the problem.
[01:25:56.000 --> 01:25:58.000]   So I understand.
[01:25:58.000 --> 01:26:03.000]   Again, to me, it's a little bit like a problem in search of a – a solution in search of a problem.
[01:26:03.000 --> 01:26:09.000]   But again, I also understand the spirit of the law that's about to – I understand the spirit of it.
[01:26:09.000 --> 01:26:15.000]   It's just the details are going to be – more and more rules don't necessarily make things better.
[01:26:15.000 --> 01:26:22.000]   So that's kind of – having seatbelts doesn't prevent people from driving like morons.
[01:26:22.000 --> 01:26:24.000]   That's the way it goes.
[01:26:24.000 --> 01:26:25.000]   Yeah.
[01:26:25.000 --> 01:26:35.000]   It's certainly challenging and exposes many times even just the challenge of applying rules across a population.
[01:26:35.000 --> 01:26:38.000]   It's a difficult, complicated scenario.
[01:26:38.000 --> 01:26:44.000]   We're still speculating simply because there's no final version of regulation that I have seen.
[01:26:44.000 --> 01:26:46.000]   So we're just kind of speculating.
[01:26:46.000 --> 01:26:48.000]   So we'll stop it here.
[01:26:48.000 --> 01:26:55.000]   But I would say the biggest thing is for advisors, just do the right thing.
[01:26:55.000 --> 01:27:02.000]   Treat every client like your dad, your mom, your brother, your sister and ask, "If this were my brother or sister, what would I tell them to do?"
[01:27:02.000 --> 01:27:08.000]   And do your best to follow that and you're going to – it's going to help you to make the right decision.
[01:27:08.000 --> 01:27:10.000]   Assuming you have good family relationships.
[01:27:10.000 --> 01:27:11.000]   There we go.
[01:27:11.000 --> 01:27:12.000]   OK.
[01:27:12.000 --> 01:27:14.000]   So you're exactly right.
[01:27:14.000 --> 01:27:16.000]   Good catch.
[01:27:16.000 --> 01:27:17.000]   Yeah.
[01:27:17.000 --> 01:27:26.000]   The other thing I would say for listeners, for consumers, for people who are hiring advisors, number one, you've got to test the mettle of the advisor.
[01:27:26.000 --> 01:27:28.000]   Now, you're never going to get it perfect.
[01:27:28.000 --> 01:27:32.000]   We're not infallible judges of human character.
[01:27:32.000 --> 01:27:35.000]   I don't know anyone who has that capacity.
[01:27:35.000 --> 01:27:45.000]   But I think you can sense the warning signs sometimes and just look for the heart, look for somebody's heart and then ask lots of questions.
[01:27:45.000 --> 01:27:50.000]   And the reality is there's no question that you can't ask a financial advisor.
[01:27:50.000 --> 01:27:58.000]   Sean, have you in your career – how many times have you been asked by somebody how much money you're going to make on a particular transaction?
[01:27:58.000 --> 01:27:59.000]   Sure.
[01:27:59.000 --> 01:28:01.000]   How many times has it happened?
[01:28:01.000 --> 01:28:03.000]   Not very many for sure.
[01:28:03.000 --> 01:28:05.000]   I would say a handful or a few handfuls.
[01:28:05.000 --> 01:28:06.000]   Yeah.
[01:28:06.000 --> 01:28:10.000]   And so like a simple thing like that, if you're worried about that, ask an advisor.
[01:28:10.000 --> 01:28:12.000]   How much will you make with option A?
[01:28:12.000 --> 01:28:14.000]   How much will you make with option B?
[01:28:14.000 --> 01:28:18.000]   And I often did this with investment recommendations.
[01:28:18.000 --> 01:28:21.000]   On this scenario, my compensation is structured like this.
[01:28:21.000 --> 01:28:23.000]   Here's how much it will be.
[01:28:23.000 --> 01:28:25.000]   On this scenario, my compensation is structured like this.
[01:28:25.000 --> 01:28:26.000]   Here's how it works.
[01:28:26.000 --> 01:28:28.000]   And you can ask those questions.
[01:28:28.000 --> 01:28:31.000]   So ask questions and take charge and good advisors.
[01:28:31.000 --> 01:28:39.000]   I think – I mean, Sean, would you rather work with somebody who asks you the hard questions or would you rather work with someone who says, "No, Sean.
[01:28:39.000 --> 01:28:40.000]   I trust you.
[01:28:40.000 --> 01:28:41.000]   I trust you"?
[01:28:41.000 --> 01:28:45.000]   You need to do that hard work up front and really build that trust.
[01:28:45.000 --> 01:28:47.000]   And so, yeah, you need to ask questions.
[01:28:47.000 --> 01:28:55.000]   And if you don't know what questions to ask, then pay very close – well, either way, pay very close attention to the questions a potential advisor asks you.
[01:28:55.000 --> 01:28:58.000]   That would be my advice.
[01:28:58.000 --> 01:29:01.000]   And you can ask what you think are dumb questions or you're not sure.
[01:29:01.000 --> 01:29:05.000]   But just like the how much money will you make, it's not so much what the answer is.
[01:29:05.000 --> 01:29:06.000]   That's good to know.
[01:29:06.000 --> 01:29:09.000]   But how does the – read the body language.
[01:29:09.000 --> 01:29:10.000]   Read the response.
[01:29:10.000 --> 01:29:12.000]   Does it make you feel comfortable?
[01:29:12.000 --> 01:29:17.000]   If you do it right, it's a lot like, for lack of a better term, getting married.
[01:29:17.000 --> 01:29:25.000]   You hope to have a lifetime relationship with this person hopefully if you do a good job, if that's what you're looking for because it's such a personal thing.
[01:29:25.000 --> 01:29:28.000]   And personal finance is personal.
[01:29:28.000 --> 01:29:30.000]   So, yeah, I'm with you.
[01:29:30.000 --> 01:29:31.000]   Ask a lot of questions.
[01:29:31.000 --> 01:29:39.000]   If someone makes you feel uncomfortable, politely excuse yourself and move on to the next one because there's a lot of people out there that will do a good job.
[01:29:39.000 --> 01:29:41.000]   You just have to find them and it's not easy.
[01:29:41.000 --> 01:29:44.000]   I think, Joshua, you've talked about that challenge.
[01:29:44.000 --> 01:29:50.000]   That's – I think you could start a show called How to Find a Financial Advisor.
[01:29:50.000 --> 01:29:52.000]   I've debated that myself.
[01:29:52.000 --> 01:29:53.000]   Somebody should do it.
[01:29:53.000 --> 01:30:02.000]   Yeah, I always found the best working relationships as an advisor were often with my clients who were the most knowledgeable and who asked the hardest questions.
[01:30:02.000 --> 01:30:18.000]   And now as a layperson, if I'm going out and hiring a financial advisor, I would actually rather hire somebody who I disagreed with on something but who I could trust their – but who I ask difficult questions and who could defend their reasons.
[01:30:18.000 --> 01:30:31.000]   I'd rather hire somebody that had a difference of opinion of the best product to use or the best fit as long as I could trust their character versus somebody who professed all the right answers but I couldn't get that sense of a straight answer.
[01:30:31.000 --> 01:30:37.000]   So it's a challenging situation.
[01:30:37.000 --> 01:30:39.000]   Well, Sean, thanks so much for coming on.
[01:30:39.000 --> 01:30:41.000]   Tell us about – OK.
[01:30:41.000 --> 01:30:45.000]   So howtogoindependent.com, do you care to share any information on your firm here publicly?
[01:30:45.000 --> 01:30:58.000]   If anybody is interested in talking to me about specifics or how to vet someone or double-check a question, you can find me at 360WealthManagement.
[01:30:58.000 --> 01:31:02.000]   We're at www.360wm.net.
[01:31:02.000 --> 01:31:09.000]   We're based down in the Dallas area but the broader firm I'm affiliated with is everywhere.
[01:31:09.000 --> 01:31:25.000]   So again, I'm happy to help if anybody – any listeners have any questions with, "Hey, this person I'm talking to said this or that," I'd be willing to help double-check and I'm sure to some degree, maybe on a lesser scale, Joshua is.
[01:31:25.000 --> 01:31:29.000]   He probably doesn't have the capacity that I do to do this every day.
[01:31:29.000 --> 01:31:33.000]   But the podcast is – I've got about 12 or 13 episodes up as we record this.
[01:31:33.000 --> 01:31:36.000]   So I'm going to continue to record advisors.
[01:31:36.000 --> 01:31:50.000]   So if you're an advisor and want to hear how people have gone about setting up their own practice and the different – what it looks like on the other end, this is just kind of people that I know and continue to reach out to, various sizes and scale.
[01:31:50.000 --> 01:31:59.000]   I'm the smallest individual solo person to talk to a guy on the most recent episode who helps billion-dollar teams escape the wire houses.
[01:31:59.000 --> 01:32:02.000]   So I'm trying to hit it from all angles of the spectrum.
[01:32:02.000 --> 01:32:04.000]   So I really appreciate you having me on, Joshua.
[01:32:04.000 --> 01:32:05.000]   I enjoyed it.
[01:32:05.000 --> 01:32:07.000]   Thank you for listening to this episode of Radical Personal Finance.
[01:32:07.000 --> 01:32:16.000]   If you're interested in building financial freedom for yourself and your family, please subscribe to the podcast with our free mobile app so you don't miss a single episode.
[01:32:16.000 --> 01:32:25.000]   Just search the app store on your mobile device for Radical Personal Finance and download our free app, which also contains an archive of every past episode of the show.
[01:32:25.000 --> 01:32:33.000]   If you have received value and financial benefit from the content of today's show, please consider becoming a supporting patron.
[01:32:33.000 --> 01:32:41.000]   Radical Personal Finance is listener-supported, and it's your direct financial support which enables me to bring you this content.
[01:32:41.000 --> 01:32:55.000]   In addition to your voluntarily paying for the content you've just heard, as a supporting patron, you will receive a number of member-only benefits, including a private Facebook group, access to our weekly Q&A calls, and discounts on future products and services.
[01:32:55.000 --> 01:32:59.000]   Details can be found at RadicalPersonalFinance.com/patron.
[01:32:59.000 --> 01:33:03.000]   Again, RadicalPersonalFinance.com/patron.

