
[00:00:00.340 --> 00:00:02.320]   Welcome to the Huberman Lab podcast,
[01:58:50.800 --> 01:58:51.800]   He's a neuroscientist.
[01:58:51.800 --> 01:58:53.800]   I know people who have been in his lab.
[01:58:53.800 --> 01:58:57.800]   He's known for doing very, very high quality and stringent work.
[01:58:57.800 --> 01:59:07.800]   Their product and some of the others can clearly show you get better at their product and you get better at tests that look exactly like their product.
[01:59:07.800 --> 01:59:14.800]   But in terms of real world, how much is this really helping ADHD symptoms on a day-to-day basis?
[01:59:14.800 --> 01:59:17.800]   There's not a lot of data at all.
[01:59:17.800 --> 01:59:19.800]   So again, that doesn't mean it doesn't work.
[01:59:19.800 --> 01:59:30.800]   And I'm going to go sideways and talking about neurofeedback because there's lots and lots of neurofeedback companies across the country that are making lots and lots of money.
[01:59:30.800 --> 01:59:35.800]   And there was an article in the American Journal of Psychiatry in the last year.
[01:59:35.800 --> 01:59:38.800]   I'm not remembering which group did it.
[01:59:38.800 --> 01:59:46.800]   And it was another failure to find a significant impact from neurofeedback.
[01:59:46.800 --> 01:59:57.800]   And again, I'm not saying it doesn't have an effect, but I had lots of people writing me, should I keep spending hundreds of dollars each week because my insurance isn't covering this?
[01:59:57.800 --> 02:00:04.800]   And the doctor is saying, oh, maybe 20 more episodes will retrain your brain.
[02:00:04.800 --> 02:00:13.800]   So this gets back to a topic you brought up earlier, how much are we retraining our brains with immersion in social media?
[02:00:13.800 --> 02:00:16.800]   And the evidence is we are rewiring our brains.
[02:00:16.800 --> 02:00:23.800]   So maybe anything pushing in an opposite direction or maybe this is reinforcing some of the bad things we don't want.
[02:00:23.800 --> 02:00:29.800]   We're in a messy world without clear answers yet.
[02:00:29.800 --> 02:00:33.800]   I've made it a point to put social media on an old phone.
[02:00:33.800 --> 02:00:37.800]   So those apps are only on that phone.
[02:00:37.800 --> 02:00:39.800]   I don't even know the number to that phone.
[02:00:39.800 --> 02:00:41.800]   If I need to post something, I airdrop it onto that phone.
[02:00:41.800 --> 02:00:46.800]   And this has helped tremendously in segregating that activity and limiting it.
[02:00:46.800 --> 02:00:52.800]   It also means that people send me something which would otherwise direct me to social media.
[02:00:52.800 --> 02:00:54.800]   It's much more difficult for me to go look it up.
[02:00:54.800 --> 02:00:55.800]   It's helped tremendously.
[02:00:55.800 --> 02:01:00.800]   I just pass it on because it's one of the things that's really allowed me to restrict my social media time.
[02:01:00.800 --> 02:01:05.800]   And yet still be, you know, in keeping with the fact that I think social media has its uses.
[02:01:05.800 --> 02:01:06.800]   I post there, et cetera.
[02:01:06.800 --> 02:01:07.800]   Yes.
[02:01:07.800 --> 02:01:09.800]   So getting back to the scheduling.
[02:01:09.800 --> 02:01:20.800]   I mean, what I recommend to people and one of my weekends, I don't know the specific apps, but there are apps that will help shut you out of Facebook or Discord or TikTok or whatever it is.
[02:01:20.800 --> 02:01:25.800]   If you can't exert your own willpower, which again is harder to do if you have ADHD.
[02:01:25.800 --> 02:01:39.800]   And if the app approach doesn't work, the next level up is there are all sorts of companies making lock boxes and physical devices where you can lock yourself out to your device for certain hours of the day.
[02:01:39.800 --> 02:01:43.800]   And I think that's a good idea for lots of people.
[02:01:43.800 --> 02:01:44.800]   I do too.
[02:01:44.800 --> 02:01:53.800]   And I think it also helps at least in my experience to do things that are very different than social media as well, but still consuming content.
[02:01:53.800 --> 02:01:58.800]   So I make it a point to read from an actual physical book a bit each day or night.
[02:01:58.800 --> 02:02:05.800]   Also, because I was raised doing that and writing by hand is just over in keeping with the way that my brain was was wired.
[02:02:05.800 --> 02:02:08.800]   So maybe that's more specific to me and my generation.
[02:02:08.800 --> 02:02:21.800]   But I find that when I'm doing those other activities, when I go onto social media, it feels more like a departure from the rest of life as opposed to the other way around.
[02:02:21.800 --> 02:02:24.800]   But that's a good sign for preserving.
[02:02:24.800 --> 02:02:35.800]   I'd like to talk about some compounds that are not so typical, meaning some people may have heard of these, but most people probably haven't.
[02:02:35.800 --> 02:02:37.800]   And they are somewhat novel to me.
[02:02:37.800 --> 02:02:40.800]   The first one is guanfacine.
[02:02:40.800 --> 02:02:45.800]   What is guanfacine and why is it sometimes used for ADHD?
[02:02:45.800 --> 02:02:54.800]   So guanfacine and a related drug called clonidine, which can be confused with clonopin and others.
[02:02:54.800 --> 02:02:57.800]   So clonidine and guanfacine are both alpha-2 agonists.
[02:02:57.800 --> 02:03:00.800]   So they work on a subset of the norepinephrine system.
[02:03:00.800 --> 02:03:05.800]   They're both originally antihypertensive for lowering blood pressure.
[02:03:05.800 --> 02:03:12.800]   And it was actually studies first in clonidine that suggested this could be helpful with people with ADHD.
[02:03:12.800 --> 02:03:15.800]   And I think it was just a serendipitous initial discovery.
[02:03:15.800 --> 02:03:20.800]   It wasn't seeking out its mode of action to see if that really worked.
[02:03:20.800 --> 02:03:27.800]   One difference between the two of them is clonidine jumps off the norepinephrine alpha-2 receptor really quickly.
[02:03:27.800 --> 02:03:39.800]   And for people who skip a dose with their blood pressure medication or stop abruptly, it's not uncommon to have rebound hypertension.
[02:03:39.800 --> 02:03:44.800]   And not just mild, but way higher than what you're being originally treated for to dangerous levels.
[02:03:44.800 --> 02:03:48.800]   Guanfacine leaves the receptors more slowly.
[02:03:48.800 --> 02:03:52.800]   And there have been formal studies trying to see if this is a problem or issue there.
[02:03:52.800 --> 02:03:57.800]   And particularly given that people with ADHD forget their medication or run out and don't fill it in time,
[02:03:57.800 --> 02:03:59.800]   or just don't remember to take it.
[02:03:59.800 --> 02:04:05.800]   The rebound hypertension does not seem to be nearly as common with guanfacine.
[02:04:05.800 --> 02:04:12.800]   And that's part of why the research has moved more towards the guanfacine.
[02:04:12.800 --> 02:04:20.800]   So there's extensive work by, I'm going to blank on her, Amy Arden, she's at Yale.
[02:04:20.800 --> 02:04:21.800]   Oh, Arnston.
[02:04:21.800 --> 02:04:23.800]   Arnston, thank you.
[02:04:23.800 --> 02:04:34.800]   And her lab and related labs have shown that guanfacine's effects seem to deal with strengthening synaptic connections in prefrontal circuitry.
[02:04:34.800 --> 02:04:41.800]   So unlike most of our drugs that are just boosting your epinephrine and/or dopamine and work quickly,
[02:04:41.800 --> 02:04:44.800]   and I'll throw in this because we didn't really touch this.
[02:04:44.800 --> 02:04:54.800]   Most of the ADHD experts still say stimulants, amphetamine, Ritalin work quickly immediately because they boost dopamine right away.
[02:04:54.800 --> 02:05:01.800]   And our drugs like Stratera, which is Adamoxetine or Cymbalta or Wellbutrin work slowly for ADHD
[02:05:01.800 --> 02:05:04.800]   because their antidepressants and antidepressants work slowly.
[02:05:04.800 --> 02:05:06.800]   There's still people saying this.
[02:05:06.800 --> 02:05:17.800]   And for 25 years I've been saying this is just wrong from one basic neuroscience point of view and wrong from don't you ever talk or listen to patients.
[02:05:17.800 --> 02:05:29.800]   So neuroscience view, how quickly does dopamine reuptate get blocked by Wellbutrin or by Adamoxetine, Stratera or by Cymbalta within minutes to hours of taking it.
[02:05:29.800 --> 02:05:35.800]   So you would expect if you're boosting norepinephrine or dopamine availability right away, you should see effects right away.
[02:05:35.800 --> 02:05:45.800]   And if you ask patients who these drugs work for and they don't work for anybody, all the ones I've worked with say, you know, work just like this thing.
[02:05:45.800 --> 02:05:48.800]   You know, I could tell I took it and I walked out of your office.
[02:05:48.800 --> 02:06:00.800]   I mean, one guy I have who loves Cymbalta said I took it near office and I wasn't sure it was working and I got downtown to work 15, 20, maybe a half hour later.
[02:06:00.800 --> 02:06:04.800]   And there was this guy coming at me on a skateboard on the sidewalk.
[02:06:04.800 --> 02:06:09.800]   And I know in my normal ADD state, I would have just been flooded and not be able to process.
[02:06:09.800 --> 02:06:12.800]   And I could just step out of the way.
[02:06:12.800 --> 02:06:16.800]   So, you know, it worked that quickly and dramatically.
[02:06:16.800 --> 02:06:19.800]   So that's the aside.
[02:06:19.800 --> 02:06:22.800]   So jumping back, guanfacine seems to work slowly.
[02:06:22.800 --> 02:06:25.800]   So the synaptic strengthening building.
[02:06:25.800 --> 02:06:36.800]   And it seems to be the alpha-2 receptors that are on neurons that receive glutamate is our primary input.
[02:06:36.800 --> 02:06:42.800]   The alpha-2 receptor is modulating how glutamate is actually working.
[02:06:42.800 --> 02:06:49.800]   And it's actually the NMDA glutamate receptors, not the more common in the brain AMPA glutamate receptors.
[02:06:49.800 --> 02:06:50.800]   No, that's an important point.
[02:06:50.800 --> 02:07:01.800]   I'll just quickly throw in, if I may, that the NMDA, the N-methyl-D-aspartate glutamate receptors are the ones that typically are associated with synaptic plasticity.
[02:07:01.800 --> 02:07:05.800]   Although, you know, so are, you know, the AMPA receptors can do that too.
[02:07:05.800 --> 02:07:12.800]   But what Dr. Cruz is referring to is the fact that guanfacine, you know, indirectly modulates those pathways.
[02:07:12.800 --> 02:07:23.800]   So the longer duration to get the effect, it sounds like could be at least partially explained by a real change in neural wiring,
[02:07:23.800 --> 02:07:37.800]   as opposed to with you use Cymbalta and Wellbutrin as examples of fast changes in neurotransmitters and neuromodulators that led to this very quick effect in this patient that left your office, got downtown and was already experiencing effect.
[02:07:37.800 --> 02:07:52.800]   Put differently, sounds like guanfacine and clonidine, not to be confused with clonopin, clonidine could help ADHD but might take longer for the effects to manifest than the other drugs that we typically hear about.
[02:07:52.800 --> 02:07:58.800]   So most often it takes two, three, four weeks and because it, I mean, with the stimulants, you see effects right away.
[02:07:58.800 --> 02:08:10.800]   It's reinforcing and stimulants often, in addition to having effects on concentration, attention, other, you know, do boost energy for most people, do boost mood for most people.
[02:08:10.800 --> 02:08:13.800]   And can improve sleep if they're not taken too close to sleep, yeah.
[02:08:13.800 --> 02:08:16.800]   Guanfacine's most common side effect tends to be sedating.
[02:08:16.800 --> 02:08:23.800]   So most people take it at night time, which is like, why are you taking a sedating night time medication for your ADHD?
[02:08:23.800 --> 02:08:26.800]   It's because it helps, it works slowly, indirectly.
[02:08:26.800 --> 02:08:36.800]   So in Tuniv, the brand name extended release guanfacine was approved in kids, because again, most of the research on ADHD is still in kids.
[02:08:36.800 --> 02:08:45.800]   For treating ADHD as a solo agent, it clearly works in adults as well.
[02:08:45.800 --> 02:08:53.800]   And even before Intuniv was approved, there were a handful of studies with either immediate release guanfacine or extended release guanfacine.
[02:08:53.800 --> 02:08:58.800]   In the studies so far, the results aren't distinguishable.
[02:08:58.800 --> 02:09:00.800]   You know, they both seem to work.
[02:09:00.800 --> 02:09:10.800]   So clinically, because it's much cheaper, I actually use immediately release form and all at bedtime.
[02:09:10.800 --> 02:09:17.800]   And again, because it's my impression, and I probably don't have an end that's big enough to do a rigorous study,
[02:09:17.800 --> 02:09:24.800]   is the sedating effects are relegated to the nighttime and people are feeling okay during the daytime.
[02:09:24.800 --> 02:09:33.800]   I mean, some of the rationale with the extended release is you're sort of smearing it over a longer time, so it should be less sedating.
[02:09:33.800 --> 02:09:40.800]   But depending on the time curve and how it works, you could actually wind up with being more uniformly sedated day and night with the extended release.
[02:09:40.800 --> 02:09:43.800]   So I've seen good results in some people.
[02:09:43.800 --> 02:09:48.800]   I've had many who either didn't work or they didn't perceive result.
[02:09:48.800 --> 02:09:55.800]   Because again, some part for some people of the stimulant benefit is I can feel it, I know it's working.
[02:09:55.800 --> 02:10:12.800]   So the majority, at least in terms of prescription searches and what clinics tend to, it looks like most people who are on guanifacine are on it in combination with either a stimulant or a norepinephrine or dopamine promoting agent.
[02:10:12.800 --> 02:10:18.800]   Let's talk about modafinil and our modafinil by extension.
[02:10:18.800 --> 02:10:28.800]   We hear about modafinil a lot in communities like the tech community and communities where people are trying to quote unquote cognitively enhance.
[02:10:28.800 --> 02:10:30.800]   What is modafinil?
[02:10:30.800 --> 02:10:31.800]   What does it do?
[02:10:31.800 --> 02:10:32.800]   What doesn't it do?
[02:10:32.800 --> 02:10:35.800]   How might it be useful for ADHD?
[02:10:35.800 --> 02:10:41.800]   So we're going to jump back to your issue with the recency in science and how to incorporate things.
[02:10:41.800 --> 02:10:54.800]   When some modafinil was a drug developed by a French company and approved there and used for decades, for maybe a decade before it came to the US 25, maybe 35 years ago.
[02:10:54.800 --> 02:11:06.800]   And at the time all the research showed that it was an orexin receptor antagonist, antagonist, agonist, works on the orexin system.
[02:11:06.800 --> 02:11:08.800]   The hypocretin orexin system, right.
[02:11:08.800 --> 02:11:17.800]   So boosting activity but not working like all of our stimulant alerting drugs which are working on primarily norepinephrine systems.
[02:11:17.800 --> 02:11:20.800]   So it was called the non-stimulant stimulant.
[02:11:20.800 --> 02:11:27.800]   Now most of the pharmacology literature refers to it as a dopamine acting drug.
[02:11:27.800 --> 02:11:32.800]   And some people are debating whether it's orexin that it's working via or dopamine.
[02:11:32.800 --> 02:11:39.800]   I haven't seen anything that to me gives a clear consensus.
[02:11:39.800 --> 02:11:43.800]   So I stick with the orexin because that's where I was taught.
[02:11:43.800 --> 02:11:50.800]   So orexin, getting back to the sleep-wake and the brain and arousal, as I describe it, there's two ways to wake up in the morning.
[02:11:50.800 --> 02:11:54.800]   One way is the normal way that you just wake up.
[02:11:54.800 --> 02:12:08.800]   And the other is being alarmed by an alarm clock, your neighbor starting their lawnmower, someone snoring, earthquake if you're in LA or Hawaii, being startled out of sleep.
[02:12:08.800 --> 02:12:12.800]   That wakefulness system is the sympathetic nervous system.
[02:12:12.800 --> 02:12:17.800]   The orexin system is the more natural, normal waking system.
[02:12:17.800 --> 02:12:22.800]   And it isn't arousing you, it's waking you, but it's not agitating you.
[02:12:22.800 --> 02:12:26.800]   Again, the claims originally was that this is how Modafinil worked.
[02:12:26.800 --> 02:12:31.800]   It was waking you up, but not overstimulating over-revenue.
[02:12:31.800 --> 02:12:41.800]   So other than being developed by this French company, the entity that spent most research funds looking into what this does or doesn't do was the US military.
[02:12:41.800 --> 02:12:53.800]   Because they have a big investment in wanting people to be alert and ready to kill 24/7, but not being hyperactive trigger-happy jittery like stimulants can do.
[02:12:53.800 --> 02:12:58.800]   And this, you know, particularly in the early days, this is really dating me of the Afghan war.
[02:12:58.800 --> 02:13:05.800]   We dropped bombs on Canadian troops by accident, you know, friendly fire scenario things.
[02:13:05.800 --> 02:13:15.800]   And the investigation, the pilot and the crew there blamed their trigger happiness on being revved up by methylphenidate.
[02:13:15.800 --> 02:13:23.800]   So for years, the military has relied on traditional stimulants to keep people able to fight around the clock.
[02:13:23.800 --> 02:13:30.800]   And they wanted an agent that would keep you alert, awake, but not revved up, not agitated.
[02:13:30.800 --> 02:13:38.800]   And I'd say there's some good evidence that that's really sort of how Modafinil works or performs.
[02:13:38.800 --> 02:13:42.800]   So Modafinil was called ProVigil for ProVigilance.
[02:13:42.800 --> 02:13:53.800]   And then when they were losing their US patent, like many drugs, the ProVigil is a racemic mixture of left-handed and right-handed versions of the same Modafinil molecule.
[02:13:53.800 --> 02:14:03.800]   They found that the R Modafinil, the right-handed version, was the one that's doing most of the good stuff and has a longer half-life than the combined version.
[02:14:03.800 --> 02:14:08.800]   So they got a new patent for our Modafinil, which is new Vigil.
[02:14:08.800 --> 02:14:11.800]   So that's the only difference between the two.
[02:14:11.800 --> 02:14:14.800]   They're the same active ingredients, as far as we can tell.
[02:14:14.800 --> 02:14:22.800]   And when it got approval in the US, it was approved for narcolepsy, where people are falling abruptly asleep during the day.
[02:14:22.800 --> 02:14:24.800]   So it keeps them alert and awake there.
[02:14:24.800 --> 02:14:34.800]   It also got approval for circadian sleep shift work disorder, where because you're on a shift schedule, you're sleeping weirdly.
[02:14:34.800 --> 02:14:38.800]   And it got approval for daytime sleepiness from sleep apnea.
[02:14:38.800 --> 02:14:56.800]   But even at that time when it was approved, there were dozens of studies that showed, regardless of why you're sleepy, whether it was sedating medication, whether you had lupus or MS, whether you had some other condition, it works pretty well for keeping people alert and awake.
[02:14:56.800 --> 02:15:05.800]   So more than keeping alert and awake, there does seem to be evidence that it helps with some of the executive functions of attention, concentration.
[02:15:05.800 --> 02:15:19.800]   My clinical experience with it tends to be, again, with the amphetamine on top, many fewer people describe it as being helpful or as helpful.
[02:15:19.800 --> 02:15:34.800]   On the other hand, there's one study, and I'm forgetting the principal investigators, it was at Brown University, where they used some very clever, sophisticated approach to try to sort out motivation versus pure cognitive functioning.
[02:15:34.800 --> 02:15:41.800]   And their claim, and it was a very well done study, they were comparing it directly to an amphetamine product.
[02:15:41.800 --> 02:16:00.800]   Their claim was that modafinil was the one that was actually boosting cognitive functions and not just boosting motivation, whereas that most of amphetamines benefit for ADHD when we say it helps me concentrate, it helps me sustain focus, it makes me less distracted.
[02:16:00.800 --> 02:16:07.800]   And their feeling, their analysis was that stimulant was mostly working on motivation.
[02:16:07.800 --> 02:16:17.800]   It's a controlled substance, but not nearly, not the same schedule as amphetamine and Ritalin, so it's easier for some prescribers to prescribe.
[02:16:17.800 --> 02:16:37.800]   So even though it's the non-stimulant stimulant, and I'd say most people do experience, you know, I feel more alert or awake or better, but I don't feel revved up, about 10 to 15% of people that I've worked with, and others have written about it so I don't think it's unique, will feel revved up when they take it the first few times.
[02:16:37.800 --> 02:16:47.800]   And invariably the people I've worked with have said, this feels like bad speed, including people who haven't too, who never even took speed.
[02:16:47.800 --> 02:16:52.800]   So I don't know why they came up, I mean, it's just weird that people come up with the same terms.
[02:16:52.800 --> 02:17:13.800]   But it's, I mean, my interpretation is that for some people, this novel substance, primarily maybe tacking into the orexin system, is serving as a signal kind of like a panic attack does, that there's something weird, something different, we're being revved up, and that it's, I think, secondarily triggering the sympathetic system.
[02:17:13.800 --> 02:17:21.800]   Because for most of those people, within a few trials, within a few days, they no longer had that over revved effect.
[02:17:21.800 --> 02:17:35.800]   And again, the important piece for alerting people to that is if they're expecting taking this, I'm not going to feel over roused and over agitated, and they do, then they're even less prepared and more freaked out.
[02:17:35.800 --> 02:17:47.800]   Even though I've never tried Modafinil ProVigil, that people that I know who have, and I know one who has for treatment of real narcolepsy, so he's narcoleptic.
[02:17:47.800 --> 02:17:53.800]   But others who have, take it for ADHD and for work focus and cognitive enhancement.
[02:17:53.800 --> 02:17:59.800]   People who take Modafinil and our Modafinil really like it.
[02:17:59.800 --> 02:18:06.800]   They, I don't know if it has any reinforcing property, but today's the first that I've heard that has this dopaminergic aspect.
[02:18:06.800 --> 02:18:09.800]   But they seem to really like it and rely on it.
[02:18:09.800 --> 02:18:11.800]   Have you seen a kind of a dependence form?
[02:18:11.800 --> 02:18:17.800]   I mean, it is a controlled substance because some people are worried about the potential.
[02:18:17.800 --> 02:18:25.800]   And there was a little woman Olympic athlete, 20, 15 years ago, who was admirable and said she had narcolepsy.
[02:18:25.800 --> 02:18:30.800]   I don't know, but was disqualified from the Olympics because of it.
[02:18:30.800 --> 02:18:34.800]   Whether it has any real performance enhancing effects is not clear.
[02:18:34.800 --> 02:18:43.800]   You know, it was available in France for a decade, at least before it came to the US, and they didn't see any rates of substance abuse or problems.
[02:18:43.800 --> 02:18:53.800]   I mean, it clearly does not have the, on any tests or animal studies, the propensity that the amphetamines do.
[02:18:53.800 --> 02:19:01.800]   And I'd say it's, to me, not the concluded subject, whether there's any potential for addiction with it.
[02:19:01.800 --> 02:19:09.800]   What about within the category of Adderall, Vyvanse, and the stimulant type treatments for ADHD?
[02:19:09.800 --> 02:19:15.800]   I don't want to say what are your go-to favorites, because that makes it sound very non-clinical.
[02:19:15.800 --> 02:19:29.800]   But, you know, what are the general trends that you've observed and that others have observed clinically or in any studies about preference for long-acting drugs versus shorter-acting drugs?
[02:19:29.800 --> 02:19:41.800]   And maybe this is also a good opportunity for you to be able to chime in about drug holidays, you know, taking weekends off or things of that sort.
[02:19:41.800 --> 02:19:42.800]   I'll start with that.
[02:19:42.800 --> 02:20:00.800]   So, for decades, particularly starting with the kids, the dogma has been taking breaks from stimulants is a good idea because it will decrease the likelihood of developing addictions, it will decrease tolerance, and not a lot of rigorous research.
[02:20:00.800 --> 02:20:06.800]   But one of the known side effects of stimulants for kids is growth suppression.
[02:20:06.800 --> 02:20:09.800]   So, height winds up being about two centimeters.
[02:20:09.800 --> 02:20:19.800]   Not big, but measurably and consistently found there for kids who are routinely on these stimulants for their growth years.
[02:20:19.800 --> 02:20:31.800]   And taking breaks that last for several months, like taking off during the summer, result in overcoming that decrement in height.
[02:20:31.800 --> 02:20:41.800]   I looked, and I still haven't, whether there's any lower rate of addiction, whether there's any lower rate of developing tolerance, there's nothing that shows clinically.
[02:20:41.800 --> 02:20:42.800]   I mean, it may be true.
[02:20:42.800 --> 02:21:00.800]   So, the other recommendation when I started out was, and this is before the internet, before constant plugged into everything, and before kids had soccer practice and violin lessons and 400 activities, is that kids should take it during the work days and not take it during the weekends and not take it during the summers.
[02:21:00.800 --> 02:21:16.800]   And now, and for many years, we've lived in a world where little Johnny has soccer practice and ballet and piano and has 42 things to get to where he's supposed to be performing and focused and behaving.
[02:21:16.800 --> 02:21:23.800]   So, the sort of excuse you could have downtime has diminished in many communities.
[02:21:23.800 --> 02:21:37.800]   And again, whether there's actual benefits to that or not, other than for the height decrement, which again, there is evidence that taking long breaks, but probably not short breaks, mitigates that.
[02:21:37.800 --> 02:21:41.800]   I haven't seen any evidence clearly showing a benefit.
[02:21:41.800 --> 02:21:43.800]   That doesn't mean it's not there.
[02:21:43.800 --> 02:21:46.800]   He's really studied it rigorously.
[02:21:46.800 --> 02:21:52.800]   Sort of related to that, you asked the question about short acting versus long acting.
[02:21:52.800 --> 02:22:00.800]   And there's differences in the realm of what's clinically helpful or useful, and then there's the issue of risks or side effects.
[02:22:00.800 --> 02:22:12.800]   So again, one of the claims is that part of what makes a drug more addictive is not just the level it reaches, but how quickly it's going in and out, and that the short acting drugs may predispose someone to,
[02:22:12.800 --> 02:22:15.800]   or someone to higher rates of addiction.
[02:22:15.800 --> 02:22:29.800]   There are, at least occasionally, some people arguing on the other side, that saturating the receptors for longer periods of time, but high doses with long extended release version, that may actually be more of a risk.
[02:22:29.800 --> 02:22:36.800]   But I'd say there's more concern, I think, in the basic science community from the immediate real risk.
[02:22:36.800 --> 02:22:45.800]   And there's a tiny bit of data, but part of it overall is that we talked earlier about global rates of addiction to any substance.
[02:22:45.800 --> 02:22:50.800]   That we have fairly good data on because the CDC tracks it.
[02:22:50.800 --> 02:23:07.800]   But in terms of very specifically, who gets addicted to Adderall, who gets addicted to Ritalin, there's so little data, and most people just sort the same numbers that, oh, maybe 2% to 3% of kids run into trouble, and it's not common, and that's it.
[02:23:07.800 --> 02:23:14.800]   Or they study a much broader question, and that's the issue of misuse combined with abuse.
[02:23:14.800 --> 02:23:22.800]   And misuse, by the research definitions, means anyone who didn't use their drug exactly as prescribed.
[02:23:22.800 --> 02:23:37.800]   Which means if you're taking a short-acting Ritalin, and it says take it one every six hours apart during the day, and you acknowledge taking it on one day eight hours difference, you're classified as a misuser by those studies.
[02:23:37.800 --> 02:23:44.800]   I mean, I'm being maybe a little ridiculous, because most of the exceptions aren't that narrow.
[02:23:44.800 --> 02:23:50.800]   But there's a big blurring in the research, particularly coming from the people who are worried about addiction.
[02:23:50.800 --> 02:24:03.800]   I mean, we should be worried about addiction, but we shouldn't be overreacting or creating, pretending it's a problem among those where that, I would say, is not addiction.
[02:24:03.800 --> 02:24:07.800]   That's not abuse, that's not using it as directed.
[02:24:07.800 --> 02:24:18.800]   But people with ADHD, by their very nature, are not going to use things as directed, either because they forgot or weren't organized enough to get it on time,
[02:24:18.800 --> 02:24:24.800]   or forgot what you said in the office, even though you wrote it down because they lost the sheet of paper it's written down on.
[02:24:24.800 --> 02:24:27.800]   So getting back to patients' experience of it.
[02:24:27.800 --> 02:24:31.800]   So the advantages of the immediate release is they tend to work quickly.
[02:24:31.800 --> 02:24:33.800]   You can feel it going in.
[02:24:33.800 --> 02:24:42.800]   It's easily, most people, there's a lot of individual variability, but let's say in the six to eight hour range we'll get benefit.
[02:24:42.800 --> 02:24:46.800]   Some shorter, some immediate release lasts all day.
[02:24:46.800 --> 02:24:49.800]   But you know when it's on, you know when it's off.
[02:24:49.800 --> 02:24:58.800]   If you forget to take your medicines in the morning, but you know you have a presentation at three that afternoon, you could take it at two and still be able to sleep that night.
[02:24:58.800 --> 02:25:08.800]   So it allows more flexibility, it allows more pinpointing of optimizing it for points the day you want to be using it.
[02:25:08.800 --> 02:25:15.800]   Some people philosophically say that in itself is wrong or bad, that you should be absolutely steady and constant,
[02:25:15.800 --> 02:25:19.800]   because what we're trying to do is be consistent and reproducible.
[02:25:19.800 --> 02:25:26.800]   And others would say we're trying to treat individuals who have different demands on them and have different patterns during their day.
[02:25:26.800 --> 02:25:29.800]   So there are different philosophies about what's better or worse.
[02:25:29.800 --> 02:25:35.800]   One of the big downsides of the immediate release though is not only does it go in quickly, it tends to go off quickly.
[02:25:35.800 --> 02:25:41.800]   And most people, not all, but most experience some withdrawal as it's going off.
[02:25:41.800 --> 02:25:52.800]   And although when we're using this for ADHD, we focus on the cognitive executive function benefits, the focus, the attention, the concentration, and people can experience that.
[02:25:52.800 --> 02:26:00.800]   Many people who weren't even aware of it increasing their energy feel my energy is crashing as I go off of it.
[02:26:00.800 --> 02:26:09.800]   Or many people who weren't aware that it was actually elevating mood to any extent feel, oh my god, I'm crashing and I'm crying and cranky and miserable now.
[02:26:09.800 --> 02:26:16.800]   And with the extended release versions, most of them go in more gradually so it can be harder to detect.
[02:26:16.800 --> 02:26:19.800]   They last a longer period of the day.
[02:26:19.800 --> 02:26:23.800]   And most of them go out much more gradually at the end of the day.
[02:26:23.800 --> 02:26:30.800]   The one I like the most for a long-acting amphetamine product is Vyvanse.
[02:26:30.800 --> 02:26:34.800]   And Vyvanse was designed as a slow-release product.
[02:26:34.800 --> 02:26:38.800]   It was designed specifically to be unattractive to drug abusers.
[02:26:38.800 --> 02:26:45.800]   So Vyvanse chemically links the dextroamphetamine molecule to lysine, one of the amino acids.
[02:26:45.800 --> 02:26:50.800]   It's a basic component of proteins and 20 essential amino acids.
[02:26:50.800 --> 02:26:57.800]   And if you snort it or inject it, you have an inactive prodrug.
[02:26:57.800 --> 02:27:09.800]   You know, the list-dexamphetamine, your red blood cells actually have an enzyme that cleaves the lysine and leaves you with the free active dextroamphetamine.
[02:27:09.800 --> 02:27:14.800]   And that's the slow-release mechanism is how quickly your red blood cells can do it.
[02:27:14.800 --> 02:27:16.800]   And they have limited capacity to do that.
[02:27:16.800 --> 02:27:28.800]   So although they designed it to be an anti-drug abuse drug, it actually turns out to be one of the sort of most consistently evenly entering the body.
[02:27:28.800 --> 02:27:33.800]   For some people, it goes in so slowly that they say, "I don't feel it."
[02:27:33.800 --> 02:27:41.800]   And also, towards the end of the day, one of the best in terms of not falling off abruptly.
[02:27:41.800 --> 02:27:45.800]   The potential downside is, again, that the capacity of the red blood cells is limited.
[02:27:45.800 --> 02:27:51.800]   So at some point, for most people, because that's a rate-limiting step, when you're adding more and more,
[02:27:51.800 --> 02:27:56.800]   you're actually extending the duration of time more than you're getting a bigger peak
[02:27:56.800 --> 02:28:02.800]   because your red blood cells just aren't cleaving it fast enough to make more dextroamphetamine available.
[02:28:02.800 --> 02:28:08.800]   Almost invariably, when I'll ask, you know, "How did this compare to your Adderall-XR or to Adhancia?"
[02:28:08.800 --> 02:28:11.800]   They'll say, "Smooth."
[02:28:11.800 --> 02:28:12.800]   Smooth.
[02:28:12.800 --> 02:28:16.800]   They're getting it. They're not feeling too jarred, too revved up.
[02:28:16.800 --> 02:28:19.800]   Yeah, we don't really have a language for these things, right?
[02:28:19.800 --> 02:28:27.800]   Hence the "bad speed" language before, "cracked out," "bad speed," "smooth."
[02:28:27.800 --> 02:28:37.800]   Because what we're talking about here is the gestalt of the subjective experience of all these neural and chemical mechanisms.
[02:28:37.800 --> 02:28:39.800]   Very interesting. Thank you for sharing that.
[02:28:39.800 --> 02:28:46.800]   I know that there are a lot of listeners and viewers who have tried these things or who are considering or, you know,
