
[00:00:00.000 --> 00:00:01.520]   Let's talk about the sweaters, okay?
[01:07:13.320 --> 01:07:14.320]   The word debating.
[01:07:14.320 --> 01:07:15.320]   The word debating.
[01:07:15.320 --> 01:07:16.320]   The word debating.
[01:07:16.320 --> 01:07:17.320]   The word debating.
[01:07:17.320 --> 01:07:18.320]   The word debating.
[01:07:18.320 --> 01:07:19.320]   The word debating.
[01:07:19.320 --> 01:07:20.320]   The word debating.
[01:07:20.320 --> 01:07:21.320]   The word debating.
[01:07:21.320 --> 01:07:22.320]   The word debating.
[01:07:22.320 --> 01:07:23.320]   The word debating.
[01:07:23.320 --> 01:07:24.320]   The word debating.
[01:07:24.320 --> 01:07:25.320]   The word debating.
[01:07:25.320 --> 01:07:26.320]   The word debating.
[01:07:26.320 --> 01:07:27.320]   The word debating.
[01:07:27.320 --> 01:07:28.320]   The word debating.
[01:07:28.320 --> 01:07:29.320]   The word debating.
[01:07:29.320 --> 01:07:30.320]   The word debating.
[01:07:30.320 --> 01:07:31.320]   The word debating.
[01:07:31.320 --> 01:07:32.320]   The word debating.
[01:07:32.320 --> 01:07:33.320]   The word debating.
[01:07:33.320 --> 01:07:34.320]   The word debating.
[01:07:34.320 --> 01:07:35.320]   The word debating.
[01:07:35.320 --> 01:07:36.320]   The word debating.
[01:07:36.320 --> 01:07:37.320]   The word debating.
[01:07:37.320 --> 01:07:38.320]   The word debating.
[01:07:38.360 --> 01:07:39.360]   The word debating.
[01:07:39.360 --> 01:07:40.360]   The word debating.
[01:07:40.360 --> 01:07:41.360]   The word debating.
[01:07:41.360 --> 01:07:42.360]   The word debating.
[01:07:42.360 --> 01:07:43.360]   The word debating.
[01:07:43.360 --> 01:07:44.360]   The word debating.
[01:07:44.360 --> 01:07:45.360]   The word debating.
[01:07:45.360 --> 01:07:46.360]   The word debating.
[01:07:46.360 --> 01:07:47.360]   The word debating.
[01:07:47.360 --> 01:07:48.360]   The word debating.
[01:07:48.360 --> 01:07:49.360]   The word debating.
[01:07:49.360 --> 01:07:50.360]   The word debating.
[01:07:50.360 --> 01:07:51.360]   The word debating.
[01:07:51.360 --> 01:07:52.360]   The word debating.
[01:07:52.360 --> 01:07:53.360]   The word debating.
[01:07:53.360 --> 01:07:54.360]   The word debating.
[01:07:54.360 --> 01:07:55.360]   The word debating.
[01:07:55.360 --> 01:07:56.360]   The word debating.
[01:07:56.360 --> 01:07:57.360]   The word debating.
[01:07:57.360 --> 01:07:58.360]   The word debating.
[01:07:58.360 --> 01:07:59.360]   The word debating.
[01:07:59.360 --> 01:08:00.360]   The word debating.
[01:08:00.360 --> 01:08:01.360]   The word debating.
[01:08:01.360 --> 01:08:02.360]   The word debating.
[01:08:02.360 --> 01:08:03.360]   The word debating.
[01:08:03.360 --> 01:08:04.360]   The word debating.
[01:08:04.360 --> 01:08:05.360]   The word debating.
[01:08:05.360 --> 01:08:06.360]   The word debating.
[01:08:06.360 --> 01:08:07.360]   The word debating.
[01:08:07.400 --> 01:08:08.400]   The word debating.
[01:08:08.400 --> 01:08:09.400]   The word debating.
[01:08:09.400 --> 01:08:10.400]   The word debating.
[01:08:10.400 --> 01:08:11.400]   The word debating.
[01:08:11.400 --> 01:08:12.400]   The word debating.
[01:08:12.400 --> 01:08:13.400]   The word debating.
[01:08:13.400 --> 01:08:14.400]   The word debating.
[01:08:14.400 --> 01:08:15.400]   The word debating.
[01:08:15.400 --> 01:08:16.400]   The word debating.
[01:08:16.400 --> 01:08:17.400]   The word debating.
[01:08:17.400 --> 01:08:18.400]   The word debating.
[01:08:18.400 --> 01:08:19.400]   The word debating.
[01:08:19.400 --> 01:08:20.400]   The word debating.
[01:08:20.400 --> 01:08:21.400]   The word debating.
[01:08:21.400 --> 01:08:22.400]   The word debating.
[01:08:22.400 --> 01:08:23.400]   The word debating.
[01:08:23.400 --> 01:08:24.400]   The word debating.
[01:08:24.400 --> 01:08:25.400]   The word debating.
[01:08:25.400 --> 01:08:26.400]   The word debating.
[01:08:26.400 --> 01:08:27.400]   The word debating.
[01:08:27.400 --> 01:08:28.400]   The word debating.
[01:08:28.400 --> 01:08:29.400]   The word debating.
[01:08:29.400 --> 01:08:30.400]   The word debating.
[01:08:30.400 --> 01:08:31.400]   The word debating.
[01:08:31.400 --> 01:08:32.400]   The word debating.
[01:08:32.400 --> 01:08:33.400]   The word debating.
[01:08:33.400 --> 01:08:34.400]   The word debating.
[01:08:34.400 --> 01:08:35.400]   The word debating.
[01:08:35.400 --> 01:08:36.400]   The word debating.
[01:08:36.440 --> 01:08:37.440]   The word debating.
[01:08:37.440 --> 01:08:38.440]   The word debating.
[01:08:38.440 --> 01:08:39.440]   The word debating.
[01:08:39.440 --> 01:08:40.440]   The word debating.
[01:08:40.440 --> 01:08:41.440]   The word debating.
[01:08:41.440 --> 01:08:42.440]   The word debating.
[01:08:42.440 --> 01:08:43.440]   The word debating.
[01:08:43.440 --> 01:08:44.440]   The word debating.
[01:08:44.440 --> 01:08:45.440]   The word debating.
[01:08:45.440 --> 01:08:46.440]   The word debating.
[01:08:46.440 --> 01:08:47.440]   The word debating.
[01:08:47.440 --> 01:08:48.440]   The word debating.
[01:08:48.440 --> 01:08:49.440]   The word debating.
[01:08:49.440 --> 01:08:50.440]   The word debating.
[01:08:50.440 --> 01:08:51.440]   The word debating.
[01:08:51.440 --> 01:08:52.440]   The word debating.
[01:08:52.440 --> 01:08:53.440]   The word debating.
[01:08:53.440 --> 01:08:54.440]   The word debating.
[01:08:54.440 --> 01:08:55.440]   The word debating.
[01:08:55.440 --> 01:08:56.440]   The word debating.
[01:08:56.440 --> 01:08:57.440]   The word debating.
[01:08:57.440 --> 01:08:58.440]   The word debating.
[01:08:58.440 --> 01:08:59.440]   The word debating.
[01:08:59.440 --> 01:09:00.440]   The word debating.
[01:09:00.440 --> 01:09:01.440]   The word debating.
[01:09:01.440 --> 01:09:02.440]   The word debating.
[01:09:02.440 --> 01:09:03.440]   The word debating.
[01:09:03.440 --> 01:09:04.440]   The word debating.
[01:09:04.440 --> 01:09:05.440]   The word debating.
[01:09:05.480 --> 01:09:06.480]   The word debating.
[01:09:06.480 --> 01:09:07.480]   The word debating.
[01:09:07.480 --> 01:09:08.480]   The word debating.
[01:09:08.480 --> 01:09:09.480]   The word debating.
[01:09:09.480 --> 01:09:10.480]   The word debating.
[01:09:10.480 --> 01:09:11.480]   The word debating.
[01:09:11.480 --> 01:09:12.480]   The word debating.
[01:09:12.480 --> 01:09:13.480]   The word debating.
[01:09:13.480 --> 01:09:14.480]   The word debating.
[01:09:14.480 --> 01:09:15.480]   The word debating.
[01:09:15.480 --> 01:09:16.480]   The word debating.
[01:09:16.480 --> 01:09:17.480]   The word debating.
[01:09:17.480 --> 01:09:18.480]   The word debating.
[01:09:18.480 --> 01:09:19.480]   The word debating.
[01:09:19.480 --> 01:09:20.480]   The word debating.
[01:09:20.480 --> 01:09:21.480]   The word debating.
[01:09:21.480 --> 01:09:22.480]   The word debating.
[01:09:22.480 --> 01:09:23.480]   The word debating.
[01:09:23.480 --> 01:09:24.480]   The word debating.
[01:09:24.480 --> 01:09:25.480]   The word debating.
[01:09:25.480 --> 01:09:26.480]   The word debating.
[01:09:26.480 --> 01:09:27.480]   The word debating.
[01:09:27.480 --> 01:09:28.480]   The word debating.
[01:09:28.480 --> 01:09:29.480]   The word debating.
[01:09:29.480 --> 01:09:30.480]   The word debating.
[01:09:30.480 --> 01:09:31.480]   The word debating.
[01:09:31.480 --> 01:09:32.480]   The word debating.
[01:09:32.480 --> 01:09:33.480]   The word debating.
[01:09:33.480 --> 01:09:34.480]   The word debating.
[01:09:34.520 --> 01:09:35.520]   The word debating.
[01:09:35.520 --> 01:09:36.520]   The word debating.
[01:09:36.520 --> 01:09:37.520]   The word debating.
[01:09:37.520 --> 01:09:38.520]   The word debating.
[01:09:38.520 --> 01:09:39.520]   The word debating.
[01:09:39.520 --> 01:09:40.520]   The word debating.
[01:09:40.520 --> 01:09:41.520]   The word debating.
[01:09:41.520 --> 01:09:42.520]   The word debating.
[01:09:42.520 --> 01:09:43.520]   The word debating.
[01:09:43.520 --> 01:09:44.520]   The word debating.
[01:09:44.520 --> 01:09:45.520]   The word debating.
[01:09:45.520 --> 01:09:46.520]   The word debating.
[01:09:46.520 --> 01:09:47.520]   The word debating.
[01:09:47.520 --> 01:09:48.520]   The word debating.
[01:09:48.520 --> 01:09:49.520]   The word debating.
[01:09:49.520 --> 01:09:50.520]   The word debating.
[01:09:50.520 --> 01:09:51.520]   The word debating.
[01:09:51.520 --> 01:09:52.520]   The word debating.
[01:09:52.520 --> 01:09:53.520]   The word debating.
[01:09:53.520 --> 01:09:54.520]   The word debating.
[01:09:54.520 --> 01:09:55.520]   The word debating.
[01:09:55.520 --> 01:09:56.520]   The word debating.
[01:09:56.520 --> 01:09:57.520]   The word debating.
[01:09:57.520 --> 01:09:58.520]   The word debating.
[01:09:58.520 --> 01:09:59.520]   The word debating.
[01:09:59.520 --> 01:10:00.520]   The word debating.
[01:10:00.520 --> 01:10:01.520]   The word debating.
[01:10:01.520 --> 01:10:02.520]   The word debating.
[01:10:02.520 --> 01:10:03.520]   The word debating.
[01:10:03.560 --> 01:10:04.560]   The word debating.
[01:10:04.560 --> 01:10:05.560]   The word debating.
[01:10:05.560 --> 01:10:06.560]   The word debating.
[01:10:06.560 --> 01:10:07.560]   The word debating.
[01:10:07.560 --> 01:10:08.560]   The word debating.
[01:10:08.560 --> 01:10:09.560]   The word debating.
[01:10:09.560 --> 01:10:10.560]   The word debating.
[01:10:10.560 --> 01:10:11.560]   The word debating.
[01:10:11.560 --> 01:10:12.560]   The word debating.
[01:10:12.560 --> 01:10:13.560]   The word debating.
[01:10:13.560 --> 01:10:14.560]   The word debating.
[01:10:14.560 --> 01:10:15.560]   The word debating.
[01:10:15.560 --> 01:10:16.560]   The word debating.
[01:10:16.560 --> 01:10:17.560]   The word debating.
[01:10:17.560 --> 01:10:18.560]   The word debating.
[01:10:18.560 --> 01:10:19.560]   The word debating.
[01:10:19.560 --> 01:10:20.560]   The word debating.
[01:10:20.560 --> 01:10:21.560]   The word debating.
[01:10:21.560 --> 01:10:22.560]   The word debating.
[01:10:22.560 --> 01:10:23.560]   The word debating.
[01:10:23.560 --> 01:10:24.560]   The word debating.
[01:10:24.560 --> 01:10:25.560]   The word debating.
[01:10:25.560 --> 01:10:26.560]   The word debating.
[01:10:26.560 --> 01:10:27.560]   The word debating.
[01:10:27.560 --> 01:10:28.560]   The word debating.
[01:10:28.560 --> 01:10:29.560]   The word debating.
[01:10:29.560 --> 01:10:30.560]   The word debating.
[01:10:30.560 --> 01:10:31.560]   The word debating.
[01:10:31.560 --> 01:10:32.560]   The word debating.
[01:10:32.600 --> 01:10:33.600]   The word debating.
[01:10:33.600 --> 01:10:34.600]   The word debating.
[01:10:34.600 --> 01:10:35.600]   The word debating.
[01:10:35.600 --> 01:10:36.600]   The word debating.
[01:10:36.600 --> 01:10:37.600]   The word debating.
[01:10:37.600 --> 01:10:38.600]   The word debating.
[01:10:38.600 --> 01:10:39.600]   The word debating.
[01:10:39.600 --> 01:10:40.600]   The word debating.
[01:10:40.600 --> 01:10:41.600]   The word debating.
[01:10:41.600 --> 01:10:42.600]   The word debating.
[01:10:42.600 --> 01:10:43.600]   The word debating.
[01:10:43.600 --> 01:10:44.600]   The word debating.
[01:10:44.600 --> 01:10:45.600]   The word debating.
[01:10:45.600 --> 01:10:46.600]   The word debating.
[01:10:46.600 --> 01:10:47.600]   The word debating.
[01:10:47.600 --> 01:10:48.600]   The word debating.
[01:10:48.600 --> 01:10:49.600]   The word debating.
[01:10:49.600 --> 01:10:50.600]   The word debating.
[01:10:50.600 --> 01:10:51.600]   The word debating.
[01:10:51.600 --> 01:10:52.600]   The word debating.
[01:10:52.600 --> 01:10:53.600]   The word debating.
[01:10:53.600 --> 01:10:54.600]   The word debating.
[01:10:54.600 --> 01:10:55.600]   The word debating.
[01:10:55.600 --> 01:10:56.600]   The word debating.
[01:10:56.600 --> 01:10:57.600]   The word debating.
[01:10:57.600 --> 01:10:58.600]   The word debating.
[01:10:58.600 --> 01:10:59.600]   The word debating.
[01:10:59.600 --> 01:11:00.600]   The word debating.
[01:11:00.600 --> 01:11:01.600]   The word debating.
[01:11:01.640 --> 01:11:02.640]   The word debating.
[01:11:02.640 --> 01:11:03.640]   The word debating.
[01:11:03.640 --> 01:11:04.640]   The word debating.
[01:11:04.640 --> 01:11:05.640]   The word debating.
[01:11:05.640 --> 01:11:06.640]   The word debating.
[01:11:06.640 --> 01:11:07.640]   The word debating.
[01:11:07.640 --> 01:11:08.640]   The word debating.
[01:11:08.640 --> 01:11:09.640]   The word debating.
[01:11:09.640 --> 01:11:10.640]   The word debating.
[01:11:10.640 --> 01:11:11.640]   The word debating.
[01:11:11.640 --> 01:11:12.640]   The word debating.
[01:11:12.640 --> 01:11:13.640]   The word debating.
[01:11:13.640 --> 01:11:14.640]   The word debating.
[01:11:14.640 --> 01:11:15.640]   The word debating.
[01:11:15.640 --> 01:11:16.640]   The word debating.
[01:11:16.640 --> 01:11:17.640]   The word debating.
[01:11:17.640 --> 01:11:18.640]   The word debating.
[01:11:18.640 --> 01:11:19.640]   The word debating.
[01:11:19.640 --> 01:11:20.640]   The word debating.
[01:11:20.640 --> 01:11:21.640]   The word debating.
[01:11:21.640 --> 01:11:22.640]   The word debating.
[01:11:22.640 --> 01:11:23.640]   The word debating.
[01:11:23.640 --> 01:11:24.640]   The word debating.
[01:11:24.640 --> 01:11:25.640]   The word debating.
[01:11:25.640 --> 01:11:26.640]   The word debating.
[01:11:26.640 --> 01:11:27.640]   The word debating.
[01:11:27.640 --> 01:11:28.640]   The word debating.
[01:11:28.640 --> 01:11:29.640]   The word debating.
[01:11:29.640 --> 01:11:30.640]   The word debating.
[01:11:30.680 --> 01:11:31.680]   The word debating.
[01:11:31.680 --> 01:11:32.680]   The word debating.
[01:11:32.680 --> 01:11:33.680]   The word debating.
[01:11:33.680 --> 01:11:34.680]   The word debating.
[01:11:34.680 --> 01:11:35.680]   The word debating.
[01:11:35.680 --> 01:11:36.680]   The word debating.
[01:11:36.680 --> 01:11:37.680]   The word debating.
[01:11:37.680 --> 01:11:38.680]   The word debating.
[01:11:38.680 --> 01:11:39.680]   The word debating.
[01:11:39.680 --> 01:11:40.680]   The word debating.
[01:11:40.680 --> 01:11:41.680]   The word debating.
[01:11:41.680 --> 01:11:42.680]   The word debating.
[01:11:42.680 --> 01:11:43.680]   The word debating.
[01:11:43.680 --> 01:11:44.680]   The word debating.
[01:11:44.680 --> 01:11:45.680]   The word debating.
[01:11:45.680 --> 01:11:46.680]   The word debating.
[01:11:46.680 --> 01:11:47.680]   The word debating.
[01:11:47.680 --> 01:11:48.680]   The word debating.
[01:11:48.680 --> 01:11:49.680]   The word debating.
[01:11:49.680 --> 01:11:50.680]   The word debating.
[01:11:50.680 --> 01:11:51.680]   The word debating.
[01:11:51.680 --> 01:11:52.680]   The word debating.
[01:11:52.680 --> 01:11:53.680]   The word debating.
[01:11:53.680 --> 01:11:54.680]   The word debating.
[01:11:54.680 --> 01:11:55.680]   The word debating.
[01:11:55.680 --> 01:11:56.680]   The word debating.
[01:11:56.680 --> 01:11:57.680]   The word debating.
[01:11:57.680 --> 01:11:58.680]   The word debating.
[01:11:58.680 --> 01:11:59.680]   The word debating.
[01:11:59.720 --> 01:12:00.720]   The word debating.
[01:12:00.720 --> 01:12:01.720]   The word debating.
[01:12:01.720 --> 01:12:02.720]   The word debating.
[01:12:02.720 --> 01:12:03.720]   The word debating.
[01:12:03.720 --> 01:12:04.720]   The word debating.
[01:12:04.720 --> 01:12:05.720]   The word debating.
[01:12:05.720 --> 01:12:06.720]   The word debating.
[01:12:06.720 --> 01:12:07.720]   The word debating.
[01:12:07.720 --> 01:12:08.720]   The word debating.
[01:12:08.720 --> 01:12:09.720]   The word debating.
[01:12:09.720 --> 01:12:10.720]   The word debating.
[01:12:10.720 --> 01:12:11.720]   The word debating.
[01:12:11.720 --> 01:12:12.720]   The word debating.
[01:12:12.720 --> 01:12:13.720]   The word debating.
[01:12:13.720 --> 01:12:14.720]   The word debating.
[01:12:14.720 --> 01:12:15.720]   The word debating.
[01:12:15.720 --> 01:12:16.720]   The word debating.
[01:12:16.720 --> 01:12:17.720]   The word debating.
[01:12:17.720 --> 01:12:18.720]   The word debating.
[01:12:18.720 --> 01:12:19.720]   The word debating.
[01:12:19.720 --> 01:12:20.720]   The word debating.
[01:12:20.720 --> 01:12:21.720]   The word debating.
[01:12:21.720 --> 01:12:22.720]   The word debating.
[01:12:22.720 --> 01:12:23.720]   The word debating.
[01:12:23.720 --> 01:12:24.720]   The word debating.
[01:12:24.720 --> 01:12:25.720]   The word debating.
[01:12:25.720 --> 01:12:26.720]   The word debating.
[01:12:26.720 --> 01:12:27.720]   The word debating.
[01:12:27.720 --> 01:12:28.720]   The word debating.
[01:12:28.760 --> 01:12:29.760]   The word debating.
[01:12:29.760 --> 01:12:30.760]   The word debating.
[01:12:30.760 --> 01:12:31.760]   The word debating.
[01:12:31.760 --> 01:12:32.760]   The word debating.
[01:12:32.760 --> 01:12:33.760]   The word debating.
[01:12:33.760 --> 01:12:34.760]   The word debating.
[01:12:34.760 --> 01:12:35.760]   The word debating.
[01:12:35.760 --> 01:12:36.760]   The word debating.
[01:12:36.760 --> 01:12:37.760]   The word debating.
[01:12:37.760 --> 01:12:38.760]   The word debating.
[01:12:38.760 --> 01:12:39.760]   The word debating.
[01:12:39.760 --> 01:12:40.760]   The word debating.
[01:12:40.760 --> 01:12:41.760]   The word debating.
[01:12:41.760 --> 01:12:42.760]   The word debating.
[01:12:42.760 --> 01:12:43.760]   The word debating.
[01:12:43.760 --> 01:12:44.760]   The word debating.
[01:12:44.760 --> 01:12:45.760]   The word debating.
[01:12:45.760 --> 01:12:46.760]   The word debating.
[01:12:46.760 --> 01:12:47.760]   The word debating.
[01:12:47.760 --> 01:12:48.760]   The word debating.
[01:12:48.760 --> 01:12:49.760]   The word debating.
[01:12:49.760 --> 01:12:50.760]   The word debating.
[01:12:50.760 --> 01:12:51.760]   The word debating.
[01:12:51.760 --> 01:12:52.760]   The word debating.
[01:12:52.760 --> 01:12:53.760]   The word debating.
[01:12:53.760 --> 01:12:54.760]   The word debating.
[01:12:54.760 --> 01:12:55.760]   The word debating.
[01:12:55.760 --> 01:12:56.760]   The word debating.
[01:12:56.760 --> 01:12:57.760]   The word debating.
[01:12:57.800 --> 01:12:58.800]   The word debating.
[01:12:58.800 --> 01:12:59.800]   The word debating.
[01:12:59.800 --> 01:13:00.800]   The word debating.
[01:13:00.800 --> 01:13:01.800]   The word debating.
[01:13:01.800 --> 01:13:02.800]   The word debating.
[01:13:02.800 --> 01:13:03.800]   The word debating.
[01:13:03.800 --> 01:13:04.800]   The word debating.
[01:13:04.800 --> 01:13:05.800]   The word debating.
[01:13:05.800 --> 01:13:06.800]   The word debating.
[01:13:06.800 --> 01:13:07.800]   The word debating.
[01:13:07.800 --> 01:13:08.800]   The word debating.
[01:13:08.800 --> 01:13:09.800]   The word debating.
[01:13:09.800 --> 01:13:10.800]   The word debating.
[01:13:10.800 --> 01:13:11.800]   The word debating.
[01:13:11.800 --> 01:13:12.800]   The word debating.
[01:13:12.800 --> 01:13:13.800]   The word debating.
[01:13:13.800 --> 01:13:14.800]   The word debating.
[01:13:14.800 --> 01:13:15.800]   The word debating.
[01:13:15.800 --> 01:13:16.800]   The word debating.
[01:13:16.800 --> 01:13:17.800]   The word debating.
[01:13:17.800 --> 01:13:18.800]   The word debating.
[01:13:18.800 --> 01:13:19.800]   The word debating.
[01:13:19.800 --> 01:13:20.800]   The word debating.
[01:13:20.800 --> 01:13:21.800]   The word debating.
[01:13:21.800 --> 01:13:22.800]   The word debating.
[01:13:22.800 --> 01:13:23.800]   The word debating.
[01:13:23.800 --> 01:13:24.800]   The word debating.
[01:13:24.800 --> 01:13:25.800]   The word debating.
[01:13:25.800 --> 01:13:26.800]   The word debating.
[01:13:26.840 --> 01:13:27.840]   The word debating.
[01:13:27.840 --> 01:13:28.840]   The word debating.
[01:13:28.840 --> 01:13:29.840]   The word debating.
[01:13:29.840 --> 01:13:30.840]   The word debating.
[01:13:30.840 --> 01:13:31.840]   The word debating.
[01:13:31.840 --> 01:13:32.840]   The word debating.
[01:13:32.840 --> 01:13:33.840]   The word debating.
[01:13:33.840 --> 01:13:34.840]   The word debating.
[01:13:34.840 --> 01:13:35.840]   The word debating.
[01:13:35.840 --> 01:13:36.840]   The word debating.
[01:13:36.840 --> 01:13:37.840]   The word debating.
[01:13:37.840 --> 01:13:38.840]   The word debating.
[01:13:38.840 --> 01:13:39.840]   The word debating.
[01:13:39.840 --> 01:13:40.840]   The word debating.
[01:13:40.840 --> 01:13:41.840]   The word debating.
[01:13:41.840 --> 01:13:42.840]   The word debating.
[01:13:42.840 --> 01:13:43.840]   The word debating.
[01:13:43.840 --> 01:13:44.840]   The word debating.
[01:13:44.840 --> 01:13:45.840]   The word debating.
[01:13:45.840 --> 01:13:46.840]   The word debating.
[01:13:46.840 --> 01:13:47.840]   The word debating.
[01:13:47.840 --> 01:13:48.840]   The word debating.
[01:13:48.840 --> 01:13:49.840]   The word debating.
[01:13:49.840 --> 01:13:50.840]   The word debating.
[01:13:50.840 --> 01:13:51.840]   The word debating.
[01:13:51.840 --> 01:13:52.840]   The word debating.
[01:13:52.840 --> 01:13:53.840]   The word debating.
[01:13:53.840 --> 01:13:54.840]   The word debating.
[01:13:54.840 --> 01:13:55.840]   The word debating.
[01:13:55.880 --> 01:13:56.880]   The word debating.
[01:13:56.880 --> 01:13:57.880]   The word debating.
[01:13:57.880 --> 01:13:58.880]   The word debating.
[01:13:58.880 --> 01:13:59.880]   The word debating.
[01:13:59.880 --> 01:14:00.880]   The word debating.
[01:14:00.880 --> 01:14:01.880]   The word debating.
[01:14:01.880 --> 01:14:02.880]   The word debating.
[01:14:02.880 --> 01:14:03.880]   The word debating.
[01:14:03.880 --> 01:14:04.880]   The word debating.
[01:14:04.880 --> 01:14:05.880]   The word debating.
[01:14:05.880 --> 01:14:06.880]   The word debating.
[01:14:06.880 --> 01:14:07.880]   The word debating.
[01:14:07.880 --> 01:14:08.880]   The word debating.
[01:14:08.880 --> 01:14:09.880]   The word debating.
[01:14:09.880 --> 01:14:10.880]   The word debating.
[01:14:10.880 --> 01:14:11.880]   The word debating.
[01:14:11.880 --> 01:14:12.880]   The word debating.
[01:14:12.880 --> 01:14:13.880]   The word debating.
[01:14:13.880 --> 01:14:14.880]   The word debating.
[01:14:14.880 --> 01:14:15.880]   The word debating.
[01:14:15.880 --> 01:14:16.880]   The word debating.
[01:14:16.880 --> 01:14:17.880]   The word debating.
[01:14:17.880 --> 01:14:18.880]   The word debating.
[01:14:18.880 --> 01:14:19.880]   The word debating.
[01:14:19.880 --> 01:14:20.880]   The word debating.
[01:14:20.880 --> 01:14:21.880]   The word debating.
[01:14:21.880 --> 01:14:22.880]   The word debating.
[01:14:22.880 --> 01:14:23.880]   The word debating.
[01:14:23.880 --> 01:14:24.880]   The word debating.
[01:14:24.920 --> 01:14:25.920]   The word debating.
[01:14:25.920 --> 01:14:26.920]   The word debating.
[01:14:26.920 --> 01:14:27.920]   The word debating.
[01:14:27.920 --> 01:14:28.920]   The word debating.
[01:14:28.920 --> 01:14:29.920]   The word debating.
[01:14:29.920 --> 01:14:30.920]   The word debating.
[01:14:30.920 --> 01:14:31.920]   The word debating.
[01:14:31.920 --> 01:14:32.920]   The word debating.
[01:14:32.920 --> 01:14:33.920]   The word debating.
[01:14:33.920 --> 01:14:34.920]   The word debating.
[01:14:34.920 --> 01:14:35.920]   The word debating.
[01:14:35.920 --> 01:14:36.920]   The word debating.
[01:14:36.920 --> 01:14:37.920]   The word debating.
[01:14:37.920 --> 01:14:38.920]   The word debating.
[01:14:38.920 --> 01:14:39.920]   The word debating.
[01:14:39.920 --> 01:14:40.920]   The word debating.
[01:14:40.920 --> 01:14:41.920]   The word debating.
[01:14:41.920 --> 01:14:42.920]   The word debating.
[01:14:42.920 --> 01:14:43.920]   The word debating.
[01:14:43.920 --> 01:14:44.920]   The word debating.
[01:14:44.920 --> 01:14:45.920]   The word debating.
[01:14:45.920 --> 01:14:46.920]   The word debating.
[01:14:46.920 --> 01:14:47.920]   The word debating.
[01:14:47.920 --> 01:14:48.920]   The word debating.
[01:14:48.920 --> 01:14:49.920]   The word debating.
[01:14:49.920 --> 01:14:50.920]   The word debating.
[01:14:50.920 --> 01:14:51.920]   The word debating.
[01:14:51.920 --> 01:14:52.920]   The word debating.
[01:14:52.920 --> 01:14:53.920]   The word debating.
[01:14:53.960 --> 01:14:54.960]   The word debating.
[01:14:54.960 --> 01:14:55.960]   The word debating.
[01:14:55.960 --> 01:14:56.960]   The word debating.
[01:14:56.960 --> 01:14:57.960]   The word debating.
[01:14:57.960 --> 01:14:58.960]   The word debating.
[01:14:58.960 --> 01:14:59.960]   The word debating.
[01:14:59.960 --> 01:15:00.960]   The word debating.
[01:15:00.960 --> 01:15:01.960]   The word debating.
[01:15:01.960 --> 01:15:02.960]   The word debating.
[01:15:02.960 --> 01:15:03.960]   The word debating.
[01:15:03.960 --> 01:15:04.960]   The word debating.
[01:15:04.960 --> 01:15:05.960]   The word debating.
[01:15:05.960 --> 01:15:06.960]   The word debating.
[01:15:06.960 --> 01:15:07.960]   The word debating.
[01:15:07.960 --> 01:15:08.960]   The word debating.
[01:15:08.960 --> 01:15:09.960]   The word debating.
[01:15:09.960 --> 01:15:10.960]   The word debating.
[01:15:10.960 --> 01:15:11.960]   The word debating.
[01:15:11.960 --> 01:15:12.960]   The word debating.
[01:15:12.960 --> 01:15:13.960]   The word debating.
[01:15:13.960 --> 01:15:14.960]   The word debating.
[01:15:14.960 --> 01:15:15.960]   The word debating.
[01:15:15.960 --> 01:15:16.960]   The word debating.
[01:15:16.960 --> 01:15:17.960]   The word debating.
[01:15:17.960 --> 01:15:18.960]   The word debating.
[01:15:18.960 --> 01:15:19.960]   The word debating.
[01:15:19.960 --> 01:15:20.960]   The word debating.
[01:15:20.960 --> 01:15:21.960]   The word debating.
[01:15:21.960 --> 01:15:22.960]   The word debating.
[01:15:23.000 --> 01:15:24.000]   The word debating.
[01:15:24.000 --> 01:15:25.000]   The word debating.
[01:15:25.000 --> 01:15:26.000]   The word debating.
[01:15:26.000 --> 01:15:27.000]   The word debating.
[01:15:27.000 --> 01:15:28.000]   The word debating.
[01:15:28.000 --> 01:15:29.000]   The word debating.
[01:15:29.000 --> 01:15:30.000]   The word debating.
[01:15:30.000 --> 01:15:31.000]   The word debating.
[01:15:31.000 --> 01:15:32.000]   The word debating.
[01:15:32.000 --> 01:15:33.000]   The word debating.
[01:15:33.000 --> 01:15:34.000]   The word debating.
[01:15:34.000 --> 01:15:35.000]   The word debating.
[01:15:35.000 --> 01:15:36.000]   The word debating.
[01:15:36.000 --> 01:15:37.000]   The word debating.
[01:15:37.000 --> 01:15:38.000]   The word debating.
[01:15:38.000 --> 01:15:39.000]   The word debating.
[01:15:39.000 --> 01:15:40.000]   The word debating.
[01:15:40.000 --> 01:15:41.000]   The word debating.
[01:15:41.000 --> 01:15:42.000]   The word debating.
[01:15:42.000 --> 01:15:43.000]   The word debating.
[01:15:43.000 --> 01:15:44.000]   The word debating.
[01:15:44.000 --> 01:15:45.000]   The word debating.
[01:15:45.000 --> 01:15:46.000]   The word debating.
[01:15:46.000 --> 01:15:47.000]   The word debating.
[01:15:47.000 --> 01:15:48.000]   The word debating.
[01:15:48.000 --> 01:15:49.000]   The word debating.
[01:15:49.000 --> 01:15:50.000]   The word debating.
[01:15:50.000 --> 01:15:51.000]   The word debating.
