
[00:00:00.000 --> 00:00:04.320]   Hey, parents join the LA Kings on Saturday, November 25th for an unforgettable
[01:19:55.840 --> 01:20:04.840]   And our future value there is $4,045,952. So let's call that $4,046,000.
[01:20:04.840 --> 01:20:16.840]   Now, if we drop that investment time horizon from 45 years to 40 years, that number of future value drops to $2,803,238.
[01:20:16.840 --> 01:20:27.840]   So that would cost you, run the math, by waiting five years and not setting aside that $1,000 into that 7% accounts,
[01:20:27.840 --> 01:20:36.840]   that costs you $1,242,000. So you are absolutely right to prioritize retirement investing in terms of the earliness of it.
[01:20:36.840 --> 01:20:41.840]   But these other goals are going to make a bigger difference to your lifestyle.
[01:20:41.840 --> 01:20:47.840]   Having enough money to propose to your girlfriend and get married and enjoy setting up a household together,
[01:20:47.840 --> 01:20:50.840]   having enough money to buy a house when you decide you want to buy a house,
[01:20:50.840 --> 01:20:58.840]   that's going to contribute far more to your quality of life than having an extra $1,200,000 at 68.
[01:20:58.840 --> 01:21:05.840]   $1,200,000 at 68 is not going to matter because you're going to have more money than you need no matter what.
[01:21:05.840 --> 01:21:11.840]   So that was my final thing that I did, as I said, rank them and then figure out a way to target them systematically,
[01:21:11.840 --> 01:21:15.840]   figure out what's the right number, why is this important to me, which of these is more important,
[01:21:15.840 --> 01:21:21.840]   then you'll start working towards it. And then the answer is about what accounts, what investment vehicles,
[01:21:21.840 --> 01:21:26.840]   all that stuff is easy. So go back and listen to it. And if you'll hear the way I asked you those questions,
[01:21:26.840 --> 01:21:31.840]   if you'll just ask them yourself, then you won't need me. Six more months of listening and you can go out
[01:21:31.840 --> 01:21:35.840]   and go on to something more interesting. Good enough for today, Alex?
[01:21:35.840 --> 01:21:37.840]   Alex: Absolutely.
[01:21:37.840 --> 01:21:43.840]   Great. Well, thank you for calling in. I really appreciate it. And man, I love doing these Q&A calls.
[01:21:43.840 --> 01:21:47.840]   I hope that those of you who are listening, I hope you've enjoyed these calls.
[01:21:47.840 --> 01:21:53.840]   If you would like to get on next week's call, please come on by radicalpersonalfinance.com/patron.
[01:21:53.840 --> 01:21:58.840]   I love doing these and I would love to talk to you and answer your particular question.
[01:21:58.840 --> 01:22:03.840]   In addition to that, just a couple of notes about administrative things.
[01:22:03.840 --> 01:22:09.840]   A couple of things that I'm deeply aware of is thank you for your patience with me the last really two months
[01:22:09.840 --> 01:22:14.840]   as we have made this transition. It has been quite the challenge and the challenge is having to stop.
[01:22:14.840 --> 01:22:22.840]   Right after I recorded the show that I just released previously saying to you that we've gotten on the road,
[01:22:22.840 --> 01:22:31.840]   I wound up that very next day, I wound up taking my trailer in and spending two days in the shop getting the axles replaced.
[01:22:31.840 --> 01:22:41.840]   Just the challenges of figuring out how to make things work on the road, how to make these shows work, etc.,
[01:22:41.840 --> 01:22:46.840]   while also keeping moving forward, that's been a challenge.
[01:22:46.840 --> 01:22:51.840]   But we are soon to be stable and the show should be coming out back on the regular schedule.
[01:22:51.840 --> 01:22:58.840]   Lots of stuff coming. I'm also aware that, just personally aware, I haven't loved the mix of shows I've done recently.
[01:22:58.840 --> 01:23:03.840]   I've done just a lot of stuff personally, not a lot of technical stuff. It's just been done the best I can.
[01:23:03.840 --> 01:23:08.840]   So thank you for your patience with that. Look for that to change in the next few weeks as we are stationary again.
[01:23:08.840 --> 01:23:13.840]   We're doing a mad dash across the country right now. In the future, once we get stabilized, once we get into our rhythm,
[01:23:13.840 --> 01:23:18.840]   I'll start sharing with you where we are, etc., and what we're doing as well.
[01:23:18.840 --> 01:23:25.840]   Maybe you didn't need all that. I just felt like I owe an accounting to you, my listeners, of where things are at.
[01:23:25.840 --> 01:23:29.840]   Thank you all so much for listening. And I am now going to pack up my gear.
[01:23:29.840 --> 01:23:35.840]   The first Q&A show from a picnic table at a rest area. Hopefully you consider it a success.
[01:23:35.840 --> 01:23:38.840]   A little bit rough on the production end, but it'll get better in the future.
[01:23:38.840 --> 01:23:43.840]   If you thought today's show was good, tune in next week for next week's show because they will be even better.
[01:23:43.840 --> 01:23:45.840]   Talk to you soon.
[01:23:45.840 --> 01:23:58.840]   [Music]
[01:23:58.840 --> 01:24:04.840]   Hey, Cricket customers. Max with ads is included with your Cricket $60 unlimited plan at no additional cost.
[01:24:04.840 --> 01:24:11.840]   Max is the streaming platform where you can watch Scoob, Meg 2 The Trench, The Nightmare on Elm Street Collection, and so much more.
[01:24:11.840 --> 01:24:17.840]   Just log in with your Cricket username and password to experience Max on all your favorite devices.
[01:24:17.840 --> 01:24:22.840]   We never say this before. Max, the one to watch for a good scream with Cricket.
[01:24:22.840 --> 01:24:28.840]   [Screams]

