
[00:00:00.040 --> 00:00:09.420]   lihat
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.620 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.600 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.600 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.600 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.600 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.600 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.600 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.600 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.600 --> 00:58:21.600]   is that you want to build a real estate portfolio.
[00:58:21.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.620 --> 00:58:51.620]   is that you want to build a real estate portfolio.
[00:58:51.660 --> 00:59:21.640]  ,
[00:59:21.640 --> 00:59:21.640]   and
[00:59:21.640 --> 00:59:21.640]   and
[00:59:21.640 --> 00:59:21.640]   and
[00:59:21.640 --> 00:59:21.640]   and
[00:59:21.640 --> 00:59:21.640]   and
[00:59:21.640 --> 00:59:21.640]   and
[00:59:21.640 --> 00:59:21.640]   and you're not rich, you would be so happy here. Look at the view, look at the space, listen to the quiet. And if you start looking at that stuff when you're not rich, you would be so happy here.
[00:59:21.640 --> 00:59:21.640]   and if you start looking at that stuff when you're not rich, you would be so happy here.
[00:59:21.640 --> 00:59:21.640]   and if you start looking at the space, you would be so happy here. And if you start looking at that stuff when you're not rich, you would be so happy here.
[00:59:21.660 --> 00:59:51.660]   You'll convince yourself to buy it.
[00:59:51.660 --> 00:59:51.660]   You'll convince yourself to buy it.
[00:59:51.660 --> 00:59:51.660]   You'll figure out how to convince yourself a way to pay for it.
[00:59:51.660 --> 00:59:51.660]   You'll figure out how to convince yourself a way to pay for it.
[00:59:51.660 --> 00:59:51.660]   You will be stuck because you cannot get rich if you're consuming all your income. And that's what dream homes do. They consume your income and you don't have enough of a financial base or enough of an income yet to be thinking about buying dream homes. But is there a way that you could get this better? Don't be scared to think creatively. Now, I don't know what's available to you.
[00:59:51.660 --> 00:59:51.660]   I don't know what's available to you.
[00:59:51.660 --> 00:59:51.660]   You're not scared to think creatively. Now, I don't know what's available to you.
[00:59:51.660 --> 01:00:21.680]   a lot of land.
[01:00:21.680 --> 01:00:21.680]   I'll tell you what I would do in your situation.
[01:00:21.680 --> 01:00:21.680]   I don't know what your job is, etc. But I would think, is there a way that I can move to the land?
[01:00:21.680 --> 01:00:21.680]   My wife and I earn some of our income from the land while also maintaining our job while also setting ourselves up in a place for purchasing real estate.
[01:00:21.680 --> 01:00:21.680]   So the first thing to do is I would look around and say how much money is left in the house.
[01:00:21.680 --> 01:00:21.680]   And I would look around and say how much money is left in the house.
[01:00:21.680 --> 01:00:21.680]   And I would look around and say how much money is left in the house.
[01:00:21.680 --> 01:00:21.680]   And I would look around and say how much money is left in the house.
[01:00:21.680 --> 01:00:21.680]   and then I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:00:21.700 --> 01:00:51.700]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:00:51.700 --> 01:00:51.700]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:00:51.700 --> 01:00:51.700]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:00:51.700 --> 01:00:51.700]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:00:51.700 --> 01:00:51.700]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:00:51.700 --> 01:00:51.700]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:00:51.740 --> 01:01:21.720]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:21.720 --> 01:01:21.720]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:21.720 --> 01:01:21.720]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:21.720 --> 01:01:21.720]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:21.740 --> 01:01:51.740]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:51.740 --> 01:01:51.740]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:51.740 --> 01:01:51.740]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:51.740 --> 01:01:51.740]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:51.740 --> 01:01:51.740]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:51.740 --> 01:01:51.740]   I would look around and say how much money is left in the house. And I would look around and say how much money is left in the house.
[01:01:51.780 --> 01:02:21.760]  ,
[01:02:21.760 --> 01:02:21.760]   and then go and find a place and buy a fifth wheel for $4,000 and have it hauled to the property or buy a single-wide mobile home somewhere, have it built into a car and then go and find a place and buy a fifth wheel for $4,000 and have it hauled to the property or buy a single-wide mobile home somewhere,
[01:02:21.760 --> 01:02:21.760]   I would look around and say how much money is left in the house.
[01:02:21.760 --> 01:02:21.760]   and then go around and say how much money is left in the house.
[01:02:21.780 --> 01:02:51.780]   You know,
[01:02:51.780 --> 01:02:51.780]   You know,
[01:02:51.780 --> 01:02:51.780]   You know,
[01:02:51.780 --> 01:02:51.780]   you're going to need to either learn how to borrow it from the people that you're doing business with,
[01:02:51.780 --> 01:02:51.780]   not from a bank.
[01:02:51.780 --> 01:02:51.780]   If you're going to borrow money from a bank,
[01:02:51.780 --> 01:02:51.780]   you're going to need to either learn how to borrow it from the people that you're doing business with,
[01:02:51.780 --> 01:02:51.780]   not from a bank.
[01:02:51.780 --> 01:02:51.780]   If you're going to borrow money from a bank,
[01:02:51.780 --> 01:02:51.780]   you're going to need to either learn how to borrow it from the people that you're doing business with,
[01:02:51.780 --> 01:02:51.780]   not from a bank.
[01:02:51.780 --> 01:02:51.780]   If you're going to borrow money from a bank,
[01:02:51.780 --> 01:02:51.780]   you're going to need to either learn how to borrow it from the people that you're doing business with,
[01:02:51.780 --> 01:02:51.780]   not from a bank.
[01:02:51.780 --> 01:02:51.780]   If you're going to borrow money from a bank,
[01:02:51.780 --> 01:02:51.780]   you're going to need to either learn how to borrow it from the people that you're doing business with,
[01:02:51.820 --> 01:03:21.800]   if you're going to borrow money from a bank,
[01:03:21.800 --> 01:03:21.800]   if you're going to borrow money from a bank,
[01:03:21.800 --> 01:03:21.800]   if you're going to borrow money from a bank,
[01:03:21.800 --> 01:03:21.800]   if you're going to borrow money from a bank,
[01:03:21.800 --> 01:03:21.800]   if you're going to borrow money from a bank,
[01:03:21.820 --> 01:03:51.820]   if you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:03:51.820]   and you're going to borrow money from a bank,
[01:03:51.820 --> 01:04:21.840]  ,
[01:04:21.840 --> 01:04:21.840]   I have a lot of respect for you and your advice,
[01:04:21.980 --> 01:04:51.860]   and you're going to borrow money from a bank,
[01:04:51.860 --> 01:04:51.860]   and you're going to borrow money from a bank,
[01:04:51.860 --> 01:04:51.860]   and you're going to borrow money from a bank,
[01:04:51.860 --> 01:04:51.860]   and you're going to borrow money from a bank,
[01:04:51.860 --> 01:04:51.860]   and you're going to borrow money from a bank,
[01:04:51.860 --> 01:04:51.860]   and you're going to borrow money from a bank,
[01:04:51.860 --> 01:04:51.860]   and you're going to borrow money from a bank,
[01:04:51.860 --> 01:04:51.860]   and you're going to borrow money from a bank,
[01:04:51.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.880 --> 01:05:21.880]   and you're going to borrow money from a bank,
[01:05:21.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.900 --> 01:05:51.900]   and you're going to borrow money from a bank,
[01:05:51.940 --> 01:06:21.920]   I'm going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.920 --> 01:06:21.920]   and you're going to borrow money from a bank,
[01:06:21.960 --> 01:06:23.460]   Britton, who has earned income,
[01:06:23.460 --> 01:06:25.540]   so he qualifies for a Roth IRA,
[01:06:25.540 --> 01:06:26.780]   so he has earned income,
[01:06:26.780 --> 01:06:28.860]   but he's not contributing to a Roth IRA,
[01:06:28.860 --> 01:06:32.620]   you could go and give him $6,000 and say,
[01:06:32.620 --> 01:06:33.720]   hey, put this in a Roth IRA
[01:06:33.720 --> 01:06:35.360]   and make my daughter the beneficiary.
[01:06:35.360 --> 01:06:37.960]   The problem is once you give him that money,
[01:06:37.960 --> 01:06:40.260]   you can't force him to put it into the Roth IRA,
[01:06:40.260 --> 01:06:43.980]   nor do you have any legal control over the money whatsoever.
[01:06:43.980 --> 01:06:45.560]   He could take it and run,
[01:06:45.560 --> 01:06:49.540]   and he would be entirely within his legal right to do so.
[01:06:49.540 --> 01:06:51.820]   Now, it would obviously spoil Thanksgiving Day,
[01:06:51.820 --> 01:06:51.940]   Diffie,
[01:06:51.940 --> 01:06:51.940]   and Diffie would be entirely within his legal right to do so.
[01:06:51.940 --> 01:06:51.940]   Now, it would obviously spoil Thanksgiving Day,
[01:06:51.940 --> 01:06:51.940]   Diffie,
[01:06:51.940 --> 01:06:51.940]   but he's going to borrow money from a bank,
[01:06:51.940 --> 01:06:51.940]   and you're going to borrow money from a bank,
[01:06:51.980 --> 01:07:21.960]   and you're going to borrow money from a bank,
[01:07:21.960 --> 01:07:21.960]   and you're going to borrow money from a bank,
[01:07:21.960 --> 01:07:21.960]   and you're going to borrow money from a bank,
[01:07:21.960 --> 01:07:21.960]   and you're going to borrow money from a bank,
[01:07:21.960 --> 01:07:21.960]   and you're going to borrow money from a bank,
[01:07:21.960 --> 01:07:21.960]   and you're going to borrow money from a bank,
[01:07:21.960 --> 01:07:21.960]   and you're going to borrow money from a bank,
[01:07:21.960 --> 01:07:21.960]   and you're going to borrow money from a bank,
[01:07:21.980 --> 01:07:51.980]   That you have to invest in a certain type of account
[01:07:51.980 --> 01:07:51.980]   It's perfectly fine if your daughter is receiving birthday money for her one-year birthday or two-year birthday.
[01:07:51.980 --> 01:07:51.980]   It's perfectly fine to put those dollar bills in an envelope and stick them under the mattress.
[01:07:51.980 --> 01:07:51.980]   It's also perfectly fine for you to simply open a bank account and put it in for her.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:51.980 --> 01:07:51.980]   It's perfectly fine for you to simply open a bank account and put it in for her.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:51.980 --> 01:07:51.980]   Not everything has to be done in an account.
[01:07:52.020 --> 01:07:54.020]   this
[01:07:54.020 --> 01:08:19.620]   be a have
[01:10:15.920 --> 01:10:18.340]   en
[01:10:18.340 --> 01:10:27.380]   go. I'm,
[01:10:27.380 --> 01:10:44.680]   ' 여�
[01:10:44.880 --> 01:10:55.800]   were
[01:10:55.800 --> 01:11:13.720]   die sin all et set de피 Vide constraint Ter The The D The a like, and, and, and, and, and, and, und,ilikès,
[01:11:14.900 --> 01:11:23.940]   whatnot
[01:11:23.940 --> 01:11:43.480]   church. not at già
[01:12:43.280 --> 01:13:12.700]   Weinstein: a little bit of the same thing.
[01:13:12.700 --> 01:13:12.700]   I'm not going to put much money in a 529 plan where it becomes "worth it". So, free yourself from those constraints. Look at your daughter and just think, "What do I think would be in the best interest of my daughter?" Based upon our situation, what would be the best way for me to invest in my daughter? How can I do that? How can I invest it in her now?
[01:13:42.160 --> 01:13:42.160]   It's
[01:13:42.160 --> 01:13:42.160]   a
[01:13:42.160 --> 01:13:42.160]   way to
[01:13:42.160 --> 01:13:42.160]   find
[01:13:42.160 --> 01:13:42.460]   a
[01:13:42.460 --> 01:13:42.460]   solution.
[01:13:42.480 --> 01:14:11.920]  obedience. If you don't have a solution, what you're doing is you're not doing it right. You're not investing in your daughter. If that doesn't work, hire grandma. Hire a family member, a trusted family member, so that she can be in that family environment instead of in an institutional environment. That will pay off much bigger dividends than being institutionalized at an early age. Go down the list. Meet her educational needs. Hired—again, I don't need to repeat. So,
[01:14:11.920 --> 01:14:12.400]   it's
[01:14:12.400 --> 01:14:12.420]   an
[01:14:12.460 --> 01:14:16.100]   real
[01:14:16.100 --> 01:14:41.280]  ild, this,
[01:14:42.480 --> 01:14:44.860]   for
[01:14:44.860 --> 01:14:52.860]  해야
[01:16:58.040 --> 01:16:59.060]   I have no very little pride these days in carrying a U.S. American passport. So I share your emotions on the subject. But a couple of things for you to consider that I hope will be encouraging.
[01:19:52.660 --> 01:19:55.060]   I'm not sure if you're aware of the issue. And I think that the difference, if you were to go back to 1973, Roe v. Wade, the difference between then and now is a difference of clarification. Where back in 1970, you could say, "Well, we don't know much what happens in the womb." Or, "We don't know much about a baby until it comes out." No one can say that today. And so whether you look at it from a scientific perspective or from a philosophical perspective, the issues are being clarified. Even the latest kerfuffle with the debate over the birth of a baby.
[01:20:20.060 --> 01:20:21.320]   "The debate was always, 'Oh, abortion.' Something magical happens when the baby comes through the birth canal. And it's been remarkable to me this week to see how even the question of infanticide has come up into the debate. Now, I don't yet see people publicly debating whether or not we should engage with the baby. But I think that the question of infanticide is a very important. And I think that the question of infanticide is a very important. And I think that the question of the birth canal is a very important. And I think that the question of the baby is a very important. And I think that the question of the baby is a very important. And I think that the question of the baby is a very much.
[01:20:21.340 --> 01:20:21.360]   Now, I don't yet see people publicly debating whether or not we should engage in infanticide. But I do think that's the debate that's going to be necessary. The best philosopher on this subject is the philosopher Peter Singer, who is a secular philosopher and professor at, I can't remember where he's a professor now, I think Northwestern University, something like that. But he's a professor. And he's a prominent secular ethicist. And basically, he wrote a great book, or at least a great book, called The
[01:20:21.360 --> 01:20:51.340]   The Best Philosopher on This Subject is the philosopher Peter Singer, who is a secular philosopher and professor at, I can't remember where he's a professor now, I think Northwestern University, something like that. But he's a professor. And he's a prominent secular ethicist. And basically, he wrote a great book, or at least a great book, or at least a great book, called The
[01:20:51.380 --> 01:21:01.440]   Triple
[01:21:19.640 --> 01:21:30.480]   just
[01:24:30.740 --> 01:24:42.060]   que
[01:24:42.060 --> 01:24:42.380]   think the que 100
[01:24:42.380 --> 01:24:52.740]   «. I am the more, the, the, the,,,,,,,,,ア
[01:24:52.740 --> 01:24:59.020]   given 10 stall join downtime долго Perm satisfy계 could sners believe her .M.C,C.Cont.I.If.You.U.You.And.You.You.De.G.C.였습니다.You.T.N.M.G.T. vie.� en. dansing the are not right?ere. w realm in a last me is the way to be in the a man is that is aண voice is a Hand I've floodsこれ is noNet the of the trunk la
[01:24:59.020 --> 01:25:00.660]  數 and I'm 2 whatever
[01:25:00.760 --> 01:25:09.260]  서�, ,,
[01:25:09.260 --> 01:25:11.480]   d the mess. The. Nobody. don
[01:25:11.480 --> 01:25:29.020]  구� мозる 만든 Heil it is only. And, you, and, and, and, and, and, and, and, and,��--iros McC--Cloud--C-- intrig--P--G--G--G--G--G-- hj-- Ho this-- look-- Gucci-- inn-- line-- caregivers'業 - good..рем - bana i-- be is. belong i wouldn Mass--Net a pick a Cor sheet of the e does a飛 and the couldn nicht the one was nothing is didn distinguish the la 5 or theahl the buy the Monter barר the Triple the new is a negative state of the process the finishes the veut theント the® theses Mr. I có the way, ... they're the earned theGA determine the suppose the eine chips the allそんなх the hơn the
[01:25:29.100 --> 01:25:42.360]   investment than, than anything else. So, I think that's one, one step that you could take. And is there a cost to it? Yes. But, just think of how gratifying that would be to be able to save a life, if you have the chance.
[01:25:42.360 --> 01:25:54.360]   Number two, you can advocate for the pre-born with people that you know who are, sorry, with, you can advocate for the lives of the pre-born.
[01:25:54.360 --> 01:25:57.440]   Even if you're not doing it in person.
[01:25:57.440 --> 01:25:57.440]   Even if you're not doing it in person.
[01:25:57.440 --> 01:25:57.440]   Even if you're not doing it in person.
[01:25:57.440 --> 01:25:57.740]   Even if you're not doing it in person.
[01:25:57.740 --> 01:25:57.980]   Even if you're not doing it in person.
[01:25:57.980 --> 01:25:58.080]   Even if you're not doing it in person.
[01:25:58.080 --> 01:25:58.360]   Even if you're not doing it in person.
[01:25:58.360 --> 01:25:58.660]   Even if you're not doing it in person.
[01:25:58.660 --> 01:25:58.680]   Even if you're not doing it in person.
[01:25:58.680 --> 01:25:58.680]   Even if you're not doing it in person.
[01:25:58.680 --> 01:26:28.640]   to do it in person.
[01:26:28.640 --> 01:26:28.680]   Even if you're not doing it in person.
[01:26:28.680 --> 01:26:28.700]   Even if you're not doing it in person.
[01:26:28.700 --> 01:26:28.700]   Even if you're not doing it in person.
[01:26:28.700 --> 01:26:28.720]   Even if you're not doing it in person.
[01:26:28.740 --> 01:26:58.740]   Even if you're not doing it in person.
[01:26:58.740 --> 01:26:58.740]   It's just a matter of time before you get pregnant.
[01:26:58.740 --> 01:26:58.740]   It's just a matter of time before you get pregnant.
[01:26:58.740 --> 01:26:58.740]   You're going to have to get an abortion ASAP.
[01:26:58.740 --> 01:26:58.740]   Even her conscience, she's probably braver in word than she is in reality.
[01:26:58.740 --> 01:26:58.740]   Even her conscience, she's probably braver in word than she is in reality.
[01:26:58.740 --> 01:26:58.740]   Even her conscience, she's probably braver in word than she is in reality.
[01:26:58.740 --> 01:26:58.740]   Even her conscience, she's probably braver in word than she is in reality.
[01:26:58.740 --> 01:26:58.740]   Even her conscience, she's probably braver in word than she is in reality.
[01:26:58.740 --> 01:26:58.740]   Even her conscience, she's probably braver in word than she is in reality.
[01:26:58.740 --> 01:26:58.740]   Even her conscience, she's probably braver in word than she is in reality.
[01:26:58.740 --> 01:26:58.740]   Even her conscience, she's probably braver in word than she is in reality.
[01:26:58.780 --> 01:27:28.760]  ,
[01:27:28.760 --> 01:27:28.760]   It's very hard.
[01:27:28.760 --> 01:27:28.760]   It's very hard.
[01:27:28.760 --> 01:27:28.760]   It's very hard for a young woman today to publicly be against abortion.
[01:27:28.760 --> 01:27:28.760]   It's very hard for a young woman today to publicly be against abortion.
[01:27:28.760 --> 01:27:28.760]   Most people feel the peer pressure to say, well, no abortion, no big thing, just a clump of cells, nobody cares. But you're a mother, Chloe, you know that that's not the case. You know it's not possible. It's not possible to be a mother and not recognize just the life that's in your heart.
[01:27:28.760 --> 01:27:28.760]   It's very hard for a young woman today to publicly be against abortion. You know it's not possible to be a mother and not recognize just the life that's in your heart.
[01:27:28.760 --> 01:27:28.760]   You know it's very hard for a young woman today to publicly be against abortion. You know it's not possible to be a mother and not recognize just the life that's in your heart.
[01:27:28.780 --> 01:27:58.780]   The point is, I found mothers who are very diligent.
[01:27:58.780 --> 01:27:58.780]   They find mothers, they interact with them, they reach out to them, they call them, they help them if they need resources, if they're poor, if they don't have money, they work with them, but they don't hold back and they confront the mothers directly.
[01:27:58.780 --> 01:27:58.780]   They don't always save the babies, but they have saved dozens and dozens and dozens and dozens of babies.
[01:27:58.780 --> 01:27:58.780]   So there's something that you could do.
[01:27:58.780 --> 01:27:58.780]   Look for a mother who is willing to help you.
[01:27:58.780 --> 01:27:58.780]   It's very hard for a young woman today to publicly be against abortion. You know it's not possible to be a mother and not recognize just the life that's in your heart.
[01:27:58.780 --> 01:27:58.780]   It's very hard for a young woman today to publicly be against abortion. You know it's not possible to be a mother and not recognize just the life that's in your heart.
[01:27:58.780 --> 01:28:28.800]  , and I think that's really effective.
[01:28:28.800 --> 01:28:28.800]   If you're able, I think there's a place for you to go and advocate with mothers in person.
[01:28:28.800 --> 01:28:28.800]   There's a man in Orlando, John somebody or other, but I searched out his story and I wanted to go and interview him and find out, but he's an older man. I think he's a retired pastor and for the last, forgive me if I'm botching the details, basically for more than a decade, he goes to one of the abortion mills in Orlando every day and he intercedes with the mothers who are coming from the U.
[01:28:28.800 --> 01:28:28.800]   and he intercedes with the mothers who are coming from the U.
[01:28:28.800 --> 01:28:28.800]   and he's a mother who's coming from the U.
[01:28:28.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:28:58.820]   and he's a mother who's coming from the U.
[01:28:58.820 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.840 --> 01:29:28.840]   and he's a mother who's coming from the U.
[01:29:28.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:29:58.860]   and he's a mother who's coming from the U.
[01:29:58.860 --> 01:30:28.880]   and he's a mother who's coming from the U.
[01:30:28.880 --> 01:30:28.880]   and he's a mother who's coming from the U.
[01:30:28.880 --> 01:30:28.880]   and he's a mother who's coming from the U.
[01:30:28.880 --> 01:30:28.880]   and he's a mother who's coming from the U.
[01:30:28.880 --> 01:30:28.880]   and he's a mother who's coming from the U.
[01:30:28.880 --> 01:30:28.880]   and he's a mother who's coming from the U.
