
[00:00:00.040 --> 00:00:10.460]   never
[01:06:19.360 --> 01:06:19.360]   You're going to talk about the benefits of the insurance agent.
[01:06:19.360 --> 01:06:19.360]   You're going to talk about the benefits of the insurance agent.
[01:06:19.360 --> 01:06:19.360]   You're going to talk about the benefits of the insurance agent.
[01:06:19.360 --> 01:06:49.380]   You're going to talk about the benefits of the insurance agent.
[01:06:49.380 --> 01:06:49.380]   You're going to talk about the benefits of the insurance agent.
[01:06:49.380 --> 01:06:49.380]   You're going to talk about the benefits of the insurance agent.
[01:06:49.380 --> 01:06:49.380]   You're going to talk about the benefits of the insurance agent.
[01:06:49.380 --> 01:06:49.380]   You're going to talk about the benefits of the insurance agent.
[01:06:49.380 --> 01:06:49.380]   You're going to talk about the benefits of the insurance agent.
[01:06:49.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:19.400]   You're going to talk about the benefits of the insurance agent.
[01:07:19.400 --> 01:07:49.420]   You're going to talk about the benefits of the insurance agent.
[01:07:49.420 --> 01:07:49.420]   You're going to talk about the benefits of the insurance agent.
[01:07:49.420 --> 01:07:49.420]   You're going to talk about the benefits of the insurance agent.
[01:07:49.420 --> 01:07:49.420]   You're going to talk about the benefits of the insurance agent.
[01:07:49.420 --> 01:07:49.420]   You're going to talk about the benefits of the insurance agent.
[01:07:49.420 --> 01:07:49.420]   You're going to talk about the benefits of the insurance agent.
[01:07:49.420 --> 01:07:49.420]   You're going to talk about the benefits of the insurance agent.
[01:07:49.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:19.440]   You're going to talk about the benefits of the insurance agent.
[01:08:19.440 --> 01:08:49.460]   You're going to talk about the benefits of the insurance agent.
[01:08:49.460 --> 01:08:49.460]   You're going to talk about the benefits of the insurance agent.
[01:08:49.460 --> 01:08:49.460]   You're going to talk about the benefits of the insurance agent.
[01:08:49.460 --> 01:08:49.460]   You're going to talk about the benefits of the insurance agent.
[01:08:49.460 --> 01:08:49.460]   You're going to talk about the benefits of the insurance agent.
[01:08:49.460 --> 01:08:49.460]   You're going to talk about the benefits of the insurance agent.
[01:08:49.460 --> 01:08:49.460]   You're going to talk about the benefits of the insurance agent.
[01:08:49.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:19.480]   You're going to talk about the benefits of the insurance agent.
[01:09:19.480 --> 01:09:49.500]   You're going to talk about the benefits of the insurance agent.
[01:09:49.500 --> 01:09:49.500]   You're going to talk about the benefits of the insurance agent.
[01:09:49.500 --> 01:09:49.500]   You're going to talk about the benefits of the insurance agent.
[01:09:49.500 --> 01:09:49.500]   You're going to talk about the benefits of the insurance agent.
[01:09:49.500 --> 01:09:49.500]   You're going to talk about the benefits of the insurance agent.
[01:09:49.500 --> 01:09:49.500]   You're going to talk about the benefits of the insurance agent.
[01:09:49.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:19.520]   You're going to talk about the benefits of the insurance agent.
[01:10:19.520 --> 01:10:49.540]   You're going to talk about the benefits of the insurance agent.
[01:10:49.540 --> 01:10:49.540]   You're going to talk about the benefits of the insurance agent.
[01:10:49.540 --> 01:10:49.540]   You're going to talk about the benefits of the insurance agent.
[01:10:49.540 --> 01:10:49.540]   You're going to talk about the benefits of the insurance agent.
[01:10:49.540 --> 01:10:49.540]   You're going to talk about the benefits of the insurance agent.
[01:10:49.540 --> 01:10:49.540]   You're going to talk about the benefits of the insurance agent.
[01:10:49.540 --> 01:10:49.540]   You're going to talk about the benefits of the insurance agent.
[01:10:49.540 --> 01:10:49.540]   You're going to talk about the benefits of the insurance agent.
[01:10:49.580 --> 01:10:52.840]  �
[01:10:52.840 --> 01:11:01.000]   Moh I,
[01:11:01.000 --> 01:11:19.560]   Sah мед. Isn. god., but,,,,,,,,,, que
[01:11:19.600 --> 01:11:21.300]   improve
[01:11:21.300 --> 01:11:47.700]   the is in automaticallyJGG zご great mean it is er
[01:11:49.520 --> 01:12:19.440]   the is in automaticallyJGG z go great mean it is er
[01:12:19.440 --> 01:12:19.440]   I will accept checks from all the life insurance agents who get business from me. Go ahead and you can just send Joshua a contribution. But it is true. There's no difference in cost. There's not. And so on this one, for me it's a big deal. I see no reason whatsoever to, in today's marketplace, ten years from now, something may change. Because of the success of the no commissioning,
[01:12:19.440 --> 01:12:19.440]   I will accept checks from all the life insurance agents who get business from me. Go ahead and you can just send Joshua a contribution. But it is true. There's no difference in cost. There's not. And so on this one, for me it's a big deal. I see no reason whatsoever to, in today's marketplace, ten years from now, something may change. Because of the success of the no commissioning,
[01:12:19.440 --> 01:12:49.380]  ,
[01:12:49.380 --> 01:12:49.380]   and so on this one, for me it is a big deal. I see no reason whatsoever to, in today's marketplace, ten years from now, something may change. Because of the success of the no commissioning,
[01:12:49.400 --> 01:12:51.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:51.420 --> 01:12:52.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:52.420 --> 01:12:53.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:53.420 --> 01:12:54.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:54.420 --> 01:12:55.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:55.420 --> 01:12:56.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:56.420 --> 01:12:57.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:57.420 --> 01:12:58.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:58.420 --> 01:12:59.420]   I see no reason whatsoever to, in today's marketplace,
[01:12:59.420 --> 01:13:00.420]   I see no reason whatsoever to, in today's marketplace,
[01:13:00.420 --> 01:13:01.420]   I see no reason whatsoever to, in today's marketplace,
[01:13:01.420 --> 01:13:02.420]   I see no reason whatsoever to, in today's marketplace,
[01:13:02.420 --> 01:13:03.420]   I see no reason whatsoever to, in today's marketplace,
[01:13:03.420 --> 01:13:04.420]   I see no reason whatsoever to, in today's marketplace,
[01:13:04.420 --> 01:13:05.420]   I see no reason whatsoever to, in today's marketplace,
[01:13:05.460 --> 01:13:16.660]   24
[01:13:16.660 --> 01:13:33.860]   a,,, on part
[01:14:03.420 --> 01:14:03.420]   and so on.
[01:14:03.420 --> 01:14:03.420]   So, you know, Zander Insurance, I'm sure, does a great job. But at the end of the day, you don't get any discount by calling Zander versus calling your local life insurance agent. Zander has to make up all of the costs of sponsoring Dave's program and sponsoring all of their advertising and all of their training, etc. And so there's no savings to you. All you know when you go to Zander is you're going to get a term insurance policy. You're not going to get a whole life policy. And so, in my opinion, that's very short-sighted.
[01:14:03.420 --> 01:14:03.420]   But for those of you who are going to Zander, you're not going to get a whole life policy. And so, in my opinion, that's very short-sighted. But for those of you who are going to Zander, you're not going to get a whole life policy. And so, in my opinion, that's very short-sighted.
[01:15:30.440 --> 01:15:59.420]  ,
[01:15:59.420 --> 01:16:00.440]   and so on.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:00.440]   So, in my opinion, that's very short-sighted.
[01:16:00.440 --> 01:16:30.460]   So, in my opinion, that's very short-sighted.
[01:16:30.460 --> 01:16:30.460]   So, in my opinion, that's very short-sighted.
[01:16:30.460 --> 01:17:00.480]   So, in my opinion, that's very short-sighted.
[01:17:00.480 --> 01:17:00.480]   So, in my opinion, that's very short-sighted.
[01:17:00.480 --> 01:17:00.480]   So, in my opinion, that's very short-sighted.
[01:17:00.480 --> 01:17:00.480]   So, in my opinion, that's very short-sighted.
[01:17:00.480 --> 01:17:00.480]   So, in my opinion, that's very short-sighted.
[01:17:00.500 --> 01:17:30.500]   If you have a very simple medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:17:30.500]   If you have a complex medical history, it's fast.
[01:17:30.500 --> 01:18:00.520]   If you have a complex medical history, it's fast.
[01:18:00.520 --> 01:18:00.520]   If you have a complex medical history, it's fast.
[01:18:00.520 --> 01:18:00.520]   If you have a complex medical history, it's fast.
[01:18:00.520 --> 01:18:00.520]   If you have a complex medical history, it's fast.
[01:18:00.520 --> 01:18:00.520]   If you have a complex medical history, it's fast.
[01:18:00.520 --> 01:18:00.520]   If you have a complex medical history, it's fast.
[01:18:00.520 --> 01:18:00.520]   If you have a complex medical history, it's fast.
[01:18:00.520 --> 01:18:00.520]   If you have a complex medical history, it's fast.
[01:18:00.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:18:30.540]   If you have a complex medical history, it's fast.
[01:18:30.540 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex medical history, it's fast.
[01:19:00.560 --> 01:19:00.560]   If you have a complex history, it's fast.
[01:19:00.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:19:30.580]   We have a complex medical history, it's fast.
[01:19:30.580 --> 01:20:00.600]   in the medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.600 --> 01:20:00.600]   We have a complex medical history, it's fast.
[01:20:00.620 --> 01:20:30.620]  , we have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:20:30.620]   We have a complex medical history, it's fast.
[01:20:30.620 --> 01:21:00.640]  , we have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.640 --> 01:21:00.640]   We have a complex medical history, it's fast.
[01:21:00.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:21:30.660]   We have a complex medical history, it's fast.
[01:21:30.660 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.680 --> 01:22:00.680]   We have a complex medical history, it's fast.
[01:22:00.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:22:30.700]   I have a complex medical history, it's fast.
[01:22:30.700 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.720 --> 01:23:00.720]   I have a complex medical history, it's fast.
[01:23:00.740 --> 01:23:30.740]   Sustaining, and I'm not kidding.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:23:30.740]   I have a complex medical history, it's fast.
[01:23:30.740 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.760 --> 01:24:00.760]   I have a complex medical history, it's fast.
[01:24:00.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:24:30.780]   I have a complex medical history, it's fast.
[01:24:30.780 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.800 --> 01:25:00.800]   I have a complex medical history, it's fast.
[01:25:00.820 --> 01:25:30.820]   I have a complex medical history, it's fast.
[01:25:30.820 --> 01:25:30.820]   I have a complex medical history, it's fast.
[01:25:30.820 --> 01:25:30.820]   I have a complex medical history, it's fast.
[01:25:30.820 --> 01:25:30.820]   I have a complex medical history, it's fast.
[01:25:30.820 --> 01:25:30.820]   I have a complex medical history, it's fast.
[01:25:30.820 --> 01:25:30.820]   I have a complex medical history, it's fast.
[01:25:30.820 --> 01:25:30.820]   I have a complex medical history, it's fast.
