
[00:00:00.000 --> 00:00:04.000]   Your tough Tacoma is here.
[01:24:26.000 --> 01:24:32.000]   So you can't actually run your life on Colombian pesos because there aren't enough Colombian pesos in circulation for you to do it,
[01:24:32.000 --> 01:24:34.000]   and they're too precious.
[01:24:34.000 --> 01:24:44.000]   So you can't count on--how do you do an accounting system when you're saving money in Colombian pesos and maybe US dollars,
[01:24:44.000 --> 01:24:49.000]   but there are all kinds of currency exchange laws that you can't do,
[01:24:49.000 --> 01:24:54.000]   and then your customers can't pay you in Colombian pesos because they don't have them because they're poor.
[01:24:54.000 --> 01:24:57.000]   And so they're paying you in a barter transaction here.
[01:24:57.000 --> 01:25:03.000]   I'll give you a basket of eggs in exchange for some rice and vice versa and simple barter transactions.
[01:25:03.000 --> 01:25:05.000]   They're bartering in terms of labor.
[01:25:05.000 --> 01:25:07.000]   You've got different currencies.
[01:25:07.000 --> 01:25:11.000]   There's no way to do accounting, and so there aren't any accountants.
[01:25:11.000 --> 01:25:13.000]   There's no science of accounting.
[01:25:13.000 --> 01:25:14.000]   There's no field of accounting.
[01:25:14.000 --> 01:25:17.000]   It's all completely broken, and then there's no such thing as a receipt
[01:25:17.000 --> 01:25:21.000]   because if you ask for a receipt, people assume--they look at you and assume that you're a government agent,
[01:25:21.000 --> 01:25:26.000]   that you're a spy of some kind, and so if you want to get killed, just go around and ask everybody for a receipt.
[01:25:26.000 --> 01:25:31.000]   And so it's almost impossible to do, and so it imposes these onerous regulations,
[01:25:31.000 --> 01:25:39.000]   these onerous burdens on Jimmy, who is doing work there to try to funnel money through
[01:25:39.000 --> 01:25:44.000]   because they've got to have--if a donor's going to give $1,000, it's got to have a receipt
[01:25:44.000 --> 01:25:52.000]   because the tax-exempt organization, the relief aid organization, can't run the risk of getting in a situation
[01:25:52.000 --> 01:25:54.000]   where they get in trouble with the government.
[01:25:54.000 --> 01:25:56.000]   That would destroy the whole thing.
[01:25:56.000 --> 01:26:01.000]   It's just a nightmare, and so it's far easier to simply give money.
[01:26:01.000 --> 01:26:05.000]   So what I've done when I've given money, I just give cash, and I know the people involved.
[01:26:05.000 --> 01:26:07.000]   I trust the people involved, and I trust their judgment.
[01:26:07.000 --> 01:26:08.000]   Here's the other thing.
[01:26:08.000 --> 01:26:15.000]   You can't write down half the stuff that is done with the cash because it's not legal, but it's moral.
[01:26:15.000 --> 01:26:21.000]   The law says it's illegal to do what's being done, but it's the morally right thing to do
[01:26:21.000 --> 01:26:26.000]   because the laws are so backwards that sometimes the thing that's morally right to do is not legal.
[01:26:26.000 --> 01:26:29.000]   And then how do you account for bribes?
[01:26:29.000 --> 01:26:31.000]   How do you account for all that stuff?
[01:26:31.000 --> 01:26:36.000]   How do you account for that legally and put it down and tell the officer,
[01:26:36.000 --> 01:26:42.000]   "Hey, listen, I know that we're paying you X number of dollars in order for you to allow this to happen,
[01:26:42.000 --> 01:26:47.000]   and we know that--" I mean, you get the point.
[01:26:47.000 --> 01:26:50.000]   And so you've just got to trust the people on the ground, and that's the problem with most charity,
[01:26:50.000 --> 01:26:54.000]   is that if you don't know somebody, you've just got to trust somebody
[01:26:54.000 --> 01:26:58.000]   because in one circumstance, somebody who is experienced will look at it and say,
[01:26:58.000 --> 01:27:04.000]   "In this situation, what I have to do is I have to pay this soldier to let this certain thing happen."
[01:27:04.000 --> 01:27:06.000]   Okay, that's the right thing to do.
[01:27:06.000 --> 01:27:09.000]   But in the next situation, the soldier is asking for money, and you look at the soldier and say,
[01:27:09.000 --> 01:27:11.000]   "Absolutely not. I'm not going to do it."
[01:27:11.000 --> 01:27:15.000]   And you need discernment and experience and wisdom to make that decision appropriately.
[01:27:15.000 --> 01:27:19.000]   You can't say what's right and what's wrong in the moment.
[01:27:19.000 --> 01:27:22.000]   So you guys got me.
[01:27:22.000 --> 01:27:23.000]   I mean, I got myself going.
[01:27:23.000 --> 01:27:28.000]   You didn't do anything, obviously, but I guess that's just what I wanted to share.
[01:27:28.000 --> 01:27:32.000]   So I'm not doing a money drive right now.
[01:27:32.000 --> 01:27:36.000]   I would like to in the future, but right now I'm not doing a money drive.
[01:27:36.000 --> 01:27:41.000]   What I'm just simply saying is if you would like to give, if this touches your heart,
[01:27:41.000 --> 01:27:43.000]   then first look for somebody local.
[01:27:43.000 --> 01:27:45.000]   Charity should be done locally.
[01:27:45.000 --> 01:27:50.000]   I would much rather you give money to your neighbor who needs it and go and pay somebody's mortgage bill
[01:27:50.000 --> 01:27:54.000]   or go and buy food for someone or go and just give cash to somebody who's struggling.
[01:27:54.000 --> 01:27:59.000]   That's probably better than giving it to people on the other side of the world.
[01:27:59.000 --> 01:28:06.000]   But if you do feel a desire to give, then just email me, and I'll make it happen, and we'll get all the money on.
[01:28:06.000 --> 01:28:10.000]   I mean, we've raised--I forget the number, but it was something approaching--
[01:28:10.000 --> 01:28:16.000]   I don't know, at this point we've raised--I'd have to go and check my records--
[01:28:16.000 --> 01:28:21.000]   but tens of thousands of dollars at this point in time, and we've fed thousands of people.
[01:28:21.000 --> 01:28:24.000]   So it's not that I don't--the work is really good.
[01:28:24.000 --> 01:28:28.000]   It's a very productive use of the money, but what I'd like to do is I'd just like to have more of a plan
[01:28:28.000 --> 01:28:30.000]   before I do a fundraising drive.
[01:28:30.000 --> 01:28:32.000]   So for now, go give to your neighbor.
[01:28:32.000 --> 01:28:35.000]   If you want to give, if you just feel in the Lord's--on your heart and you say you want to give,
[01:28:35.000 --> 01:28:37.000]   then email me, and I'll tell you how to do that.
[01:28:37.000 --> 01:28:39.000]   Joshua@commercialfinance.com.
[01:28:39.000 --> 01:28:42.000]   For now, I would say focus on getting prepared yourself.
[01:28:42.000 --> 01:28:45.000]   So I sell two courses on this topic.
[01:28:45.000 --> 01:28:47.000]   You probably need both of them.
[01:28:47.000 --> 01:28:52.000]   The first course, the comprehensive course called "How to Survive and Thrive During the Coming Economic Crisis."
[01:28:52.000 --> 01:28:56.000]   You can find that at radicalpersonalfinance.com/store.
[01:28:56.000 --> 01:28:58.000]   To date, it's one of my best courses.
[01:28:58.000 --> 01:29:02.000]   I think I may have had one refund on it, and I've had a lot of students go through it.
[01:29:02.000 --> 01:29:06.000]   I've had so many satisfied students, and I've had people taking action on what I do in the course.
[01:29:06.000 --> 01:29:10.000]   In the course, I will tell you how to survive and thrive during the coming economic crisis,
[01:29:10.000 --> 01:29:15.000]   whatever that happens to be, whether it's a personal crisis or whether it's an international crisis,
[01:29:15.000 --> 01:29:19.000]   whether it's an economic crisis caught--brought on by coronavirus
[01:29:19.000 --> 01:29:26.000]   or whether it's hyperinflation due to socialism or whether it's the next crisis that President Trump causes
[01:29:26.000 --> 01:29:29.000]   or President Sanders or whatever.
[01:29:29.000 --> 01:29:31.000]   It doesn't matter, the cause of it.
[01:29:31.000 --> 01:29:33.000]   What matters is that you're prepared for it.
[01:29:33.000 --> 01:29:36.000]   And so that's the best course to start with.
[01:29:36.000 --> 01:29:41.000]   If you have your internationalization squared away, which in that course I talk about practical preparedness,
[01:29:41.000 --> 01:29:43.000]   then I talk about internationalization.
[01:29:43.000 --> 01:29:46.000]   If you've got your internationalization squared away or you've done that course,
[01:29:46.000 --> 01:29:48.000]   then come take my radical family preparedness course.
[01:29:48.000 --> 01:29:51.000]   You can sign up for that one at radicalpreparedness.com.
[01:29:51.000 --> 01:29:57.000]   I'm actively teaching it right now, module by module, and it's being taught in a live format,
[01:29:57.000 --> 01:29:58.000]   so you can ask questions on anything you want.
[01:29:58.000 --> 01:30:00.000]   So go to radicalpreparedness.com if you want that one.
[01:30:00.000 --> 01:30:03.000]   It's not available in the store at radicalpersonalfinance.com yet.
[01:30:03.000 --> 01:30:04.000]   Thank you for listening.
[01:30:04.000 --> 01:30:08.000]   Again, radicalpersonalfinance.com/store and radicalpreparedness.com.
[01:30:09.000 --> 01:30:31.000]   [Music]
[01:30:31.000 --> 01:30:35.000]   Your tough Tacoma is here.
[01:30:35.000 --> 01:30:37.000]   Your powerful forerunner.
[01:30:37.000 --> 01:30:39.000]   Your stylish Camry.
[01:30:39.000 --> 01:30:42.000]   Your versatile RAV4.
[01:30:42.000 --> 01:30:45.000]   Even your fully electric VZ4X.
[01:30:45.000 --> 01:30:52.000]   Your new Toyota car, truck, or SUV is available now.
[01:30:52.000 --> 01:30:55.000]   So see your Toyota dealer today.
[01:30:55.000 --> 01:30:57.000]   We make it easy.
[01:30:57.000 --> 01:31:00.000]   Toyota. Let's go places.
[01:31:00.000 --> 01:31:03.540]   [MUSIC PLAYING]

