
[00:00:00.000 --> 00:00:00.800]   Hey, everyone.
[00:49:27.880 --> 00:49:29.760]   So the thing I talked about before
[00:49:29.760 --> 00:49:32.000]   was a little bit of the interface around the machine
[00:49:32.000 --> 00:49:32.600]   learning model.
[00:49:32.600 --> 00:49:35.320]   So we realized that we wanted it to be general purpose.
[00:49:35.320 --> 00:49:41.800]   We wanted it to be at the JSON human-readable things,
[00:49:41.800 --> 00:49:44.400]   rather than the tensor level.
[00:49:44.400 --> 00:49:46.240]   So it's like an open API specification that
[00:49:46.240 --> 00:49:47.360]   wrapped a Docker container.
[00:49:47.360 --> 00:49:49.200]   That's where that design came from.
[00:49:49.200 --> 00:49:51.080]   And it's really just a wrapper around Docker.
[00:49:51.080 --> 00:49:52.920]   So we were kind of building on--
[00:49:52.920 --> 00:49:54.160]   standing on shoulders there.
[00:49:54.160 --> 00:49:55.320]   But Docker's too low-level.
[00:49:55.320 --> 00:49:57.160]   So it's just like arbitrary software.
[00:49:57.160 --> 00:50:02.680]   So we wanted to be able to have a open API specification there
[00:50:02.680 --> 00:50:04.440]   that defined the function, effectively,
[00:50:04.440 --> 00:50:06.200]   that is the machine learning model,
[00:50:06.200 --> 00:50:09.800]   but also how that function is written,
[00:50:09.800 --> 00:50:12.080]   how that function is run, which is all defined in code,
[00:50:12.080 --> 00:50:12.520]   and stuff like that.
[00:50:12.520 --> 00:50:15.040]   So it's like a bunch of abstraction on top of Docker
[00:50:15.040 --> 00:50:16.360]   to make that work.
[00:50:16.360 --> 00:50:18.600]   And that's where that design came from.
[00:50:18.600 --> 00:50:21.880]   But the core problems we were solving for users
[00:50:21.880 --> 00:50:27.320]   was that Docker's really hard to use.
[00:50:27.320 --> 00:50:29.920]   And productionizing machine learning models
[00:50:29.920 --> 00:50:31.600]   is really hard.
[00:50:31.600 --> 00:50:37.240]   So on the first part of that, we knew
[00:50:37.240 --> 00:50:38.560]   we couldn't use Dockerfiles.
[00:50:38.560 --> 00:50:41.080]   Dockerfiles are hard enough for software developers to write.
[00:50:41.080 --> 00:50:43.400]   I'm saying this with love as somebody who works on Docker
[00:50:43.400 --> 00:50:46.840]   and works on Dockerfiles.
[00:50:46.840 --> 00:50:48.200]   But it's really hard to use.
[00:50:48.200 --> 00:50:50.360]   And you need to know a bunch about Linux, basically,
[00:50:50.360 --> 00:50:52.360]   because you're running a bunch of CLI commands.
[00:50:52.360 --> 00:50:54.600]   You need to know a bunch of Linux and best practices,
[00:50:54.600 --> 00:50:56.480]   how apt works, and all this kind of stuff.
[00:50:56.480 --> 00:50:58.200]   So we're like, OK, we can't get to that level.
[00:50:58.200 --> 00:50:59.960]   We need something that machine learning researchers will
[00:50:59.960 --> 00:51:00.880]   be able to understand.
[00:51:00.880 --> 00:51:03.400]   People who are used to Colab notebooks.
[00:51:03.400 --> 00:51:05.200]   And what they understand is they're like,
[00:51:05.200 --> 00:51:06.440]   I need this version of Python.
[00:51:06.440 --> 00:51:08.000]   I need these Python packages.
[00:51:08.000 --> 00:51:11.320]   And somebody told me to apt-get install something.
[00:51:11.320 --> 00:51:11.820]   You know?
[00:51:11.820 --> 00:51:14.120]   MARK MANDEL: And throw sudo in there when I don't really
[00:51:14.120 --> 00:51:15.320]   know what that means.
[00:51:15.320 --> 00:51:17.560]   So we tried to create a format that was at that level.
[00:51:17.560 --> 00:51:19.480]   And that's what cog.yaml is.
[00:51:19.480 --> 00:51:21.480]   And we're really kind of trying to imagine,
[00:51:21.480 --> 00:51:23.240]   what is that machine learning researcher
[00:51:23.240 --> 00:51:26.280]   going to understand and trying to build for them?
[00:51:26.280 --> 00:51:30.680]   And then the productionizing machine learning models thing
[00:51:30.680 --> 00:51:33.360]   is like, OK, how can we package up
[00:51:33.360 --> 00:51:35.480]   all of the complexity of productionizing machine
[00:51:35.480 --> 00:51:36.800]   learning models?
[00:51:36.800 --> 00:51:41.040]   Like picking CUDA versions, like hooking it up to GPUs,
[00:51:41.040 --> 00:51:44.940]   writing an inference server, defining a schema,
[00:51:44.940 --> 00:51:48.840]   doing batching, all of these just really gnarly things
[00:51:48.840 --> 00:51:51.000]   that everyone does again and again,
[00:51:51.000 --> 00:51:56.040]   and just provide that as a tool.
[00:51:56.040 --> 00:51:58.600]   And that's where that side of it came from.
[00:51:58.600 --> 00:52:00.400]   So it's like combining those user needs
[00:52:00.400 --> 00:52:06.200]   with the world need of needing a common standard for what
[00:52:06.200 --> 00:52:07.440]   a machine learning model is.
[00:52:07.440 --> 00:52:09.200]   And that's how we thought about the design.
[00:52:09.200 --> 00:52:10.560]   I don't know whether that answers the question.
[00:52:10.560 --> 00:52:10.820]   FRANCESC CAMPOY: Yeah.
[00:52:10.820 --> 00:52:12.880]   So your idea was like, hey, you really
[00:52:12.880 --> 00:52:17.080]   want what Docker stands for in terms of standard,
[00:52:17.080 --> 00:52:18.800]   but you actually don't want people
[00:52:18.800 --> 00:52:21.200]   to do all the work that goes into Docker.
[00:52:21.200 --> 00:52:24.240]   MARK MANDEL: It needs to be higher level.
[00:52:24.240 --> 00:52:26.680]   FRANCESC CAMPOY: So I want to, for the listener,
[00:52:26.680 --> 00:52:28.600]   you're not the only standard that is out there.
[00:52:28.600 --> 00:52:31.960]   As with any standard, there must be 14 of them.
[00:52:31.960 --> 00:52:34.040]   You are surprisingly friendly with Olama,
[00:52:34.040 --> 00:52:36.840]   who is your former colleagues from Docker, who
[00:52:36.840 --> 00:52:38.680]   came out with the model file.
[00:52:38.680 --> 00:52:41.040]   Mozilla came out with the Lama file.
[00:52:41.040 --> 00:52:43.640]   And then I don't know if this is in the same category even,
[00:52:43.640 --> 00:52:44.520]   but I'm just going to throw it in there.
[00:52:44.520 --> 00:52:46.480]   Like Hugging Face has the Transformers and Diffusers
[00:52:46.480 --> 00:52:48.480]   library, which is a way of disseminating models
[00:52:48.480 --> 00:52:51.080]   that, obviously, people use.
[00:52:51.080 --> 00:52:53.320]   How would you compare your contrast, your approach
[00:52:53.320 --> 00:52:54.520]   of Cog versus all these?
[00:52:54.520 --> 00:52:56.560]   MARK MANDEL: It's kind of complementary, actually,
[00:52:56.560 --> 00:52:57.520]   which is kind of neat.
[00:52:57.520 --> 00:52:59.640]   It's a lot of--
[00:52:59.640 --> 00:53:01.920]   Transformers, for example, is lower level than Cog.
[00:53:01.920 --> 00:53:05.360]   So it's a Python library, effectively.
[00:53:05.360 --> 00:53:07.440]   But you still need to--
[00:53:07.440 --> 00:53:08.400]   FRANCESC CAMPOY: Expose them.
[00:53:08.400 --> 00:53:09.000]   MARK MANDEL: Yeah, you still need
[00:53:09.000 --> 00:53:10.240]   to turn that into an inference server.
[00:53:10.240 --> 00:53:11.880]   You still need to install the Python packages
[00:53:11.880 --> 00:53:12.800]   and that kind of thing.
[00:53:12.800 --> 00:53:17.800]   So lots of Replicate models are Transformers models
[00:53:17.800 --> 00:53:20.520]   and Diffusers models inside Cog.
[00:53:20.520 --> 00:53:22.320]   So that's the level that that sits.
[00:53:22.320 --> 00:53:24.040]   So it's very complementary in some sense.
[00:53:24.040 --> 00:53:26.560]   And we're kind of working on integration with Hugging Face
[00:53:26.560 --> 00:53:29.020]   such that you can deploy models from Hugging Face
[00:53:29.020 --> 00:53:32.840]   into Cog models and stuff like that and to Replicate.
[00:53:32.840 --> 00:53:38.320]   And so some of these things, like Llamafile
[00:53:38.320 --> 00:53:41.280]   and what Llama are working on, are also very complementary
[00:53:41.280 --> 00:53:46.880]   in that they're doing a lot of the running these things
[00:53:46.880 --> 00:53:50.280]   locally on laptops, which is not a thing that
[00:53:50.280 --> 00:53:51.480]   works very well with Cog.
[00:53:51.480 --> 00:53:53.400]   Cog is really designed around servers
[00:53:53.400 --> 00:53:56.480]   and attaching to CUDA devices and NVIDIA GPUs
[00:53:56.480 --> 00:53:58.160]   and this kind of thing.
[00:53:58.160 --> 00:54:03.720]   So we're trying to figure out-- we're actually
[00:54:03.720 --> 00:54:06.080]   figuring out ways that those things can
[00:54:06.080 --> 00:54:09.000]   be interoperable because they should be.
[00:54:09.000 --> 00:54:11.580]   And I think they are quite complementary
[00:54:11.580 --> 00:54:13.880]   in that you should be able to take a model and Replicate
[00:54:13.880 --> 00:54:14.840]   and run it on your local machine.
[00:54:14.840 --> 00:54:17.140]   You should be able to take a model on your local machine
[00:54:17.140 --> 00:54:18.280]   and run it in the cloud.
[00:54:18.280 --> 00:54:19.480]   So, yeah.
[00:54:19.480 --> 00:54:22.720]   FRANCESC CAMPOY: Is the base layer something like--
[00:54:22.720 --> 00:54:24.680]   is it at the GGUF level?
[00:54:24.680 --> 00:54:26.920]   Which, by the way, I need to get a primer
[00:54:26.920 --> 00:54:29.800]   on the different formats that have emerged.
[00:54:29.800 --> 00:54:32.760]   Or is it at the star.file level, which
[00:54:32.760 --> 00:54:34.980]   is model file, Llamafile, whatever?
[00:54:34.980 --> 00:54:36.760]   Or is it at the Cog level?
[00:54:36.760 --> 00:54:37.960]   I don't know, to be honest.
[00:54:37.960 --> 00:54:39.540]   And I think this is something we still
[00:54:39.540 --> 00:54:41.200]   have to figure out.
[00:54:41.200 --> 00:54:42.960]   I think there's a lot yet.
[00:54:42.960 --> 00:54:45.440]   Exactly where those lines are drawn, I don't know exactly.
[00:54:45.440 --> 00:54:47.960]   I think this is something we're trying to figure out ourselves.
[00:54:47.960 --> 00:54:50.000]   But I think there's certainly a lot of promise
[00:54:50.000 --> 00:54:51.880]   about these systems interoperating.
[00:54:51.880 --> 00:54:54.000]   I think we just want things to work together.
[00:54:54.000 --> 00:54:56.080]   We want to try and reduce the number of standards
[00:54:56.080 --> 00:54:58.880]   so the more these things can interoperate and convert
[00:54:58.880 --> 00:55:01.160]   between each other and that kind of stuff at the minute.
[00:55:01.160 --> 00:55:03.360]   FRANCESC CAMPOY: Andreas comes out of Spotify.
[00:55:03.360 --> 00:55:07.680]   Eric from Modo also comes out of Spotify.
[00:55:07.680 --> 00:55:13.000]   You work at Docker and the Llama guys work at Docker.
[00:55:13.000 --> 00:55:15.120]   Did you know that these ideas were--
[00:55:15.120 --> 00:55:16.840]   did both you and Andreas know that there
[00:55:16.840 --> 00:55:18.480]   was somebody else you work with that
[00:55:18.480 --> 00:55:20.880]   had a kind of like similar-- not similar idea,
[00:55:20.880 --> 00:55:22.680]   but was interested in the same thing?
[00:55:22.680 --> 00:55:26.160]   Or did you then just say, oh, I know those people.
[00:55:26.160 --> 00:55:28.320]   They're doing something very similar.
[00:55:28.320 --> 00:55:31.000]   We learned about both early on, actually.
[00:55:31.000 --> 00:55:33.480]   Because we know them both quite well.
[00:55:33.480 --> 00:55:36.120]   And it's funny how I think we're all seeing the same problems
[00:55:36.120 --> 00:55:39.720]   and just applying, trying to fix the same problems that we're
[00:55:39.720 --> 00:55:40.720]   all seeing.
[00:55:40.720 --> 00:55:42.720]   I think the Llama one's particularly
[00:55:42.720 --> 00:55:48.300]   funny because I joined Docker through my startup.
[00:55:48.300 --> 00:55:50.640]   Funnily, actually, the thing which worked from my startup
[00:55:50.640 --> 00:55:52.400]   was Compose, but we were actually
[00:55:52.400 --> 00:55:55.640]   working on another thing, which was a bit like EC2 for Docker.
[00:55:55.640 --> 00:55:57.440]   So we were working on productionizing Docker
[00:55:57.440 --> 00:56:01.400]   containers, and our Llama was working
[00:56:01.400 --> 00:56:03.960]   on a thing called Kitematic, which was a bit
[00:56:03.960 --> 00:56:08.760]   like a desktop app for Docker.
[00:56:08.760 --> 00:56:10.560]   And our companies both got bought by Docker
[00:56:10.560 --> 00:56:12.640]   at the same time.
[00:56:12.640 --> 00:56:15.880]   And Kitematic turned into Docker Desktop,
[00:56:15.880 --> 00:56:19.400]   and then our thing then turned into Compose.
[00:56:19.400 --> 00:56:23.480]   And it's funny how we're both applying the things we saw
[00:56:23.480 --> 00:56:25.640]   at Docker to the AI world, where they're
[00:56:25.640 --> 00:56:28.000]   building the local environment for us,
[00:56:28.000 --> 00:56:30.960]   and we're building the cloud for it.
[00:56:30.960 --> 00:56:33.640]   And yeah, so that's just really pleasing.
[00:56:33.640 --> 00:56:36.460]   And I think we're collaborating closely
[00:56:36.460 --> 00:56:39.720]   because there's just so much opportunity for working there.
[00:56:39.720 --> 00:56:42.260]   FRANCESC CAMPOY: When you have a hammer, everything's a nail.
[00:56:42.260 --> 00:56:43.840]   MARK MANDEL: Yeah, exactly, exactly.
[00:56:43.840 --> 00:56:46.560]   And I think a lot of--
[00:56:46.560 --> 00:56:50.560]   this is-- I mean, where we're coming from a lot with AI
[00:56:50.560 --> 00:56:52.880]   is we're taking a lot of things that--
[00:56:52.880 --> 00:56:55.680]   because we're all kind of, on the Replicator team,
[00:56:55.680 --> 00:56:57.960]   we're all kind of people who have built developer
[00:56:57.960 --> 00:56:58.720]   tools in the past.
[00:56:58.720 --> 00:56:59.600]   So we've got a team--
[00:56:59.600 --> 00:57:01.240]   like, I worked at Docker.
[00:57:01.240 --> 00:57:04.000]   We've got people who worked at Heroku, and GitHub,
[00:57:04.000 --> 00:57:07.160]   and the iOS ecosystem, and all this kind of thing.
[00:57:07.160 --> 00:57:10.600]   Like, the previous generation of developer tools,
[00:57:10.600 --> 00:57:13.320]   where we figured out a bunch of stuff,
[00:57:13.320 --> 00:57:14.960]   and then AI has come along.
[00:57:14.960 --> 00:57:18.840]   And we just don't yet have those tools and abstractions
[00:57:18.840 --> 00:57:20.440]   to make it easy to use.
[00:57:20.440 --> 00:57:22.080]   So we're trying to take the lessons
[00:57:22.080 --> 00:57:24.440]   that we learned from the previous generation of stuff
[00:57:24.440 --> 00:57:26.840]   and apply it to this new generation of stuff.
[00:57:26.840 --> 00:57:28.720]   And obviously, there's a bit of nuance there,
[00:57:28.720 --> 00:57:30.960]   because the trick is to take the right lessons
[00:57:30.960 --> 00:57:33.320]   and do new stuff where it makes sense.
[00:57:33.320 --> 00:57:36.280]   You can't just cut and paste, you know?
[00:57:36.280 --> 00:57:38.120]   But that's how we're approaching this,
[00:57:38.120 --> 00:57:40.280]   is we're trying to, as much as possible,
[00:57:40.280 --> 00:57:44.280]   take some of those lessons we learned from how Heroku and
[00:57:44.280 --> 00:57:48.960]   GitHub was built, for example, and apply them to AI.
[00:57:48.960 --> 00:57:50.200]   FRANCESC CAMPOY: Excellent.
[00:57:50.200 --> 00:57:54.360]   We should also talk a little bit about your compute
[00:57:54.360 --> 00:57:55.040]   availability.
[00:57:55.040 --> 00:57:56.420]   We're trying to ask this of all--
[00:57:56.420 --> 00:57:58.560]   it's Compute Provider Month.
[00:57:58.560 --> 00:57:59.960]   Do you own your own GPUs?
[00:57:59.960 --> 00:58:02.080]   How many do you have access to?
[00:58:02.080 --> 00:58:05.800]   What do you feel about the tightness of the GPU market?
[00:58:05.800 --> 00:58:07.440]   ALEX DANILO: We don't own our own GPUs.
[00:58:07.440 --> 00:58:09.160]   We've got a few that we play around with,
[00:58:09.160 --> 00:58:11.620]   but not for production workloads.
[00:58:11.620 --> 00:58:14.560]   And we are primarily built on just public clouds,
[00:58:14.560 --> 00:58:18.960]   so primarily GCP and CoreWeave, and some smatterings elsewhere.
[00:58:18.960 --> 00:58:21.360]   And--
[00:58:21.360 --> 00:58:23.560]   FRANCESC CAMPOY: Not from NVIDIA, which is your newest
[00:58:23.560 --> 00:58:24.160]   investor?
[00:58:24.160 --> 00:58:25.720]   ALEX DANILO: We work with NVIDIA.
[00:58:25.720 --> 00:58:29.400]   So they're kind of helping us get GPU availability.
[00:58:29.400 --> 00:58:38.880]   GPUs are hard to get hold of if you go to AWS
[00:58:38.880 --> 00:58:42.480]   and ask for one A100, they won't give you an A100.
[00:58:42.480 --> 00:58:45.080]   But if you go to AWS and say, I would like 100 A100s in two
[00:58:45.080 --> 00:58:47.760]   years, they're like, sure, we've got some.
[00:58:47.760 --> 00:58:50.600]   I think the problem is the cloud providers.
[00:58:50.600 --> 00:58:54.440]   The cloud providers, that makes sense from their point of view.
[00:58:54.440 --> 00:58:57.160]   They want just reliable, sustained usage.
[00:58:57.160 --> 00:58:59.160]   They don't want spiky usage and wastage
[00:58:59.160 --> 00:59:01.280]   in their infrastructure, which makes total sense.
[00:59:01.280 --> 00:59:04.080]   But that makes it really hard for startups
[00:59:04.080 --> 00:59:06.380]   who are wanting to just get a hold of GPUs.
[00:59:06.380 --> 00:59:07.880]   I think we're in a fortunate position
[00:59:07.880 --> 00:59:11.040]   where we can aggregate demand, so we can make commits
[00:59:11.040 --> 00:59:12.920]   to cloud providers.
[00:59:12.920 --> 00:59:16.600]   And then we actually have good availability.
[00:59:16.600 --> 00:59:20.720]   It's not-- we don't have infinite availability,
[00:59:20.720 --> 00:59:22.840]   obviously, but if you want an A100 from Replicate,
[00:59:22.840 --> 00:59:23.480]   you can get it.
[00:59:23.480 --> 00:59:30.040]   But we're seeing other companies pop up as well.
[00:59:30.040 --> 00:59:31.880]   I guess SfCompute's a great example of this,
[00:59:31.880 --> 00:59:34.120]   where they're doing the same idea for training almost,
[00:59:34.120 --> 00:59:37.560]   where a lot of startups need to be able to train a model,
[00:59:37.560 --> 00:59:39.980]   but they can't get hold of GPUs from large cloud providers.
[00:59:39.980 --> 00:59:44.760]   So SfCompute is letting people rent 10 H100s for two days,
[00:59:44.760 --> 00:59:46.200]   which is just impossible otherwise.
[00:59:46.200 --> 00:59:47.880]   And what they're effectively doing there
[00:59:47.880 --> 00:59:49.880]   is they're aggregating demand such that they can make
[00:59:49.880 --> 00:59:50.960]   a big commit to the cloud provider
[00:59:50.960 --> 00:59:52.920]   and then let people use smaller chunks of it.
[00:59:52.920 --> 00:59:54.540]   And that's what we're doing with Replicate as well,
[00:59:54.540 --> 00:59:57.080]   where we're aggregating demand such that we make big commits
[00:59:57.080 --> 00:59:58.280]   to the cloud providers.
[00:59:58.280 --> 01:00:03.080]   And then people can run a 100-millisecond API request
[01:00:03.080 --> 01:00:04.200]   on an A100.
[01:00:04.200 --> 01:00:06.280]   FRANCESC CAMPOY: Coming from a finance background,
[01:00:06.280 --> 01:00:08.900]   this sounds surprisingly similar to banks,
[01:00:08.900 --> 01:00:12.400]   where the job of a bank is maturity transformation,
[01:00:12.400 --> 01:00:14.040]   is what you call it.
[01:00:14.040 --> 01:00:16.000]   You take short-term deposits, which technically
[01:00:16.000 --> 01:00:17.920]   can be withdrawn at any time, and you turn that
[01:00:17.920 --> 01:00:20.440]   into long-term loans for mortgages and stuff.
[01:00:20.440 --> 01:00:22.560]   And you pocket the difference in interest.
[01:00:22.560 --> 01:00:24.000]   And that's the bank.
[01:00:24.000 --> 01:00:26.080]   MARK MANDEL: Yeah, that's exactly what we're doing.
[01:00:26.080 --> 01:00:27.080]   FRANCESC CAMPOY: So you run a bank.
[01:00:27.080 --> 01:00:28.360]   MARK MANDEL: Yeah, a GPU bank.
[01:00:28.360 --> 01:00:31.000]   Yeah, and it's so much a finance problem
[01:00:31.000 --> 01:00:35.240]   as well, because we have to make bets on the future demand
[01:00:35.240 --> 01:00:37.560]   and the value of GPUs.
[01:00:37.560 --> 01:00:39.200]   FRANCESC CAMPOY: What are you--
[01:00:39.200 --> 01:00:41.000]   OK, I don't know how much you can disclose,
[01:00:41.000 --> 01:00:43.520]   but what are you forecasting?
[01:00:43.520 --> 01:00:44.840]   Up, down?
[01:00:44.840 --> 01:00:45.720]   Up a lot?
[01:00:45.720 --> 01:00:46.680]   Up 10x?
[01:00:46.680 --> 01:00:48.120]   MARK MANDEL: I can't really--
[01:00:48.120 --> 01:00:50.640]   we're projecting our growth with some educated guesses
[01:00:50.640 --> 01:00:52.600]   about what kind of models are going to come out
[01:00:52.600 --> 01:00:54.720]   and what kind of models these will run.
[01:00:54.720 --> 01:00:58.160]   So we need to bet that, OK, maybe language
[01:00:58.160 --> 01:00:59.200]   models are getting larger.
[01:00:59.200 --> 01:01:03.220]   So we need to have GPUs with a lot of RAM, or multi-GPU nodes,
[01:01:03.220 --> 01:01:04.720]   or maybe models are getting smaller.
[01:01:04.720 --> 01:01:06.040]   We actually need smaller GPUs.
[01:01:06.040 --> 01:01:07.280]   We have to make some educated guesses
[01:01:07.280 --> 01:01:08.360]   about that kind of stuff.
[01:01:08.360 --> 01:01:09.280]   FRANCESC CAMPOY: Yeah.
[01:01:09.280 --> 01:01:11.760]   Speaking of which, the mixture of experts' models
[01:01:11.760 --> 01:01:15.800]   must be throwing a spanner into the planning.
[01:01:15.800 --> 01:01:16.840]   MARK MANDEL: Not so much.
[01:01:16.840 --> 01:01:20.320]   I mean, we've got multi-node A100 machines,
[01:01:20.320 --> 01:01:22.400]   which can run this, and multi-node H100 machines,
[01:01:22.400 --> 01:01:23.740]   which can run those, no problem.
[01:01:23.740 --> 01:01:30.440]   So we're set up for that world.
[01:01:30.440 --> 01:01:33.920]   FRANCESC CAMPOY: OK, I didn't expect it to be so easy.
[01:01:33.920 --> 01:01:37.280]   My impression was that the amount of RAM per model
[01:01:37.280 --> 01:01:40.960]   is increasing a lot, especially on a sort of per parameter
[01:01:40.960 --> 01:01:43.640]   basis, per active parameter basis,
[01:01:43.640 --> 01:01:47.840]   going from Mixed Trial being eight experts to the Deep
[01:01:47.840 --> 01:01:48.740]   Seek MOE models--
[01:01:48.740 --> 01:01:50.040]   I don't know if you saw them--
[01:01:50.040 --> 01:01:53.480]   being like 30, 60 experts.
[01:01:53.480 --> 01:01:55.360]   And you can see it keep going up, I guess.
[01:01:55.360 --> 01:01:58.200]   MARK MANDEL: I think we might run into problems at some point.
[01:01:58.200 --> 01:02:04.080]   And yeah, I don't know exactly what's going on there.
[01:02:04.080 --> 01:02:06.600]   I think something that we're finding, which is kind of
[01:02:06.600 --> 01:02:10.440]   interesting-- like, I don't know this in depth.
[01:02:10.440 --> 01:02:16.000]   But we're certainly seeing a lot of good results
[01:02:16.000 --> 01:02:19.920]   from lower-precision models.
[01:02:19.920 --> 01:02:25.840]   So 90% of the performance with just much less RAM required.
[01:02:25.840 --> 01:02:30.720]   And that means that we can run them on GPUs we have available.
[01:02:30.720 --> 01:02:33.400]   And it's good for customers as well, because it runs faster.
[01:02:33.400 --> 01:02:37.080]   And they want that trade-off of where it's just slightly worse,
[01:02:37.080 --> 01:02:39.480]   but way faster and cheaper.
[01:02:39.480 --> 01:02:41.760]   FRANCESC CAMPOY: Do you see a lot of GPU waste
[01:02:41.760 --> 01:02:44.560]   in terms of people running the thing on a GPU that
[01:02:44.560 --> 01:02:45.440]   is too advanced?
[01:02:45.440 --> 01:02:48.360]   I think we use a T4 to run Whisper.
[01:02:48.360 --> 01:02:51.280]   So we're at the bottom end of it.
[01:02:51.280 --> 01:02:52.080]   Yeah, any thoughts?
[01:02:52.080 --> 01:02:54.920]   I think at one of the hackathons we were at,
[01:02:54.920 --> 01:02:57.880]   people were like, oh, how do I get access to like H100s?
[01:02:57.880 --> 01:03:00.440]   And it's like, you need to run [INTERPOSING VOICES]
[01:03:00.440 --> 01:03:02.320]   It's like, you don't need an H100.
[01:03:02.320 --> 01:03:03.560]   Yeah, yeah.
[01:03:03.560 --> 01:03:06.840]   Well, if you want low latency, sure.
[01:03:06.840 --> 01:03:09.840]   Like, spend a lot of money on an H100.
[01:03:09.840 --> 01:03:11.560]   Yeah, we see a ton of that kind of stuff.
[01:03:11.560 --> 01:03:19.360]   And it's surprisingly hard to optimize these models right now.
[01:03:19.360 --> 01:03:21.160]   So a lot of people are just running really
[01:03:21.160 --> 01:03:22.120]   unoptimized models.
[01:03:22.120 --> 01:03:23.420]   We're doing the same, honestly.
[01:03:23.420 --> 01:03:25.080]   Like, we're a lot of models on Replicate
[01:03:25.080 --> 01:03:28.200]   have just not been optimized very well.
[01:03:28.200 --> 01:03:31.600]   So something we want to be able to help people with
[01:03:31.600 --> 01:03:33.840]   is optimizing those models.
[01:03:33.840 --> 01:03:37.960]   Like, either we show people how to with guides,
[01:03:37.960 --> 01:03:41.000]   or we make it easier to use some of these more optimized
[01:03:41.000 --> 01:03:43.200]   inference servers, or we show people
[01:03:43.200 --> 01:03:46.520]   how to compile the models, or we do that automatically,
[01:03:46.520 --> 01:03:47.600]   or something like that.
[01:03:47.600 --> 01:03:49.340]   But that's only something we're exploring.
[01:03:49.340 --> 01:03:50.780]   Like, there's so much wastage.
[01:03:50.780 --> 01:03:52.520]   Like, it's not just wasting the GPUs.
[01:03:52.520 --> 01:03:55.440]   It's also a bad experience, and the models run slow.
[01:03:55.440 --> 01:03:57.560]   So a lot of the models on Replicate--
[01:03:57.560 --> 01:04:00.640]   some of the most popular models on Replicate we have--
[01:04:00.640 --> 01:04:03.840]   so the models on Replicate are almost all
[01:04:03.840 --> 01:04:05.280]   pushed by our community.
[01:04:05.280 --> 01:04:07.600]   Like, people have pushed those models themselves.
[01:04:07.600 --> 01:04:09.560]   But it's like a big head of distribution,
[01:04:09.560 --> 01:04:11.560]   where there's like a long tail of lots of models
[01:04:11.560 --> 01:04:15.160]   that people have pushed, and then a big head of the models
[01:04:15.160 --> 01:04:16.520]   most people run.
[01:04:16.520 --> 01:04:23.460]   So models like Llama 2, like Stable Diffusion,
[01:04:23.460 --> 01:04:26.480]   we work with Meta and Stability to maintain those models.
[01:04:26.480 --> 01:04:28.020]   And we've done a ton of optimization
[01:04:28.020 --> 01:04:29.660]   to make those really fast.
[01:04:29.660 --> 01:04:31.820]   So yeah, those models are optimized,
[01:04:31.820 --> 01:04:32.900]   but the long tail is not.
[01:04:32.900 --> 01:04:35.260]   And there's a lot of wastage there.
[01:04:35.260 --> 01:04:38.620]   And going into the-- well, it's already the new year.
[01:04:38.620 --> 01:04:42.660]   Do you see the customer demand and the GPU hardware
[01:04:42.660 --> 01:04:44.300]   demand kind of staying together?
[01:04:44.300 --> 01:04:46.100]   Because I think a lot of people are saying,
[01:04:46.100 --> 01:04:48.140]   there's like hundreds of thousands of GPUs
[01:04:48.140 --> 01:04:49.140]   being shipped this year.
[01:04:49.140 --> 01:04:51.220]   Like, the crunch is going to be over.
[01:04:51.220 --> 01:04:52.720]   But you also have millions of people
[01:04:52.720 --> 01:04:55.220]   that now care about using AI.
[01:04:55.220 --> 01:04:57.100]   How do you see the two lines progressing?
[01:04:57.100 --> 01:04:59.900]   Are you seeing customer demand is
[01:04:59.900 --> 01:05:01.460]   going to outpace the GPU growth?
[01:05:01.460 --> 01:05:02.820]   Do you see them together?
[01:05:02.820 --> 01:05:06.900]   Do you see maybe a lot of this model improvement work
[01:05:06.900 --> 01:05:09.420]   kind of helping alleviate that?
[01:05:09.420 --> 01:05:11.060]   From our point of view, demand is not
[01:05:11.060 --> 01:05:12.740]   outpacing supply of GPUs.
[01:05:12.740 --> 01:05:14.400]   We have enough-- from my point of view,
[01:05:14.400 --> 01:05:15.780]   we have enough GPUs to go around.
[01:05:15.780 --> 01:05:18.180]   And that might change, for sure.
[01:05:18.180 --> 01:05:18.680]   Yeah.
[01:05:18.680 --> 01:05:25.460]   That's a very nicely put way, as a startup founder, to respond.
[01:05:25.460 --> 01:05:28.320]   Yeah, I'll maybe get into a little bit of this on the--
[01:05:28.320 --> 01:05:29.500]   you said optimizing models.
[01:05:29.500 --> 01:05:33.540]   Actually, so when Alessio talked about GPU waste, he was more--
[01:05:33.540 --> 01:05:34.380]   oh, that's you.
[01:05:34.380 --> 01:05:36.020]   Sorry.
[01:05:36.020 --> 01:05:38.260]   Yeah, it is getting a little bit warm in here,
[01:05:38.260 --> 01:05:40.740]   some greenhouse gas effect.
[01:05:40.740 --> 01:05:42.660]   So Alessio framed it more as sort
[01:05:42.660 --> 01:05:44.780]   of picking the wrong box model, whereas yours
[01:05:44.780 --> 01:05:48.340]   is more about maybe the inference stack,
[01:05:48.340 --> 01:05:49.380]   if you can call it.
[01:05:49.380 --> 01:05:52.100]   Were you referencing VLM?
[01:05:52.100 --> 01:05:55.100]   What other sort of techniques are you referencing?
