
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[01:11:45.900 --> 01:11:49.340]   four hours total per week, and you're going to do that
[01:11:49.340 --> 01:11:51.760]   Monday, Wednesday, Friday, and Saturday.
[01:11:51.760 --> 01:11:54.200]   Should you reward yourself at the end of each session?
[01:11:54.200 --> 01:11:56.940]   Should you reward yourself at the end of each week?
[01:11:56.940 --> 01:11:58.580]   The answer is it depends.
[01:11:58.580 --> 01:12:01.220]   And it should depend in a random intermittent way.
[01:12:01.220 --> 01:12:02.900]   So the simplest way to do this
[01:12:02.900 --> 01:12:05.180]   is whenever you complete a milestone,
[01:12:05.180 --> 01:12:09.100]   could be at the end of a day, you did your one hour,
[01:12:09.100 --> 01:12:11.900]   whatever it was that you designated you were going to do
[01:12:11.900 --> 01:12:14.860]   on that particular day, should you reward yourself
[01:12:14.860 --> 01:12:17.700]   cognitively or with some physical thing?
[01:12:17.700 --> 01:12:19.860]   I don't know what that physical thing might be,
[01:12:19.860 --> 01:12:22.100]   but I don't know, it could be a meal, could be a movie,
[01:12:22.100 --> 01:12:24.000]   it could be something that you enjoy.
[01:12:24.000 --> 01:12:26.220]   Well, the answer is you should flip a coin
[01:12:26.220 --> 01:12:28.460]   and if it's heads, yes, reward yourself.
[01:12:28.460 --> 01:12:31.980]   And if it's tails, don't, it's that simple.
[01:12:31.980 --> 01:12:33.140]   It is that simple.
[01:12:33.140 --> 01:12:35.860]   It should be 50/50 probability.
[01:12:35.860 --> 01:12:38.380]   And it's random as to whether or not you reward yourself.
[01:12:38.380 --> 01:12:41.720]   Now, with physical rewards like monetary rewards
[01:12:41.720 --> 01:12:44.040]   or food rewards or a movie or participating
[01:12:44.040 --> 01:12:46.340]   in something else that you enjoy,
[01:12:46.340 --> 01:12:47.620]   it's a bit easier to define.
[01:12:47.620 --> 01:12:50.860]   The cognitive rewarding of one's own efforts
[01:12:50.860 --> 01:12:53.260]   is something that people really struggle to comprehend.
[01:12:53.260 --> 01:12:57.460]   But what I'm not referring to when I say cognitive rewards
[01:12:57.460 --> 01:12:59.960]   is I'm not referring to saying, yes, I'm the best
[01:12:59.960 --> 01:13:02.460]   and really trying to shower yourself with internal praise
[01:13:02.460 --> 01:13:04.180]   and tell yourself that you're the greatest thing
[01:13:04.180 --> 01:13:05.300]   that ever happened simply
[01:13:05.300 --> 01:13:07.460]   because you performed this learning bout.
[01:13:07.460 --> 01:13:09.140]   What I'm simply referring to
[01:13:09.140 --> 01:13:12.540]   is the kind of internal dopamine reward
[01:13:12.540 --> 01:13:14.100]   that comes from telling yourself like,
[01:13:14.100 --> 01:13:16.660]   yes, I'm making progress, I'm making progress,
[01:13:16.660 --> 01:13:19.460]   I'm on the path, I'm able to set a goal and achieve a goal,
[01:13:19.460 --> 01:13:21.580]   which might seem like a healthy thing to do psychologically
[01:13:21.580 --> 01:13:22.460]   and in fact, it is.
[01:13:22.460 --> 01:13:24.660]   It's great and I think it's really important
[01:13:24.660 --> 01:13:26.860]   that people be able to self-reward themselves,
[01:13:26.860 --> 01:13:29.220]   especially self-reward for verbs
[01:13:29.220 --> 01:13:32.100]   that put them in a more adaptive stance in life
[01:13:32.100 --> 01:13:33.360]   that enhance their mental health,
[01:13:33.360 --> 01:13:34.460]   physical health and performance.
[01:13:34.460 --> 01:13:36.500]   And that of course also includes relationships.
[01:13:36.500 --> 01:13:38.840]   We're not just talking about solitary pursuits here.
[01:13:38.840 --> 01:13:41.220]   We're talking about pursuits that bring us into the world,
[01:13:41.220 --> 01:13:43.860]   that allow us to lean into life with more vigor
[01:13:43.860 --> 01:13:45.060]   and with more effectiveness,
[01:13:45.060 --> 01:13:47.140]   not just to help ourselves, but to help others.
[01:13:47.140 --> 01:13:49.740]   So what I'm referring to is completing something
[01:13:49.740 --> 01:13:51.860]   and internally patting yourself on the back
[01:13:51.860 --> 01:13:53.780]   for having completed that thing.
[01:13:53.780 --> 01:13:55.460]   That is a good thing to do,
[01:13:55.460 --> 01:13:58.180]   but if you want to maintain ongoing motivation,
[01:13:58.180 --> 01:13:59.760]   you're not going to do that every time.
[01:13:59.760 --> 01:14:01.660]   You're not going to punish yourself,
[01:14:01.660 --> 01:14:04.540]   but rather you finish out a bout of learning,
[01:14:04.540 --> 01:14:07.900]   you flip the coin, let's say it lands tails on that day,
[01:14:07.900 --> 01:14:10.820]   you simply shift into the next thing you need to do that day.
[01:14:10.820 --> 01:14:13.940]   Now, it is not easy to suppress thoughts.
[01:14:13.940 --> 01:14:17.200]   We know this, it's very hard to suppress negative thoughts,
[01:14:17.200 --> 01:14:19.420]   but it's still hard to suppress positive thoughts.
[01:14:19.420 --> 01:14:21.100]   So internally, if you're glowing
[01:14:21.100 --> 01:14:22.280]   from the fact that you performed well,
[01:14:22.280 --> 01:14:24.220]   don't try and suppress that, that's okay.
[01:14:24.220 --> 01:14:25.860]   But if you flip a tails,
[01:14:25.860 --> 01:14:27.420]   then you don't want to actively engage
[01:14:27.420 --> 01:14:28.860]   in a self-reward process.
[01:14:28.860 --> 01:14:32.220]   However, if you flip the coin and its heads,
[01:14:32.220 --> 01:14:34.700]   well, then you should absolutely engage
[01:14:34.700 --> 01:14:35.940]   in a self-reward process.
[01:14:35.940 --> 01:14:39.100]   And that process should consist of 30 to 60 seconds
[01:14:39.100 --> 01:14:41.420]   of closing your eyes, well, you don't have to,
[01:14:41.420 --> 01:14:42.620]   it works better if you close your eyes,
[01:14:42.620 --> 01:14:44.500]   and simply thinking about the fact that,
[01:14:44.500 --> 01:14:46.380]   yes, you can set a goal,
[01:14:46.380 --> 01:14:49.140]   you can engage in the specific set of questions.
[01:14:49.140 --> 01:14:50.860]   Do I want to do this practice today?
[01:14:50.860 --> 01:14:52.380]   Do I not want to do this practice today?
[01:14:52.380 --> 01:14:54.500]   And then the specific set of actions,
[01:14:54.500 --> 01:14:55.700]   maybe they involve visual focus,
[01:14:55.700 --> 01:14:56.780]   and the other tools we talked about,
[01:14:56.780 --> 01:14:58.540]   turning off of your phone, et cetera,
[01:14:58.540 --> 01:15:01.500]   you are somebody who can get things done.
[01:15:01.500 --> 01:15:03.500]   You are somebody that is moving forward
[01:15:03.500 --> 01:15:04.580]   toward your particular goal.
[01:15:04.580 --> 01:15:06.380]   And so you just sort of create a little bit
[01:15:06.380 --> 01:15:09.420]   of a positive cognitive loop around that ability
[01:15:09.420 --> 01:15:11.220]   that you are in fact building up.
[01:15:11.220 --> 01:15:12.760]   And that's something that people often overlook,
[01:15:12.760 --> 01:15:17.300]   which is that not only is moving toward a goal great
[01:15:17.300 --> 01:15:20.660]   because it establishes more robustness
[01:15:20.660 --> 01:15:23.100]   in the neural circuits that allow us to perform that thing,
[01:15:23.100 --> 01:15:24.920]   right, I mean, after all, that's what learning is,
[01:15:24.920 --> 01:15:27.780]   eventually you don't achieve the same frustration
[01:15:27.780 --> 01:15:30.460]   and errors that you do when trying to perform that thing.
[01:15:30.460 --> 01:15:32.220]   Eventually you learn how to play the piano,
[01:15:32.220 --> 01:15:33.820]   you learn how to speak conversational French,
[01:15:33.820 --> 01:15:36.740]   you run that sub six minute mile,
[01:15:36.740 --> 01:15:38.860]   but also the neural circuits associated
[01:15:38.860 --> 01:15:41.460]   with self-generated motivation,
[01:15:41.460 --> 01:15:42.860]   and with the tools that we're talking about,
[01:15:42.860 --> 01:15:45.160]   themselves are subject to neuroplasticity,
[01:15:45.160 --> 01:15:47.840]   so those become more robust, and that's fantastic
[01:15:47.840 --> 01:15:51.000]   because when you eventually reach one goal,
[01:15:51.000 --> 01:15:52.800]   I would hope that you would then update
[01:15:52.800 --> 01:15:54.940]   and set out to achieve another goal,
[01:15:54.940 --> 01:15:56.580]   and you will find that over time,
[01:15:56.580 --> 01:16:00.400]   you will be more effective in achieving other goals
[01:16:00.400 --> 01:16:02.380]   by virtue of the work that you did
[01:16:02.380 --> 01:16:03.920]   in pursuing a previous goal,
[01:16:03.920 --> 01:16:06.640]   because ultimately it's really about defining goals
[01:16:06.640 --> 01:16:09.240]   and then learning how to quantify the actions required
[01:16:09.240 --> 01:16:11.760]   and then engaging in those actions.
[01:16:11.760 --> 01:16:14.120]   So there's the specific circuits involved
[01:16:14.120 --> 01:16:18.000]   in generating those actions, which are very goal specific,
[01:16:18.000 --> 01:16:20.080]   and then there are the circuits,
[01:16:20.080 --> 01:16:21.380]   which circuits are we talking about?
[01:16:21.380 --> 01:16:22.500]   We're talking about that amygdala,
[01:16:22.500 --> 01:16:25.280]   the lateral prefrontal cortex, the orbital frontal cortex,
[01:16:25.280 --> 01:16:27.580]   and the basal ganglia that we talked about earlier
[01:16:27.580 --> 01:16:29.760]   that had been built up, that had been reinforced,
[01:16:29.760 --> 01:16:33.300]   because as I mentioned, there is one universal circuit
[01:16:33.300 --> 01:16:35.540]   for goal pursuit and achievement.
[01:16:35.540 --> 01:16:38.460]   So random intermittent reinforcement is the key,
[01:16:38.460 --> 01:16:39.980]   and while I spent a good amount of time
[01:16:39.980 --> 01:16:43.040]   talking about self-generated cognitive reinforcement,
[01:16:43.040 --> 01:16:45.600]   this also applies to any kind of physical rewards,
[01:16:45.600 --> 01:16:47.900]   the movie that you're going to reward yourself with,
[01:16:47.900 --> 01:16:50.240]   the ice cream cone, the whatever
[01:16:50.240 --> 01:16:52.860]   that you're going to reward yourself with,
[01:16:52.860 --> 01:16:54.680]   perhaps it's monetary, perhaps it's food,
[01:16:54.680 --> 01:16:58.560]   perhaps it's social, random intermittent rewards
[01:16:58.560 --> 01:17:00.960]   are the ones that are going to keep you motivated
[01:17:00.960 --> 01:17:04.560]   and are going to best increase the probability of success,
[01:17:04.560 --> 01:17:06.840]   not just within a given bout of learning,
[01:17:06.840 --> 01:17:08.720]   not just day-to-day, not just week-to-week,
[01:17:08.720 --> 01:17:11.920]   not just quarter-to-quarter, but across the lifetime.
[01:17:11.920 --> 01:17:16.160]   An important protocol to incorporate in your goal pursuits
[01:17:16.160 --> 01:17:18.400]   is one that I learned from Dr. Maya Shankar
[01:17:18.400 --> 01:17:21.480]   when she was a guest on the Huberman Lab Podcast,
[01:17:21.480 --> 01:17:24.000]   and she talked about the so-called middle problem.
[01:17:24.000 --> 01:17:27.080]   The middle problem is the fact that people tend to have
[01:17:27.080 --> 01:17:30.840]   a lot of motivation at the outset of pursuing a goal,
[01:17:30.840 --> 01:17:33.880]   although you now know that sometimes,
[01:17:33.880 --> 01:17:36.280]   or some people don't have a lot of motivation
[01:17:36.280 --> 01:17:37.760]   when pursuing their goal at the start,
[01:17:37.760 --> 01:17:39.700]   so they need to think about failures
[01:17:39.700 --> 01:17:40.820]   and how terrible everything will be,
[01:17:40.820 --> 01:17:42.380]   and then they will certainly have motivation,
[01:17:42.380 --> 01:17:43.800]   it's going to be a fear-based motivation,
[01:17:43.800 --> 01:17:46.740]   but in general, people tend to have more motivation
[01:17:46.740 --> 01:17:49.660]   at the start of pursuing a goal,
[01:17:49.660 --> 01:17:52.500]   and at the end, when they get close to
[01:17:52.500 --> 01:17:55.720]   or they start to perceive the finish line,
[01:17:55.720 --> 01:17:59.180]   but that most people experience the so-called middle problem
[01:17:59.180 --> 01:18:02.240]   where in the middle of a learning bout
[01:18:02.240 --> 01:18:03.980]   or in the middle of the week
[01:18:03.980 --> 01:18:07.460]   or in the middle of a 12-week cycle,
[01:18:07.460 --> 01:18:09.140]   they are less motivated,
[01:18:09.140 --> 01:18:11.840]   and this has actually been quantified in numerous studies,
[01:18:11.840 --> 01:18:14.160]   and there are several ways to overcome the middle problem.
[01:18:14.160 --> 01:18:16.820]   The simplest one is to acknowledge it,
[01:18:16.820 --> 01:18:18.700]   to recognize that it's coming,
[01:18:18.700 --> 01:18:19.960]   and so when it does come
[01:18:19.960 --> 01:18:22.460]   and you're experiencing lower levels of motivation,
[01:18:22.460 --> 01:18:25.720]   perhaps even increased failure rates
[01:18:25.720 --> 01:18:27.300]   and you're not performing as well,
[01:18:27.300 --> 01:18:28.440]   you're getting frustrated,
[01:18:28.440 --> 01:18:30.940]   to know that that's a natural process
[01:18:30.940 --> 01:18:32.640]   that everybody experiences,
[01:18:32.640 --> 01:18:35.160]   and just knowing that can sometimes allow people
[01:18:35.160 --> 01:18:37.520]   to move through that to the place
[01:18:37.520 --> 01:18:40.060]   where then they can sense the end of the learning bout
[01:18:40.060 --> 01:18:41.940]   or they can sense that they're making some progress,
[01:18:41.940 --> 01:18:42.860]   the finish line is there,
[01:18:42.860 --> 01:18:46.260]   and then they get that increase in motivation again.
[01:18:46.260 --> 01:18:50.320]   However, sometimes the middle problem is such a problem
[01:18:50.320 --> 01:18:52.880]   that people need some tools to move through it,
[01:18:52.880 --> 01:18:55.120]   and the best way to move through the middle problem
[01:18:55.120 --> 01:18:56.620]   or in fact to eliminate it
[01:18:56.620 --> 01:18:59.140]   is actually to make the middle of a learning bout
[01:18:59.140 --> 01:19:01.180]   its own separate thing
[01:19:01.180 --> 01:19:02.860]   that you acknowledge the presence of
[01:19:02.860 --> 01:19:05.860]   and that you break up into three separate bouts.
[01:19:05.860 --> 01:19:08.120]   So here we're talking about carving up
[01:19:08.120 --> 01:19:10.920]   the one-hour learning bout or the two-hour learning bout
[01:19:10.920 --> 01:19:12.300]   into an initial phase
[01:19:12.300 --> 01:19:15.460]   where you either have naturally occurring motivation
[01:19:15.460 --> 01:19:17.380]   or you use fear-based visualization
[01:19:17.380 --> 01:19:19.900]   to increase your motivation, you lean into that,
[01:19:19.900 --> 01:19:22.260]   and then let's assume it's a one-hour learning bout,
[01:19:22.260 --> 01:19:24.700]   and then at about the 25-minute mark,
[01:19:24.700 --> 01:19:27.320]   you start to experience lower levels of focus,
[01:19:27.320 --> 01:19:29.480]   perhaps then you use the visual target protocol,
[01:19:29.480 --> 01:19:32.100]   but then you go back into your bout of learning
[01:19:32.100 --> 01:19:34.860]   and you're not feeling very motivated, it's hard,
[01:19:34.860 --> 01:19:36.840]   your mind is drifting, you want to pick up your phone,
[01:19:36.840 --> 01:19:37.940]   you want to do other things,
[01:19:37.940 --> 01:19:39.460]   you find yourself doing other things,
[01:19:39.460 --> 01:19:41.660]   that's the period of time to take, say,
[01:19:41.660 --> 01:19:46.220]   the 25-minute to 45-minute period within the session
[01:19:46.220 --> 01:19:48.480]   and divide it into perhaps three
[01:19:48.480 --> 01:19:51.460]   or even four smaller chunks of time,
[01:19:51.460 --> 01:19:53.680]   and you perhaps have heard of chunking before,
[01:19:53.680 --> 01:19:55.560]   chunking is simply breaking something down
[01:19:55.560 --> 01:19:57.680]   into smaller chunks that are more achievable,
[01:19:57.680 --> 01:19:59.420]   that's simply what we're talking about here,
[01:19:59.420 --> 01:20:02.140]   but really chunking up that middle section
[01:20:02.140 --> 01:20:04.060]   of a learning bout can be very effective
[01:20:04.060 --> 01:20:06.820]   at essentially eliminating the middle problem.
[01:20:06.820 --> 01:20:08.740]   Now, for those of you that are going to be really nitpicky,
[01:20:08.740 --> 01:20:10.440]   you'll say, "Wait, you take that 20 minutes
[01:20:10.440 --> 01:20:12.920]   from the 25-minute mark to the 45-minute mark
[01:20:12.920 --> 01:20:14.420]   within your hour learning bout,
[01:20:14.420 --> 01:20:17.960]   and you divide it up into four little chunks,
[01:20:17.960 --> 01:20:19.300]   and in those two middle chunks,
[01:20:19.300 --> 01:20:20.580]   I'm going to feel the middle problem
[01:20:20.580 --> 01:20:22.060]   for those two middle chunks, ah."
[01:20:22.060 --> 01:20:24.740]   Well, that's not actually the way it pans out,
[01:20:24.740 --> 01:20:26.540]   fortunately, when you break things down
[01:20:26.540 --> 01:20:29.840]   into small enough chunks, you eliminate the middle problem
[01:20:29.840 --> 01:20:32.820]   and you experience sustained motivation.
[01:20:32.820 --> 01:20:34.560]   Now, the extreme interpretation of that
[01:20:34.560 --> 01:20:36.220]   would have you measuring every minute
[01:20:36.220 --> 01:20:38.420]   or even every second of a learning bout
[01:20:38.420 --> 01:20:40.680]   and having consistent motivation throughout that,
[01:20:40.680 --> 01:20:43.240]   because for instance, if you can concentrate for 10 seconds,
[01:20:43.240 --> 01:20:44.420]   why wouldn't you simply be able
[01:20:44.420 --> 01:20:46.500]   to just mark off 10-second increments?
[01:20:46.500 --> 01:20:48.460]   Well, at some point, the marking off
[01:20:48.460 --> 01:20:51.060]   or the monitoring of those increments
[01:20:51.060 --> 01:20:53.260]   is going to be distracting toward the thing
[01:20:53.260 --> 01:20:54.820]   that you actually want to do.
[01:20:54.820 --> 01:20:57.580]   So the simple thing to do
[01:20:57.580 --> 01:21:00.220]   is to acknowledge the middle problem, right?
[01:21:00.220 --> 01:21:02.500]   The fact that we have more motivation to start,
[01:21:02.500 --> 01:21:04.840]   and at the end of our goal pursuit sessions,
[01:21:04.840 --> 01:21:05.860]   than we do within the middle,
[01:21:05.860 --> 01:21:08.820]   and then to simply chunk that middle section
[01:21:08.820 --> 01:21:11.420]   into three, maybe four smaller chunks,
[01:21:11.420 --> 01:21:12.600]   and if you need to incorporate things
[01:21:12.600 --> 01:21:14.420]   like the visual target protocol,
[01:21:14.420 --> 01:21:16.780]   one or three or perhaps even eight times
[01:21:16.780 --> 01:21:19.540]   within that middle section, so be it.
[01:21:19.540 --> 01:21:20.580]   It's going to help you move through
[01:21:20.580 --> 01:21:22.900]   with better focus and better motivation.
[01:21:22.900 --> 01:21:24.620]   And what I just described can, of course,
[01:21:24.620 --> 01:21:27.140]   be applied to the longer bouts of effort
[01:21:27.140 --> 01:21:29.620]   that don't occur just during one learning bout,
[01:21:29.620 --> 01:21:31.020]   but perhaps across the week.
[01:21:31.020 --> 01:21:33.420]   So for instance, if you are doing four days a week
[01:21:33.420 --> 01:21:35.300]   of language learning or fitness training,
[01:21:35.300 --> 01:21:36.460]   so maybe it's a Monday, Wednesday,
[01:21:36.460 --> 01:21:38.460]   Friday, Saturday type of schedule,
[01:21:38.460 --> 01:21:41.100]   you may notice that in the middle of the week,
[01:21:41.100 --> 01:21:43.140]   the Wednesday training session tends to be the one
[01:21:43.140 --> 01:21:45.340]   that you're less motivated to do for whatever reason.
[01:21:45.340 --> 01:21:46.620]   There could be any reason at all
[01:21:46.620 --> 01:21:49.380]   for which the motivation is lower in the middle of the week.
[01:21:49.380 --> 01:21:50.420]   It doesn't matter.
[01:21:50.420 --> 01:21:53.460]   Well, in that case, you would want to first acknowledge
[01:21:53.460 --> 01:21:54.580]   the presence of the middle problem.
[01:21:54.580 --> 01:21:55.940]   So you would want to acknowledge
[01:21:55.940 --> 01:21:57.500]   that that Wednesday training bout
[01:21:57.500 --> 01:22:00.820]   is prone to the middle problem because it is indeed.
[01:22:00.820 --> 01:22:02.820]   The middle problem, it's in the middle of the Monday
[01:22:02.820 --> 01:22:04.620]   and the Friday training bouts.
[01:22:04.620 --> 01:22:05.780]   So then you would want to approach it
[01:22:05.780 --> 01:22:07.560]   with the understanding that it's going to be there
[01:22:07.560 --> 01:22:09.860]   and that you are going to need tools and protocols
[01:22:09.860 --> 01:22:12.900]   that will allow you to overcome it by, for instance,
[01:22:12.900 --> 01:22:16.140]   taking that one or two hour session on Wednesdays
[01:22:16.140 --> 01:22:19.820]   and putting a bit more time toward a visual target protocol
[01:22:19.820 --> 01:22:22.220]   at the beginning to increase your focus,
[01:22:22.220 --> 01:22:24.260]   a bit more visualizing failure.
[01:22:24.260 --> 01:22:26.420]   If you are feeling a motivated,
[01:22:26.420 --> 01:22:28.540]   that means not motivated in nerd speak,
[01:22:28.540 --> 01:22:31.920]   a motivated toward doing that Wednesday session.
[01:22:31.920 --> 01:22:34.780]   And you would want to break up that Wednesday session
[01:22:34.780 --> 01:22:35.900]   into smaller chunks.
[01:22:35.900 --> 01:22:39.360]   So instead of looking at that two hour session,
[01:22:39.360 --> 01:22:41.700]   you might break it up into a series of 15 minutes,
[01:22:41.700 --> 01:22:44.900]   smaller learning bouts done consecutively back to back.
[01:22:44.900 --> 01:22:46.940]   And then in doing so,
[01:22:46.940 --> 01:22:48.940]   you have essentially taken that Wednesday session
[01:22:48.940 --> 01:22:50.420]   and I'll bet that it becomes
[01:22:50.420 --> 01:22:53.140]   at least among your most motivated sessions.
[01:22:53.140 --> 01:22:54.860]   So the middle problem exists.
[01:22:54.860 --> 01:22:56.060]   It's important to acknowledge,
[01:22:56.060 --> 01:22:58.300]   and there are tools to overcome the middle problem
[01:22:58.300 --> 01:22:59.860]   on any timescale.
[01:22:59.860 --> 01:23:01.800]   You simply have to chunk up the middle
[01:23:01.800 --> 01:23:05.020]   and approach things with deliberate increased vigor,
[01:23:05.020 --> 01:23:06.100]   just as you would, you know,
[01:23:06.100 --> 01:23:08.100]   if you're running and there's always a tough hill,
[01:23:08.100 --> 01:23:11.440]   you have to really gear up for attacking that hill.
[01:23:11.440 --> 01:23:14.620]   And then to do that repeatedly in those smaller chunks
[01:23:14.620 --> 01:23:16.420]   until you've completed that session.
[01:23:16.420 --> 01:23:17.420]   So today I've been talking about
[01:23:17.420 --> 01:23:19.480]   how to approach goal setting and pursuit
[01:23:19.480 --> 01:23:21.700]   at and in and around the specific times
[01:23:21.700 --> 01:23:24.340]   that one is engaging in goal setting and pursuit,
[01:23:24.340 --> 01:23:26.980]   the writing down of goals, defining of goals, the timing,
[01:23:26.980 --> 01:23:29.660]   and then the actual training sessions
[01:23:29.660 --> 01:23:33.380]   or the practice sessions toward achieving that goal.
[01:23:33.380 --> 01:23:35.780]   What I haven't talked about is how to show up to all of that
[01:23:35.780 --> 01:23:38.620]   in the best possible state of mind and body
[01:23:38.620 --> 01:23:41.260]   in order to achieve the best possible results.
[01:23:41.260 --> 01:23:43.440]   And of course, there are numerous things that we need to do
[01:23:43.440 --> 01:23:46.540]   in order to quote unquote show up at our best,
[01:23:46.540 --> 01:23:48.600]   where we would stand the best possibility
[01:23:48.600 --> 01:23:50.720]   of performing our best and learning the best
[01:23:50.720 --> 01:23:52.300]   in those learning bouts.
[01:23:52.300 --> 01:23:53.820]   Things like getting adequate sleep,
[01:23:53.820 --> 01:23:56.580]   getting sunlight in our eyes early in the day,
[01:23:56.580 --> 01:23:59.820]   adequate and proper nutrition, social connection, and so on.
[01:23:59.820 --> 01:24:02.100]   We talked about all of that in previous podcast episodes,
[01:24:02.100 --> 01:24:04.420]   so I'm not going to talk about those again now,
[01:24:04.420 --> 01:24:05.940]   but it is important to recognize
[01:24:05.940 --> 01:24:08.180]   that the backdrop of our lives, how well we've slept,
[01:24:08.180 --> 01:24:09.880]   what's going on in our personal lives
[01:24:09.880 --> 01:24:12.260]   will all impact things like motivation
[01:24:12.260 --> 01:24:16.080]   and frankly, our ability to even identify what's important
[01:24:16.080 --> 01:24:18.800]   because if we're dealing with a health crisis
[01:24:18.800 --> 01:24:20.800]   or someone close to us is dealing with a health crisis,
[01:24:20.800 --> 01:24:23.520]   we tend to have our attention diverted toward that.
[01:24:23.520 --> 01:24:24.940]   But I do want to acknowledge all of that
[01:24:24.940 --> 01:24:27.100]   because it is critically important
[01:24:27.100 --> 01:24:29.420]   in defining how you're going to show up to these endeavors
[01:24:29.420 --> 01:24:31.820]   and for that matter, all endeavors.
[01:24:31.820 --> 01:24:34.900]   Now, with that said, there are a few things that you can do
[01:24:34.900 --> 01:24:38.300]   in order to try and optimize your ability to focus
[01:24:38.300 --> 01:24:41.860]   and your level of motivation during your goal pursuits.
[01:24:41.860 --> 01:24:45.080]   And there are some really interesting data and protocols
[01:24:45.080 --> 01:24:47.940]   that I haven't talked so much about on this podcast ever
[01:24:47.940 --> 01:24:49.860]   that are relevant to today's discussion.
[01:24:49.860 --> 01:24:51.760]   And this relates to our so-called
[01:24:51.760 --> 01:24:54.300]   circadian rhythms in attention.
[01:24:54.300 --> 01:24:57.940]   We have robust rhythms in our ability to focus
[01:24:57.940 --> 01:25:01.820]   and our level of motivation that vary across the 24 hour,
[01:25:01.820 --> 01:25:05.660]   AKA circadian cycle with a regular rhythmicity
[01:25:05.660 --> 01:25:09.140]   that is independent of how badly we want a goal
[01:25:09.140 --> 01:25:11.620]   or how afraid we are of failure, right?
[01:25:11.620 --> 01:25:14.340]   All the stuff about motivation and fear of failure
[01:25:14.340 --> 01:25:17.180]   and desire, et cetera, all of that is still true
[01:25:17.180 --> 01:25:19.620]   but we all have a naturally occurring rhythm
[01:25:19.620 --> 01:25:24.380]   of rise and fall and return to rise and fall
[01:25:24.380 --> 01:25:26.360]   of our levels of attention and motivation.
[01:25:26.360 --> 01:25:29.020]   And this is something that's been described beautifully
[01:25:29.020 --> 01:25:30.140]   in the scientific literature.
[01:25:30.140 --> 01:25:31.100]   In fact, I'll provide a link
[01:25:31.100 --> 01:25:33.260]   to what I consider a really nice review on this topic.
[01:25:33.260 --> 01:25:35.940]   This is a review that was published by Pablo Valdez
[01:25:35.940 --> 01:25:39.660]   in the Yale Journal of Biology and Medicine in 2019
[01:25:39.660 --> 01:25:42.220]   entitled Circadian Rhythms in Attention.
[01:25:42.220 --> 01:25:44.540]   And there's a lot of information within this review
[01:25:44.540 --> 01:25:47.860]   but we can distill out a couple of useful gems from it.
[01:25:47.860 --> 01:25:50.940]   So if you are somebody who is embarking
[01:25:50.940 --> 01:25:53.740]   on the pursuit of a goal, which is particularly hard,
[01:25:53.740 --> 01:25:56.380]   that's going to require a really high level
[01:25:56.380 --> 01:25:58.180]   of motivation and focus,
[01:25:58.180 --> 01:26:01.040]   know that there are three times during the day
[01:26:01.040 --> 01:26:03.380]   when you stand to have the greatest level
[01:26:03.380 --> 01:26:05.620]   of focus and attention.
[01:26:05.620 --> 01:26:06.540]   And of course, this will vary
[01:26:06.540 --> 01:26:07.940]   depending on when you went to sleep at night
[01:26:07.940 --> 01:26:08.980]   and when you wake up,
[01:26:08.980 --> 01:26:11.140]   there's natural variation in circadian rhythms
[01:26:11.140 --> 01:26:13.180]   but it's worth knowing that most people find
[01:26:13.180 --> 01:26:14.980]   that their level of attention and motivation
[01:26:14.980 --> 01:26:17.580]   is going to be highest 30 minutes,
[01:26:17.580 --> 01:26:21.500]   three hours and 11 hours after waking up, okay?
[01:26:21.500 --> 01:26:25.400]   So 30 minutes, three hours and 11 hours after waking up.
[01:26:25.400 --> 01:26:26.740]   And this relates to a number
[01:26:26.740 --> 01:26:29.040]   of important biological principles related
[01:26:29.040 --> 01:26:32.380]   to circadian shifts in body temperature,
[01:26:32.380 --> 01:26:34.960]   which are also related to circadian shifts.
[01:26:34.960 --> 01:26:38.100]   That means changes around the 24 hour cycle
[01:26:38.100 --> 01:26:40.860]   in the release of particular neurochemical.
[01:26:40.860 --> 01:26:44.520]   So the amount of dopamine available to be released
[01:26:44.520 --> 01:26:46.860]   by any sort of goal pursuit or reward,
[01:26:46.860 --> 01:26:48.740]   the amount of serotonin available,
[01:26:48.740 --> 01:26:49.940]   lots of neurochemistry in there,
[01:26:49.940 --> 01:26:51.380]   lots of neural circuitry,
[01:26:51.380 --> 01:26:53.360]   but these heightened levels of focus and motivation
[01:26:53.360 --> 01:26:54.880]   that just occur naturally,
[01:26:54.880 --> 01:26:57.340]   regardless of what goal one is trying to pursue.
[01:26:57.340 --> 01:26:58.620]   In fact, regardless of whether or not
[01:26:58.620 --> 01:27:00.480]   you're trying to pursue any goal,
[01:27:00.480 --> 01:27:02.900]   30 minutes, three hours and 11 hours after waking,
[01:27:02.900 --> 01:27:05.700]   your focus and motivation are going to be their greatest
[01:27:05.700 --> 01:27:09.400]   relative to other times in that 24 hour cycle.
[01:27:09.400 --> 01:27:11.220]   Now, as I tell you this,
[01:27:11.220 --> 01:27:12.620]   I can imagine that some of you are thinking,
[01:27:12.620 --> 01:27:16.940]   "Great, I'm going to schedule one bout of goal pursuit,
[01:27:16.940 --> 01:27:18.740]   three hours after waking and another one,
[01:27:18.740 --> 01:27:20.300]   11 hours after waking."
