
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:48:24.600 --> 00:48:27.360]   It's just keep your foot in the game just a little bit.
[00:48:27.360 --> 00:48:30.680]   And I would also flip it and say,
[00:48:30.680 --> 00:48:33.760]   this is a opportunity to think about changing careers
[00:48:33.760 --> 00:48:35.200]   if you haven't.
[00:48:35.200 --> 00:48:36.360]   Again, not for everybody.
[00:48:36.360 --> 00:48:37.940]   My wife went through this.
[00:48:37.940 --> 00:48:39.660]   She went from being a public school teacher
[00:48:39.660 --> 00:48:41.120]   to being a software engineer.
[00:48:41.120 --> 00:48:44.000]   She learned how to program, did all that stuff,
[00:48:44.000 --> 00:48:46.640]   and ended up coming out of it much happier.
[00:48:46.640 --> 00:48:50.060]   So it is, you know, you can go into the chrysalis
[00:48:50.060 --> 00:48:51.520]   and metamorphosis and come out the other side
[00:48:51.520 --> 00:48:52.360]   of something new.
[00:48:52.360 --> 00:48:55.000]   - Thank you all.
[00:48:55.000 --> 00:48:57.600]   I think we're gonna have to cut it off now.
[00:48:57.600 --> 00:48:58.760]   Sorry.
[00:48:58.760 --> 00:49:01.040]   Thank you to a tremendous panel.
[00:49:01.040 --> 00:49:04.560]   It has been my honor to be with you, meet you all.
[00:49:04.560 --> 00:49:07.120]   Rick, tell us where we're going now.
[00:49:07.120 --> 00:49:10.960]   We're going back to the next room for your conversation
[00:49:10.960 --> 00:49:13.200]   with Burt Malkiel, is that right?
[00:49:13.200 --> 00:49:14.960]   Okay, thank you all.
[00:49:14.960 --> 00:49:16.800]   - Thank you very much.
[00:49:16.800 --> 00:49:26.800]   [BLANK_AUDIO]

