
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[01:31:05.700 --> 01:31:19.700]   So, yeah, and obviously pinning everything on Obama as far as all the problems that the country is facing today is is really spitting in the face of history in a really irresponsible way.
[01:31:19.700 --> 01:31:26.700]   So I try not to do that, but at the same time, not, you know, not showing any love for Obama.
[01:31:26.700 --> 01:31:39.700]   So, yeah, I think that with the ever expanding role of the federal government in the the public school system, it's important for people to to look for alternatives.
[01:31:39.700 --> 01:31:47.700]   And I would say the you know, obviously the two real alternatives are homeschooling in private school.
[01:31:47.700 --> 01:31:57.700]   Right. And I think a lot of people look at, you know, these things and they say, I can't I can't do it.
[01:31:57.700 --> 01:32:03.700]   I think part of that is is an attitude problem. Right. Homeschooling. Right.
[01:32:03.700 --> 01:32:12.700]   Is a term that I think we should really get rid of. Right. Because, well, it opens this door for people to say, oh, I'm not qualified.
[01:32:12.700 --> 01:32:18.700]   I can't do school. I have no education in schooling. But if you're living, you're learning.
[01:32:18.700 --> 01:32:24.700]   Right. And you have if you're a parent, you know, you could do home education.
[01:32:24.700 --> 01:32:31.700]   Right. Right. You know, education is just the experience of being alive and interested and motivated. Right.
[01:32:31.700 --> 01:32:38.700]   So forget about schooling. No one can do school. As my friend, Laura Lynn, says, the she's the unplugged mom.
[01:32:38.700 --> 01:32:43.700]   She that's her site. And she says only school can do school. So forget about school.
[01:32:43.700 --> 01:32:56.700]   Right. People use homeschooling and unschooling. But I like home education and the the guidelines for that, if there are any, I would say voluntary instruction.
[01:32:56.700 --> 01:33:05.700]   Right. Kids learn about what they want to learn about, even if there's like some focus, some subtle focus on things like self-discipline.
[01:33:05.700 --> 01:33:12.700]   I think that self-directed learning is is the most important and the most valuable piece of education.
[01:33:12.700 --> 01:33:21.700]   Learning against some one's will is pretty pointless in my estimation, you know, which is based on over a decade of experience,
[01:33:21.700 --> 01:33:29.700]   like forcing people to try and do things from gym to algebra doesn't lead to a lot of positive results.
[01:33:29.700 --> 01:33:36.700]   And you can even get the illusion of success through like short term positive results, you know, often in the form of like the school assessments.
[01:33:36.700 --> 01:33:44.700]   Like you've got to be on the vocabulary quiz. But then how many of those vocabulary words do you remember a month later?
[01:33:44.700 --> 01:33:51.700]   Right. You know, I can't tell you how many like doing SAT vocabulary, how many kids were like, oh, we had this on a quiz a month ago.
[01:33:51.700 --> 01:33:55.700]   I was like, oh, great. What does it mean? And they always had the same answer. I don't remember.
[01:33:55.700 --> 01:34:04.700]   You know, they just jettison that information. They need to make, you know, new room for all the other seemingly meaningless stuff they have to learn.
[01:34:04.700 --> 01:34:09.700]   So there isn't much, even though you could get this illusion of success in the short term,
[01:34:09.700 --> 01:34:15.700]   there isn't much to speak of in the way of retention, motivation or enthusiasm for learning.
[01:34:15.700 --> 01:34:19.700]   And I think the adult society reflects that. What are the best sellers out there?
[01:34:19.700 --> 01:34:26.700]   It's things like, you know, here's the easiest way to do something, you know, here's the fastest way to do something.
[01:34:26.700 --> 01:34:32.700]   Don't have a lot of self-discipline or, you know, time management skills? Buy this thing. It's already done.
[01:34:32.700 --> 01:34:35.700]   Or boredom killers, you know.
[01:34:35.700 --> 01:34:41.700]   I'll draw it through from financial planning is what happens is and this was like I told you earlier,
[01:34:41.700 --> 01:34:48.700]   this is how I one of the big things that motivated me to go and start studying and try to find info on it is people in financial planning.
[01:34:48.700 --> 01:34:53.700]   It's very frustrating to be a financial planner because people don't want background. They want the answer.
[01:34:53.700 --> 01:34:58.700]   And then the other thing that you observe is people simply want an expert's opinion.
[01:34:58.700 --> 01:35:02.700]   And they don't want to understand why an expert says something.
[01:35:02.700 --> 01:35:05.700]   They just simply want to say what does the expert say to do.
[01:35:05.700 --> 01:35:12.700]   And so in financial planning and in personal finance and financial planning, people will often choose their guru.
[01:35:12.700 --> 01:35:23.700]   So it's easy to pick on, you know, hi, I'm Dave Ramsey or excuse me, I'm a Dave Ramsey guru or I'm a Suzy Orman guru or I'm a Jim Crane, not a guru, a follower.
[01:35:23.700 --> 01:35:27.700]   You know, Dave's my guru. Suzy's my guru. You know, Joshua's my guru.
[01:35:27.700 --> 01:35:32.700]   And it's so hard to try to help people sever that and say I'm not your guru.
[01:35:32.700 --> 01:35:35.700]   You know, you don't want me to be your guru. I'm your teacher.
[01:35:35.700 --> 01:35:38.700]   My hope is that I can earn the place of being your teacher.
[01:35:38.700 --> 01:35:46.700]   But I'm not your guru. And you have to exercise a little bit of – you have to work to learn something.
[01:35:46.700 --> 01:35:48.700]   And this has to matter to you.
[01:35:48.700 --> 01:35:52.700]   And it's very frustrating from the perspective of a teacher as a financial planner because what happens –
[01:35:52.700 --> 01:35:59.700]   and I think this is what happens so many times is it's so much harder to teach people how to learn and teach people how to think and give them the background.
[01:35:59.700 --> 01:36:01.700]   They just want – many people just want the answer.
[01:36:01.700 --> 01:36:03.700]   Give me the answer. Just give me the answer.
[01:36:03.700 --> 01:36:04.700]   I can give you the answer.
[01:36:04.700 --> 01:36:10.700]   But only if I know everything about you and I can't give you the answer for everybody.
[01:36:10.700 --> 01:36:16.700]   And so this has impacted every aspect of life, the schooling.
[01:36:16.700 --> 01:36:19.700]   Because we've all come through it, it's impacted every aspect of our life.
[01:36:19.700 --> 01:36:29.700]   And instead of having the confidence to say I know how to go and learn the answer, then we're looking for someone to give it to us.
[01:36:29.700 --> 01:36:38.700]   In my personal experience, before I started studying any of Gato's stuff – and at the end here I'll tell you how I found your show because it was a very circuitous route.
[01:36:38.700 --> 01:36:42.700]   But I didn't go out originally seeking for it.
[01:36:42.700 --> 01:36:55.700]   But what I just observed is I observed that the average three- or four-year-old that I knew was precocious and interested in life and happy and loves learning.
[01:36:55.700 --> 01:36:57.700]   I have a one-year-old son and he loves to learn.
[01:36:57.700 --> 01:36:59.700]   You can see it. Children love to learn.
[01:36:59.700 --> 01:37:07.700]   And then I noticed that the average 18-year-old that I knew, or even many of the average 30-year-olds that I knew, hate learning.
[01:37:07.700 --> 01:37:13.700]   And I said, "What is wrong here? The only thing that we've effectively done is taught people to hate learning."
[01:37:13.700 --> 01:37:15.700]   And how did this happen?
[01:37:15.700 --> 01:37:19.700]   Because I love to learn. I feel like I'm one of the few that escaped.
[01:37:19.700 --> 01:37:25.700]   And maybe the reason I escaped was for the first seven years, with the exception of third grade when I went to a government school.
[01:37:25.700 --> 01:37:28.700]   I was educated at home so I could learn about what I wanted to learn about.
[01:37:28.700 --> 01:37:33.700]   And I would sit there and read the encyclopedia because I thought it was so interesting to learn about all these things.
[01:37:33.700 --> 01:37:38.700]   So I had a little bit of that built up before I went into a formal school.
[01:37:38.700 --> 01:37:40.700]   But I'm ranting a little bit.
[01:37:40.700 --> 01:37:47.700]   But if you could step in and help a parent, helping someone like me.
[01:37:47.700 --> 01:37:55.700]   I'm in the process of trying to understand how to design my son's educational plan, and what I'm going to hold before him and what I'm not.
[01:37:55.700 --> 01:37:57.700]   What would be the guiding principles?
[01:37:57.700 --> 01:38:01.700]   You mentioned self-direction and voluntary learning about areas of interest.
[01:38:01.700 --> 01:38:05.700]   What other guiding principles would you give to encourage a parent like me?
[01:38:05.700 --> 01:38:10.700]   [ Silence ]
[01:38:10.700 --> 01:38:15.700]   [ Silence ]
[01:38:15.700 --> 01:38:20.700]   [ Silence ]
[01:38:20.700 --> 01:38:25.700]   [ Silence ]
[01:38:25.700 --> 01:38:30.700]   [ Silence ]
[01:38:30.700 --> 01:38:35.700]   [ Silence ]
[01:38:35.700 --> 01:38:40.700]   [ Silence ]
[01:38:40.700 --> 01:38:45.700]   [ Silence ]
[01:38:45.700 --> 01:38:50.700]   [ Silence ]
[01:38:50.700 --> 01:38:55.700]   [ Silence ]
[01:38:55.700 --> 01:39:00.700]   [ Silence ]
[01:39:00.700 --> 01:39:05.700]   [ Silence ]
[01:39:05.700 --> 01:39:10.700]   [ Silence ]
[01:39:10.700 --> 01:39:15.700]   [ Silence ]
[01:39:15.700 --> 01:39:20.700]   [ Silence ]
[01:39:20.700 --> 01:39:25.700]   [ Silence ]
[01:39:25.700 --> 01:39:30.700]   [ Silence ]
[01:39:30.700 --> 01:39:35.700]   [ Silence ]
[01:39:35.700 --> 01:39:40.700]   [ Silence ]
[01:39:40.700 --> 01:39:45.700]   [ Silence ]
[01:39:45.700 --> 01:39:50.700]   [ Silence ]
[01:39:50.700 --> 01:39:55.700]   [ Silence ]
[01:39:55.700 --> 01:40:00.700]   [ Silence ]
[01:40:00.700 --> 01:40:05.700]   [ Silence ]
[01:40:05.700 --> 01:40:10.700]   [ Silence ]
[01:40:10.700 --> 01:40:15.700]   [ Silence ]
[01:40:15.700 --> 01:40:20.700]   [ Silence ]
[01:40:20.700 --> 01:40:25.700]   [ Silence ]
[01:40:25.700 --> 01:40:30.700]   [ Silence ]
[01:40:30.700 --> 01:40:35.700]   [ Silence ]
[01:40:35.700 --> 01:40:40.700]   [ Silence ]
[01:40:40.700 --> 01:40:45.700]   [ Silence ]
[01:40:45.700 --> 01:40:50.700]   That's it for today. Come back tomorrow for the continuation of the interview.
[01:40:50.700 --> 01:40:55.700]   [ Sound Effects ]
[01:40:55.700 --> 01:41:02.700]   Shop break-resistant glassware at WineEnthusiast.com so you can spend more time and less time.
[01:41:02.700 --> 01:41:04.700]   I'll get the broom.
[01:41:04.700 --> 01:41:10.700]   Shop our Black Friday and Cyber Monday deals for the best prices of the season on wine storage, gifts, and more.
[01:41:10.700 --> 01:41:13.700]   Plus, get free shipping on orders of $99 and more.
[01:41:13.700 --> 01:41:17.700]   At WineEnthusiast.com, we bring wine to life.
[01:41:17.700 --> 01:41:20.700]   Exclusions apply. See website for details.

