
[00:00:00.040 --> 00:00:10.540]   kill
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:29:31.480]   The only solution here, of course, is the United States.
[01:29:31.480 --> 01:30:01.500]   The only solution here, of course, is the United States.
[01:30:01.500 --> 01:30:01.500]   The only solution here, of course, is the United States.
[01:30:01.500 --> 01:30:01.500]   The only solution here, of course, is the United States.
[01:30:01.500 --> 01:30:01.500]   The only solution here, of course, is the United States.
[01:30:01.500 --> 01:30:01.500]   The only solution here, of course, is the United States.
[01:30:01.500 --> 01:30:01.500]   The only solution here, of course, is the United States.
[01:30:01.500 --> 01:30:01.500]   The only solution here, of course, is the United States.
[01:30:01.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:30:31.520]   The only solution here, of course, is the United States.
[01:30:31.520 --> 01:31:01.540]   The only solution here, of course, is the United States.
[01:31:01.540 --> 01:31:01.540]   The only solution here, of course, is the United States.
[01:31:01.540 --> 01:31:01.540]   The only solution here, of course, is the United States.
[01:31:01.540 --> 01:31:01.540]   The only solution here, of course, is the United States.
[01:31:01.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:31:31.560]   The only solution here, of course, is the United States.
[01:31:31.560 --> 01:32:01.580]   The only solution here, of course, is the United States.
[01:32:01.580 --> 01:32:01.580]   The only solution here, of course, is the United States.
[01:32:01.580 --> 01:32:01.580]   The only solution here, of course, is the United States.
[01:32:01.580 --> 01:32:01.580]   The only solution here, of course, is the United States.
[01:32:01.580 --> 01:32:01.580]   The only solution here, of course, is the United States.
[01:32:01.580 --> 01:32:01.580]   The only solution here, of course, is the United States.
[01:32:01.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:32:31.600]   The only solution here, of course, is the United States.
[01:32:31.600 --> 01:33:01.620]   The only solution here, of course, is the United States.
[01:33:01.620 --> 01:33:01.620]   The only solution here, of course, is the United States.
[01:33:01.620 --> 01:33:01.620]   The only solution here, of course, is the United States.
[01:33:01.620 --> 01:33:01.620]   The only solution here, of course, is the United States.
[01:33:01.620 --> 01:33:01.620]   The only solution here, of course, is the United States.
[01:33:01.620 --> 01:33:01.620]   The only solution here, of course, is the United States.
[01:33:01.620 --> 01:33:01.620]   The only solution here, of course, is the United States.
[01:33:01.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:33:31.640]   The only solution here, of course, is the United States.
[01:33:31.640 --> 01:34:01.660]   The only solution here, of course, is the United States.
[01:34:01.660 --> 01:34:01.660]   The only solution here, of course, is the United States.
[01:34:01.660 --> 01:34:01.660]   The only solution here, of course, is the United States.
[01:34:01.660 --> 01:34:01.660]   The only solution here, of course, is the United States.
[01:34:01.660 --> 01:34:01.660]   The only solution here, of course, is the United States.
[01:34:01.700 --> 01:34:07.920]  inku 쉬
[01:34:07.920 --> 01:34:15.740]   i, the,,,,
[01:35:13.100 --> 01:35:22.900]   New
[01:35:22.900 --> 01:35:23.380]   Cyber I or
[01:35:23.380 --> 01:35:23.780]   direct. ..., ",
[01:35:23.780 --> 01:35:38.920]  acioontinTake 움직work. I think I can not good in the baby and benefits for you. I think I'm a person. I'm a piece of the family. I, a, and, and, a, .., .., .. ,,, ., -, ., .., .., .., .., .., ., .., ., ., .., .., ., buy didn --.. Heavenly carry a . Gur looseού dig След
[01:35:38.920 --> 01:35:41.400]   Pittsburgh like be
[01:35:42.020 --> 01:35:52.640]   in a wonderful time zone eastern time zone. It's very connected and very easy to live there and work on do business in the east coast United States.
[01:35:52.640 --> 01:35:55.740]   What else about Panama? It
[01:35:55.740 --> 01:36:03.740]   is easy to get to. They have a wonderful tax system, a territorial tax system. So you can live there and have a very efficient tax life.
[01:36:03.740 --> 01:36:08.640]   But the thing is, do you need to go and have a baby there? That's a natural born Panamanian.
[01:36:08.640 --> 01:36:10.940]   It's not hard right now.
[01:36:10.940 --> 01:36:10.940]   . . .
[01:36:11.080 --> 01:36:39.880]  . . . . . . . . . . . . . . . . . . .
[01:36:39.920 --> 01:36:48.160]   to
[01:36:48.160 --> 01:37:09.580]   at, sama,
[01:37:39.920 --> 01:37:39.920]   and, sama,
[01:37:39.920 --> 01:37:39.920]   and, sama,
[01:37:39.920 --> 01:37:39.920]   but that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:37:39.920 --> 01:37:39.920]   I think that's the kind of thing that you have to consider.
[01:38:04.160 --> 01:38:09.940]   I think that's the kind of thing that you have to consider.
[01:38:09.940 --> 01:38:09.940]   I think that's the kind of thing that you have to consider.
[01:38:09.940 --> 01:38:09.940]   I think that's the kind of thing that you have to consider.
[01:38:09.940 --> 01:38:09.940]   I think that's the kind of thing that you have to consider.
[01:38:09.940 --> 01:38:09.940]   I think that's the kind of thing that you have to consider.
[01:38:09.940 --> 01:38:09.940]   I think that's the kind of thing that you have to consider.
[01:38:09.940 --> 01:38:09.940]   I think that's the kind of thing that you have to consider.
[01:38:09.940 --> 01:38:09.940]   I think that's the kind of thing that you have to consider.
[01:38:09.940 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.960 --> 01:38:39.960]   I think that's the kind of thing that you have to consider.
[01:38:39.980 --> 01:39:09.980]   I think that's the kind of thing that you have to consider.
[01:39:09.980 --> 01:39:09.980]   You also want to consider other obligations
[01:39:09.980 --> 01:39:09.980]   You also want to consider other obligations
[01:39:09.980 --> 01:39:09.980]   You also want to consider other obligations
[01:39:09.980 --> 01:39:09.980]   that you're potentially exposing your child to.
[01:39:09.980 --> 01:39:09.980]   For example, some places you would have to pay into the national health system.
[01:39:09.980 --> 01:39:09.980]   And so are you obligating your child to some system of taxation,
[01:39:09.980 --> 01:39:09.980]   especially if that obligation would be on an ongoing basis,
[01:39:09.980 --> 01:39:09.980]   where and especially if it's not funding things that you think should be funded.
[01:39:09.980 --> 01:39:09.980]   Some countries would be obligated to pay for some of the services that you think should be funded.
[01:39:09.980 --> 01:39:09.980]   Some countries would be obligated to pay for some of the services that you think should be funded.
[01:39:09.980 --> 01:39:09.980]   For example, you would be obligated to pay for some of the services that you think should be funded.
[01:39:09.980 --> 01:39:09.980]   For example, you would be obligated to pay for some of the services that you think should be funded.
[01:39:09.980 --> 01:39:40.000]  , and you would be obligated to pay for some of the services that you think should be funded.
[01:39:40.000 --> 01:39:40.000]   And so you would be obligated to pay for some of the services that you think should be funded.
[01:39:40.000 --> 01:39:40.000]   And so you would be obligated to pay for some of the services that you think should be funded.
[01:39:40.000 --> 01:39:40.000]   And so you would be obligated to pay for some of the services that you think should be funded.
[01:39:40.000 --> 01:39:40.000]   And so you would be obligated to pay for some of the services that you think should be funded.
[01:39:40.000 --> 01:39:40.000]   And so you would be obligated to pay for some of the services that you think should be funded.
[01:39:40.000 --> 01:39:40.000]   And so you would be obligated to pay for some of the services that you think should be funded.
[01:39:40.040 --> 01:39:50.860]   bring
[01:39:50.860 --> 01:39:55.080]   ISO B e,,,,,, Hend rend but over don周 are gold진짜� dermD, alle, Air, ',нолог, ., figure,,,,,,,,,,,,,,,,,,,,,,,, the ch기에 will Давайте heat per't It'll And the end the nhw the東この
[01:40:00.340 --> 01:40:07.740]   And then I would say one of the big challenges is even the process itself of giving birth.
[01:40:07.740 --> 01:40:12.240]   The entire process of birth in and of itself can be very, very challenging.
[01:40:12.240 --> 01:40:14.940]   It's a very vulnerable time in a woman's life.
[01:40:14.940 --> 01:40:20.640]   It's a very challenging time in a couple's life as you learn new things.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby.
[01:40:20.640 --> 01:40:20.640]   Especially if this is your first baby. And I remember when my wife and I had our first baby.
[01:40:20.640 --> 01:40:20.640]   And I remember when my wife and I had our first baby.
[01:40:20.640 --> 01:40:20.640]   And I remember when my wife and I had our first baby.
[01:40:21.440 --> 01:40:28.080]  , and I remember when my wife and I had our first baby.
[01:40:28.080 --> 01:40:28.160]   and I remember when my wife and I had our first baby.
[01:40:28.160 --> 01:40:28.180]   and I remember when my wife and I had our first baby. And just the challenge of birth itself was difficult.
[01:40:28.180 --> 01:40:28.220]   And just the challenge of birth itself was difficult.
[01:40:28.220 --> 01:40:28.260]   And just the challenge of birth itself was difficult.
[01:40:28.260 --> 01:40:28.320]   Think about what kind of birth do we want to have.
[01:40:28.320 --> 01:40:28.360]   Think about what kind of birth do we want to have.
[01:40:28.360 --> 01:40:32.460]   Where do we want to give birth.
[01:40:32.460 --> 01:40:32.500]   Where do we want to give birth.
[01:40:32.500 --> 01:40:32.560]   Where do we want to give birth.
[01:40:32.560 --> 01:40:36.600]   And there are all these big questions that have to be solved with the whole birth process.
[01:40:36.600 --> 01:40:36.700]   the whole birth process.
[01:40:36.720 --> 01:40:42.420]   Are we going to give birth in a hospital? Are we going to give birth out of a hospital?
[01:40:42.420 --> 01:40:42.480]   Are we going to give birth out of a hospital?
[01:40:42.480 --> 01:40:44.240]   What kind of care are we going to have?
[01:40:44.240 --> 01:40:44.320]   What kind of care are we going to have?
[01:40:44.320 --> 01:40:46.820]   Who are the people that we're going to have involved?
[01:40:46.820 --> 01:40:46.820]   What classes, what birthing methodology are we going to follow?
[01:40:46.820 --> 01:40:49.960]   What classes, what birthing methodology are we going to follow?
[01:40:49.960 --> 01:40:51.280]   What convictions are we going to have?
[01:40:51.280 --> 01:40:53.020]   Are we going to have a higher doula?
[01:40:53.020 --> 01:40:54.060]   Are we going to vaccinate?
[01:40:54.060 --> 01:40:55.160]   Are we going to circumcise?
[01:40:55.160 --> 01:40:55.200]   Are we going to vaccinate?
[01:40:55.200 --> 01:41:00.340]   Are we going to circumcise? Are we going to, like all these big questions that new parents that face.
[01:41:00.340 --> 01:41:04.600]   And it's really challenging to give birth, even in a culture that you're totally comfortable with.
[01:41:04.680 --> 01:41:32.540]  , and this, this, this in and of itself can be challenging.
[01:41:32.540 --> 01:41:34.640]   and this, this, this in and of itself can be challenging. Now to take it out of a culture that you're
[01:41:34.640 --> 01:41:34.640]   Now to take it out of a culture that you're comfortable with and move it into another place.
[01:41:34.640 --> 01:41:34.640]   Now to take it out of a culture that you're comfortable with and move it into another place. Where now you're navigating the birthing system in an unfamiliar place and you're navigating unfamiliar laws. For example, my wife and I have never had a baby in a hospital. Now thankfully we've had smooth low risk pregnancies, but we've never had a baby in a hospital. You know, I've received all my babies when they were born. So, but that's easy and legal in the United States.
[01:41:34.660 --> 01:41:34.980]   But that's easy and legal in the United States.
[01:41:34.980 --> 01:41:34.980]   But that's easy and legal in the United States.
[01:41:34.980 --> 01:41:38.680]   But that's easy and legal in the United States. But it's not necessarily easy, nor is it necessarily legal in other countries. And so navigating the birthing system can be a challenge.
[01:41:38.680 --> 01:41:42.680]   But it's not necessarily easy, nor is it necessarily legal in other countries. And so navigating the birthing system can be a challenge.
[01:41:42.680 --> 01:41:42.680]   But it's not necessarily easy, nor is it necessarily legal in other countries. And so navigating the birthing system can be a challenge.
[01:41:42.680 --> 01:41:46.680]   Things like understanding what your rights are in that process. If you are, you know, I'd be, I'm fairly comfortable throwing my weight around if I'm in an American hospital.
[01:41:46.680 --> 01:41:50.680]   Things like understanding what your rights are in that process. If you are, you know, I'd be, I'm fairly comfortable throwing my weight around if I'm in an American hospital.
[01:41:50.700 --> 01:42:10.720]   And because I understand what my rights are, I understand what my wife's rights are, I understand who's in charge.
[01:42:10.720 --> 01:42:12.720]   And because I understand what my rights are, I understand what my wife's rights are, I understand who's in charge.
[01:42:12.720 --> 01:42:14.720]   I'm a little less comfortable in other places where the laws are not on the side of the individual, but the laws are much more in line with what the government says should be done.
[01:42:14.720 --> 01:42:16.720]   I'm a little less comfortable in other places where the laws are not on the side of the individual, but the laws are much more in line with what the government says should be done.
[01:42:16.720 --> 01:42:18.720]   I'm a little less comfortable in other places where the laws are not on the side of the individual, but the laws are much more in line with what the government says should be done.
[01:42:18.720 --> 01:42:19.720]   And then navigating these things in a language you don't speak can be challenging.
[01:42:19.720 --> 01:42:20.720]   And then navigating these things in a language you don't speak can be challenging.
[01:42:50.760 --> 01:42:50.760]   And then navigating these things in a language you don't speak can be challenging.
[01:42:50.760 --> 01:42:50.760]   And then navigating these things in a language you don't speak can be challenging.
[01:42:50.760 --> 01:42:50.760]   And then navigating these things in a language you don't speak can be challenging.
[01:43:20.840 --> 01:43:30.520]   continue
[01:43:30.520 --> 01:43:31.540]   de,ав,
[01:43:31.540 --> 01:43:38.440]   stimmt. I was working. I'm going to be. .... de Fam this cases assess the baby and the permission to leave, the baby is the person who is the person who is the person who is the últimos orchestra
[01:43:38.440 --> 01:43:50.840]  олот shouldn
[01:44:50.920 --> 01:44:50.920]   ... de Fam this cases assess the baby and the permission to leave, the baby is the person who is the last orchestra.
[01:44:50.920 --> 01:44:50.920]   ... de Fam this cases assess the baby and the permission to leave, the baby is the person who is the last orchestra.
[01:44:50.920 --> 01:44:50.920]   ... de Fam this cases assess the baby and the permission to leave, the baby is the person who is the last orchestra.
[01:44:50.920 --> 01:44:50.920]   ... de Fam this cases assess the baby and the permission to leave, the baby is the last orchestra.
[01:44:50.920 --> 01:44:50.920]   ... de Fam this cases assess the baby and the permission to leave, the baby is the last orchestra.
[01:44:50.920 --> 01:44:50.920]   ... de Fam this cases assess the baby and the permission to leave, the baby is the last orchestra.
[01:44:50.920 --> 01:44:50.920]   ... de Fam this cases assess the baby and the permission to leave, the baby is the last orchestra.
[01:44:50.920 --> 01:44:50.920]   ... de Fam this cases assess the baby and the permission to leave, the baby is the last orchestra.
[01:45:20.960 --> 01:45:20.960]   ... of the medical system, sounds silly but I guess I shouldn't have breezed over that. I'm sure Tuvalu is a lovely place, I haven't been there, I've seen pictures and videos of it, but it looks like a beautiful place, but you cannot leave the hospital if you don't have the right to leave the hospital.
[01:45:20.960 --> 01:45:20.960]   .. of the medical system, sounds silly but I guess I shouldn't have breezed over that. I'm sure Tuvalu is a lovely place, I haven't been there, I've seen pictures and videos of it, but it looks like a beautiful place, but you cannot leave the hospital if you don't have the right to leave the hospital.
[01:45:21.000 --> 01:45:51.000]  , .. de Fam this cases assess the baby and the permission to leave, the baby is the last orchestra.
[01:45:51.000 --> 01:45:51.000]   .. de Fam this cases assess the baby and the permission to leave, the baby is the last orchestra.
[01:45:51.000 --> 01:45:51.000]   .. de Fam this cases assess the baby and the permission to leave, the baby is the right to leave, the hospital.
[01:45:51.000 --> 01:45:51.000]   .. de Fam this cases assess the baby and the permission to leave, the baby is the right to leave, the hospital.
[01:45:51.040 --> 01:45:53.100]   ha
[01:45:53.100 --> 01:46:02.320]   at,
[01:46:02.320 --> 01:46:19.140]   led.ą squeezed
[01:47:43.720 --> 01:47:43.720]   and I'm going to talk about the quality of a passport from a certain country. But a Pakistani passport makes it almost impossible for a person to move without constant visa applications all around the world. Or if you're from Afghanistan or from Iraq or from Iran or one of these countries, citizens of those countries, especially citizens who want to travel, who want to live and work abroad, do business, are often desperate to have a second passport. So I'm going to talk about the quality of a Pakistani passport.
[01:47:43.760 --> 01:47:54.460]   cut
[01:47:54.460 --> 01:48:11.720]   be give
[01:49:36.840 --> 01:49:36.840]   to have in addition to the fact that argentina itself is a very huge is a huge country and so back to that place to legally live huge country and part of mercosur problem with argentina is figuring out how to deal with the uh
[01:49:36.840 --> 01:49:36.840]   to have in addition to the fact that argentina itself is a very huge is a huge country and so back to that place to legally live huge country and part of mercosur problem with argentina is figuring out how to deal with the uh
[01:49:36.840 --> 01:49:36.840]   to have in addition to the fact that argentina itself is a very huge is a huge country and so back to that place to legally live huge country and part of mercosur problem with argentina is figuring out how to deal with the uh
[01:49:36.840 --> 01:49:36.840]   to have in addition to the fact that argentina itself is a very huge is a huge country and so back to that place to legally live huge country and part of mercosur problem with argentina is figuring out how to deal with the uh
[01:50:05.800 --> 01:50:16.780]   und
[01:50:16.780 --> 01:50:23.200]   find don want blanket
[01:50:23.200 --> 01:50:27.940]   Linux S . . . con money like, I, I, I, I, I, the,,,,,,,,,,,,,,,,,,, concentrate down에는 lah Nest disciplineру subtle permitürd​E. TRA L playthrough Ma..T. A. S. Book. S. B. which is.ana. Sal. It is.給. er. match the. Moon. 있 91 rec. Se.gram. inst. Mun
[01:50:27.940 --> 01:50:33.900]  不. con.tv.
[01:50:34.160 --> 01:50:37.180]   I don't know if you're watching this live or not, but I'm going to go ahead and start the recording.
[01:50:37.180 --> 01:50:38.180]   I'm going to start the recording.
[01:50:38.180 --> 01:50:39.180]   I'm going to start the recording.
[01:50:39.180 --> 01:50:40.180]   I'm going to start the recording.
[01:50:40.180 --> 01:50:41.180]   I'm going to start the recording.
[01:50:41.180 --> 01:50:42.180]   I'm going to start the recording.
[01:50:42.180 --> 01:50:43.180]   I'm going to start the recording.
[01:50:43.180 --> 01:50:44.180]   I'm going to start the recording.
[01:50:44.180 --> 01:50:45.180]   I'm going to start the recording.
[01:50:45.180 --> 01:50:46.180]   I'm going to start the recording.
[01:50:46.180 --> 01:50:47.180]   I'm going to start the recording.
[01:50:47.180 --> 01:50:48.180]   I'm going to start the recording.
[01:50:48.180 --> 01:50:49.180]   I'm going to start the recording.
[01:50:49.180 --> 01:50:50.180]   I'm going to start the recording.
[01:50:50.180 --> 01:50:51.180]   I'm going to start the recording.
[01:50:51.180 --> 01:50:52.180]   I'm going to start the recording.
[01:50:52.180 --> 01:50:53.180]   I'm going to start the recording.
[01:50:53.180 --> 01:50:54.180]   I'm going to start the recording.
[01:50:54.180 --> 01:50:55.180]   I'm going to start the recording.
[01:50:55.180 --> 01:50:56.180]   I'm going to start the recording.
[01:50:56.220 --> 01:51:06.020]  TT little Men P H A
[01:51:06.020 --> 01:51:24.860]   czę perd adorable advise實unge texture kisses bigGL Ctera rag atita attend visit delivered CADD I Those--C -So, -/ -C-D -G -V- - cathedral- - ha -, -, -, -,--, -, -, in, .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Walker兒 Br deadly qe I'm remained 20 MTV mentally mountingGA AND STX but新 conduct Еще chase 9Gourusiug C identify これBut Se length 16G e Gan productos據 de
[01:51:24.900 --> 01:51:53.540]   pacificliplanonafouryearpathway.com.html heavy taxation for residents and taxation on your worldwide income. Very kind of socialist police state, which can be hard to take if you're more freedom-oriented. They're famous for having just elected President Bolsonaro, who's supposedly right wing, but you're kind of got this long history of socialist police state, which is a little bit hard to deal with. But Brazil, I think, should be very high on your list for consideration. Just
[01:51:53.540 --> 01:51:53.540]   don't expect what you read about.
[01:51:53.580 --> 01:52:23.260]  .
[01:52:23.260 --> 01:52:23.260]   Don't expect what you read about online to be true about the one year past the citizenship.
[01:52:23.260 --> 01:52:23.420]   Canada, Canada, I think is a really excellent option, but it may be superfluous for an American, for a US American, especially if you don't think you or your children would ever renounce citizenship. For people who might renounce citizenship, I think Canada is a really great option because you have a powerful, powerful passport, good economy, kind of first word,
[01:52:23.460 --> 01:52:33.340]   be
[01:52:33.340 --> 01:52:42.340]   I pay. I,,,,,
[01:53:20.980 --> 01:53:29.740]   dise
[01:53:29.740 --> 01:53:31.380]  품
[01:53:31.380 --> 01:53:34.920]   die,,,, is Fur F say set is near get creature
[01:55:09.100 --> 01:55:09.100]   It's a little bit of a more advanced version of the word "Costa Rica" in the United States. It's a very good place. It makes most of its living on tourism, especially ecotourism. Economy is not that strong, not nearly as strong as a place like Panama. But it's not bad. And one of the great things, Costa Rica would be good if you're looking for that kind of small country option for your child. Where, hey, you want to be a citizen of a smaller country. Very easy to get to.
[01:55:09.100 --> 01:55:09.100]   First class medical care in San Jose.
[01:56:03.180 --> 01:56:03.180]  Down. Dominica is interesting because it also provides a economic citizenship, citizenship by investment program. But I'm not too familiar on the details of that. Ecuador, don't have anything to say. El Salvador, don't have much to say other than murder capital Central America right now. Doesn't mean everywhere is dangerous, but be careful. Now you're in Asia, so the next option I think is interesting. Fiji. Fiji confers citizenship on children who are born there. And I think it's worth considering.
[01:56:03.180 --> 01:56:04.180]   Fiji. Fiji confers citizenship on children who are born there. And I think it's worth considering.
[01:56:04.180 --> 01:56:33.220]  , because it might be easier for you to get to Fiji than it is would be for you to get to El Salvador.
[01:56:33.220 --> 01:56:33.220]   The way that most of these countries work is if you apply for a residency visa after you have a child in that country is in order for you to maintain that residency visa is in order for you to maintain that residency visa, you need to show up semi regularly. Some countries every year, with some countries every few years depends on the country. Some countries every year, every few years and then doesn't really matter. But a place like Fiji might have certain values.
[01:56:33.220 --> 01:56:34.220]   Fiji might have certain values and it's better than some countries.
[01:56:34.240 --> 01:56:43.760]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:43.760 --> 01:56:44.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:44.260 --> 01:56:45.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:45.260 --> 01:56:46.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:46.260 --> 01:56:47.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:47.260 --> 01:56:48.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:48.260 --> 01:56:49.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:49.260 --> 01:56:50.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:50.260 --> 01:56:51.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:51.260 --> 01:56:52.260]   I don't know much about the Fijian passport, but could be worth considering.
[01:56:52.280 --> 01:57:12.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:12.300 --> 01:57:13.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:13.300 --> 01:57:14.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:14.300 --> 01:57:15.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:15.300 --> 01:57:16.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:16.300 --> 01:57:17.300]   I don't know much about the Fijian passport, but could be worth considering.
[01:57:17.300 --> 01:57:18.300]   I don't know much about the Fijian passport, but could be worth considering.
