
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[01:01:13.000 --> 01:01:16.000]   when your model says, okay, this person has cancer, 99%.
[01:01:16.000 --> 01:01:21.000]   I'm 99% confident that this image has a particular type of cancer
[01:01:21.000 --> 01:01:23.000]   or a particular type of tumor.
[01:01:23.000 --> 01:01:26.000]   But we actually want the confidence, like, we want the model to say,
[01:01:26.000 --> 01:01:31.000]   I'm 60% confident that this model, in medical,
[01:01:31.000 --> 01:01:33.000]   that this image has tumor.
[01:01:33.000 --> 01:01:37.000]   Because then it's a big difference when we're using models
[01:01:37.000 --> 01:01:39.000]   in hospitals.
[01:01:39.000 --> 01:01:43.000]   And in hospital, a model says, oh, this image has 90% tumor
[01:01:43.000 --> 01:01:45.000]   or this image has 60% tumor.
[01:01:45.000 --> 01:01:48.000]   It's a very big difference between the two because it's life and death.
[01:01:48.000 --> 01:01:53.000]   And that's the reason why we don't want our models
[01:01:53.000 --> 01:01:55.000]   to be very overconfident.
[01:01:55.000 --> 01:01:57.000]   So I did a sort of...
[01:01:57.000 --> 01:02:01.000]   I did take a bit of a sidetrack while explaining all of this idea to you.
[01:02:01.000 --> 01:02:06.000]   But the main idea is then when we're doing mix-up, right?
[01:02:06.000 --> 01:02:10.000]   So when I'm doing mix-up, my input labels are never 100.
[01:02:10.000 --> 01:02:14.000]   They become...input labels become something like this, right?
[01:02:14.000 --> 01:02:19.000]   So in this case, the model doesn't really become very overconfident.
[01:02:19.000 --> 01:02:22.000]   Like, that's the main idea or that's the main thing.
[01:02:22.000 --> 01:02:27.000]   So when you read this part, if you can see this section over here,
[01:02:27.000 --> 01:02:31.000]   this means that training pushes our models ever close to the values.
[01:02:31.000 --> 01:02:36.000]   And we...like, our activations basically become very extreme.
[01:02:36.000 --> 01:02:40.000]   With mix-up, we no longer have this problem because the labels are mixed.
[01:02:40.000 --> 01:02:42.000]   They're never going to be like 0 and 1.
[01:02:42.000 --> 01:02:45.000]   They're going to be something like 0.7 and 0.3.
[01:02:45.000 --> 01:02:49.000]   So I hope this kind of helps, this idea of the model becoming
[01:02:49.000 --> 01:02:51.000]   really overconfident help.
[01:02:51.000 --> 01:02:56.000]   And that's just an added advantage of mix-up.
[01:02:56.000 --> 01:02:58.000]   So that's mix-up, guys.
[01:02:58.000 --> 01:03:01.000]   If there's any questions about mix-up.
[01:03:01.000 --> 01:03:12.000]   Okay.
[01:03:12.000 --> 01:03:13.000]   This is a good question.
[01:03:13.000 --> 01:03:16.000]   Like, how does the mix-up loss change?
[01:03:16.000 --> 01:03:22.000]   So what you could do is in mix-up, instead of, like, having a BCE loss,
[01:03:22.000 --> 01:03:25.000]   you could just say 30% cross-entropy loss.
[01:03:25.000 --> 01:03:31.000]   So you could, like...actually, let me show you in code.
[01:03:31.000 --> 01:03:35.000]   Don't kill me for showing you too much code today, Ravi.
[01:03:35.000 --> 01:03:40.000]   But let's see some code.
[01:03:40.000 --> 01:03:43.000]   Here it is, Facebook Research CIFAR 10.
[01:03:43.000 --> 01:03:48.000]   And then if you go to train.py...in fact, I asked myself the exact same question.
[01:03:48.000 --> 01:03:52.000]   And I just want to show you on how I kind of found the answer.
[01:03:52.000 --> 01:03:53.000]   So I looked at this.
[01:03:53.000 --> 01:03:55.000]   I saw, okay, how does mix-up data work?
[01:03:55.000 --> 01:03:57.000]   This is how mix-up data works.
[01:03:57.000 --> 01:03:59.000]   You have a batch size.
[01:03:59.000 --> 01:04:03.000]   Then you get some number, like 0.3, 0.4, whatever that number looks like.
[01:04:03.000 --> 01:04:09.000]   Then you mix your X, which looks like that number, 0.3 times the first image.
[01:04:09.000 --> 01:04:11.000]   And then 0.7 times my second image.
[01:04:11.000 --> 01:04:13.000]   And then you mix your Ys, which is your label.
[01:04:13.000 --> 01:04:18.000]   So you get your mixed X, and you get your basically YA and YB.
[01:04:18.000 --> 01:04:26.000]   But then your mix-up criterion is 0.3 times cross-entropy loss between the first image.
[01:04:26.000 --> 01:04:30.000]   And then 0.7 times the cross-entropy loss between the second image.
[01:04:30.000 --> 01:04:36.000]   So instead of converting that to be binary cross-entropy, I guess what I'm trying to say is
[01:04:36.000 --> 01:04:43.000]   it could just be 30% cross-entropy loss between basically my predictions and YA,
[01:04:43.000 --> 01:04:44.000]   which is my first label.
[01:04:44.000 --> 01:04:50.000]   And then it could just be -- sorry, let me try and explain that.
[01:04:50.000 --> 01:04:52.000]   Where am I?
[01:04:52.000 --> 01:05:01.000]   Mix-up is -- this is not mix-up.
[01:05:01.000 --> 01:05:03.000]   This is not mix-up.
[01:05:03.000 --> 01:05:05.000]   Where is mix-up?
[01:05:05.000 --> 01:05:07.000]   Is it this one?
[01:05:07.000 --> 01:05:09.000]   Yes, here it is.
[01:05:09.000 --> 01:05:11.000]   So this is my labels, right?
[01:05:11.000 --> 01:05:15.000]   So let me do it again.
[01:05:15.000 --> 01:05:19.000]   So this time I have my model.
[01:05:19.000 --> 01:05:21.000]   I have my mix-up image.
[01:05:21.000 --> 01:05:29.000]   So this is my mix-up image, which is 30% cat and 70% dog.
[01:05:29.000 --> 01:05:35.000]   And then my cat label looks like 100, and my dog label looks like 001, right?
[01:05:35.000 --> 01:05:41.000]   So I could still -- you parse in this image, you get some predictions, right?
[01:05:41.000 --> 01:05:42.000]   These are my preds.
[01:05:42.000 --> 01:05:47.000]   Then what I could do is I could take cross-entropy loss between this and that.
[01:05:47.000 --> 01:05:54.000]   So I could take the cross-entropy loss between preds and dog, and then I could take cross-entropy loss.
[01:05:54.000 --> 01:05:57.000]   I'm just going to call this CE, cross-entropy.
[01:05:57.000 --> 01:06:03.000]   And -- sorry, this is cat.
[01:06:03.000 --> 01:06:05.000]   And this is dog.
[01:06:05.000 --> 01:06:07.000]   So I'm again taking cross-entropy loss.
[01:06:07.000 --> 01:06:09.000]   And then you see what I'm trying to do.
[01:06:09.000 --> 01:06:17.000]   You could just say 30% cross-entropy loss of cat plus 70% cross-entropy loss of dog.
[01:06:17.000 --> 01:06:22.000]   So you don't really need to update, like go from cross-entropy to binary cross-entropy.
[01:06:22.000 --> 01:06:24.000]   You don't really need to update your loss function.
[01:06:24.000 --> 01:06:31.000]   So you can just say, okay, 30% times the first label, and then 70% times the second label.
[01:06:31.000 --> 01:06:36.000]   So that's the official implementation from Facebook.
[01:06:36.000 --> 01:06:42.000]   I did kind of ask myself the same question on how it would look like if we updated the labels instead.
[01:06:42.000 --> 01:06:50.000]   I think it's something I do want to do some more research on, but this would make another wonderful, wonderful blog post.
[01:06:50.000 --> 01:06:57.000]   Maybe have a look at how the loss -- like does the model perform better if you try binary cross-entropy loss instead?
[01:06:57.000 --> 01:07:01.000]   And that would make a good experiment.
[01:07:01.000 --> 01:07:03.000]   So that's an idea for a blog post.
[01:07:03.000 --> 01:07:06.000]   Thanks for the great question, Ravi.
[01:07:06.000 --> 01:07:10.000]   Would techniques like mixup and cutmix help in other domains like medical image?
[01:07:10.000 --> 01:07:11.000]   Okay.
[01:07:11.000 --> 01:07:18.000]   Something I want to say again.
[01:07:18.000 --> 01:07:22.000]   Okay.
[01:07:22.000 --> 01:07:23.000]   Here's the answer.
[01:07:23.000 --> 01:07:25.000]   Try it yourself and see.
[01:07:25.000 --> 01:07:27.000]   That's something a part of the Fast.ai book.
[01:07:27.000 --> 01:07:31.000]   And I don't want to be rude by saying, oh, you asked me a question, I want to say try it yourself.
[01:07:31.000 --> 01:07:34.000]   But I guess I want to say something more general.
[01:07:34.000 --> 01:07:48.000]   Like I've seen cutmix and mixup work in medical images for some parts of medical images, and I've seen them not work for some other -- maybe CD scans or some other basically data from a different institution.
[01:07:48.000 --> 01:07:50.000]   But that's just been my example.
[01:07:50.000 --> 01:07:56.000]   If I would say, oh, mixup and cutmix would work in medical image, I don't think I can say that generally.
[01:07:56.000 --> 01:07:59.000]   So I guess the idea is if you have a question, try it.
[01:07:59.000 --> 01:08:02.000]   And then you'll know and you'll have a better answer for that question.
[01:08:02.000 --> 01:08:05.000]   So the first thing should be experiment with it.
[01:08:05.000 --> 01:08:07.000]   For example, like this one.
[01:08:07.000 --> 01:08:10.000]   Even I'm 100% not sure why this won't work.
[01:08:10.000 --> 01:08:14.000]   So I want to try and experiment and then I can have better insights.
[01:08:14.000 --> 01:08:17.000]   But I guess then the answer is just to try it.
[01:08:17.000 --> 01:08:21.000]   Oh, next thing I want to cover off then, okay, so that's mixup.
[01:08:21.000 --> 01:08:28.000]   So we've already looked at ImageNet, we've looked at normalization, progressive resizing, test time augmentation, and mixup so far.
[01:08:28.000 --> 01:08:31.000]   The next thing is just label smoothing.
[01:08:31.000 --> 01:08:36.000]   So label smoothing is really this simple idea.
[01:08:36.000 --> 01:08:45.000]   I mean, I've already explained everything that goes on in label smoothing in this section here.
[01:08:45.000 --> 01:08:47.000]   Not this section.
[01:08:47.000 --> 01:08:49.000]   In this section, not that section.
[01:08:49.000 --> 01:08:51.000]   Okay.
[01:08:51.000 --> 01:08:53.000]   Ah, here it is.
[01:08:53.000 --> 01:08:58.000]   So I've already explained everything you need to know about label smoothing already.
[01:08:58.000 --> 01:09:08.000]   Like, if my inputs are 1, 0, and 0, and then what the model is going to do is it's going to be very overconfident.
[01:09:08.000 --> 01:09:13.000]   Or it's going to predict one number to be really high and then the other numbers to be really low.
[01:09:13.000 --> 01:09:15.000]   Right? That's what's going to happen.
[01:09:15.000 --> 01:09:19.000]   And what we want to do is we want to go away from that.
[01:09:19.000 --> 01:09:24.000]   We want to go away from our models becoming overly confident of themselves.
[01:09:24.000 --> 01:09:35.000]   And then simplest idea is, okay, instead of that being 1, 0, 0, just make it 0.9, 0.05, 0.05.
[01:09:35.000 --> 01:09:40.000]   So now the model is always predicting, like you update all your labels.
[01:09:40.000 --> 01:09:44.000]   Any label, you just make it like, you reduce it by some number.
[01:09:44.000 --> 01:09:51.000]   So now your model is always going to say, okay, it's 0.9% or like 90% that particular label and then it's 5% the other labels.
[01:09:51.000 --> 01:09:54.000]   So this way your model never becomes overly confident.
[01:09:54.000 --> 01:09:59.000]   That's the basic idea behind label smoothing.
[01:09:59.000 --> 01:10:07.000]   But it's the first time I can now start sharing my blogs with everybody.
[01:10:07.000 --> 01:10:11.000]   So I'm going to share this with you.
[01:10:11.000 --> 01:10:13.000]   Have a look at this.
[01:10:13.000 --> 01:10:16.000]   I've just passed in the blog example.
[01:10:16.000 --> 01:10:22.000]   But have a look at this and you'll see I've explained label smoothing in much more detail using Microsoft Excel.
[01:10:22.000 --> 01:10:29.000]   So you'll see if I have my input as these particular labels and you first one-hot encode them.
[01:10:29.000 --> 01:10:35.000]   So this is how my -- for each of my images, this is how my -- basically my labels look like.
[01:10:35.000 --> 01:10:38.000]   And then -- sorry, I keep doing that.
[01:10:38.000 --> 01:10:41.000]   And then in label smoothing, you just update all your labels like this.
[01:10:41.000 --> 01:10:43.000]   I'll show you the images.
[01:10:43.000 --> 01:10:49.000]   But then labels instead of being like 1, 0, 0, 0, they just become something like 0.92 and then 0.02 all the way.
[01:10:49.000 --> 01:10:53.000]   So if you want to look at more math or some experiments in Microsoft Excel, this is the blog.
[01:10:53.000 --> 01:11:00.000]   And then I'll show you how the differences in loss function or all that stuff in more detail in that blog post.
[01:11:00.000 --> 01:11:03.000]   So do have a look at that.
[01:11:03.000 --> 01:11:05.000]   So that's label smoothing.
[01:11:05.000 --> 01:11:10.000]   I guess there wasn't a lot of stuff in this chapter.
[01:11:10.000 --> 01:11:15.000]   Like we had covered most of the ground about computer vision before this.
[01:11:15.000 --> 01:11:22.000]   But in this chapter, I really like this chapter for the fact that we're now going deeper and deeper into computer vision.
[01:11:22.000 --> 01:11:24.000]   Like by this stage, you're ready to start reading papers.
[01:11:24.000 --> 01:11:32.000]   By this stage, you're ready to start reading more complex blog posts or you're ready to start looking at some sections of the paper.
[01:11:32.000 --> 01:11:37.000]   So there's this sidebar in this chapter which says label smoothing.
[01:11:37.000 --> 01:11:43.000]   Oh, that's not being rendered nicely, is it?
[01:11:43.000 --> 01:11:45.000]   Okay. It's fine now.
[01:11:45.000 --> 01:11:47.000]   So you'll see this section of the paper.
[01:11:47.000 --> 01:11:55.000]   When you read this label smoothing paper, you will see like this maximum is not achievable, but for finance ZK and then there's all this math.
[01:11:55.000 --> 01:11:59.000]   And then you'll see, okay, this, however, can cause two problems.
[01:11:59.000 --> 01:12:01.000]   First, it may result in overfitting.
[01:12:01.000 --> 01:12:07.000]   If the model learns to assign full probability to the ground truth label, it is not guaranteed to generalize.
[01:12:07.000 --> 01:12:11.000]   And then you'll see the second idea of the largest logit.
[01:12:11.000 --> 01:12:14.000]   And then you'll see this happens because the model becomes too confident.
[01:12:14.000 --> 01:12:19.000]   Like this is what's written in math or like in the research paper using some math.
[01:12:19.000 --> 01:12:26.000]   And then what this book does is it makes all of that in a simple language.
[01:12:26.000 --> 01:12:34.000]   So you know how I've explained this idea of the model becoming overly confident when my prediction is one over here and zero otherwise.
[01:12:34.000 --> 01:12:41.000]   And then the model is going to try and make that number corresponding to that label one really large and the other numbers really slow.
[01:12:41.000 --> 01:12:51.000]   That's just what's been written and then been explained in this part of the -- that's been explained in this part of the book.
[01:12:51.000 --> 01:13:02.000]   So I think it would make sense to really start playing around with some research papers and start reading some research papers, especially the ones around mixup.
[01:13:02.000 --> 01:13:04.000]   Have a look at the mixup research paper.
[01:13:04.000 --> 01:13:06.000]   So there's this link over here.
[01:13:06.000 --> 01:13:08.000]   Go there, have a read about mixup.
[01:13:08.000 --> 01:13:10.000]   And then it would make a really good plot for us.
[01:13:10.000 --> 01:13:16.000]   So something I've been -- this is something I've really been doing personally is like I read research papers and then I summarize them.
[01:13:16.000 --> 01:13:20.000]   And that's what landed me a job at Weights and Biases in a way.
[01:13:20.000 --> 01:13:29.000]   And I think it's not a bad idea at all to understand the paper and then be able to summarize it and be able to explain it in a simple language.
[01:13:29.000 --> 01:13:31.000]   So that's something you should definitely, definitely try.
[01:13:31.000 --> 01:13:44.000]   So I think as part of this week's work, try all of these experiments of progressive resizing, test time augmentation, mixup, and label smoothing to Cassava and see if your model now generalizes well.
[01:13:44.000 --> 01:13:50.000]   So with mixup, one thing I should point out is that you want your number of epochs to be higher.
[01:13:50.000 --> 01:13:51.000]   Why is that?
[01:13:51.000 --> 01:13:57.000]   Because now your model is not seeing like cats and dogs straightaway, but it's seeing like 30% cat and 70% dog.
[01:13:57.000 --> 01:14:00.000]   So your model needs more epochs to be able to train.
[01:14:00.000 --> 01:14:07.000]   And it's never going to overfit because you never show it like an image of the cat or the same image every time.
[01:14:07.000 --> 01:14:11.000]   So that's -- there's not -- overfitting is not going to be a problem with mixup.
[01:14:11.000 --> 01:14:13.000]   But have a read of the paper.
[01:14:13.000 --> 01:14:17.000]   Try and summarize the mixup paper in your own words.
[01:14:17.000 --> 01:14:23.000]   Show experiments with Fast.ai using the Fast.ai library on mixup.
[01:14:23.000 --> 01:14:25.000]   And then look at label smoothing.
[01:14:25.000 --> 01:14:28.000]   So in fact, I wrote about this label smoothing -- when was that?
[01:14:28.000 --> 01:14:32.000]   When I first started reading around this time in 2020.
[01:14:32.000 --> 01:14:35.000]   So that's when I started reading papers myself in early 2020s.
[01:14:35.000 --> 01:14:38.000]   And I've done the exact same thing.
[01:14:38.000 --> 01:14:40.000]   I was following the Fast.ai course.
[01:14:40.000 --> 01:14:42.000]   I looked at this label smoothing.
[01:14:42.000 --> 01:14:46.000]   I said, okay, I'm going to have a read of this paper, which is over here.
[01:14:46.000 --> 01:14:52.000]   And then I'm going to try and do something different, which is I'm going to try and explain that using Microsoft Excel.
[01:14:52.000 --> 01:14:57.000]   So these are things that really work to your advantage if you can explain things really well.
[01:14:57.000 --> 01:15:04.000]   So please, please, please read the papers and do experiments and then write a good blog post about it.
[01:15:04.000 --> 01:15:06.000]   Because it will be very helpful.
[01:15:06.000 --> 01:15:08.000]   So that's that for today.
[01:15:08.000 --> 01:15:19.000]   I'll just take questions if there are any.
[01:15:19.000 --> 01:15:21.000]   Looks like there's no questions.
[01:15:21.000 --> 01:15:23.000]   So that's going to be it for today, guys.
[01:15:23.000 --> 01:15:26.000]   I guess I will see you next week.
[01:15:26.000 --> 01:15:30.000]   And let's continue the conversation on Cassava on Slack.
[01:15:30.000 --> 01:15:36.000]   So feel free to ping me if you have an idea that you want to ask or feel free to keep that conversation going.
[01:15:36.000 --> 01:15:39.000]   I'll see you guys next week and thank you very much.
[01:15:40.000 --> 01:15:42.000]   [ End ]
[01:15:42.000 --> 01:15:44.000]   [ Session concluded ]
[01:15:44.000 --> 01:15:46.000]   [ End ]
[01:15:46.000 --> 01:15:48.000]   [ Session concluded ]
[01:15:48.000 --> 01:15:58.000]   [BLANK_AUDIO]

