
[00:00:00.000 --> 00:00:03.000]   Your tough Tacoma is here.
[01:14:56.000 --> 01:15:01.000]   But the shows that are the most successful are often the ones that cost me the least amount of work.
[01:15:01.000 --> 01:15:05.000]   Now, if I could figure out how to influence that and do that directly,
[01:15:05.000 --> 01:15:07.000]   then I would always just do the least amount of work, obviously.
[01:15:07.000 --> 01:15:11.000]   But I haven't been able to figure that out. I can't predict it in advance.
[01:15:11.000 --> 01:15:17.000]   But the point for saying that is that in my world, it's only the results that matter.
[01:15:17.000 --> 01:15:20.000]   It doesn't matter how much work I put into something.
[01:15:20.000 --> 01:15:23.000]   It doesn't matter that I put 10 hours into this show but zero into the other.
[01:15:23.000 --> 01:15:26.000]   It only matters that the results.
[01:15:26.000 --> 01:15:30.000]   How much do I listen to, and then what do people do on the other side of it?
[01:15:30.000 --> 01:15:34.000]   Do they go and consume my other things? Do they buy my products? Do they visit my advertisers, etc.?
[01:15:34.000 --> 01:15:35.000]   The results matter.
[01:15:35.000 --> 01:15:38.000]   And as you move up in a company, it's exactly the same way.
[01:15:38.000 --> 01:15:41.000]   When the CEO goes and gives a report to the board of directors,
[01:15:41.000 --> 01:15:45.000]   the board of directors is looking at results.
[01:15:45.000 --> 01:15:48.000]   They've got financial results.
[01:15:48.000 --> 01:15:49.000]   They've got sales results.
[01:15:49.000 --> 01:15:50.000]   They've got trends sitting there.
[01:15:50.000 --> 01:15:52.000]   They've got a presentation there.
[01:15:52.000 --> 01:15:57.000]   And they're not asking the CEO, "Where were you three months ago from Tuesday through Thursday?"
[01:15:57.000 --> 01:15:58.000]   They're saying, "What are the results?"
[01:15:58.000 --> 01:16:03.000]   And so if the CEO can get those results and only be in the office one or two days a week, fine.
[01:16:03.000 --> 01:16:07.000]   If the CEO can't get results by being in the office six days a week,
[01:16:07.000 --> 01:16:09.000]   well, the problem is not that you put in time.
[01:16:09.000 --> 01:16:11.000]   The problem is that you didn't get results.
[01:16:11.000 --> 01:16:14.000]   And so as long as you focus on getting results,
[01:16:14.000 --> 01:16:17.000]   you'll often move into a situation where you have more control over your time,
[01:16:17.000 --> 01:16:20.000]   over your schedule, over your profits, etc.,
[01:16:20.000 --> 01:16:22.000]   even if you're working in a company,
[01:16:22.000 --> 01:16:26.000]   even if you're not strictly an entrepreneur running your own company.
[01:16:26.000 --> 01:16:30.000]   Next, consider carefully what jobs you take
[01:16:30.000 --> 01:16:33.000]   and recognize that there are jobs that are more entrepreneurial
[01:16:33.000 --> 01:16:36.000]   and jobs that are less entrepreneurial.
[01:16:36.000 --> 01:16:38.000]   If I went broke today and I had to start over again
[01:16:38.000 --> 01:16:40.000]   and I didn't have enough money to start a business,
[01:16:40.000 --> 01:16:42.000]   I didn't have enough time to start a business,
[01:16:42.000 --> 01:16:44.000]   I would go and take a sales job.
[01:16:44.000 --> 01:16:48.000]   And the reason I would go and take a sales job is I have control over my income
[01:16:48.000 --> 01:16:52.000]   and I have control over my schedule.
[01:16:52.000 --> 01:16:56.000]   Because in sales, salespeople are only held accountable for results, basically.
[01:16:56.000 --> 01:16:59.000]   And so though I spent six years working as a financial advisor
[01:16:59.000 --> 01:17:02.000]   and I was technically an employee, a statutory employee of a company
[01:17:02.000 --> 01:17:05.000]   with contracts with a couple dozen other companies,
[01:17:05.000 --> 01:17:07.000]   the reality is I was self-employed.
[01:17:07.000 --> 01:17:10.000]   Nobody told me when to come, where to go, etc.
[01:17:10.000 --> 01:17:13.000]   Because although I was an employee, I was selling something
[01:17:13.000 --> 01:17:17.000]   and thus all that mattered was my sales results.
[01:17:17.000 --> 01:17:19.000]   And this is the situation that most salespeople have.
[01:17:19.000 --> 01:17:22.000]   It doesn't really matter where you go, when you come and go,
[01:17:22.000 --> 01:17:24.000]   it just matters that you produce results.
[01:17:24.000 --> 01:17:29.000]   And so something like sales is a career that is very well suited
[01:17:29.000 --> 01:17:35.000]   for an entrepreneur mentality, an entrepreneur personality.
[01:17:35.000 --> 01:17:38.000]   And it solves the problem of figuring out a need in the marketplace.
[01:17:38.000 --> 01:17:42.000]   Somebody else has created the product, somebody else has created the solution,
[01:17:42.000 --> 01:17:45.000]   they're managing the product and solution, you just go out and do it.
[01:17:45.000 --> 01:17:47.000]   I could today very happily go and sell life insurance again
[01:17:47.000 --> 01:17:50.000]   and only sell life insurance because I have dozens of companies
[01:17:50.000 --> 01:17:53.000]   and it's their job to maintain the product and it's my job to simply sell it.
[01:17:53.000 --> 01:17:56.000]   I sell it and I make a commission and I can make a great living doing that.
[01:17:56.000 --> 01:17:57.000]   And you can do that with anything.
[01:17:57.000 --> 01:18:01.000]   You can go sell jets, you can go sell yachts, you can sell pencils.
[01:18:01.000 --> 01:18:04.000]   I mean there's anything, you can do all kinds of things like that.
[01:18:04.000 --> 01:18:07.000]   But sales is a very entrepreneurial activity
[01:18:07.000 --> 01:18:09.000]   and then there are different expressions of sales.
[01:18:09.000 --> 01:18:13.000]   So you have some sales where you're selling intangible products
[01:18:13.000 --> 01:18:16.000]   like life insurance, some products where you're selling tangible products
[01:18:16.000 --> 01:18:18.000]   like houses.
[01:18:18.000 --> 01:18:21.000]   But sales is the kind of thing that really fits well
[01:18:21.000 --> 01:18:25.000]   into many of those benefits without having to go all the way to saying
[01:18:25.000 --> 01:18:28.000]   I'm going to open the local business.
[01:18:28.000 --> 01:18:34.000]   So consider options such as sales or jobs that are more entrepreneurial
[01:18:34.000 --> 01:18:39.000]   if you are interested in the subject, possibly as an actual good fit for you
[01:18:39.000 --> 01:18:43.000]   for long term or possibly as a transition to help you test out
[01:18:43.000 --> 01:18:46.000]   the waters of entrepreneurship and see if you like it.
[01:18:46.000 --> 01:18:51.000]   And then final point, choose your type of entrepreneurship very carefully
[01:18:51.000 --> 01:18:56.000]   and consider all of its ramifications because all entrepreneurship
[01:18:56.000 --> 01:18:58.000]   is not created equal.
[01:18:58.000 --> 01:19:03.000]   Give an example, I like farming or at least I like the idea of farming.
[01:19:03.000 --> 01:19:06.000]   I'm not a farmer, I've never been a farmer, but I like the idea of farming.
[01:19:06.000 --> 01:19:15.000]   I think that farming is a very rich and rewarding type of way to earn a living.
[01:19:15.000 --> 01:19:17.000]   I've known a lot of farmers, I come from a family of farmers
[01:19:17.000 --> 01:19:22.000]   and I think it's a very rich and rewarding way of earning a living.
[01:19:22.000 --> 01:19:26.000]   Farming can be profitable or it can be not profitable.
[01:19:26.000 --> 01:19:28.000]   But farming is very much a lifestyle.
[01:19:28.000 --> 01:19:31.000]   Now I think it's a lifestyle that has a lot to offer,
[01:19:31.000 --> 01:19:35.000]   especially in my opinion if it looks more like the traditional model of farming
[01:19:35.000 --> 01:19:38.000]   versus the model of professional farmer.
[01:19:38.000 --> 01:19:40.000]   I have a family member who's a professional farmer, works for a big company,
[01:19:40.000 --> 01:19:43.000]   it's a huge farming corporation, it's a job,
[01:19:43.000 --> 01:19:45.000]   it just happens to be a job in a farming business.
[01:19:45.000 --> 01:19:48.000]   I also have known people who were kind of more traditional farmers,
[01:19:48.000 --> 01:19:53.000]   they lived on a family farm and they had many of the expressions of that.
[01:19:53.000 --> 01:19:55.000]   And I think that that can be a very rewarding lifestyle.
[01:19:55.000 --> 01:19:59.000]   You get to feel the seasons, you get to work with the soil,
[01:19:59.000 --> 01:20:03.000]   you get to improve the land, you get to improve your animals.
[01:20:03.000 --> 01:20:08.000]   There are many non-tangible and non-financial benefits of that lifestyle.
[01:20:08.000 --> 01:20:10.000]   And there are many freedoms that you get with that lifestyle.
[01:20:10.000 --> 01:20:14.000]   For example, as a farmer, you don't have to ask,
[01:20:14.000 --> 01:20:16.000]   nobody has to tell you when to get up and go to work.
[01:20:16.000 --> 01:20:19.000]   Now chances are you're going to be getting up and going to work early.
[01:20:19.000 --> 01:20:22.000]   I've never known a farmer who routinely slept late,
[01:20:22.000 --> 01:20:24.000]   but nobody has to tell you that.
[01:20:24.000 --> 01:20:26.000]   And so if you want to get up and go do your chores
[01:20:26.000 --> 01:20:29.000]   and then come home for breakfast with the family, you can do that.
[01:20:29.000 --> 01:20:31.000]   So you have freedom over the day's events.
[01:20:31.000 --> 01:20:33.000]   But there are freedoms you don't have.
[01:20:33.000 --> 01:20:36.000]   For example, you don't have freedom over your geography.
[01:20:36.000 --> 01:20:39.000]   Your farm is probably planted where it is.
[01:20:39.000 --> 01:20:41.000]   Now you can pursue mobile infrastructure that you can move
[01:20:41.000 --> 01:20:43.000]   from least farm to least farm.
[01:20:43.000 --> 01:20:45.000]   But if you want to just pack up on an airplane
[01:20:45.000 --> 01:20:50.000]   and move from Canada to Argentina, that's hard to do as a farmer.
[01:20:50.000 --> 01:20:52.000]   There's a good chance that if you're a farmer in Canada
[01:20:52.000 --> 01:20:55.000]   and that's the business you're in, for as long as you're a farmer,
[01:20:55.000 --> 01:20:57.000]   you're going to be a farmer in Canada.
[01:20:57.000 --> 01:21:00.000]   So you don't have a lot of freedom over geography.
[01:21:00.000 --> 01:21:03.000]   If the Canadian government decides they don't like farmers
[01:21:03.000 --> 01:21:07.000]   and they're going to impose new laws that affect you to the detriment,
[01:21:07.000 --> 01:21:09.000]   to your detriment, you can't leave easily.
[01:21:09.000 --> 01:21:11.000]   And so you've got freedom over your day's events
[01:21:11.000 --> 01:21:14.000]   but not freedom over your geography.
[01:21:14.000 --> 01:21:16.000]   Now you can choose other types of businesses.
[01:21:16.000 --> 01:21:20.000]   You can choose a business such as an online business.
[01:21:20.000 --> 01:21:22.000]   Now you might have freedom over your day
[01:21:22.000 --> 01:21:24.000]   and you might have freedom over your geography,
[01:21:24.000 --> 01:21:28.000]   but that also comes with a whole set of downsides.
[01:21:28.000 --> 01:21:30.000]   There are a whole bunch of things that you don't get
[01:21:30.000 --> 01:21:33.000]   when running an online business that a farmer gets.
[01:21:33.000 --> 01:21:36.000]   It's harder to be part of a local community.
[01:21:36.000 --> 01:21:39.000]   You don't get as much of ability to see the impact of your work.
[01:21:39.000 --> 01:21:40.000]   Your work is much more intangible,
[01:21:40.000 --> 01:21:43.000]   which is not nearly as satisfying as tangible work.
[01:21:43.000 --> 01:21:45.000]   And there's lots of things.
[01:21:45.000 --> 01:21:48.000]   No business is perfect, but you'll have a bias in the type
[01:21:48.000 --> 01:21:51.000]   and the direction of a business that really fits you well.
[01:21:51.000 --> 01:21:55.000]   You'll have a bias in terms of,
[01:21:55.000 --> 01:21:57.000]   "I like these things but I don't like those other things."
[01:21:57.000 --> 01:21:59.000]   So as much as I'd like to be a farmer,
[01:21:59.000 --> 01:22:02.000]   I don't know if I could ever do it because I like to travel.
[01:22:02.000 --> 01:22:03.000]   And to me that's important.
[01:22:03.000 --> 01:22:05.000]   It's important to be able to leave.
[01:22:05.000 --> 01:22:09.000]   And so I'd either have to be a farmer in a business structure
[01:22:09.000 --> 01:22:13.000]   where I could profitably have workers handling the day-to-day work
[01:22:13.000 --> 01:22:16.000]   so that I maintain my geographic mobility,
[01:22:16.000 --> 01:22:18.000]   or I'd have to do another business.
[01:22:18.000 --> 01:22:19.000]   Now it's possible.
[01:22:19.000 --> 01:22:25.000]   I've known farmers that had no geographic constraints,
[01:22:25.000 --> 01:22:27.000]   but it's a different model.
[01:22:27.000 --> 01:22:30.000]   So think carefully about the kind of business that you want
[01:22:30.000 --> 01:22:34.000]   and think about the kind of lifestyle that you're trying to get from a business.
[01:22:34.000 --> 01:22:35.000]   My final point would be this.
[01:22:35.000 --> 01:22:43.000]   My goal is not to make you dissatisfied if you are satisfied.
[01:22:43.000 --> 01:22:47.000]   I do routinely work with people and talk to people
[01:22:47.000 --> 01:22:51.000]   and discuss the opportunities that they have and say,
[01:22:51.000 --> 01:22:53.000]   "You know, your job is great.
[01:22:53.000 --> 01:22:55.000]   I don't see how you get anything better.
[01:22:55.000 --> 01:22:56.000]   It's a great job."
[01:22:56.000 --> 01:22:59.000]   And there are many jobs that are wonderful jobs
[01:22:59.000 --> 01:23:01.000]   that provide tremendous opportunity,
