
[00:00:00.000 --> 00:00:01.000]   [GASP]
[01:22:25.000 --> 01:22:27.000]   or an insurance salesperson, whatever it is, is amazing.
[01:22:27.000 --> 01:22:30.000]   Many people are nervous about job interviews
[01:22:30.000 --> 01:22:33.000]   and the way I think about it, for the last five and a half years,
[01:22:33.000 --> 01:22:36.000]   I often had basically three job interviews a day.
[01:22:36.000 --> 01:22:39.000]   And when you start to deal with that,
[01:22:39.000 --> 01:22:42.000]   it changes who you are dramatically.
[01:22:42.000 --> 01:22:44.000]   So debate with people.
[01:22:44.000 --> 01:22:46.000]   Question people. Debate with them.
[01:22:46.000 --> 01:22:48.000]   Find people who disagree with you
[01:22:48.000 --> 01:22:50.000]   and then think through and write down their arguments
[01:22:50.000 --> 01:22:51.000]   and then see if you can defeat them
[01:22:51.000 --> 01:22:53.000]   and grapple with whatever the issues are.
[01:22:53.000 --> 01:22:58.000]   So that's how I would apply the dialectic or logic
[01:22:58.000 --> 01:23:00.000]   to this learning process.
[01:23:00.000 --> 01:23:02.000]   And then number three is I would say
[01:23:02.000 --> 01:23:05.000]   apply the skills of rhetoric to your industry.
[01:23:05.000 --> 01:23:09.000]   So rhetoric is the ability to express clearly
[01:23:09.000 --> 01:23:11.000]   your thoughts on a subject
[01:23:11.000 --> 01:23:15.000]   and that can be rhetoric through spoken word
[01:23:15.000 --> 01:23:16.000]   or through the written word.
[01:23:16.000 --> 01:23:19.000]   So I would encourage you, start a blog.
[01:23:19.000 --> 01:23:22.000]   Either start it under your name, joshuasheats.com,
[01:23:22.000 --> 01:23:24.000]   or under your industry name, healthcarebanker.com,
[01:23:24.000 --> 01:23:27.000]   if you're in that, something like that, something associated.
[01:23:27.000 --> 01:23:28.000]   It probably should be your name.
[01:23:28.000 --> 01:23:30.000]   So that way it can flow with you
[01:23:30.000 --> 01:23:32.000]   as you figure out where in the industry
[01:23:32.000 --> 01:23:34.000]   you're going to wind up.
[01:23:34.000 --> 01:23:36.000]   You should simply just start with writing a book review
[01:23:36.000 --> 01:23:37.000]   for every book you read.
[01:23:37.000 --> 01:23:41.000]   Post it on your blog with a lengthy version.
[01:23:41.000 --> 01:23:43.000]   Post a version on Amazon.
[01:23:43.000 --> 01:23:44.000]   Post a version on Google.
[01:23:44.000 --> 01:23:47.000]   Post a version on Goodreads and just spread that around.
[01:23:47.000 --> 01:23:48.000]   Somebody may find you.
[01:23:48.000 --> 01:23:51.000]   If you're reading an obscure book on healthcare banking
[01:23:51.000 --> 01:23:52.000]   and you post under it,
[01:23:52.000 --> 01:23:54.000]   there's probably only about three Amazon reviews
[01:23:54.000 --> 01:23:56.000]   and that'll help people to find you.
[01:23:56.000 --> 01:23:57.000]   Very simple, very natural.
[01:23:57.000 --> 01:23:59.000]   Write articles about the themes you're finding.
[01:23:59.000 --> 01:24:01.000]   So whether or not you publish them,
[01:24:01.000 --> 01:24:03.000]   if you want to publish them, great, that's cool.
[01:24:03.000 --> 01:24:05.000]   Even if not, just write out the arguments
[01:24:05.000 --> 01:24:07.000]   on whatever the issues of your industry are
[01:24:07.000 --> 01:24:10.000]   and hopefully publish them so that people can deal with them.
[01:24:10.000 --> 01:24:13.000]   I benefit when you guys disagree with something
[01:24:13.000 --> 01:24:15.000]   that I say in a show.
[01:24:15.000 --> 01:24:17.000]   So if you come and you disagree with me in the comments,
[01:24:17.000 --> 01:24:19.000]   if it's just, now so far,
[01:24:19.000 --> 01:24:23.000]   I haven't gotten very little vitriolic,
[01:24:23.000 --> 01:24:24.000]   very few vitriolic comments
[01:24:24.000 --> 01:24:27.000]   that are just pure hatred or disagreement.
[01:24:27.000 --> 01:24:29.000]   Most of the comments that I get are thoughtful,
[01:24:29.000 --> 01:24:31.000]   they're informed, and they're disagreeing with me.
[01:24:31.000 --> 01:24:33.000]   Well, I benefit from that
[01:24:33.000 --> 01:24:35.000]   because I go and I can research that and I can test,
[01:24:35.000 --> 01:24:37.000]   well, do I really believe what I said I believed?
[01:24:37.000 --> 01:24:38.000]   And the answer is probably
[01:24:38.000 --> 01:24:40.000]   sometimes I'm going to change my opinion
[01:24:40.000 --> 01:24:41.000]   and sometimes I'm not.
[01:24:41.000 --> 01:24:44.000]   But if you don't expose your opinions,
[01:24:44.000 --> 01:24:45.000]   you can't really test them.
[01:24:45.000 --> 01:24:47.000]   Now, it'd be good if they're a little bit thought through,
[01:24:47.000 --> 01:24:49.000]   but even if you write an article
[01:24:49.000 --> 01:24:51.000]   and somebody rebuts your article
[01:24:51.000 --> 01:24:53.000]   and they write a scathing thing
[01:24:53.000 --> 01:24:55.000]   where they tear apart your argument,
[01:24:55.000 --> 01:24:58.000]   have the self-confidence and the self-assurance to read it,
[01:24:58.000 --> 01:25:00.000]   and if they're right, admit it and change your opinion.
[01:25:00.000 --> 01:25:02.000]   We don't want to go around with wrong opinions
[01:25:02.000 --> 01:25:03.000]   for the rest of our lives,
[01:25:03.000 --> 01:25:05.000]   and the only way you do that is by finding it.
[01:25:05.000 --> 01:25:07.000]   So putting your writing out in public can help you.
[01:25:07.000 --> 01:25:08.000]   And it doesn't have to be,
[01:25:08.000 --> 01:25:10.000]   we've got to forget about this idea
[01:25:10.000 --> 01:25:13.000]   that I'm going to make money on blogging, for most people.
[01:25:13.000 --> 01:25:15.000]   Don't blog just because it's going to make you money
[01:25:15.000 --> 01:25:16.000]   and you're going to sell lots of stuff.
[01:25:16.000 --> 01:25:20.000]   Blog and write so that you can learn the skills of writing
[01:25:20.000 --> 01:25:22.000]   that most of us ignored when we were in school
[01:25:22.000 --> 01:25:24.000]   and we should have been focusing on it,
[01:25:24.000 --> 01:25:27.000]   and so that you can develop and clarify your thoughts.
[01:25:27.000 --> 01:25:29.000]   Consider starting a podcast.
[01:25:29.000 --> 01:25:32.000]   For about no money, just about anybody can start a podcast.
[01:25:32.000 --> 01:25:35.000]   Now, is it going to be a wide-interest podcast?
[01:25:35.000 --> 01:25:36.000]   I don't know.
[01:25:36.000 --> 01:25:38.000]   Healthcare banking, I'd be surprised.
[01:25:38.000 --> 01:25:39.000]   But you know what?
[01:25:39.000 --> 01:25:41.000]   There's an industry there that may or may not be being served.
[01:25:41.000 --> 01:25:44.000]   Now, don't start a podcast if you don't care about it.
[01:25:44.000 --> 01:25:45.000]   But if you care about it,
[01:25:45.000 --> 01:25:49.000]   do one and do, I don't know, four or five shows a year,
[01:25:49.000 --> 01:25:52.000]   and that gives you an opportunity to develop something.
[01:25:52.000 --> 01:25:54.000]   So I mean the cool thing about podcasting,
[01:25:54.000 --> 01:25:57.000]   one of the great well-publicized secrets
[01:25:57.000 --> 01:26:00.000]   is it gives you the opportunity to talk to anybody
[01:26:00.000 --> 01:26:02.000]   that you want in the industry.
[01:26:02.000 --> 01:26:04.000]   I could call anybody that I want in the finance industry,
[01:26:04.000 --> 01:26:07.000]   and I have, and say, "Hey, I'd like to interview for my show,"
[01:26:07.000 --> 01:26:12.000]   and then that establishes an opportunity to build a relationship.
[01:26:12.000 --> 01:26:14.000]   Who knows where those relationships can go
[01:26:14.000 --> 01:26:15.000]   and who knows what you can do?
[01:26:15.000 --> 01:26:17.000]   So interview the leaders of your industry
[01:26:17.000 --> 01:26:19.000]   and do those interviews online.
[01:26:19.000 --> 01:26:23.000]   Develop some talks about your industry topics.
[01:26:23.000 --> 01:26:25.000]   If you're not good, comfortable with public speaking,
[01:26:25.000 --> 01:26:27.000]   join a Toastmasters organization
[01:26:27.000 --> 01:26:32.000]   and craft all of the speeches that you're preparing around your industry.
[01:26:32.000 --> 01:26:35.000]   Don't go there and just talk about how to make a peanut butter and jelly sandwich
[01:26:35.000 --> 01:26:39.000]   unless you're just totally scared of talking.
[01:26:39.000 --> 01:26:41.000]   Craft the talks of your industry
[01:26:41.000 --> 01:26:45.000]   and see if you can make them compelling to people
[01:26:45.000 --> 01:26:48.000]   and see if you can make them concise and compelling and helpful.
[01:26:48.000 --> 01:26:50.000]   Take a video recorder with you.
[01:26:50.000 --> 01:26:51.000]   It can be your cell phone.
[01:26:51.000 --> 01:26:52.000]   Make sure that you either--
[01:26:52.000 --> 01:26:55.000]   and make sure you have an external microphone so you get good audio.
[01:26:55.000 --> 01:26:58.000]   Don't record a video without an external microphone.
[01:26:58.000 --> 01:27:00.000]   Make sure that you have an external microphone so you have good audio.
[01:27:00.000 --> 01:27:02.000]   If you ask anybody who does YouTube videos,
[01:27:02.000 --> 01:27:05.000]   audio is number one--excuse me, content is number one,
[01:27:05.000 --> 01:27:08.000]   audio is number two, video quality is number three.
[01:27:08.000 --> 01:27:10.000]   If the content is great and the audio is good,
[01:27:10.000 --> 01:27:13.000]   the video quality is of third importance.
[01:27:13.000 --> 01:27:15.000]   Don't have one of the Toastmasters people film you.
[01:27:15.000 --> 01:27:19.000]   And you want to make sure that you force yourself to watch the films
[01:27:19.000 --> 01:27:20.000]   and then critique yourself.
[01:27:20.000 --> 01:27:21.000]   Learn to speak better.
[01:27:21.000 --> 01:27:24.000]   If they're good, if you're proud of them, post them on YouTube.
[01:27:24.000 --> 01:27:26.000]   Are you going to get the next YouTube star?
[01:27:26.000 --> 01:27:28.000]   Probably not, but somebody may find you.
[01:27:28.000 --> 01:27:33.000]   And somebody may say, "Hey, this guy knows what he's talking about in healthcare industry."
[01:27:33.000 --> 01:27:36.000]   Go to your industry conferences or conference.
[01:27:36.000 --> 01:27:38.000]   Do interviews with people for your blog.
[01:27:38.000 --> 01:27:41.000]   Post video interviews that you do on YouTube.
[01:27:41.000 --> 01:27:42.000]   Do podcast interviews.
[01:27:42.000 --> 01:27:47.000]   I mean, with an iPhone and an external microphone and a tripod,
[01:27:47.000 --> 01:27:50.000]   you can do world-class, amazing interviews,
[01:27:50.000 --> 01:27:56.000]   and that will allow you to overcome the stupidity of the networking,
[01:27:56.000 --> 01:28:00.000]   "How are you?" and "Who are you?" that's just non-memorable.
[01:28:00.000 --> 01:28:03.000]   "Hey, I met you. I do this," blah, blah, blah, and pass the business card.
[01:28:03.000 --> 01:28:05.000]   And you can say, "Hey, I've researched you in advance."
[01:28:05.000 --> 01:28:09.000]   Get a hold of the guest list and research people who are going to the conference
[01:28:09.000 --> 01:28:11.000]   so you can know who you want to speak to.
[01:28:11.000 --> 01:28:15.000]   And then, because you're already doing things and you've built the foundation,
[01:28:15.000 --> 01:28:21.000]   you've built the website, you've built the YouTube channel, you've got the talks,
[01:28:21.000 --> 01:28:23.000]   apply to speak at the industry conference.
[01:28:23.000 --> 01:28:25.000]   You're an expert at it after all.
[01:28:25.000 --> 01:28:26.000]   You already know what you're talking about.
[01:28:26.000 --> 01:28:28.000]   You've become an expert because you've studied.
[01:28:28.000 --> 01:28:29.000]   You've read books.
[01:28:29.000 --> 01:28:30.000]   You've talked to the experts.
[01:28:30.000 --> 01:28:32.000]   You've thought through the issues.
[01:28:32.000 --> 01:28:37.000]   And so apply to speak at the industry conference and create an amazing talk and deliver it.
[01:28:37.000 --> 01:28:43.000]   And that process, that's how I would apply the grammar, dialectic, and rhetoric process
[01:28:43.000 --> 01:28:46.000]   of classical education to a career.
[01:28:46.000 --> 01:28:47.000]   I think it's a useful construct.
[01:28:47.000 --> 01:28:50.000]   So I hope that some of those ideas are helpful to you.
[01:28:50.000 --> 01:28:53.000]   This is what very few people do to apply to their career.
[01:28:53.000 --> 01:28:57.000]   And if you're not in a career where you want to apply this,
[01:28:57.000 --> 01:29:00.000]   I think that to me is a good litmus test for whether you're in the right career or not.
[01:29:00.000 --> 01:29:03.000]   If you're not in a career where you want to apply this, get to a different career.
[01:29:03.000 --> 01:29:06.000]   But no matter the career, you can apply something out of this.
[01:29:06.000 --> 01:29:09.000]   And this is how I think how you progress.
[01:29:09.000 --> 01:29:15.000]   This is how you start to put that thousand percent formula into action is become an expert.
[01:29:15.000 --> 01:29:18.000]   That's how in my mind it makes sense.
[01:29:18.000 --> 01:29:19.000]   Not easy to do.
[01:29:19.000 --> 01:29:20.000]   Very difficult to do.
[01:29:20.000 --> 01:29:22.000]   A lot of work.
[01:29:22.000 --> 01:29:26.000]   But I figure if you're going to spend your time working, might as well work effectively.
[01:29:26.000 --> 01:29:30.000]   And I hope that helps you.
[01:29:30.000 --> 01:29:33.000]   Oh, and by the way, Len Lewis responded to that email.
[01:29:33.000 --> 01:29:34.000]   And he sent me an awesome list.
[01:29:34.000 --> 01:29:42.000]   He had developed a whole list of basically the lexicon of pharmaceuticals.
[01:29:42.000 --> 01:29:50.000]   And he had all the different medical conditions with the drugs that are branded and generic and that the FDA has approved.
[01:29:50.000 --> 01:29:53.000]   So he sent me a thing on acne.
[01:29:53.000 --> 01:29:57.000]   And he was working on a file with what are all the conditions, what are all the treatments.
[01:29:57.000 --> 01:30:00.000]   Yes, that's just part of the memorization phase of applying.
[01:30:00.000 --> 01:30:03.000]   Now, in pharmaceuticals, it's drug names and drug conditions.
[01:30:03.000 --> 01:30:11.000]   In finance, it's IRAs and Roth IRAs and HSAs and life insurance and all this stuff that you've just got to memorize.
[01:30:11.000 --> 01:30:12.000]   And there's no way to do it.
[01:30:12.000 --> 01:30:15.000]   Sit down and memorize it because you need that basis of fluency.
[01:30:15.000 --> 01:30:18.000]   And I believe you can apply this in every industry.
[01:30:18.000 --> 01:30:22.000]   There's a language to every single subject, every industry, every job.
[01:30:22.000 --> 01:30:23.000]   You have to learn it.
[01:30:23.000 --> 01:30:28.000]   You have to deal with the issues of it, formulate your opinions, and then you have to express those opinions.
[01:30:28.000 --> 01:30:31.000]   And I appreciate it now more than I ever did in the past.
[01:30:31.000 --> 01:30:33.000]   So I hope that helps.
[01:30:33.000 --> 01:30:34.000]   Next question is from Richard.
[01:30:34.000 --> 01:30:35.000]   He says, "Hi, Joshua.
[01:30:35.000 --> 01:30:37.000]   I really enjoy your website and podcasts.
[01:30:37.000 --> 01:30:39.000]   I use some of the financial advice every day.
[01:30:39.000 --> 01:30:40.000]   I have a question.
[01:30:40.000 --> 01:30:42.000]   I have some mandatory dental work.
[01:30:42.000 --> 01:30:46.000]   I need a dental implant that will be done in 2015.
[01:30:46.000 --> 01:30:49.000]   The total cost will be around $5,000.
[01:30:49.000 --> 01:30:51.000]   My employer has two dental insurance plans.
[01:30:51.000 --> 01:30:55.000]   Let's call them Mediocre and Mediocre Plus.
[01:30:55.000 --> 01:30:57.000]   I have the Mediocre Plus plan.
[01:30:57.000 --> 01:31:04.000]   The total annual coverage limit is $1,700, so my dental bill will be about $3,300.
[01:31:04.000 --> 01:31:11.000]   Are there any insurance or financial options that I could use to help reduce my total out-of-pocket expenses for this dental work?"
[01:31:11.000 --> 01:31:13.000]   So, Richard, thanks for the question.
[01:31:13.000 --> 01:31:15.000]   Short answer, no.
[01:31:15.000 --> 01:31:17.000]   I'm not aware of any.
[01:31:17.000 --> 01:31:18.000]   I'll give you my ideas in a second.
[01:31:18.000 --> 01:31:27.000]   But I want to use this as an opportunity to clarify and express a few important details for those who may not be familiar with this part of the market.
[01:31:27.000 --> 01:31:32.000]   Dental insurance and vision insurance function differently than some other types of insurance.
[01:31:32.000 --> 01:31:36.000]   They function differently than health insurance, and especially dental insurance.
[01:31:36.000 --> 01:31:45.000]   And the reason is that insurance companies often experience what is called in insurance lingo "adverse selection" with dental needs.
[01:31:45.000 --> 01:31:48.000]   It basically works like this.
[01:31:48.000 --> 01:31:58.000]   If you have a healthy mouth and all you do is you get a cleaning once a year and that's no big deal, then do you really have that much of an incentive to sign up for the dental insurance plan at $40 a month?
[01:31:58.000 --> 01:32:00.000]   Not much, right?
[01:32:00.000 --> 01:32:13.000]   So what happens is that with something like dental insurance or vision insurance, the company experiences, instead of dealing with the general population, they usually experience that the people who actually need work done are the ones who sign up for insurance.
[01:32:13.000 --> 01:32:18.000]   And this damages, in essence, the way insurance works.
[01:32:18.000 --> 01:32:23.000]   I have weak eyesight, so I've worn glasses and contacts for my entire lifetime.
[01:32:23.000 --> 01:32:24.000]   My wife doesn't.
[01:32:24.000 --> 01:32:26.000]   She doesn't use any kind of vision correction.
[01:32:26.000 --> 01:32:35.000]   There's no incentive for her to sign up for vision insurance because the likelihood of her needing something, if she needed something, it would likely be an acute need.
[01:32:35.000 --> 01:32:40.000]   If she had a nail go through her eye, and then that's covered by health insurance, not vision correction.
[01:32:40.000 --> 01:32:46.000]   So I've always signed up for vision insurance if the numbers worked, but she hasn't.
[01:32:46.000 --> 01:32:49.000]   And so that's what happens with dental insurance and vision insurance.
[01:32:49.000 --> 01:32:54.000]   Because of that, you can't really get great policies with unlimited coverage amounts.
[01:32:54.000 --> 01:33:15.000]   So if you've never signed up for dental insurance, if you ever do and you research it, what you'll always find is that the dental insurance policy will cover expenses based upon a formula.
[01:33:15.000 --> 01:33:28.000]   If your out-of-pocket expenses are capped at, say, $5,000, and you know that I have a million-dollar medical cost, but the most out-of-pocket I'm going to have is $5,000, dental insurance is exactly the opposite.
[01:33:28.000 --> 01:33:36.000]   Where in Richard's case, he's going to have $5,000 of expenses, and the most the policy will cover is $1,700.
[01:33:36.000 --> 01:33:38.000]   And so it's exactly the opposite.
[01:33:38.000 --> 01:33:46.000]   It's technically insurance, but in some ways it's almost not because it doesn't work like most of the other insurances that we're accustomed to dealing with.
[01:33:46.000 --> 01:33:49.000]   So you've got to be aware of that.
[01:33:49.000 --> 01:33:57.000]   So when you're sitting down and trying to decide about how does dental insurance work or should I sign up for it, you've got to run the numbers and see how the policy works.
[01:33:57.000 --> 01:34:04.000]   The other thing is because insurance companies know this, when you're signing up for dental insurance, pay a lot of attention to the phase-in.
[01:34:04.000 --> 01:34:09.000]   What happens is people will often put off dental work.
[01:34:09.000 --> 01:34:13.000]   So Richard has probably known that he needs a dental implant for a while.
[01:34:13.000 --> 01:34:15.000]   It's in 2015 that he's going to have the work done.
[01:34:15.000 --> 01:34:22.000]   Who knows whether he means January or September of 2015, but he's probably known he needs the dental work done for a while.
[01:34:22.000 --> 01:34:24.000]   And if he were broke, he would push it off.
[01:34:24.000 --> 01:34:27.000]   He would just have the tooth extracted and just not – and wait.
[01:34:27.000 --> 01:34:37.000]   So if all of a sudden his company didn't have a dental plan and then they came in and started a dental plan, well, in that scenario, then what would happen is that he would immediately sign up.
[01:34:37.000 --> 01:34:40.000]   And if all the benefits were available, he'd immediately get it and go get his work done.
[01:34:40.000 --> 01:34:41.000]   Well, the insurance company knows that.
[01:34:41.000 --> 01:34:56.000]   So when they're phasing in a plan, they either have to do it where they require the employer to cover all of the employees or they phase the benefits in to avoid some of that first-year pop basically where they have a massive number of claims.
[01:34:56.000 --> 01:34:58.000]   You need to understand that because it helps a lot of things make sense.
[01:34:58.000 --> 01:35:18.000]   So, for example, this was why when the government passed the Affordable Care Act, this was why in order to require the insurance companies to cover everybody, they had to make it mandatory for you to have health insurance so that the insurance companies didn't experience adverse selection.
[01:35:18.000 --> 01:35:30.000]   And, I mean, depending on what the group makeup is, when a new dental plan is instituted, the number of first-year claims can be anywhere from 20% to 50% higher than long-term claims.
[01:35:30.000 --> 01:35:32.000]   So they always phase the programs in slowly.
[01:35:32.000 --> 01:35:36.000]   So that's a little bit of background that I want you to be aware of when you're thinking about dental insurance.
[01:35:36.000 --> 01:35:38.000]   This actually happened to me one time.
[01:35:38.000 --> 01:35:40.000]   I went in for – I had dental insurance.
[01:35:40.000 --> 01:35:42.000]   It was capped at I think $1,000 out of pocket.
[01:35:42.000 --> 01:35:45.000]   And basically, you pay a set monthly amount and it covers your cleaning.
[01:35:45.000 --> 01:35:47.000]   So it was negligible.
[01:35:47.000 --> 01:35:49.000]   It was a little bit cheaper for me to have the dental plan.
[01:35:49.000 --> 01:35:50.000]   So I went ahead and did that.
[01:35:50.000 --> 01:36:01.000]   Well, I go in for an annual cleaning, routine cleaning, and all of a sudden while the guy is cleaning my teeth, all of a sudden his pick just goes to the center of my tooth right on the side.
[01:36:01.000 --> 01:36:09.000]   And I wound up – he got me out of there and sent me to an endodontist with a bunch of gauze in my mouth because basically the whole inside of my tooth was completely rotten.
[01:36:09.000 --> 01:36:11.000]   And they never figured out why.
[01:36:11.000 --> 01:36:18.000]   They think maybe there was a little ball of adhesive from when I wore braces as a child that was pressed against the side of my tooth and caused a problem.
[01:36:18.000 --> 01:36:20.000]   But the whole inside of my tooth was rotten.
[01:36:20.000 --> 01:36:31.000]   So I went from a normal routine cleaning to a significant – I wound up having a root canal in the tooth.
[01:36:31.000 --> 01:36:35.000]   So I was $3,000 out of pocket I think, something like that.
[01:36:35.000 --> 01:36:39.000]   I had a gum surgery with a periodontist and it was just a pain.
[01:36:39.000 --> 01:36:45.000]   So long preamble to just some background because I want to help the audience with some of that knowledge.
[01:36:45.000 --> 01:36:47.000]   But to say to you, Richard, what would I do?
[01:36:47.000 --> 01:36:50.000]   Frankly, there aren't a lot of options, but here's what comes to me.
[01:36:50.000 --> 01:36:55.000]   Number one, start by carefully reading and understanding your policy.
[01:36:55.000 --> 01:36:58.000]   Call the insurance company and discuss it with a rep.
[01:36:58.000 --> 01:37:03.000]   Look for – make sure you're taking advantage of in-network versus out-of-network advantages.
[01:37:03.000 --> 01:37:05.000]   Make sure you understand the terms of the policy.
[01:37:05.000 --> 01:37:06.000]   Make sure you understand what's covered.
[01:37:06.000 --> 01:37:07.000]   It sounds like you do.
[01:37:07.000 --> 01:37:13.000]   But that's a good place to start because many people don't ever – they don't – the average person doesn't understand how their insurance policies work.
[01:37:13.000 --> 01:37:15.000]   So call the insurance company and ask them.
[01:37:15.000 --> 01:37:20.000]   Number two, make sure you shop around for good pricing and good quality on your services.
[01:37:20.000 --> 01:37:24.000]   You do have the advantage of not having an acute need.
[01:37:24.000 --> 01:37:31.000]   So the difference between driving maybe 45 minutes away to save $1,000 could be a big deal.
[01:37:31.000 --> 01:37:34.000]   And just shop with your fingers and shop around.
[01:37:34.000 --> 01:37:36.000]   Clearly, you need to choose a good dentist.
[01:37:36.000 --> 01:37:38.000]   Obviously, that would be important.
[01:37:38.000 --> 01:37:42.000]   And maybe in your area there's only one person, but maybe there are other people.
[01:37:42.000 --> 01:37:53.000]   And you have the advantage of being able to employ some competitive pressure on the services of the dentist because of not being in acute need of having to do right now.
[01:37:53.000 --> 01:37:54.000]   So make sure you shop around.
[01:37:54.000 --> 01:38:02.000]   Call the dentist office and talk to the insurance billing receptionist and ask them – talk about it with them and see if they have any ideas for you.
[01:38:02.000 --> 01:38:05.000]   A lot of times people don't do this.
[01:38:05.000 --> 01:38:07.000]   They don't access the information that's there.
[01:38:07.000 --> 01:38:13.000]   But I could tell you all kinds of – I could tell you where all the tricks are in the insurance system or in the investment world because I've been there, done that.
[01:38:13.000 --> 01:38:20.000]   And if you call a dental receptionist at a time of the day when maybe she has time to talk and ask her and say, "Can you help me?"
[01:38:20.000 --> 01:38:24.000]   Or ask the dentist, say, "Can you help me?"
[01:38:24.000 --> 01:38:28.000]   And maybe the dentist, she can say to you, "Yeah, if you do this or if you do this other."
[01:38:28.000 --> 01:38:32.000]   So maybe there's something where you can split it up over two calendar years.
[01:38:32.000 --> 01:38:38.000]   Usually that probably wouldn't fly because it's going to be billed as one event but maybe it would.
[01:38:38.000 --> 01:38:43.000]   Maybe you could do some of the prep work in one year and then flip to the next calendar year and do some of the other.
[01:38:43.000 --> 01:38:50.000]   Depending if you can talk with your – the billing person and/or the dentist, maybe they would have some ideas for you.
[01:38:50.000 --> 01:38:52.000]   It's easy to make a phone call.
[01:38:52.000 --> 01:38:55.000]   So maybe there would be something there that could work.
[01:38:55.000 --> 01:38:57.000]   Consider medical tourism.
[01:38:57.000 --> 01:39:02.000]   I doubt your insurance company would pay for care that's outside the country.
[01:39:02.000 --> 01:39:03.000]   But who knows?
[01:39:03.000 --> 01:39:24.000]   Maybe you could find an amazing dentist in another country that's going to charge you $2,000 for a dental implant and you just do a medical tourism trip, travel there, get the work done, spend $3,000 total and save yourself the out-of-pocket – well, it's only $3,300 in my example – and throw in a vacation there.
[01:39:24.000 --> 01:39:25.000]   It's worth considering.
[01:39:25.000 --> 01:39:29.000]   I wouldn't do that if I were only going to save $300 because I'd want to have the dentist local.
[01:39:29.000 --> 01:39:30.000]   But research it.
[01:39:30.000 --> 01:39:32.000]   Maybe there's something there that would work for you.
[01:39:32.000 --> 01:39:36.000]   Plan ahead for how you can pay for the care with a different account.
[01:39:36.000 --> 01:39:39.000]   So try to do this with a tax-advantaged account if you can.
[01:39:39.000 --> 01:39:47.000]   The best idea would probably be either an HSA, which is a health savings account, or an FSA, which is a flexible spending account.
[01:39:47.000 --> 01:39:59.000]   So depending on what's available to you with your health insurance program, maybe if open enrollment is coming up or is right now, maybe you can switch to a high-deductible health plan, which will allow you to open an HSA.
[01:39:59.000 --> 01:40:03.000]   And some HSAs at some companies, your employer will fund them.
[01:40:03.000 --> 01:40:12.000]   So maybe by switching to a high-deductible health plan for a year, you can get a funding of an extra maybe $1,000 that your employer is going to put into that HSA account.
[01:40:12.000 --> 01:40:19.000]   Or at any rate, you can fund the account, and you can pay for the expenses with pre-tax dollars.
[01:40:19.000 --> 01:40:26.000]   And if you do that, make sure you do it through payroll deductions, and that will save you – if you do it through payroll deductions,
[01:40:26.000 --> 01:40:38.000]   that will cut your $3,300 bill by 7.65% for employment taxes plus 25% – whatever your income tax rate is.
[01:40:38.000 --> 01:40:44.000]   So 7.65% on $3,300 out of pocket would be $252 of employment taxes saved.
[01:40:44.000 --> 01:40:48.000]   And let's assume that it's triple that for your tax rate.
[01:40:48.000 --> 01:40:53.000]   Maybe that's $600 or $700 of income taxes saved by paying for it with an HSA.
[01:40:53.000 --> 01:40:57.000]   So see if you can do that, and maybe you can switch during open enrollment.
[01:40:57.000 --> 01:41:00.000]   Consider a flexible spending account if you have access to one.
[01:41:00.000 --> 01:41:08.000]   So the flexible spending account is the one where you have to fund the account, and then you lose it at the end of the year if you don't use it.
[01:41:08.000 --> 01:41:12.000]   But since you know you're going to have the expense, you can fund it to the tune of $3,300.
[01:41:12.000 --> 01:41:18.000]   And to the best of my knowledge, dental bills are easily paid out of the flexible spending account.
[01:41:18.000 --> 01:41:24.000]   Check, I think, the IRS publication that covers that is publication 502 that you can check,
[01:41:24.000 --> 01:41:29.000]   and that's what covers the flexible spending account expenses for everything that you can spend out of that.
[01:41:29.000 --> 01:41:34.000]   So you have to have a high deductible health plan to have an HSA, but you may not have a high deductible health plan,
[01:41:34.000 --> 01:41:38.000]   and you can just fund the FSA. And since you know you're going to use it, go ahead and do it that way.
[01:41:38.000 --> 01:41:47.000]   And then maybe this is unusual, but if possible, maybe this is more than 10% of your income, and you can deduct it as a medical expense.
[01:41:47.000 --> 01:41:53.000]   Most people never are able to deduct the health expenses, and especially they recently increased that from prior.
[01:41:53.000 --> 01:41:59.000]   Previously, if it was in excess of 7.5% of your adjusted gross income, you could deduct it on your health insurance.
[01:41:59.000 --> 01:42:02.000]   Now it has to be in excess of 10%.
[01:42:02.000 --> 01:42:08.000]   But perhaps you have some scenario where your income is going to change and your income is going to be low.
[01:42:08.000 --> 01:42:10.000]   You can go ahead and stack your health expenses.
[01:42:10.000 --> 01:42:16.000]   Maybe you need to have the dental work done, but then you also need some orthodontia done,
[01:42:16.000 --> 01:42:20.000]   and maybe you also have an elective procedure that's going to cost money out of your pocket.
[01:42:20.000 --> 01:42:25.000]   Well, stack your medical expenses together so you can deduct them on that.
[01:42:25.000 --> 01:42:29.000]   So those are the best ideas that I have.
[01:42:29.000 --> 01:42:34.000]   Oh, and then even if you can't split the insurance billing from the insurance cut perspective,
[01:42:34.000 --> 01:42:42.000]   you can do some kind of payment plan with a dentist to where it lines up with your HSA renewals or something,
[01:42:42.000 --> 01:42:47.000]   where maybe the company makes a contribution to your account on a certain schedule, and you can figure that out.
[01:42:47.000 --> 01:42:49.000]   So that's the best I got.
