
[00:00:00.040 --> 00:00:09.560]   cuál
[01:01:40.320 --> 01:01:40.320]   and I think that those are the things that you can do.
[01:01:40.360 --> 01:01:50.220]   lasted
[01:04:30.160 --> 01:04:36.420]   would
[01:04:36.420 --> 01:04:40.520]   de ...
[01:04:40.520 --> 01:04:41.080]  업 saw multin
[01:04:41.080 --> 01:04:54.220]  , they, I, I, I, I, I, I, IN: offered to, or, chicken. I, not. Starting. newcom.buch. Nicole. 빨.
[01:04:54.220 --> 01:05:00.140]   do a
[01:05:00.180 --> 01:05:11.560]   devil
[01:05:11.560 --> 01:05:29.600]   over. I simple provide,,,,ר
[01:05:29.720 --> 01:05:33.920]   ask
[01:05:33.920 --> 01:05:58.600]   most, is,
[01:05:59.740 --> 01:06:02.020]   in
[01:06:02.020 --> 01:06:10.420]   lasted,,, ML M I am all
[01:06:10.420 --> 01:06:28.640]   cows
[01:07:28.200 --> 01:07:28.200]   and
[01:07:28.240 --> 01:07:31.380]  't
[01:07:31.380 --> 01:07:39.740]   Gold over,
[01:07:39.740 --> 01:07:57.100]   cad cad the.I, larger,,,,,,,,,
[01:07:58.080 --> 01:07:59.860]   deliver
[01:07:59.860 --> 01:08:26.220]   I, as go,,,,
[01:08:27.000 --> 01:08:37.280]   check
[01:08:37.280 --> 01:08:48.100]   play. I,
[01:08:48.100 --> 01:08:54.460]  ,�, Tok,難, tighten. starts.업. Jump. guess. shows. 결과. change. verl. him. won. nhân.ちょ. think. end. quantity. v. Larri. invest.則, Run,
[01:08:54.460 --> 01:08:55.440]   Mac, al.,ety,
[01:10:21.720 --> 01:10:33.040]   back
[01:10:33.040 --> 01:10:35.220]   because no, speak,,itten
[01:10:35.220 --> 01:10:50.640]   administratoracz, the,,,,,,,,,. bel�나 represents 100
[01:10:51.480 --> 01:10:54.660]   I
[01:10:54.660 --> 01:11:01.780]  , can make. I have the. Detective remember, ,,,,, as dit
[01:11:01.780 --> 01:11:03.900]   hot
[01:11:03.900 --> 01:11:07.620]   Father wont
[01:11:07.620 --> 01:11:21.460]   conduct may
[01:11:21.500 --> 01:11:30.920]   in
[01:11:30.920 --> 01:11:33.400]   use the am going
[01:11:33.400 --> 01:11:36.260]  視 'ид. I think you're in the way they just. .. .. ,; wouldn
[01:11:36.260 --> 01:11:50.400]   either in this issue, a even,
[01:11:51.000 --> 01:11:52.020]   or even in this issue.
[01:11:52.020 --> 01:11:53.020]   So, I think you're in the way.
[01:11:53.020 --> 01:11:54.020]   I think you're in the way.
[01:11:54.020 --> 01:11:55.020]   So, I think you're in the way.
[01:11:55.020 --> 01:11:56.020]   So, I think you're in the way.
[01:11:56.020 --> 01:11:57.020]   So, I think you're in the way.
[01:11:57.020 --> 01:11:58.020]   So, I think you're in the way.
[01:11:58.020 --> 01:11:59.020]   So, I think you're in the way.
[01:11:59.020 --> 01:12:00.020]   So, I think you're in the way.
[01:12:00.020 --> 01:12:01.020]   So, I think you're in the way.
[01:12:01.020 --> 01:12:02.020]   So, I think you're in the way.
[01:12:02.020 --> 01:12:03.020]   So, I think you're in the way.
[01:12:03.020 --> 01:12:04.020]   So, I think you're in the way.
[01:12:04.020 --> 01:12:05.020]   So, I think you're in the way.
[01:12:05.020 --> 01:12:06.020]   So, I think you're in the way.
[01:12:06.020 --> 01:12:07.020]   So, I think you're in the way.
[01:12:07.020 --> 01:12:08.020]   So, I think you're in the way.
[01:12:08.020 --> 01:12:09.020]   So, I think you're in the way.
[01:12:09.040 --> 01:12:27.060]   So, I think you're in the way.
[01:12:27.060 --> 01:12:28.060]   So, I think you're in the way.
[01:12:28.060 --> 01:12:29.060]   So, I think you're in the way.
[01:12:29.060 --> 01:12:30.060]   So, I think you're in the way.
[01:12:30.060 --> 01:12:31.060]   So, I think you're in the way.
[01:12:31.060 --> 01:12:32.060]   So, I think you're in the way.
[01:12:32.060 --> 01:12:33.060]   So, I think you're in the way.
[01:12:33.060 --> 01:12:34.060]   So, I think you're in the way.
[01:12:34.060 --> 01:12:35.060]   So, I think you're in the way.
[01:12:35.060 --> 01:12:36.060]   So, I think you're in the way.
[01:12:36.060 --> 01:12:37.060]   So, I think you're in the way.
[01:12:37.060 --> 01:12:38.060]   So, I think you're in the way.
[01:12:38.060 --> 01:12:38.060]   So, I think you're in the way.
[01:12:38.600 --> 01:13:08.100]   and so, look for that.
[01:13:08.640 --> 01:13:37.140]  -
[01:13:37.140 --> 01:13:38.140]  achter.
[01:13:38.140 --> 01:13:38.140]   .so, I think you're in the way.
[01:13:38.140 --> 01:13:38.140]   .so, I think you're in the way.
[01:13:38.140 --> 01:13:38.140]   .so, I think you're in the way.
[01:13:38.140 --> 01:13:38.140]   .so, I think you're in the way.
[01:13:38.160 --> 01:13:40.180]   .so, I think you're in the way.
[01:13:40.180 --> 01:13:41.180]   .so, I think you're in the way.
[01:13:41.180 --> 01:13:42.180]   .so, I think you're in the way.
[01:13:42.180 --> 01:13:43.180]   .so, I think you're in the way.
[01:13:43.180 --> 01:13:44.180]   .so, I think you're in the way.
[01:13:44.180 --> 01:13:45.180]   .so, I think you're in the way.
[01:13:45.180 --> 01:13:46.180]   .so, I think you're in the way.
[01:13:46.180 --> 01:13:47.180]   .so, I think you're in the way.
[01:13:47.180 --> 01:13:48.180]   .so, I think you're in the way.
[01:13:48.180 --> 01:13:49.180]   .so, I think you're in the way.
[01:13:49.180 --> 01:13:50.180]   .so, I think you're in the way.
[01:13:50.180 --> 01:13:51.180]   .so, I think you're in the way.
[01:13:51.180 --> 01:13:52.180]   .so, I think you're in the way.
[01:13:52.180 --> 01:13:53.180]   .so, I think you're in the way.
[01:13:53.180 --> 01:13:54.180]   .so, I think you're in the way.
[01:13:54.180 --> 01:13:55.180]   .so, I think you're in the way.
[01:13:55.200 --> 01:14:14.220]   .so, I think you're in the way.
[01:14:14.220 --> 01:14:15.220]   .so, I think you're in the way.
[01:14:15.220 --> 01:14:16.220]   .so, I think you're in the way.
[01:14:16.220 --> 01:14:17.220]   .so, I think you're in the way.
[01:14:17.220 --> 01:14:18.220]   .so, I think you're in the way.
[01:14:18.220 --> 01:14:19.220]   .so, I think you're in the way.
[01:14:19.220 --> 01:14:20.220]   .so, I think you're in the way.
[01:14:20.220 --> 01:14:21.220]   .so, I think you're in the way.
[01:14:21.220 --> 01:14:22.220]   .so, I think you're in the way.
[01:14:22.220 --> 01:14:23.220]   .so, I think you're in the way.
[01:14:23.220 --> 01:14:24.220]   .so, I think you're in the way.
[01:14:24.220 --> 01:14:25.220]   .so, I think you're in the way.
[01:14:25.220 --> 01:14:25.220]   .so, I think you're in the way.
[01:14:25.220 --> 01:14:25.220]   .so, I think you're in the way.
[01:14:25.220 --> 01:14:25.220]   .so, I think you're in the way.
[01:14:25.220 --> 01:14:25.220]   .so, I think you're in the way.
[01:14:25.360 --> 01:14:55.260]  so, I think you're in the way.
[01:14:55.260 --> 01:14:55.260]   .so, I think you're in the way.
[01:14:55.260 --> 01:14:55.260]   .so, I think you're in the way.
[01:14:55.260 --> 01:14:55.260]   .so, I think you're in the way.
[01:14:55.260 --> 01:14:55.260]   .so, I think you're in the way.
[01:14:55.260 --> 01:14:55.260]   .so, I think you're in the way.
[01:14:55.260 --> 01:14:55.260]   .so, I think you're in the way.
[01:14:55.260 --> 01:14:55.260]   .so, I think you're in the way.
[01:14:55.300 --> 01:15:05.100]   anlat
[01:15:05.100 --> 01:15:05.580]  不錯 invest inSee
[01:15:05.580 --> 01:15:22.620]  ... 3 think... invested, and,,,,.
[01:15:24.060 --> 01:15:35.480]   Push
[01:15:35.480 --> 01:15:35.980]   end. Rh stell
[01:15:35.980 --> 01:15:49.600]  , .,,,, blown Note�imp person things show and be on in the story, we, we, we, we, we, we, we, it, we, provide the, we, il, w,ing. No. Le. L. health. spine. E.--S. Green.-- poison--G--您-- chacun-- plastic-- Chun-- guys-- Scholars--ips-- don-- er-- Aren-- the hurt-- day-- earned-- was-их-- men: Chris- bad - no un- portion- dough- test-�-af- jud-識- formats- concerned- dans- dads- in -�- sa- she- disturbing- start- servir- someone-iiii- Never- his- was- entirety-orn- rencont- love- i一個-о- lat- MS. EST:, i-�- foster-覺- valores- sloppy- I employers- thicken- BP. coward-
[01:15:49.640 --> 01:16:19.640]   Now, to close, how do you make the transition? Let's say that you, something of what I've said has been appealing, and you're like, yeah, Joshua, actually, it would be nice. We would enjoy that, that family freedom, um, in some way, if we chose to do that. But yet, we really aren't sure about the financial planning. We're not, we're really not sure about how to do that. So, I'll give you just some suggestions. Number one, you've got to talk about it. Um, talk about it together. And be honest with one another. My
[01:16:19.640 --> 01:16:19.640]   I'm not sure about how to do that. So, I'll give you just some suggestions. Number one, you've got to talk about it. Um, talk about it together. And be honest with one another. My
[01:16:19.680 --> 01:16:27.620]   never
[01:16:27.620 --> 01:16:43.100]   add the, ",
[01:16:43.100 --> 01:16:46.500]   an nowhere plane dig the від the very de the automatically the que is the G.M.D,D,D,G,D,Y.G,V,G,W,個人,G.N,W,De,G,T,A,won,P,vol,G, bachelor,周, Z, Schwar, essence., most, cross, w., M., år,網, youtube., be, no, less, Ooooh, which is a, see. i'm. 10, process, Zhao, Viktor Oh, Sec, co ' say? blessed is the I think a day is a bit of the hot - öğren
[01:16:46.500 --> 01:16:47.100]  acy. wonhando a filling a
[01:16:48.320 --> 01:17:16.960]   home mom and to care for you, my husband. That's not popular in today's world. That's a very difficult statement to make publicly. And so because of those fears, I think people often suppress the desire and they often suppress the conversation about it. So if I can do nothing other than potentially stimulate a conversation in your marriage about what you and your spouse would really like and how you would really like to live, I'm happy with that. But you've got to be honest.
[01:17:17.000 --> 01:17:26.200]  --
[01:17:26.200 --> 01:17:35.900]   child. I,
[01:20:34.500 --> 01:20:34.500]   I, my husband, I feel far more loving towards my wife knowing that she's been willing to do that for me and I think it makes our relationship far deeper than if she were competing with me and trying to say, well, I'm going to earn more than you are and we're going to have the separate things. If I didn't feel like my wife was fully invested in our place as a family, I'd feel like I was competing with her boss, her career, and that would make me feel less loving towards her and would make me feel less loving towards her.
[01:21:30.940 --> 01:21:30.940]  obed to make more money. She's just not producing enough. Men didn't acknowledge the contributions of their wife in the household and they wanted their wife to produce more. Often that cultural sense, that fact that many women, many wives don't see a way to contribute to their household or to their marriages unless they're earning an income. Often they're just short-sighted. They haven't had it modeled. Dad and mom both went to work every day and so the way that you contribute is you go to work every day.
[01:21:30.940 --> 01:21:59.740]  , this is a different experience. But if you want something different, be honest and talk about it. It sounds dumb, it just sounds simple, but that's the key. I think starting with being honest and talking about it. In addition, I hope I've given you a few ideas to see how if you're a woman who wants to be a stay-at-home wife, you've got an opportunity to really contribute to your household and you've got a really important job.
[01:21:59.780 --> 01:22:01.840]   cut
[01:22:01.840 --> 01:22:29.780]   in the is
[01:22:29.820 --> 01:22:40.040]   quick
[01:22:40.040 --> 01:22:53.500]  GA理 this we make a
[01:23:27.780 --> 01:23:27.780]   and
[01:23:27.780 --> 01:23:27.780]   and
[01:23:27.820 --> 01:23:56.780]  rec.com
[01:23:56.780 --> 01:23:56.780]   and at work I can multitask and I can hire things done. It's quality of time at work that makes a difference, but it's quantity of time at home that makes a difference. But because many of us haven't had much of an example of what a pleasant home environment was like, of what it was like to have a place where everyone wanted to be and everyone wanted to be together because relationships were fractured and stress and tension and fights were all around the place. We didn't see that, but that doesn't have to be you. If you're a woman
[01:24:25.780 --> 01:24:25.780]   I
[01:24:25.780 --> 01:24:25.780]   I
[01:24:25.780 --> 01:24:25.780]   I
[01:24:25.780 --> 01:24:25.780]   I
[01:24:25.780 --> 01:24:25.780]   I
[01:24:25.820 --> 01:24:34.980]   пров
[01:24:34.980 --> 01:24:37.260]   provide at, I T C
[01:24:37.260 --> 01:24:43.820]   Festival. . no another, and, and, and, and, X, Kin,rei, beyond, report, ", ", start in the institution, them, cooling
[01:24:43.820 --> 01:24:53.540]   rag
[01:24:53.540 --> 01:24:55.560]   맛있는 la but they're dishes log thank recalls got Tw captured test. I'm life what is no in a Pere's feet's even bit's gap's no RA's always leaders Stro woo's work's coTACG generousT tended custGBT
[01:24:55.580 --> 01:24:58.600]   you're going to have to work differently at it when you're 30.
[01:24:58.600 --> 01:25:00.900]   If that's what I see.
[01:25:00.900 --> 01:25:07.300]   Now, if you talk about it, you side, you know what, in our family, we would like to have a stay at home parent.
[01:25:07.300 --> 01:25:09.500]   We would like mom or dad to stay at home.
[01:25:09.500 --> 01:25:11.100]   If you're going to, how are we going to do it?
[01:25:11.100 --> 01:25:15.000]   Well, my answer is if you're going to do it, just decide and do it.
[01:25:15.000 --> 01:25:24.440]   I'm convinced that this is far more of a personal ideological decision based upon something that you see and that you want.
[01:25:24.440 --> 01:25:25.540]   . Then it is a.
[01:25:25.540 --> 01:25:55.320]  , . You may not be able to afford it where you are right now.
[01:25:55.320 --> 01:26:25.340]  , . You may not be able to afford it where you are right now.
[01:26:25.340 --> 01:26:25.340]   You may not be able to afford it where you are right now.
[01:26:25.340 --> 01:26:25.340]   You may not be able to afford it where you are right now.
[01:26:25.340 --> 01:26:25.340]   You may not be able to afford it where you are right now.
[01:26:25.340 --> 01:26:25.340]   You may not be able to afford it where you are right now.
[01:26:25.340 --> 01:26:25.340]   You may not be able to afford it where you are right now.
[01:26:25.340 --> 01:26:25.340]   You may not be able to afford it where you are right now.
[01:26:25.360 --> 01:26:55.360]   I would do it because I'm ideologically committed.
[01:26:55.360 --> 01:26:55.360]   It's a presupposition.
[01:26:55.360 --> 01:26:55.360]   It's a pre-commitment to the money.
[01:26:55.360 --> 01:26:55.360]   Now you may not be there obviously so what you need to do is look at the numbers and think about what would I be willing to do to make this happen if you see it as important you will figure out a way to do it now only a few people though are going to be in a situation where it would be a really big financial cost most couples
[01:26:55.360 --> 01:26:55.360]   Most couples
[01:26:55.360 --> 01:26:55.360]   Most couples
[01:26:55.360 --> 01:26:55.360]   Most couples
[01:26:55.400 --> 01:27:25.380]   aren't making four hundred thousand dollars a year each of them most couples have at least one income in a house that's far more modest and when you calculate the cost of working as I've talked about in separate shows and you calculate the opportunities for more financial efficiency through this type of lifestyle I think you have more opportunities if you want it you can figure out a way to do it remember that not working in a job doesn't mean that you have to be not working in a job doesn't mean that you have to be not working in a job doesn't mean that you have to be not working in a job doesn't mean that you have to be
[01:27:25.400 --> 01:27:55.400]   It's kind of interesting I for a long time in the financial independence or the retirement space the fire movement I have stated the position publicly that I'm not a fan of the fire movement because to me it's just too much of a focus on unproductivity and kind of indolence and laziness this idea that while work I was working now I'm just going to sit back and engage in doing nothing and I don't see the point I think you should be productive for health and for
[01:27:55.400 --> 01:27:55.400]   I don't see the point I think you should be productive for health and for health and for health
[01:27:55.440 --> 01:28:25.420]  ,
[01:28:25.420 --> 01:28:25.420]   and for impact and for meaning in life should be productive so everyone has many people have said Joshua you're wrong I'm pursuing financial independence because but I'm not going to be unproductive I've got all these things I want to do but ironically when I talk about the value of having a stay-at-home wife when I talk about that people often just assume it's a place of unproductivity and they can't imagine how that's a better thing for her and how she can still be productive so don't do that you know if you're gonna look at ways that you can be productive
[01:28:25.420 --> 01:28:25.420]   you know if you're gonna look at ways that you can be productive so don't do that you know if you're gonna look at ways that you can be productive
[01:28:25.440 --> 01:28:55.440]   and productivity is not exclusively
[01:28:55.440 --> 01:28:55.440]   and productivity is not exclusively
[01:28:55.440 --> 01:28:55.440]   and productivity is not exclusively
[01:28:55.440 --> 01:28:55.440]   related to children again community involvement and things like that many moms have made a massive difference in community projects etc because at the time and the energy to devote to those things because they weren't working for a paycheck all the time so look at the costs but but just look at how you can make up the value on the back end practical tip if you're getting married or newly married or you're trying to make this
[01:28:55.440 --> 01:28:55.440]   the cost but but just look at how you can make up the value on the back end practical tip if you're getting married or newly married or you're trying to make this
[01:28:55.440 --> 01:28:55.440]   the cost but but just look at how you can make up the value on the back end practical tip if you're getting married or newly married or you're trying to make this
[01:28:55.440 --> 01:28:55.440]   the cost but but just look at how you can make up the value on the back end practical tip if you're getting married or newly married or you're trying to make this
[01:28:55.480 --> 01:29:05.580]   h
[01:29:05.580 --> 01:29:05.680]   won. I,
[01:29:05.680 --> 01:29:09.200]   Mark. I think that the change.G spine. escuch. OC, E,情況-, -,,,,,,,, goodcipe
[01:29:09.200 --> 01:29:20.740]   blow
[01:29:24.940 --> 01:29:34.840]   three
[01:29:34.840 --> 01:29:35.900]   from onочку
[01:29:35.900 --> 01:29:49.740]  ,,,, like 12
[01:29:49.740 --> 01:29:53.620]   travel Club Ch examples I want to is to. My closing my. My closing statement. My closing statement. My closing statement. I have a. I'm. I'm. exclus per. De. Noodles. De, drawers., four, must.,.,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,, world brought a Met. сказал fel tune the end of the old and hết cancelled Jessie ench B пап Jam like art OG four change ∘ thing thatoca Enitung�act things que Ik the tea showuros
[01:29:53.660 --> 01:30:01.760]  ,
[01:30:01.760 --> 01:30:04.080]   del. In Qu
[01:30:04.080 --> 01:30:22.440]   visit the
[01:30:53.380 --> 01:30:53.380]   and
[01:30:53.380 --> 01:30:53.380]   in
[01:30:53.380 --> 01:30:53.520]   in
[01:30:53.520 --> 01:30:53.520]   in
[01:30:53.520 --> 01:30:53.520]   in
[01:30:53.520 --> 01:30:53.520]   and
[01:30:53.560 --> 01:31:03.400]   Herz
[01:31:03.400 --> 01:31:07.400]   concentrate Здесь Mr , I, wherever,44, detect. Smooth,
[01:31:07.400 --> 01:31:22.380]  , Beau, depending, q. explain. him. to be. but. pipeline. work. are. reflect. very. indicator Zwe發. cl beautifullyid.
[01:31:22.500 --> 01:31:32.800]   questioned
[01:31:32.800 --> 01:31:33.520]   viennent a Amb這
[01:31:33.520 --> 01:31:51.940]   Div
[01:32:21.660 --> 01:32:22.080]   and I'm going to show you a little bit about what I'm going to show you.
[01:32:22.080 --> 01:32:22.080]   I'm going to show you a little bit about what I'm going to show you.
[01:32:22.080 --> 01:32:22.080]   So,
[01:32:23.640 --> 01:32:52.100]   You have the society where the people who don't benefit are the dad and the mom and the children. They don't benefit really in any way, except this kind of ethereal, mystical sense of independence and financial independence and you go grow and be an independent woman and etc. Feel free to take that if you want it. I don't see it. So I've often wondered, is this whole thing just some giant conspiracy? Now, I don't actually believe it's giant conspiracy.
[01:32:52.120 --> 01:33:22.120]  общing conspiracy, but it would not surprise me in an instant if you told me it was and you presented some kind of compelling proof. Either way, you can look at the results of it and say, this lifestyle really stinks. It's no fun. And yet, you don't have to live it. One of the most impactful books I've read in the last few years was Anthony Esalen's book, Out of the Ashes. If you haven't read it, I commend it to you. But in this first chapter, he talks about the wrongness of the world.
[01:33:22.120 --> 01:33:22.120]   One of the most impactful books I've read in the last few years was Anthony Esalen's book, Out of the Ashes. If you haven't read it, I commend it to you. But in this first chapter, he talks about the wrongness of the world.
[01:33:22.160 --> 01:33:52.140]  , and he talks about the rubble that is our modern society. I read you an extensive passage of it in a previous episode. If you haven't gotten it, read it. Read Out of the Ashes. And one of the things that he says on page 10 of chapter one called the rubble. He says, we are incompetent in the ordinary things of life. We're incompetent in the ordinary things of life.
[01:33:52.140 --> 01:33:52.140]   We're incompetent in the ordinary things of life.
[01:33:52.140 --> 01:33:52.140]   We're incompetent in the ordinary things of life.
[01:33:52.160 --> 01:34:22.160]   And he starts to list a number of examples.
[01:34:22.160 --> 01:34:22.160]   He says,
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:22.160]   We're incompetent in the ordinary things of life.
[01:34:22.160 --> 01:34:52.180]   We're incompetent in the ordinary things of life.
[01:34:52.180 --> 01:34:52.180]   We're incompetent in the ordinary things of life.
[01:34:52.180 --> 01:34:52.180]   We're incompetent in the ordinary things of life.
[01:34:52.180 --> 01:34:52.180]   We're incompetent in the ordinary things of life.
[01:34:52.180 --> 01:34:52.180]   We're incompetent in the ordinary things of life.
[01:34:52.180 --> 01:34:52.180]   We're incompetent in the ordinary things of life.
[01:34:52.180 --> 01:34:52.180]   We're incompetent in the ordinary things of life.
[01:34:52.180 --> 01:34:52.180]   We're incompetent in the ordinary things of life.
[01:34:52.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.200 --> 01:35:22.200]   We're incompetent in the ordinary things of life.
[01:35:22.220 --> 01:35:52.220]   I'm incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:35:52.220]   We're incompetent in the ordinary things of life.
[01:35:52.220 --> 01:36:22.240]   I'm incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.240 --> 01:36:22.240]   We're incompetent in the ordinary things of life.
[01:36:22.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.260 --> 01:36:52.260]   We're incompetent in the ordinary things of life.
[01:36:52.300 --> 01:37:22.280]   We're incompetent in the ordinary things of life.
[01:37:22.280 --> 01:37:22.280]   We're incompetent in the ordinary things of life.
[01:37:22.280 --> 01:37:22.280]   We're incompetent in the ordinary things of life.
[01:37:22.280 --> 01:37:22.280]   We're incompetent in the ordinary things of life.
[01:37:22.280 --> 01:37:22.280]   We're incompetent in the ordinary things of life.
[01:37:22.280 --> 01:37:22.280]   We're incompetent in the ordinary things of life.
[01:37:22.280 --> 01:37:22.280]   We're incompetent in the ordinary things of life.
[01:37:22.280 --> 01:37:22.280]   We're incompetent in the ordinary things of life.
[01:37:22.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:37:52.300]   We're incompetent in the ordinary things of life.
[01:37:52.300 --> 01:38:22.320]   We're incompetent in the ordinary things of life.
[01:38:22.320 --> 01:38:22.320]   We're incompetent in the ordinary things of life.
[01:38:22.320 --> 01:38:22.320]   We're incompetent in the ordinary things of life.
[01:38:22.320 --> 01:38:22.320]   We're incompetent in the ordinary things of life.
[01:38:22.320 --> 01:38:22.320]   We're incompetent in the ordinary things of life.
[01:38:22.320 --> 01:38:22.320]   We're incompetent in the ordinary things of life.
[01:38:22.320 --> 01:38:22.320]   We're incompetent in the ordinary things of life.
[01:38:22.320 --> 01:38:22.320]   We're incompetent in the ordinary things of life.

