
[00:00:00.000 --> 00:00:02.600]   That is by design and it makes a huge difference.
[01:24:24.400 --> 01:24:31.400]   Just let's just be aspirational for 30 seconds. He's talking about his typical day writing,
[01:24:31.400 --> 01:24:37.400]   and he gets into how it's very difficult for him to get good writing done at home because there's all these distractions.
[01:24:37.400 --> 01:24:41.400]   So then he says his solution. And I love this. I'm quoting him here.
[01:24:41.400 --> 01:24:48.400]   I've got a house on the northeast coast of Scotland, three and a half hours by car from Edinburgh.
[01:24:48.400 --> 01:24:54.400]   Very limited mobile phone signal and no TV. There's a landline, but I haven't given the number to my agent, publisher or any journalist.
[01:24:54.400 --> 01:24:59.400]   Perfect. I'm in the middle of a new book right now. It's going well. The first draft took me 27 writing days.
[01:24:59.400 --> 01:25:05.400]   It's rough, really just checking the plot works. The second draft needs polish.
[01:25:05.400 --> 01:25:10.400]   Let me go to where he talks about so he talks about blah, blah, blah, the pace at which he writes.
[01:25:10.400 --> 01:25:15.400]   But what I want to get to here is, OK, so what is his actual habits at this house?
[01:25:15.400 --> 01:25:19.400]   The day starts at 11 a.m. or two in the afternoon or seven in the evening.
[01:25:19.400 --> 01:25:24.400]   Two things always take precedence, newspaper and crossword. Oh, and strong coffee.
[01:25:24.400 --> 01:25:29.400]   I don't smoke, but I used to be a demon of mine. I'm kicking the habit.
[01:25:29.400 --> 01:25:33.400]   I break for more coffee and tea and stares to kettle as I ponder the next few lines of my book.
[01:25:33.400 --> 01:25:38.400]   When I go up north, I write in a room at the top of the house. If it's cold, I'll light the wood burner.
[01:25:38.400 --> 01:25:43.400]   When the sun's out, I often go for a walk. There we go.
[01:25:43.400 --> 01:25:51.400]   You leave Edinburgh, which is already like an awesome city with a castle in the middle and a statue celebrating David Hume.
[01:25:51.400 --> 01:25:56.400]   It's just like a great place to live an intellectual life. You leave that already cool place and you go to the coast.
[01:25:56.400 --> 01:25:59.400]   I actually looked up exactly where this guy's house is awesome.
[01:25:59.400 --> 01:26:06.400]   Middle of nowhere. It's on the coast of Scotland. You go up there and you're in this house with a wood burning stove.
[01:26:06.400 --> 01:26:12.400]   And he really gets into this. What Scottish people do every second of sunlight you get outside because it's not going to be much.
[01:26:12.400 --> 01:26:17.400]   You walk to Moors and the fog comes in and then you go and you write in the attic your mystery novel.
[01:26:17.400 --> 01:26:22.400]   I love that. I mean, look, most of us aren't going to have a house in Scotland.
[01:26:22.400 --> 01:26:28.400]   But I love taking a a bath in the pool of aspiration of deep living.
[01:26:28.400 --> 01:26:35.400]   And this is deep life personified a writer in his house in Scotland.
[01:26:35.400 --> 01:26:41.400]   One day, Jesse, one day I'll go to Scotland and have my house.
[01:26:41.400 --> 01:26:50.400]   Or again, I would say the the goat in that is Neil Gaiman with his house on the Isle of Skye off of Scotland,
[01:26:50.400 --> 01:26:53.400]   where he lives in essentially like a fairy village.
[01:26:53.400 --> 01:26:57.400]   It looks at the land you would film a fairy movie in and he lives he lives out there some parts of the year.
[01:26:57.400 --> 01:27:04.400]   I love it, guys. Everyone has their own personal visions of deep life, but it's it's good to just expose ourselves to extremes.
[01:27:04.400 --> 01:27:09.400]   They keep that fire of depth stoked.
[01:27:09.400 --> 01:27:14.400]   All right. Well, according to my non-functional watch, it's still five to six as it's been throughout this entire episode.
[01:27:14.400 --> 01:27:17.400]   So I'm just going to guess it's late enough that we should probably wrap this up.
[01:27:17.400 --> 01:27:23.400]   Thank you, everyone who sent in your questions. If you want to submit your own questions, the link is right there in the show notes.
[01:27:23.400 --> 01:27:28.400]   We will be back next week with the next episode of the podcast.
[01:27:28.400 --> 01:27:30.400]   And until then, as always, stay deep.
[01:27:30.400 --> 01:27:37.400]   [MUSIC]

