
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:49:36.080 --> 00:49:37.960]   and price it in a low cost way.
[00:49:37.960 --> 00:49:39.320]   But yeah, there's a ton to learn.
[00:49:39.320 --> 00:49:41.280]   There's a ton of, there's a million edge cases,
[00:49:41.280 --> 00:49:43.000]   a million edge cases.
[00:49:43.000 --> 00:49:43.920]   That's why it's such a hard problem
[00:49:43.920 --> 00:49:44.840]   and no one's really solved it.
[00:49:44.840 --> 00:49:47.560]   And yeah, no, I mean, I appreciate that Rob
[00:49:47.560 --> 00:49:50.960]   has building videos to make it more understandable.
[00:49:50.960 --> 00:49:52.920]   So thank you very much for doing that.
[00:49:57.160 --> 00:50:01.840]   - Well, in my case, my wife is the brains in the family
[00:50:01.840 --> 00:50:04.600]   and I don't know if there's any correlation,
[00:50:04.600 --> 00:50:07.960]   but she has no interest in this financial stuff.
[00:50:07.960 --> 00:50:08.800]   Okay.
[00:50:08.800 --> 00:50:13.420]   Let's assume that we have plenty of money.
[00:50:13.420 --> 00:50:16.380]   We're not any risk of being near the edge.
[00:50:16.380 --> 00:50:22.320]   She currently has an IRA that has maybe 10% of our assets
[00:50:22.320 --> 00:50:24.520]   and she's got a financial advisor for that.
[00:50:25.480 --> 00:50:29.080]   If I kick the bucket, I know exactly what's gonna happen
[00:50:29.080 --> 00:50:30.640]   and I don't want that to happen.
[00:50:30.640 --> 00:50:33.260]   He's gonna suddenly have 10 times as much money.
[00:50:33.260 --> 00:50:38.720]   I'm wondering if you guys have any suggestions
[00:50:38.720 --> 00:50:43.120]   that actually work on how to do this transition
[00:50:43.120 --> 00:50:47.360]   other than simplifying as much as I possibly can.
[00:50:47.360 --> 00:50:50.260]   Are there any other techniques or anything else
[00:50:50.260 --> 00:50:55.260]   that you can suggest so that if I pass away first,
[00:50:55.820 --> 00:50:58.220]   that she has some other alternative
[00:50:58.220 --> 00:51:01.340]   to a 1% charge on our assets?
[00:51:01.340 --> 00:51:03.580]   - Yeah, so first things first,
[00:51:03.580 --> 00:51:04.640]   if you haven't done this already,
[00:51:04.640 --> 00:51:07.520]   make sure you've got all those estate planning documents
[00:51:07.520 --> 00:51:08.360]   in place, right?
[00:51:08.360 --> 00:51:10.500]   Will, trust, power of attorney.
[00:51:10.500 --> 00:51:12.460]   And then, so that's the formal estate planning stuff.
[00:51:12.460 --> 00:51:14.740]   And then it sounds like you also have a big need
[00:51:14.740 --> 00:51:17.420]   for an informal estate planning document,
[00:51:17.420 --> 00:51:18.980]   which goes by many names,
[00:51:18.980 --> 00:51:21.980]   emergency letter, side letter of instruction.
[00:51:21.980 --> 00:51:24.340]   And what you're gonna do is you're gonna list out
[00:51:24.340 --> 00:51:26.300]   everything that's not listed out in the wills
[00:51:26.300 --> 00:51:27.120]   of trust and everything else,
[00:51:27.120 --> 00:51:28.660]   which is to say, "Honey, here's the name
[00:51:28.660 --> 00:51:29.820]   "of our estate attorney.
[00:51:29.820 --> 00:51:31.840]   "Here's the name of our tax preparer.
[00:51:31.840 --> 00:51:33.880]   "Here's where all our accounts are
[00:51:33.880 --> 00:51:35.580]   "and how to access them."
[00:51:35.580 --> 00:51:36.420]   - She got all that.
[00:51:36.420 --> 00:51:37.900]   That's not the problem. - Okay, beautiful, perfect.
[00:51:37.900 --> 00:51:41.980]   So it sounds like we have a need for a financial advisor
[00:51:41.980 --> 00:51:44.340]   who's gonna do the asset management or maybe an asset--
[00:51:44.340 --> 00:51:45.660]   - He's a great guy.
[00:51:45.660 --> 00:51:46.820]   - Yeah, exactly, yeah.
[00:51:46.820 --> 00:51:48.780]   (audience laughing)
[00:51:48.780 --> 00:51:50.500]   Yeah, that is the issue.
[00:51:50.500 --> 00:51:53.200]   So, gosh.
[00:51:53.200 --> 00:51:57.180]   So the relationship component aside,
[00:51:57.180 --> 00:52:00.420]   'cause that's a whole another can of worms,
[00:52:00.420 --> 00:52:03.540]   we need someone to manage the portfolio in your absence.
[00:52:03.540 --> 00:52:08.500]   So it sounds like if you want to go the portfolio route,
[00:52:08.500 --> 00:52:11.060]   then possibly transitioning now
[00:52:11.060 --> 00:52:15.180]   to a more competitively priced asset manager via--
[00:52:15.180 --> 00:52:16.620]   - Like Vanguard or something like that?
[00:52:16.620 --> 00:52:17.460]   - Yeah.
[00:52:17.460 --> 00:52:18.860]   - A company that starts with V, sorry.
[00:52:18.860 --> 00:52:19.700]   - Yep, yeah, no.
[00:52:19.700 --> 00:52:21.620]   Like, that's fine, or a flat fee, right?
[00:52:21.620 --> 00:52:23.700]   You wanna find a flat fee asset manager,
[00:52:23.700 --> 00:52:25.780]   you're gonna know exactly how much you're paying
[00:52:25.780 --> 00:52:27.380]   to the dollar, and that can help you decide
[00:52:27.380 --> 00:52:30.340]   if that's a reasonable price to pay.
[00:52:30.340 --> 00:52:33.580]   So taking those actions now, and again,
[00:52:33.580 --> 00:52:36.960]   that's gonna be, oh, looks like, okay.
[00:52:36.960 --> 00:52:39.780]   - Quickly.
[00:52:39.780 --> 00:52:41.820]   - Yeah, just real quick, I think I agree with John.
[00:52:41.820 --> 00:52:43.180]   I mean, there's a definite movement now
[00:52:43.180 --> 00:52:46.620]   for flat fee, fee-only advice, and it exists out there.
[00:52:46.620 --> 00:52:50.100]   And if you frame it up for your wife or your family
[00:52:50.100 --> 00:52:54.740]   to say, okay, well, at 1%, it's 20,000 a year, right?
[00:52:54.740 --> 00:52:56.620]   Or what the number is, and what does that buy?
[00:52:56.620 --> 00:53:00.620]   And would you rather pay your friend here 20 grand
[00:53:00.620 --> 00:53:03.620]   or give it to the grandkids or fund college
[00:53:03.620 --> 00:53:04.460]   or something like that?
[00:53:04.460 --> 00:53:05.860]   I mean, you frame up the alternative,
[00:53:05.860 --> 00:53:08.160]   but there's definitely, you should be able to find
[00:53:08.160 --> 00:53:10.660]   a fiduciary advisor you can play on an hourly basis,
[00:53:10.660 --> 00:53:12.900]   just like you pay a CPA, right, or a lawyer.
[00:53:12.900 --> 00:53:15.580]   So I would look more widely and try
[00:53:15.580 --> 00:53:17.380]   to have that discussion now.
[00:53:17.380 --> 00:53:18.480]   I agree with the risk.
[00:53:18.480 --> 00:53:20.260]   - Thanks.
[00:53:20.260 --> 00:53:22.460]   So super quick, I know we talked about the 4% rule.
[00:53:22.460 --> 00:53:24.100]   Bill Bangan, we're gonna have Bill Bangan
[00:53:24.100 --> 00:53:26.240]   on the Bogleheads live show this December.
[00:53:26.240 --> 00:53:29.620]   So if you want to ask Bill Bangan, father of the 4% rule,
[00:53:29.620 --> 00:53:32.360]   maybe now the 4.5% rule, your questions,
[00:53:32.360 --> 00:53:33.340]   make sure to check that out.
[00:53:33.340 --> 00:53:36.180]   You can follow the Bogleheads on Twitter for dates and times.
[00:53:36.180 --> 00:53:37.540]   - Thank you.
[00:53:37.540 --> 00:53:40.300]   - So thank you so much, Rob, John, Steve.
[00:53:40.300 --> 00:53:42.060]   Thanks for being here.
[00:53:42.060 --> 00:53:44.180]   We're going to take a 10-minute break,
[00:53:44.180 --> 00:53:46.140]   or I guess like eight minutes now,
[00:53:46.140 --> 00:53:48.300]   and we will reconvene in this room.
[00:53:48.300 --> 00:53:51.880]   Rick Ferry will be interviewing Dr. Burton Malkiel.
[00:53:51.880 --> 00:53:52.720]   Thank you.
[00:53:52.720 --> 00:53:55.880]   (audience applauding)

