
[00:00:00.000 --> 00:00:04.440]   The reason that he was kicked out is because of this toxic culture.
[00:26:28.440 --> 00:26:29.440]   [VIDEO PLAYBACK]
[00:26:29.440 --> 00:26:30.440]   [MUSIC PLAYING]
[00:26:30.440 --> 00:26:31.440]   [VIDEO PLAYBACK]
[00:26:31.440 --> 00:26:32.440]   [MUSIC PLAYING]
[00:26:32.440 --> 00:26:33.440]   [VIDEO PLAYBACK]
[00:26:33.440 --> 00:26:34.440]   [MUSIC PLAYING]
[00:26:34.440 --> 00:26:35.440]   [VIDEO PLAYBACK]
[00:26:35.440 --> 00:26:36.440]   [MUSIC PLAYING]
[00:26:36.440 --> 00:26:37.440]   [VIDEO PLAYBACK]
[00:26:37.440 --> 00:26:38.440]   [MUSIC PLAYING]
[00:26:38.440 --> 00:26:39.440]   [VIDEO PLAYBACK]
[00:26:39.440 --> 00:26:40.440]   [MUSIC PLAYING]
[00:26:40.440 --> 00:26:41.440]   [VIDEO PLAYBACK]
[00:26:41.440 --> 00:26:42.440]   [MUSIC PLAYING]
[00:26:42.440 --> 00:26:43.440]   [VIDEO PLAYBACK]
[00:26:43.440 --> 00:26:44.440]   [MUSIC PLAYING]
[00:26:44.440 --> 00:26:45.440]   [VIDEO PLAYBACK]
[00:26:45.440 --> 00:26:46.440]   [MUSIC PLAYING]
[00:26:46.440 --> 00:26:47.440]   [VIDEO PLAYBACK]
[00:26:47.440 --> 00:26:48.440]   [MUSIC PLAYING]
[00:26:48.440 --> 00:26:49.440]   [VIDEO PLAYBACK]
[00:26:49.440 --> 00:26:50.440]   [MUSIC PLAYING]
[00:26:50.440 --> 00:26:51.440]   [VIDEO PLAYBACK]
[00:26:51.440 --> 00:26:52.440]   [MUSIC PLAYING]
[00:26:52.440 --> 00:26:53.440]   [VIDEO PLAYBACK]
[00:26:53.440 --> 00:26:54.440]   [MUSIC PLAYING]
[00:26:54.440 --> 00:26:55.440]   [VIDEO PLAYBACK]
[00:26:55.440 --> 00:26:56.440]   [MUSIC PLAYING]
[00:26:56.440 --> 00:26:57.440]   [VIDEO PLAYBACK]
[00:26:57.440 --> 00:26:58.440]   [MUSIC PLAYING]
[00:26:58.440 --> 00:26:59.440]   [VIDEO PLAYBACK]
[00:26:59.440 --> 00:27:00.440]   [MUSIC PLAYING]
[00:27:00.440 --> 00:27:01.440]   [VIDEO PLAYBACK]
[00:27:01.440 --> 00:27:02.440]   [MUSIC PLAYING]
[00:27:02.440 --> 00:27:03.440]   [VIDEO PLAYBACK]
[00:27:03.440 --> 00:27:04.440]   [MUSIC PLAYING]
[00:27:04.440 --> 00:27:05.440]   [VIDEO PLAYBACK]
[00:27:05.440 --> 00:27:06.440]   [MUSIC PLAYING]
[00:27:06.440 --> 00:27:07.440]   [VIDEO PLAYBACK]
[00:27:07.440 --> 00:27:08.440]   [MUSIC PLAYING]
[00:27:08.440 --> 00:27:09.440]   [VIDEO PLAYBACK]
[00:27:09.440 --> 00:27:10.440]   [MUSIC PLAYING]
[00:27:10.440 --> 00:27:11.440]   [VIDEO PLAYBACK]
[00:27:11.440 --> 00:27:12.440]   [MUSIC PLAYING]
[00:27:12.440 --> 00:27:13.440]   [VIDEO PLAYBACK]
[00:27:13.440 --> 00:27:14.440]   [MUSIC PLAYING]
[00:27:14.440 --> 00:27:15.440]   [VIDEO PLAYBACK]
[00:27:15.440 --> 00:27:16.440]   [MUSIC PLAYING]
[00:27:16.440 --> 00:27:17.440]   [VIDEO PLAYBACK]
[00:27:17.440 --> 00:27:18.440]   [MUSIC PLAYING]
[00:27:18.440 --> 00:27:19.440]   [VIDEO PLAYBACK]
[00:27:19.440 --> 00:27:20.440]   [MUSIC PLAYING]
[00:27:20.440 --> 00:27:21.440]   [VIDEO PLAYBACK]
[00:27:21.440 --> 00:27:22.440]   [MUSIC PLAYING]
[00:27:22.440 --> 00:27:23.440]   [VIDEO PLAYBACK]
[00:27:23.440 --> 00:27:24.440]   [MUSIC PLAYING]
[00:27:24.440 --> 00:27:25.440]   [VIDEO PLAYBACK]
[00:27:25.440 --> 00:27:26.440]   [MUSIC PLAYING]
[00:27:26.440 --> 00:27:27.440]   [VIDEO PLAYBACK]
[00:27:27.440 --> 00:27:28.440]   [MUSIC PLAYING]
[00:27:28.440 --> 00:27:29.440]   [VIDEO PLAYBACK]
[00:27:29.440 --> 00:27:30.440]   [MUSIC PLAYING]
[00:27:30.440 --> 00:27:31.440]   [VIDEO PLAYBACK]
[00:27:31.440 --> 00:27:32.440]   [MUSIC PLAYING]
[00:27:32.440 --> 00:27:33.440]   [VIDEO PLAYBACK]
[00:27:33.440 --> 00:27:34.440]   [MUSIC PLAYING]
[00:27:34.440 --> 00:27:35.440]   [VIDEO PLAYBACK]
[00:27:35.440 --> 00:27:36.440]   [MUSIC PLAYING]
[00:27:36.440 --> 00:27:37.440]   [VIDEO PLAYBACK]
[00:27:37.440 --> 00:27:38.440]   [MUSIC PLAYING]
[00:27:38.440 --> 00:27:39.440]   [VIDEO PLAYBACK]
[00:27:39.440 --> 00:27:40.440]   [MUSIC PLAYING]
[00:27:40.440 --> 00:27:41.440]   [VIDEO PLAYBACK]
[00:27:41.440 --> 00:27:42.440]   [MUSIC PLAYING]
[00:27:42.440 --> 00:27:43.440]   [VIDEO PLAYBACK]
[00:27:43.440 --> 00:27:44.440]   [MUSIC PLAYING]
[00:27:44.440 --> 00:27:45.440]   [VIDEO PLAYBACK]
[00:27:45.440 --> 00:27:46.440]   [MUSIC PLAYING]
[00:27:46.440 --> 00:27:47.440]   [VIDEO PLAYBACK]
[00:27:47.440 --> 00:27:48.440]   [MUSIC PLAYING]
[00:27:48.440 --> 00:27:49.440]   [VIDEO PLAYBACK]
[00:27:49.440 --> 00:27:50.440]   [MUSIC PLAYING]
[00:27:50.440 --> 00:27:51.440]   [VIDEO PLAYBACK]
[00:27:51.440 --> 00:27:52.440]   [MUSIC PLAYING]
[00:27:52.440 --> 00:27:53.440]   [VIDEO PLAYBACK]
[00:27:53.440 --> 00:27:54.440]   [MUSIC PLAYING]
[00:27:54.440 --> 00:27:55.440]   [VIDEO PLAYBACK]
[00:27:55.440 --> 00:27:56.440]   [MUSIC PLAYING]
[00:27:56.440 --> 00:27:57.440]   [VIDEO PLAYBACK]
[00:27:57.440 --> 00:27:58.440]   [MUSIC PLAYING]
[00:27:58.440 --> 00:27:59.440]   [VIDEO PLAYBACK]
[00:27:59.440 --> 00:28:00.440]   [MUSIC PLAYING]
[00:28:00.440 --> 00:28:01.440]   [VIDEO PLAYBACK]
[00:28:01.440 --> 00:28:02.440]   [MUSIC PLAYING]
[00:28:02.440 --> 00:28:03.440]   [VIDEO PLAYBACK]
[00:28:03.440 --> 00:28:04.440]   [MUSIC PLAYING]
[00:28:04.440 --> 00:28:05.440]   [VIDEO PLAYBACK]
[00:28:05.440 --> 00:28:06.440]   [MUSIC PLAYING]
[00:28:06.440 --> 00:28:07.440]   [VIDEO PLAYBACK]
[00:28:07.440 --> 00:28:08.440]   [MUSIC PLAYING]
[00:28:08.440 --> 00:28:09.440]   [VIDEO PLAYBACK]
[00:28:09.440 --> 00:28:10.440]   [MUSIC PLAYING]
[00:28:10.440 --> 00:28:11.440]   [VIDEO PLAYBACK]
[00:28:11.440 --> 00:28:12.440]   [MUSIC PLAYING]
[00:28:12.440 --> 00:28:13.440]   [VIDEO PLAYBACK]
[00:28:13.440 --> 00:28:14.440]   [MUSIC PLAYING]
[00:28:14.440 --> 00:28:15.440]   [VIDEO PLAYBACK]
[00:28:15.440 --> 00:28:16.440]   [MUSIC PLAYING]
[00:28:16.440 --> 00:28:17.440]   [VIDEO PLAYBACK]
[00:28:17.440 --> 00:28:18.440]   [MUSIC PLAYING]
[00:28:18.440 --> 00:28:19.440]   [VIDEO PLAYBACK]
[00:28:19.440 --> 00:28:20.440]   [MUSIC PLAYING]
[00:28:20.440 --> 00:28:21.440]   [VIDEO PLAYBACK]
[00:28:21.440 --> 00:28:22.440]   [MUSIC PLAYING]
[00:28:22.440 --> 00:28:23.440]   [VIDEO PLAYBACK]
[00:28:23.440 --> 00:28:24.440]   [MUSIC PLAYING]
[00:28:24.440 --> 00:28:25.440]   [VIDEO PLAYBACK]
[00:28:25.440 --> 00:28:26.440]   [MUSIC PLAYING]
[00:28:26.440 --> 00:28:27.440]   [VIDEO PLAYBACK]
[00:28:27.440 --> 00:28:28.440]   [MUSIC PLAYING]
[00:28:28.440 --> 00:28:29.440]   [VIDEO PLAYBACK]
[00:28:29.440 --> 00:28:30.440]   [MUSIC PLAYING]
[00:28:30.440 --> 00:28:31.440]   [VIDEO PLAYBACK]
[00:28:31.440 --> 00:28:32.440]   [MUSIC PLAYING]
[00:28:32.440 --> 00:28:33.440]   [VIDEO PLAYBACK]
[00:28:33.440 --> 00:28:34.440]   [MUSIC PLAYING]
[00:28:34.440 --> 00:28:35.440]   [VIDEO PLAYBACK]
[00:28:35.440 --> 00:28:36.440]   [MUSIC PLAYING]
[00:28:36.440 --> 00:28:37.440]   [VIDEO PLAYBACK]
[00:28:37.440 --> 00:28:38.440]   [MUSIC PLAYING]
[00:28:38.440 --> 00:28:39.440]   [VIDEO PLAYBACK]
[00:28:39.440 --> 00:28:40.440]   [MUSIC PLAYING]
[00:28:40.440 --> 00:28:41.440]   [VIDEO PLAYBACK]
[00:28:41.440 --> 00:28:42.440]   [MUSIC PLAYING]
[00:28:42.440 --> 00:28:43.440]   [VIDEO PLAYBACK]
[00:28:43.440 --> 00:28:44.440]   [MUSIC PLAYING]
[00:28:44.440 --> 00:28:45.440]   [VIDEO PLAYBACK]
[00:28:45.440 --> 00:28:46.440]   [MUSIC PLAYING]
[00:28:46.440 --> 00:28:47.440]   [VIDEO PLAYBACK]
[00:28:47.440 --> 00:28:48.440]   [MUSIC PLAYING]
[00:28:48.440 --> 00:28:49.440]   [VIDEO PLAYBACK]
[00:28:49.440 --> 00:28:50.440]   [MUSIC PLAYING]
[00:28:50.440 --> 00:28:51.440]   [VIDEO PLAYBACK]
[00:28:51.440 --> 00:28:52.440]   [MUSIC PLAYING]
[00:28:52.440 --> 00:28:53.440]   [VIDEO PLAYBACK]
[00:28:53.440 --> 00:28:54.440]   [MUSIC PLAYING]
[00:28:54.440 --> 00:28:55.440]   [VIDEO PLAYBACK]
[00:28:55.440 --> 00:28:56.440]   [MUSIC PLAYING]
[00:28:56.440 --> 00:28:57.440]   [VIDEO PLAYBACK]
[00:28:57.440 --> 00:28:58.440]   [MUSIC PLAYING]
[00:28:58.440 --> 00:28:59.440]   [VIDEO PLAYBACK]
[00:28:59.440 --> 00:29:00.440]   [MUSIC PLAYING]
[00:29:00.440 --> 00:29:01.440]   [VIDEO PLAYBACK]
[00:29:01.440 --> 00:29:02.440]   [MUSIC PLAYING]
[00:29:02.440 --> 00:29:03.440]   [VIDEO PLAYBACK]
[00:29:03.440 --> 00:29:04.440]   [MUSIC PLAYING]
[00:29:04.440 --> 00:29:05.440]   [VIDEO PLAYBACK]
[00:29:05.440 --> 00:29:06.440]   [MUSIC PLAYING]
[00:29:06.440 --> 00:29:07.440]   [VIDEO PLAYBACK]
[00:29:07.440 --> 00:29:08.440]   [MUSIC PLAYING]
[00:29:08.440 --> 00:29:09.440]   [VIDEO PLAYBACK]
[00:29:09.440 --> 00:29:10.440]   [MUSIC PLAYING]
[00:29:10.440 --> 00:29:11.440]   [VIDEO PLAYBACK]
[00:29:11.440 --> 00:29:12.440]   [MUSIC PLAYING]
[00:29:12.440 --> 00:29:13.440]   [VIDEO PLAYBACK]
[00:29:13.440 --> 00:29:14.440]   [MUSIC PLAYING]
[00:29:14.440 --> 00:29:15.440]   [VIDEO PLAYBACK]
[00:29:15.440 --> 00:29:16.440]   [MUSIC PLAYING]
[00:29:16.440 --> 00:29:17.440]   [VIDEO PLAYBACK]
[00:29:17.440 --> 00:29:18.440]   [MUSIC PLAYING]
[00:29:18.440 --> 00:29:19.440]   [VIDEO PLAYBACK]
[00:29:19.440 --> 00:29:20.440]   [MUSIC PLAYING]
[00:29:20.440 --> 00:29:21.440]   [VIDEO PLAYBACK]
[00:29:21.440 --> 00:29:22.440]   [MUSIC PLAYING]
[00:29:22.440 --> 00:29:23.440]   [VIDEO PLAYBACK]
[00:29:23.440 --> 00:29:24.440]   [MUSIC PLAYING]
[00:29:24.440 --> 00:29:25.440]   [VIDEO PLAYBACK]
[00:29:25.440 --> 00:29:26.440]   [MUSIC PLAYING]
[00:29:26.440 --> 00:29:27.440]   [VIDEO PLAYBACK]
[00:29:27.440 --> 00:29:28.440]   [MUSIC PLAYING]
[00:29:28.440 --> 00:29:29.440]   [VIDEO PLAYBACK]
[00:29:29.440 --> 00:29:30.440]   [MUSIC PLAYING]
[00:29:30.440 --> 00:29:31.440]   [VIDEO PLAYBACK]
[00:29:31.440 --> 00:29:32.440]   [MUSIC PLAYING]
[00:29:32.440 --> 00:29:33.440]   [VIDEO PLAYBACK]
[00:29:33.440 --> 00:29:34.440]   [MUSIC PLAYING]
[00:29:34.440 --> 00:29:35.440]   [VIDEO PLAYBACK]
[00:29:35.440 --> 00:29:36.440]   [MUSIC PLAYING]
[00:29:36.440 --> 00:29:37.440]   [VIDEO PLAYBACK]
[00:29:37.440 --> 00:29:38.440]   [MUSIC PLAYING]
[00:29:38.440 --> 00:29:39.440]   [VIDEO PLAYBACK]
[00:29:39.440 --> 00:29:40.440]   [MUSIC PLAYING]
[00:29:40.440 --> 00:29:41.440]   [VIDEO PLAYBACK]
[00:29:41.440 --> 00:29:42.440]   [MUSIC PLAYING]
[00:29:42.440 --> 00:29:43.440]   [VIDEO PLAYBACK]
[00:29:43.440 --> 00:29:44.440]   [MUSIC PLAYING]
[00:29:44.440 --> 00:29:45.440]   [VIDEO PLAYBACK]
[00:29:45.440 --> 00:29:46.440]   [MUSIC PLAYING]
[00:29:46.440 --> 00:29:47.440]   [VIDEO PLAYBACK]
[00:29:47.440 --> 00:29:48.440]   [MUSIC PLAYING]
[00:29:48.440 --> 00:29:49.440]   [VIDEO PLAYBACK]
[00:29:49.440 --> 00:29:50.440]   [MUSIC PLAYING]
[00:29:50.440 --> 00:29:51.440]   [VIDEO PLAYBACK]
[00:29:51.440 --> 00:29:52.440]   [MUSIC PLAYING]
[00:29:52.440 --> 00:29:53.440]   [VIDEO PLAYBACK]
[00:29:53.440 --> 00:29:54.440]   [MUSIC PLAYING]
[00:29:54.440 --> 00:29:55.440]   [VIDEO PLAYBACK]
[00:29:55.440 --> 00:29:56.440]   [MUSIC PLAYING]
[00:29:56.440 --> 00:29:57.440]   [VIDEO PLAYBACK]
[00:29:57.440 --> 00:29:58.440]   [MUSIC PLAYING]
[00:29:58.440 --> 00:29:59.440]   [VIDEO PLAYBACK]
[00:29:59.440 --> 00:30:00.440]   [MUSIC PLAYING]
[00:30:00.440 --> 00:30:01.440]   [VIDEO PLAYBACK]
[00:30:01.440 --> 00:30:02.440]   [MUSIC PLAYING]
[00:30:02.440 --> 00:30:03.440]   [VIDEO PLAYBACK]
[00:30:03.440 --> 00:30:04.440]   [MUSIC PLAYING]
[00:30:04.440 --> 00:30:05.440]   [VIDEO PLAYBACK]
[00:30:05.440 --> 00:30:06.440]   [MUSIC PLAYING]
[00:30:06.440 --> 00:30:07.440]   [VIDEO PLAYBACK]
[00:30:07.440 --> 00:30:08.440]   [MUSIC PLAYING]
[00:30:08.440 --> 00:30:09.440]   [VIDEO PLAYBACK]
[00:30:09.440 --> 00:30:10.440]   [MUSIC PLAYING]
[00:30:10.440 --> 00:30:11.440]   [VIDEO PLAYBACK]
[00:30:11.440 --> 00:30:12.440]   [MUSIC PLAYING]
[00:30:12.440 --> 00:30:13.440]   [VIDEO PLAYBACK]
[00:30:13.440 --> 00:30:14.440]   [MUSIC PLAYING]
[00:30:14.440 --> 00:30:15.440]   [VIDEO PLAYBACK]
[00:30:15.440 --> 00:30:16.440]   [MUSIC PLAYING]
[00:30:16.440 --> 00:30:17.440]   [VIDEO PLAYBACK]
[00:30:17.440 --> 00:30:18.440]   [MUSIC PLAYING]
[00:30:18.440 --> 00:30:19.440]   [VIDEO PLAYBACK]
[00:30:19.440 --> 00:30:20.440]   [MUSIC PLAYING]
[00:30:20.440 --> 00:30:21.440]   [VIDEO PLAYBACK]
[00:30:21.440 --> 00:30:22.440]   [MUSIC PLAYING]
[00:30:22.440 --> 00:30:23.440]   [VIDEO PLAYBACK]
[00:30:23.440 --> 00:30:24.440]   [MUSIC PLAYING]
[00:30:24.440 --> 00:30:25.440]   [VIDEO PLAYBACK]
[00:30:25.440 --> 00:30:26.440]   [MUSIC PLAYING]
[00:30:26.440 --> 00:30:27.440]   [VIDEO PLAYBACK]
[00:30:27.440 --> 00:30:28.440]   [MUSIC PLAYING]
[00:30:28.440 --> 00:30:29.440]   [VIDEO PLAYBACK]
[00:30:29.440 --> 00:30:30.440]   [MUSIC PLAYING]
[00:30:30.440 --> 00:30:31.440]   [VIDEO PLAYBACK]
[00:30:31.440 --> 00:30:32.440]   [MUSIC PLAYING]
[00:30:32.440 --> 00:30:33.440]   [VIDEO PLAYBACK]
[00:30:33.440 --> 00:30:34.440]   [MUSIC PLAYING]
[00:30:34.440 --> 00:30:35.440]   [VIDEO PLAYBACK]
[00:30:35.440 --> 00:30:36.440]   [MUSIC PLAYING]
[00:30:36.440 --> 00:30:37.440]   [VIDEO PLAYBACK]
[00:30:37.440 --> 00:30:38.440]   [MUSIC PLAYING]
[00:30:38.440 --> 00:30:39.440]   [VIDEO PLAYBACK]
[00:30:39.440 --> 00:30:40.440]   [MUSIC PLAYING]
[00:30:40.440 --> 00:30:41.440]   [VIDEO PLAYBACK]
[00:30:41.440 --> 00:30:42.440]   [MUSIC PLAYING]
[00:30:42.440 --> 00:30:43.440]   [VIDEO PLAYBACK]
[00:30:43.440 --> 00:30:44.440]   [MUSIC PLAYING]
[00:30:44.440 --> 00:30:45.440]   [VIDEO PLAYBACK]
[00:30:45.440 --> 00:30:46.440]   [MUSIC PLAYING]
[00:30:46.440 --> 00:30:47.440]   [VIDEO PLAYBACK]
[00:30:47.440 --> 00:30:48.440]   [MUSIC PLAYING]
[00:30:48.440 --> 00:30:49.440]   [VIDEO PLAYBACK]
[00:30:49.440 --> 00:30:50.440]   [MUSIC PLAYING]
[00:30:50.440 --> 00:30:51.440]   [VIDEO PLAYBACK]
[00:30:51.440 --> 00:30:52.440]   [MUSIC PLAYING]
[00:30:52.440 --> 00:30:53.440]   [VIDEO PLAYBACK]
[00:30:53.440 --> 00:30:54.440]   [MUSIC PLAYING]
[00:30:54.440 --> 00:30:55.440]   [VIDEO PLAYBACK]
[00:30:55.440 --> 00:30:56.440]   [MUSIC PLAYING]
[00:30:56.440 --> 00:30:57.440]   [VIDEO PLAYBACK]
[00:30:57.440 --> 00:30:58.440]   [MUSIC PLAYING]
[00:30:58.440 --> 00:30:59.440]   [VIDEO PLAYBACK]
[00:30:59.440 --> 00:31:00.440]   [MUSIC PLAYING]
[00:31:00.440 --> 00:31:01.440]   [VIDEO PLAYBACK]
[00:31:01.440 --> 00:31:02.440]   [MUSIC PLAYING]
[00:31:02.440 --> 00:31:03.440]   [VIDEO PLAYBACK]
[00:31:03.440 --> 00:31:04.440]   [MUSIC PLAYING]
[00:31:04.440 --> 00:31:05.440]   [VIDEO PLAYBACK]
[00:31:05.440 --> 00:31:06.440]   [MUSIC PLAYING]
[00:31:06.440 --> 00:31:07.440]   [VIDEO PLAYBACK]
[00:31:07.440 --> 00:31:08.440]   [MUSIC PLAYING]
[00:31:08.440 --> 00:31:09.440]   [VIDEO PLAYBACK]
[00:31:09.440 --> 00:31:10.440]   [MUSIC PLAYING]
[00:31:10.440 --> 00:31:11.440]   [VIDEO PLAYBACK]
[00:31:11.440 --> 00:31:12.440]   [MUSIC PLAYING]
[00:31:12.440 --> 00:31:13.440]   [VIDEO PLAYBACK]
[00:31:13.440 --> 00:31:14.440]   [MUSIC PLAYING]
[00:31:14.440 --> 00:31:15.440]   [VIDEO PLAYBACK]
[00:31:15.440 --> 00:31:16.440]   [MUSIC PLAYING]
[00:31:16.440 --> 00:31:17.440]   [VIDEO PLAYBACK]
[00:31:17.440 --> 00:31:18.440]   [MUSIC PLAYING]
[00:31:18.440 --> 00:31:19.440]   [VIDEO PLAYBACK]
[00:31:19.440 --> 00:31:20.440]   [MUSIC PLAYING]
[00:31:20.440 --> 00:31:21.440]   [VIDEO PLAYBACK]
[00:31:21.440 --> 00:31:22.440]   [MUSIC PLAYING]
[00:31:22.440 --> 00:31:23.440]   [VIDEO PLAYBACK]
[00:31:23.440 --> 00:31:24.440]   [MUSIC PLAYING]
[00:31:24.440 --> 00:31:25.440]   [VIDEO PLAYBACK]
[00:31:25.440 --> 00:31:26.440]   [MUSIC PLAYING]
[00:31:26.440 --> 00:31:27.440]   [VIDEO PLAYBACK]
[00:31:27.440 --> 00:31:28.440]   [MUSIC PLAYING]
[00:31:28.440 --> 00:31:29.440]   [VIDEO PLAYBACK]
[00:31:29.440 --> 00:31:30.440]   [MUSIC PLAYING]
[00:31:30.440 --> 00:31:31.440]   [VIDEO PLAYBACK]
[00:31:31.440 --> 00:31:32.440]   [MUSIC PLAYING]
[00:31:32.440 --> 00:31:33.440]   [VIDEO PLAYBACK]
[00:31:33.440 --> 00:31:34.440]   [MUSIC PLAYING]
[00:31:34.440 --> 00:31:35.440]   [VIDEO PLAYBACK]
[00:31:35.440 --> 00:31:36.440]   [MUSIC PLAYING]
[00:31:36.440 --> 00:31:37.440]   [VIDEO PLAYBACK]
[00:31:37.440 --> 00:31:38.440]   [MUSIC PLAYING]
[00:31:38.440 --> 00:31:39.440]   [VIDEO PLAYBACK]
[00:31:39.440 --> 00:31:40.440]   [MUSIC PLAYING]
[00:31:40.440 --> 00:31:41.440]   [VIDEO PLAYBACK]
[00:31:41.440 --> 00:31:42.440]   [MUSIC PLAYING]
[00:31:42.440 --> 00:31:43.440]   [VIDEO PLAYBACK]
[00:31:43.440 --> 00:31:44.440]   [MUSIC PLAYING]
[00:31:44.440 --> 00:31:45.440]   [VIDEO PLAYBACK]
[00:31:45.440 --> 00:31:46.440]   [MUSIC PLAYING]
[00:31:46.440 --> 00:31:47.440]   [VIDEO PLAYBACK]
[00:31:47.440 --> 00:31:48.440]   [MUSIC PLAYING]
[00:31:48.440 --> 00:31:49.440]   [VIDEO PLAYBACK]
[00:31:49.440 --> 00:31:50.440]   [MUSIC PLAYING]
[00:31:50.440 --> 00:31:51.440]   [VIDEO PLAYBACK]
[00:31:51.440 --> 00:31:52.440]   [MUSIC PLAYING]
[00:31:52.440 --> 00:31:53.440]   [VIDEO PLAYBACK]
[00:31:53.440 --> 00:31:54.440]   [MUSIC PLAYING]
[00:31:54.440 --> 00:31:55.440]   [VIDEO PLAYBACK]
[00:31:55.440 --> 00:31:56.440]   [MUSIC PLAYING]
[00:31:56.440 --> 00:31:57.440]   [VIDEO PLAYBACK]
[00:31:57.440 --> 00:31:58.440]   [MUSIC PLAYING]
[00:31:58.440 --> 00:31:59.440]   [VIDEO PLAYBACK]
[00:31:59.440 --> 00:32:00.440]   [MUSIC PLAYING]
[00:32:00.440 --> 00:32:01.440]   [VIDEO PLAYBACK]
[00:32:01.440 --> 00:32:02.440]   [MUSIC PLAYING]
[00:32:02.440 --> 00:32:03.440]   [VIDEO PLAYBACK]
[00:32:03.440 --> 00:32:04.440]   [MUSIC PLAYING]
[00:32:04.440 --> 00:32:05.440]   [VIDEO PLAYBACK]
[00:32:05.440 --> 00:32:06.440]   [MUSIC PLAYING]
[00:32:06.440 --> 00:32:07.440]   [VIDEO PLAYBACK]
[00:32:07.440 --> 00:32:08.440]   [MUSIC PLAYING]
[00:32:08.440 --> 00:32:09.440]   [VIDEO PLAYBACK]
[00:32:09.440 --> 00:32:10.440]   [MUSIC PLAYING]
[00:32:10.440 --> 00:32:11.440]   [VIDEO PLAYBACK]
[00:32:11.440 --> 00:32:12.440]   [MUSIC PLAYING]
[00:32:12.440 --> 00:32:13.440]   [VIDEO PLAYBACK]
[00:32:13.440 --> 00:32:14.440]   [MUSIC PLAYING]
[00:32:14.440 --> 00:32:15.440]   [VIDEO PLAYBACK]
[00:32:15.440 --> 00:32:16.440]   [MUSIC PLAYING]
[00:32:16.440 --> 00:32:17.440]   [VIDEO PLAYBACK]
[00:32:17.440 --> 00:32:18.440]   [MUSIC PLAYING]
[00:32:18.440 --> 00:32:19.440]   [VIDEO PLAYBACK]
[00:32:19.440 --> 00:32:20.440]   [MUSIC PLAYING]
[00:32:20.440 --> 00:32:21.440]   [VIDEO PLAYBACK]
[00:32:21.440 --> 00:32:22.440]   [MUSIC PLAYING]
[00:32:22.440 --> 00:32:23.440]   [VIDEO PLAYBACK]
[00:32:23.440 --> 00:32:24.440]   [MUSIC PLAYING]
[00:32:24.440 --> 00:32:25.440]   [VIDEO PLAYBACK]
[00:32:25.440 --> 00:32:26.440]   [MUSIC PLAYING]
[00:32:26.440 --> 00:32:27.440]   [VIDEO PLAYBACK]
[00:32:27.440 --> 00:32:28.440]   [MUSIC PLAYING]
[00:32:28.440 --> 00:32:29.440]   [VIDEO PLAYBACK]
[00:32:29.440 --> 00:32:30.440]   [MUSIC PLAYING]
[00:32:30.440 --> 00:32:31.440]   [VIDEO PLAYBACK]
[00:32:31.440 --> 00:32:32.440]   [MUSIC PLAYING]
[00:32:32.440 --> 00:32:33.440]   [VIDEO PLAYBACK]
[00:32:33.440 --> 00:32:34.440]   [MUSIC PLAYING]
[00:32:34.440 --> 00:32:35.440]   [VIDEO PLAYBACK]
[00:32:35.440 --> 00:32:36.440]   [MUSIC PLAYING]
[00:32:36.440 --> 00:32:37.440]   [VIDEO PLAYBACK]
[00:32:37.440 --> 00:32:38.440]   [MUSIC PLAYING]
[00:32:38.440 --> 00:32:39.440]   [VIDEO PLAYBACK]
[00:32:39.440 --> 00:32:40.440]   [MUSIC PLAYING]
[00:32:40.440 --> 00:32:41.440]   [VIDEO PLAYBACK]
[00:32:41.440 --> 00:32:42.440]   [MUSIC PLAYING]
[00:32:42.440 --> 00:32:43.440]   [VIDEO PLAYBACK]
[00:32:43.440 --> 00:32:44.440]   [MUSIC PLAYING]
[00:32:44.440 --> 00:32:45.440]   [VIDEO PLAYBACK]
[00:32:45.440 --> 00:32:46.440]   [MUSIC PLAYING]
[00:32:46.440 --> 00:32:47.440]   [VIDEO PLAYBACK]
[00:32:47.440 --> 00:32:48.440]   [MUSIC PLAYING]
[00:32:48.440 --> 00:32:49.440]   [VIDEO PLAYBACK]
[00:32:49.440 --> 00:32:50.440]   [MUSIC PLAYING]
[00:32:50.440 --> 00:32:51.440]   [VIDEO PLAYBACK]
[00:32:51.440 --> 00:32:52.440]   [MUSIC PLAYING]
[00:32:52.440 --> 00:32:53.440]   [VIDEO PLAYBACK]
[00:32:53.440 --> 00:32:54.440]   [MUSIC PLAYING]
[00:32:54.440 --> 00:32:55.440]   [VIDEO PLAYBACK]
[00:32:55.440 --> 00:32:56.440]   [MUSIC PLAYING]
[00:32:56.440 --> 00:32:57.440]   [VIDEO PLAYBACK]
[00:32:57.440 --> 00:32:58.440]   [MUSIC PLAYING]
[00:32:58.440 --> 00:32:59.440]   [VIDEO PLAYBACK]
[00:32:59.440 --> 00:33:00.440]   [MUSIC PLAYING]
[00:33:00.440 --> 00:33:01.440]   [VIDEO PLAYBACK]
[00:33:01.440 --> 00:33:02.440]   [MUSIC PLAYING]
[00:33:02.440 --> 00:33:03.440]   [VIDEO PLAYBACK]
[00:33:03.440 --> 00:33:04.440]   [MUSIC PLAYING]
[00:33:04.440 --> 00:33:05.440]   [VIDEO PLAYBACK]
[00:33:05.440 --> 00:33:06.440]   [MUSIC PLAYING]
