
[00:00:00.000 --> 00:00:03.000]   Your tough Tacoma is here.
[01:10:33.000 --> 01:10:36.000]   need to keep massive stockpiles of stuff in the
[01:10:36.000 --> 01:10:39.000]   back of your store, in the warehouse in the back of your store, because
[01:10:39.000 --> 01:10:42.000]   that's financially independent. Sorry, inefficient.
[01:10:42.000 --> 01:10:45.000]   Financially inefficient. So you can trust that
[01:10:45.000 --> 01:10:48.000]   if you do all that, you have money tied up in that stuff
[01:10:48.000 --> 01:10:51.000]   that could be put at other uses. You have to, the cost of
[01:10:51.000 --> 01:10:54.000]   storing it, etc. Rather, what you can do is you can just
[01:10:54.000 --> 01:10:57.000]   simply have a sophisticated inventory management system
[01:10:57.000 --> 01:11:00.000]   run by a computer program that organizes
[01:11:00.000 --> 01:11:03.000]   a shipment right when you need it. And so
[01:11:03.000 --> 01:11:06.000]   those shipments will come in in today's
[01:11:06.000 --> 01:11:09.000]   world 24 hours a day. And that's why
[01:11:09.000 --> 01:11:12.000]   if you run a Walmart store, you run a local store, you'll have shipments
[01:11:12.000 --> 01:11:15.000]   all the time. And there's a very sophisticated inventory
[01:11:15.000 --> 01:11:18.000]   control system that brings those shipments
[01:11:18.000 --> 01:11:21.000]   in. Now, there'll be a regional warehouse that will have
[01:11:21.000 --> 01:11:24.000]   some inventory in it. But that regional warehouse
[01:11:24.000 --> 01:11:27.000]   will, the business managers will do
[01:11:27.000 --> 01:11:30.000]   their best to keep that regional warehouse
[01:11:30.000 --> 01:11:33.000]   as thin as possible
[01:11:33.000 --> 01:11:36.000]   so that there aren't shortages, but you don't have tons of stuff in the warehouse.
[01:11:36.000 --> 01:11:39.000]   The inventory manager, the store manager, doesn't want
[01:11:39.000 --> 01:11:42.000]   shortages because if he has shortages, he might lose a customer.
[01:11:42.000 --> 01:11:45.000]   But he also doesn't want to have tons of money stored up in that
[01:11:45.000 --> 01:11:48.000]   warehouse. And so he'll try to arrange it in such a way
[01:11:48.000 --> 01:11:51.000]   that there is just enough inventory to make sure
[01:11:51.000 --> 01:11:54.000]   that he'll never have a shortage, but only a very tiny
[01:11:54.000 --> 01:11:57.000]   margin of safety. Because he knows that he can depend on his
[01:11:57.000 --> 01:12:00.000]   other suppliers. And as the world has become more and more reliable
[01:12:00.000 --> 01:12:03.000]   with regard to transportation systems, communication systems,
[01:12:03.000 --> 01:12:06.000]   etc., the
[01:12:06.000 --> 01:12:09.000]   smooth and very light inventory
[01:12:09.000 --> 01:12:12.000]   has proceeded all the way through the chain.
[01:12:12.000 --> 01:12:15.000]   So just-in-time inventory systems are the rule in the local
[01:12:15.000 --> 01:12:18.000]   store. They're the rule in the regional warehouse. You have the
[01:12:18.000 --> 01:12:21.000]   distributors that are sending in trucks 24 hours a day right to that
[01:12:21.000 --> 01:12:24.000]   regional warehouse. And the regional warehouse is distributing that out to the stores.
[01:12:24.000 --> 01:12:27.000]   But then it goes back to those manufacturers. The manufacturers
[01:12:27.000 --> 01:12:30.000]   themselves use a just-in-time inventory
[01:12:30.000 --> 01:12:33.000]   system in the manufacture of product where they
[01:12:33.000 --> 01:12:36.000]   bring raw components in, either raw materials
[01:12:36.000 --> 01:12:39.000]   or components made by other companies.
[01:12:39.000 --> 01:12:42.000]   And you go and you look at some large manufacturers and you'll find that they have a
[01:12:42.000 --> 01:12:45.000]   very precise shipping schedule for the parts that they need for that day's
[01:12:45.000 --> 01:12:48.000]   production. They come in at 1.30 in the morning, they're on the
[01:12:48.000 --> 01:12:51.000]   assembly line, the next truck comes in at 10.30 in the morning, etc.
[01:12:51.000 --> 01:12:54.000]   They don't want to keep the inventory. And so this goes all the way
[01:12:54.000 --> 01:12:57.000]   back to the raw materials. And about the only people that would have stockpiles
[01:12:57.000 --> 01:13:00.000]   are the producers of raw materials.
[01:13:00.000 --> 01:13:03.000]   Now normally this leads to a very efficient
[01:13:03.000 --> 01:13:06.000]   economic system with very high profit margins.
[01:13:06.000 --> 01:13:09.000]   This has profoundly transformed
[01:13:09.000 --> 01:13:12.000]   the profitability of companies and dramatically dropped
[01:13:12.000 --> 01:13:15.000]   prices. It's not just about profits for the producers, it's also
[01:13:15.000 --> 01:13:18.000]   about the benefit of low prices for you, the end consumer.
[01:13:18.000 --> 01:13:21.000]   As the end consumer, you benefit from
[01:13:21.000 --> 01:13:24.000]   these very efficient manufacturing and
[01:13:24.000 --> 01:13:27.000]   store stocking systems.
[01:13:27.000 --> 01:13:30.000]   So you get lower prices.
[01:13:30.000 --> 01:13:33.000]   But if there's a hiccup, the system has
[01:13:33.000 --> 01:13:36.000]   only a small amount of resilience. Think back to
[01:13:36.000 --> 01:13:39.000]   my examples about local, then city-wide,
[01:13:39.000 --> 01:13:42.000]   then regional, etc.
[01:13:42.000 --> 01:13:45.000]   There's a little bit of resilience for those kinds of events, but there's really no
[01:13:45.000 --> 01:13:48.000]   resilience for a global just-in-time
[01:13:48.000 --> 01:13:51.000]   inventory system.
[01:13:51.000 --> 01:13:54.000]   If a Japanese product producer can't get raw
[01:13:54.000 --> 01:13:57.000]   components shipped out of China because the Chinese
[01:13:57.000 --> 01:14:00.000]   factory is shuttered, because the factory
[01:14:00.000 --> 01:14:03.000]   boss doesn't have the requisite number of face masks,
[01:14:03.000 --> 01:14:06.000]   because he can't get them because they're being hoarded
[01:14:06.000 --> 01:14:09.000]   by the population, and the factories that produce the
[01:14:09.000 --> 01:14:12.000]   face masks are shut down, what happens is
[01:14:12.000 --> 01:14:15.000]   that Japanese manufacturer cannot
[01:14:15.000 --> 01:14:18.000]   create the products. So once those products have been sold
[01:14:18.000 --> 01:14:21.000]   off of the store shelves at Walmart, and once the Walmart
[01:14:21.000 --> 01:14:24.000]   distribution warehouse has distributed what they have,
[01:14:24.000 --> 01:14:27.000]   there aren't any more products that come
[01:14:27.000 --> 01:14:30.000]   until the Chinese raw materials or raw component
[01:14:30.000 --> 01:14:33.000]   manufacturer can get back in business. Then that can be
[01:14:33.000 --> 01:14:36.000]   shipped from China to Japan with the appropriate
[01:14:36.000 --> 01:14:39.000]   health checks to make sure it's not infected with COVID-19.
[01:14:39.000 --> 01:14:42.000]   Then that product has to get made in Japan
[01:14:42.000 --> 01:14:45.000]   and then shipped over to your local Walmart distribution
[01:14:45.000 --> 01:14:48.000]   center, then to the local Walmart, etc. That's a long process.
[01:14:48.000 --> 01:14:51.000]   And so as we go forward,
[01:14:51.000 --> 01:14:54.000]   shortages on products are increasingly
[01:14:54.000 --> 01:14:57.000]   likely. And that's the
[01:14:57.000 --> 01:15:00.000]   normal expected result of this. So we're still
[01:15:00.000 --> 01:15:03.000]   too early to say it's certain, but it's
[01:15:03.000 --> 01:15:06.000]   increasingly likely. So what's happening is the inventory is being
[01:15:06.000 --> 01:15:09.000]   pulled out of the system. The warehouses are going to start drying
[01:15:09.000 --> 01:15:12.000]   up. And if this continues, and there's no
[01:15:12.000 --> 01:15:15.000]   current indication that it's not going to continue,
[01:15:15.000 --> 01:15:18.000]   you'll start to see those things. So what do you do?
[01:15:18.000 --> 01:15:26.000]   Hard for me to say, because it's all going to depend upon where you're
[01:15:26.000 --> 01:15:29.000]   at and what you're doing. But
[01:15:29.000 --> 01:15:32.000]   I'll just tell you what I think is prudent and
[01:15:32.000 --> 01:15:35.000]   you go from there.
[01:15:35.000 --> 01:15:38.000]   The first thing is you
[01:15:38.000 --> 01:15:41.000]   should certainly be prepared to
[01:15:41.000 --> 01:15:44.000]   quarantine yourself and your family
[01:15:44.000 --> 01:15:47.000]   to hopefully help you to keep from getting sick.
[01:15:47.000 --> 01:15:50.000]   So that's the basics. Things like having food,
[01:15:50.000 --> 01:15:53.000]   things like having water. Those things are simple.
[01:15:53.000 --> 01:15:56.000]   So go to the store, stock up on shelf-stable food.
[01:15:56.000 --> 01:15:59.000]   Listen to the episode I did a month ago
[01:15:59.000 --> 01:16:02.000]   on how to prepare for quarantine. I'm not going to repeat that.
[01:16:02.000 --> 01:16:05.000]   But stock up on things that you would need to
[01:16:05.000 --> 01:16:08.000]   prepare for quarantine. And make sure it's for a significant
[01:16:08.000 --> 01:16:11.000]   amount of time. With
[01:16:11.000 --> 01:16:14.000]   this particular profile of this virus, it seems
[01:16:14.000 --> 01:16:17.000]   more prudent to prepare for a significant amount of time than for
[01:16:17.000 --> 01:16:20.000]   a less significant amount of time. If you
[01:16:20.000 --> 01:16:23.000]   have a place that you could go, if you had to,
[01:16:23.000 --> 01:16:26.000]   that would get you away from people, make sure it's
[01:16:26.000 --> 01:16:29.000]   stocked up. If you've got a little vacation cabin and whatnot, make sure
[01:16:29.000 --> 01:16:32.000]   your vacation cabin has food. So you could go and spend the summer in your vacation
[01:16:32.000 --> 01:16:35.000]   cabin, largely isolated from people. That would be prudent.
[01:16:35.000 --> 01:16:38.000]   You certainly at this point in time should
[01:16:38.000 --> 01:16:41.000]   be starting to be wary of crowds.
[01:16:41.000 --> 01:16:44.000]   Seems a little bit like an overreaction to say don't go anywhere
[01:16:44.000 --> 01:16:47.000]   within public, but you should be thinking
[01:16:47.000 --> 01:16:50.000]   about it. You should be conscious of when you're going places
[01:16:50.000 --> 01:16:53.000]   in public. You should be doing
[01:16:53.000 --> 01:16:56.000]   all of the things, and by the way, there's a difference
[01:16:56.000 --> 01:16:59.000]   between if you are in, you know, I'm not aware of any reported cases
[01:16:59.000 --> 01:17:02.000]   in South America, right? So if you're living in a little
[01:17:02.000 --> 01:17:05.000]   town in southern Argentina, well, not
[01:17:05.000 --> 01:17:08.000]   going out in public seems excessive.
[01:17:08.000 --> 01:17:11.000]   If you're living in a large city,
[01:17:11.000 --> 01:17:14.000]   if you're living in Hong Kong, well, not going out in public seems
[01:17:14.000 --> 01:17:17.000]   much more appropriate, and so you have to watch
[01:17:17.000 --> 01:17:20.000]   the reported cases and consider your personal risk.
[01:17:20.000 --> 01:17:23.000]   The thing that will be maddening is you'll never know if you made the right
[01:17:23.000 --> 01:17:26.000]   decision or not, because there's no acute
[01:17:26.000 --> 01:17:29.000]   event. You can't know if you just missed that person by
[01:17:29.000 --> 01:17:32.000]   not going to the store or not. So be prudent,
[01:17:32.000 --> 01:17:35.000]   but be thoughtful in exposing yourself to large numbers
[01:17:35.000 --> 01:17:38.000]   of other people. I hate the results of that.
[01:17:38.000 --> 01:17:41.000]   I hate the sense of social isolation. I hate
[01:17:41.000 --> 01:17:44.000]   the lack of social trust. I hate the economic
[01:17:44.000 --> 01:17:47.000]   events of that starting to slow economics in your
[01:17:47.000 --> 01:17:50.000]   local area, but it seems like the prudent
[01:17:50.000 --> 01:17:53.000]   response. You should brush
[01:17:53.000 --> 01:17:56.000]   up and make sure that you are aware of the
[01:17:56.000 --> 01:17:59.000]   recommendations for physically protecting yourself.
[01:17:59.000 --> 01:18:02.000]   So how many times have you heard, "Wash your
[01:18:02.000 --> 01:18:05.000]   hands"? Well, that is certainly true. Wash your hands
[01:18:05.000 --> 01:18:08.000]   properly.
[01:18:08.000 --> 01:18:11.000]   I've gone from just simply washing my hands
[01:18:11.000 --> 01:18:14.000]   perfunctorily to more of the
[01:18:14.000 --> 01:18:17.000]   medical thing, but going to the point where you wash your hands
[01:18:17.000 --> 01:18:20.000]   with soap very carefully for a longer
[01:18:20.000 --> 01:18:23.000]   period of time to make sure that you're starting
[01:18:23.000 --> 01:18:26.000]   to control those kinds of things. Using hand sanitizer
[01:18:26.000 --> 01:18:29.000]   more frequently is important. One thing that I think
[01:18:29.000 --> 01:18:32.000]   is prudent is just practicing not touching your face
[01:18:32.000 --> 01:18:35.000]   as I rub my nose, because I said touching your face,
[01:18:35.000 --> 01:18:38.000]   especially when out in public.
[01:18:38.000 --> 01:18:41.000]   So you may have touched something where there may be
[01:18:41.000 --> 01:18:44.000]   virus and then you touch your face and you transmit the virus to yourself.
[01:18:44.000 --> 01:18:47.000]   So practicing the skill of not touching your face when out
[01:18:47.000 --> 01:18:50.000]   in public, pretending that your hands are contaminated and then
[01:18:50.000 --> 01:18:53.000]   when you get home and you wash with soap and you've disinfected it,
[01:18:53.000 --> 01:18:56.000]   then you can go ahead and touch your face. But that would be a
[01:18:56.000 --> 01:18:59.000]   good, important thing to consider.
[01:18:59.000 --> 01:19:02.000]   If you take things like prescription medications,
[01:19:02.000 --> 01:19:05.000]   there's a very good chance that
[01:19:05.000 --> 01:19:08.000]   supply lines for prescription medications will be
[01:19:08.000 --> 01:19:11.000]   disrupted. If this continues, they will
[01:19:11.000 --> 01:19:14.000]   be disrupted. And so this is the time to,
[01:19:14.000 --> 01:19:17.000]   if possible, get ahead on your prescriptions.
[01:19:17.000 --> 01:19:20.000]   Now, the better time would have been six months ago,
[01:19:20.000 --> 01:19:23.000]   but there may still be enough inventory that you can
[01:19:23.000 --> 01:19:26.000]   get ahead today. I fear that if you wait much longer,
[01:19:26.000 --> 01:19:29.000]   then the inventories will slow down and the pharmacist and whatnot
[01:19:29.000 --> 01:19:32.000]   will recognize that and they won't give them. But this is the time
[01:19:32.000 --> 01:19:35.000]   to go ahead and get backed up on your
[01:19:35.000 --> 01:19:38.000]   prescription medications.
[01:19:38.000 --> 01:19:41.000]   If you have things that you
[01:19:41.000 --> 01:19:44.000]   would like to have, again,
[01:19:44.000 --> 01:19:47.000]   whatever those items are, this is the time
[01:19:47.000 --> 01:19:50.000]   to get it when they're still available.
[01:19:50.000 --> 01:19:53.000]   You can't always trust that the things that you'd like to have will always
[01:19:53.000 --> 01:19:56.000]   be available. So just look at the things
[01:19:56.000 --> 01:19:59.000]   that you'd like to have and consider what you would need.
[01:19:59.000 --> 01:20:02.000]   It seems premature to me to say,
[01:20:02.000 --> 01:20:05.000]   "Run to your cabin in the woods and
[01:20:05.000 --> 01:20:08.000]   don't come out." But it does seem
[01:20:08.000 --> 01:20:11.000]   appropriate for me to say, "Stock your cabin in the woods
[01:20:11.000 --> 01:20:14.000]   and make sure that you've got a plan if you had to."
[01:20:14.000 --> 01:20:17.000]   Now, most of the concerns that I have
[01:20:17.000 --> 01:20:20.000]   on this particular virus are, and there's possibly some other
[01:20:20.000 --> 01:20:23.000]   medical things you could do. You could stock up on some
[01:20:23.000 --> 01:20:26.000]   supplies, do a little research. You could stock up on some supplies for
[01:20:26.000 --> 01:20:29.000]   treating it. Basically, you're treating an ammonia-like
[01:20:29.000 --> 01:20:32.000]   sickness at this point in time. So maybe buying
[01:20:32.000 --> 01:20:35.000]   an oxygen
[01:20:35.000 --> 01:20:38.000]   concentrator machine. I've got one sitting in an Amazon cart.
[01:20:38.000 --> 01:20:41.000]   Probably since I'm publicly announcing it on the show, I'll go ahead
[01:20:41.000 --> 01:20:44.000]   and click "Buy" while they're still available.
[01:20:44.000 --> 01:20:47.000]   Things like that, in case somebody gets sick, someone in my family or a neighbor
[01:20:47.000 --> 01:20:50.000]   gets sick. That's the kind of thing that could save someone's life.
[01:20:50.000 --> 01:20:53.000]   We didn't even go into all the disaster of a virus.
[01:20:53.000 --> 01:20:56.000]   The problem is that if medical
[01:20:56.000 --> 01:20:59.000]   systems get completely overwhelmed, which happens
[01:20:59.000 --> 01:21:02.000]   in a widespread pandemic,
[01:21:02.000 --> 01:21:05.000]   because, again, the medical system is designed
[01:21:05.000 --> 01:21:08.000]   for condition normal. You can't have
[01:21:08.000 --> 01:21:11.000]   15 doctors and nurses and an entire
[01:21:11.000 --> 01:21:14.000]   hospital building sitting there empty
[01:21:14.000 --> 01:21:17.000]   for normal considerations. It's just not economically feasible.
[01:21:17.000 --> 01:21:20.000]   So when you have something like a flu pandemic,
[01:21:20.000 --> 01:21:23.000]   now all of a sudden, very quickly, the medical system itself gets
[01:21:23.000 --> 01:21:26.000]   overrun. So if someone's sick, although
[01:21:26.000 --> 01:21:29.000]   possibly they might get good care in a hospital,
[01:21:29.000 --> 01:21:32.000]   if it's just no room, you're going to be caring for them at home.
[01:21:32.000 --> 01:21:35.000]   So increasing your medical preparedness,
[01:21:35.000 --> 01:21:38.000]   increasing your family's immune system is important.
[01:21:38.000 --> 01:21:41.000]   I've been taking a careful look at our family
[01:21:41.000 --> 01:21:44.000]   and saying, "Is there anything that we've been lazy on? Are we eating sugar?
[01:21:44.000 --> 01:21:47.000]   Are we not making sure that we're increasing our immune system?
[01:21:47.000 --> 01:21:50.000]   Taking multivitamin supplements
[01:21:50.000 --> 01:21:53.000]   and taking some vitamin D supplements and things like that.
[01:21:53.000 --> 01:21:56.000]   Do we need it? I don't know. Probably not.
[01:21:56.000 --> 01:21:59.000]   Is it helpful? I don't know. But does it hurt
[01:21:59.000 --> 01:22:02.000]   anything? No. So why not?"
[01:22:02.000 --> 01:22:05.000]   Those are the kinds of things to consider.
[01:22:05.000 --> 01:22:08.000]   My most significant concerns, however, are economic.
[01:22:08.000 --> 01:22:11.000]   And that's where, at this point in radical personal finance,
[01:22:11.000 --> 01:22:14.000]   I feel more confident
[01:22:14.000 --> 01:22:17.000]   in why you should be careful and think about
[01:22:17.000 --> 01:22:20.000]   what to do in recession.
[01:22:20.000 --> 01:22:23.000]   Go back, and I will link to it in today's show notes,
[01:22:23.000 --> 01:22:26.000]   go back and listen to the show that I did on how to prepare
[01:22:26.000 --> 01:22:29.000]   for recession.
[01:22:29.000 --> 01:22:32.000]   Episode 666 in September of 2019.
[01:22:32.000 --> 01:22:35.000]   I'm not going to clutter up the feed by putting it there again, but flip back to 666
[01:22:35.000 --> 01:22:38.000]   September 2019 and listen to that episode.
[01:22:38.000 --> 01:22:41.000]   I followed that up with a replay of episodes
[01:22:41.000 --> 01:22:44.000]   192, 193, and 194,
[01:22:44.000 --> 01:22:47.000]   which was about recession, just calming down
[01:22:47.000 --> 01:22:50.000]   not to get laid off in the next recession.
[01:22:50.000 --> 01:22:53.000]   In those shows, although I've tried to not make specific
[01:22:53.000 --> 01:22:56.000]   predictions, you'll notice that in those shows I was talking about
[01:22:56.000 --> 01:22:59.000]   recession, and there was no recession.
[01:22:59.000 --> 01:23:02.000]   In September of 2019, the yield curve on US debt
[01:23:02.000 --> 01:23:05.000]   inverted. And my note said in
[01:23:05.000 --> 01:23:08.000]   September 2019, "It's official. The yield curve
[01:23:08.000 --> 01:23:11.000]   on US debt is inverted. That's a pretty good indicator that
[01:23:11.000 --> 01:23:14.000]   recession is in our future." Well, it didn't happen
[01:23:14.000 --> 01:23:17.000]   from September to February. But if you'll
[01:23:17.000 --> 01:23:20.000]   go and listen to that show, I haven't listened to it
[01:23:20.000 --> 01:23:23.000]   since I recorded it, but if you'll go and listen to that show, you will find
[01:23:23.000 --> 01:23:26.000]   nothing in there that would have harmed you if you had done
[01:23:26.000 --> 01:23:29.000]   what I recommended in that show. Nothing in there would have
[01:23:29.000 --> 01:23:32.000]   harmed you if I was wrong. Back to 192, 193,
[01:23:32.000 --> 01:23:35.000]   and 194, obviously that was a number of years ago, and I said
[01:23:35.000 --> 01:23:38.000]   "Make a plan in case you get laid off in the coming recession." Well, there
[01:23:38.000 --> 01:23:41.000]   has been no recession from episode 192
[01:23:41.000 --> 01:23:44.000]   or 193, 194,
[01:23:44.000 --> 01:23:47.000]   until today, episode 700 and something.
[01:23:47.000 --> 01:23:50.000]   No recession.
[01:23:50.000 --> 01:23:53.000]   But none of the things that I talked about in that show would have hurt you.
[01:23:53.000 --> 01:23:56.000]   And so I hope that nothing
[01:23:56.000 --> 01:23:59.000]   bad happens as a result of COVID-19.
[01:23:59.000 --> 01:24:02.000]   I don't want to live in a world with shortages. I don't want to live in a world
[01:24:02.000 --> 01:24:05.000]   where I have to go get on an airplane, etc. But
[01:24:05.000 --> 01:24:08.000]   almost nothing that I'm recommending is going to
[01:24:08.000 --> 01:24:11.000]   hurt you if I'm wrong, and I hope I'm wrong.
[01:24:11.000 --> 01:24:14.000]   So the biggest, most important thing you can do is prepare for
[01:24:14.000 --> 01:24:17.000]   recession. Prepare for a significant
[01:24:17.000 --> 01:24:20.000]   economic crisis. And the most important strategy
[01:24:20.000 --> 01:24:23.000]   for you to use right now is a strategy
[01:24:23.000 --> 01:24:26.000]   of staying in place. I believe that many
[01:24:26.000 --> 01:24:29.000]   economic crises can be solved by moving,
[01:24:29.000 --> 01:24:32.000]   by relocating from the place of the crisis to the place where there is
[01:24:32.000 --> 01:24:35.000]   no crisis. But this is not one of those.
[01:24:35.000 --> 01:24:38.000]   This is one of those unique ones where moving is the exact
[01:24:38.000 --> 01:24:41.000]   wrong thing to do. Rather, you need to be prepared to
[01:24:41.000 --> 01:24:44.000]   stay put. And so this is not the time to go
[01:24:44.000 --> 01:24:47.000]   out and start incurring new expenses.
[01:24:47.000 --> 01:24:50.000]   This is not the time to, this is the time to
[01:24:50.000 --> 01:24:53.000]   be cautious. I hate the fact that
[01:24:53.000 --> 01:24:56.000]   all this stuff becomes a self-fulfilling prophecy. If I say to you,
[01:24:56.000 --> 01:24:59.000]   "Well, don't go out and buy a new car because this is not
[01:24:59.000 --> 01:25:02.000]   the time to have a car payment." There's no time to have a car payment, but you get the point.
[01:25:02.000 --> 01:25:05.000]   I hate the fact that that results in an economic slowdown.
[01:25:05.000 --> 01:25:08.000]   That it becomes a self-fulfilling prophecy. But there's no
[01:25:08.000 --> 01:25:11.000]   other way to plan. So, be cautious,
[01:25:11.000 --> 01:25:14.000]   be prudent, be conservative. I can't tell you
[01:25:14.000 --> 01:25:17.000]   what to do with your investments, with your stock market investments,
[01:25:17.000 --> 01:25:20.000]   etc. I'm not competent to pontificate
[01:25:20.000 --> 01:25:23.000]   in those things. But I can
[01:25:23.000 --> 01:25:26.000]   tell you, prepare. And so,
[01:25:26.000 --> 01:25:29.000]   listen to 666, "How to Prepare for the Coming Recession
[01:25:29.000 --> 01:25:32.000]   Financially" and consider your
[01:25:32.000 --> 01:25:35.000]   actions. I'm not going out and getting
[01:25:35.000 --> 01:25:38.000]   into debt. I'm not going out and increasing living expenses.
[01:25:38.000 --> 01:25:41.000]   This is the time to be conservative and to wait and watch and
[01:25:41.000 --> 01:25:44.000]   see.
[01:25:44.000 --> 01:25:47.000]   Economic preparedness is kind of an
[01:25:47.000 --> 01:25:50.000]   interesting thing. And I should
[01:25:50.000 --> 01:25:53.000]   simply point out. Let's say
[01:25:53.000 --> 01:25:56.000]   that you do what I recommend, which is, don't
[01:25:56.000 --> 01:25:59.000]   commit to big new expenses. Just be cautious, be prudent.
[01:25:59.000 --> 01:26:02.000]   Control your
[01:26:02.000 --> 01:26:05.000]   outflows.
[01:26:05.000 --> 01:26:08.000]   If everything goes bad,
[01:26:08.000 --> 01:26:11.000]   you're protected.
[01:26:11.000 --> 01:26:14.000]   If everything goes bad, you may be able to capitalize
[01:26:14.000 --> 01:26:17.000]   on the opportunity. Get deals on things. Expand
[01:26:17.000 --> 01:26:20.000]   your business. Take advantage of great employees that are available because
[01:26:20.000 --> 01:26:23.000]   you moved early. But if everything goes
[01:26:23.000 --> 01:26:26.000]   great, all you've done is lose
[01:26:26.000 --> 01:26:29.000]   basically, perhaps a couple of months or a few months
[01:26:29.000 --> 01:26:32.000]   of moves.
[01:26:32.000 --> 01:26:35.000]   So you can predict those costs.
[01:26:35.000 --> 01:26:38.000]   Now, if you have
[01:26:38.000 --> 01:26:41.000]   opportunities to make money, certainly pursue them. But
[01:26:41.000 --> 01:26:44.000]   predict the costs of just waiting. And oftentimes
[01:26:44.000 --> 01:26:47.000]   waiting doesn't have that big of a cost. And if it does
[01:26:47.000 --> 01:26:50.000]   have a cost, you can often know and predict what that cost is.
[01:26:50.000 --> 01:26:53.000]   That's it. I feel like if I say anything more, I'll be repeating
[01:26:53.000 --> 01:26:56.000]   myself unnecessarily. I hope that I have conveyed
[01:26:56.000 --> 01:26:59.000]   to you a few basic ideas. Here's
[01:26:59.000 --> 01:27:02.000]   what I wish you to have understood at this point in time.
[01:27:02.000 --> 01:27:05.000]   Number one, viral
[01:27:05.000 --> 01:27:08.000]   flu outbreaks or global pandemics
[01:27:08.000 --> 01:27:11.000]   are a serious risk.
[01:27:11.000 --> 01:27:14.000]   A very, very significant
[01:27:14.000 --> 01:27:17.000]   risk to your physical health,
[01:27:17.000 --> 01:27:20.000]   to the health of your family.
[01:27:20.000 --> 01:27:23.000]   They are perhaps more importantly a very significant
[01:27:23.000 --> 01:27:26.000]   economic risk. And it's a risk profile
[01:27:26.000 --> 01:27:29.000]   that has the potential to be truly devastating
[01:27:29.000 --> 01:27:32.000]   if it goes to a global
[01:27:32.000 --> 01:27:35.000]   basis. Truly devastating.
[01:27:35.000 --> 01:27:38.000]   The risk is real. It's happened before.
[01:27:38.000 --> 01:27:41.000]   Everybody I've ever read on the subject believes,
[01:27:41.000 --> 01:27:44.000]   experts I mean, people involved in contagious disease outbreaks, etc.
[01:27:44.000 --> 01:27:47.000]   believes it will happen in time. Again, it's just a matter of time.
[01:27:47.000 --> 01:27:50.000]   It's a very significant risk. That's point number one.
[01:27:50.000 --> 01:27:53.000]   Point number two, we don't
[01:27:53.000 --> 01:27:56.000]   know if this particular flu outbreak is
[01:27:56.000 --> 01:27:59.000]   that very significant risk.
[01:27:59.000 --> 01:28:02.000]   But at present, it's charting like the kind of thing that could
[01:28:02.000 --> 01:28:05.000]   become that significant risk.
[01:28:05.000 --> 01:28:08.000]   Proceeding apace. It is
[01:28:08.000 --> 01:28:11.000]   possible that it's slowed down by the strong
[01:28:11.000 --> 01:28:14.000]   reactions, and that's about the best that you can hope.
[01:28:14.000 --> 01:28:17.000]   With the flu outbreak, probably the best, most honest thing
[01:28:17.000 --> 01:28:20.000]   that a government agent could say is,
[01:28:20.000 --> 01:28:23.000]   we're imposing these massive quarantines and
[01:28:23.000 --> 01:28:26.000]   massive reactions in an effort to slow down
[01:28:26.000 --> 01:28:29.000]   the spread so that you could have time to prepare.
[01:28:29.000 --> 01:28:32.000]   So this risk, this disease,
[01:28:32.000 --> 01:28:35.000]   although it's still early, has the potential,
[01:28:35.000 --> 01:28:38.000]   it matches the profile potentially,
[01:28:38.000 --> 01:28:41.000]   of the kind of thing that could be that
[01:28:41.000 --> 01:28:44.000]   significant risk. More data will be coming out
[01:28:44.000 --> 01:28:47.000]   in the coming weeks as people recover, as people die,
[01:28:47.000 --> 01:28:50.000]   as more and more people are sick in a more western
[01:28:50.000 --> 01:28:53.000]   context. It'll give those of us who view things
[01:28:53.000 --> 01:28:56.000]   more from a western lens more insight
[01:28:56.000 --> 01:28:59.000]   and so you get a better idea of what to expect.
[01:28:59.000 --> 01:29:02.000]   Number three,
[01:29:02.000 --> 01:29:05.000]   the biggest risk is probably not physical, although that
[01:29:05.000 --> 01:29:08.000]   is a risk, and you should prepare accordingly.
[01:29:08.000 --> 01:29:11.000]   The biggest risk is probably economic, due to
[01:29:11.000 --> 01:29:14.000]   the world that we live in, with a just-in-time inventory
[01:29:14.000 --> 01:29:17.000]   system, and due to the fact that a global flu
[01:29:17.000 --> 01:29:20.000]   virus attacks potentially on a global basis
[01:29:20.000 --> 01:29:23.000]   without targeting a specific community.
[01:29:23.000 --> 01:29:26.000]   This means that things like supply line disruptions
[01:29:26.000 --> 01:29:29.000]   can come into play, and
[01:29:29.000 --> 01:29:32.000]   there can be massive overreaction by the people
[01:29:32.000 --> 01:29:35.000]   which leads to other economic problems,
[01:29:35.000 --> 01:29:38.000]   recessions, etc., and significant crises.
[01:29:38.000 --> 01:29:41.000]   This has all of the hallmarks to have that potential,
[01:29:41.000 --> 01:29:44.000]   and it is already having that potential in localized
[01:29:44.000 --> 01:29:47.000]   areas. If you make your living in
[01:29:47.000 --> 01:29:50.000]   Nassau, Bahamas, based upon cruise ships,
[01:29:50.000 --> 01:29:53.000]   your income is down. If you're a Chinese
[01:29:53.000 --> 01:29:56.000]   businessman running a local store,
[01:29:56.000 --> 01:29:59.000]   write to me and tell me if your business is down. I heard that
[01:29:59.000 --> 01:30:02.000]   from one friend, but write to me and tell me if your business is down. If it's
