
[00:00:00.000 --> 00:00:05.000]   Don't just dream about paradise, live it with Fiji Airways.
[02:15:26.800 --> 02:15:29.800]   Frederick Gates helped out Rockefeller at a time
[02:15:29.800 --> 02:15:31.800]   when the family was getting a bad reputation,
[02:15:31.800 --> 02:15:35.800]   and like Carnegie, they were having a lot of labor disputes.
[02:15:35.800 --> 02:15:41.800]   How does the idea of philanthropy and altruism affect American education?
[02:15:41.800 --> 02:15:47.800]   Philanthropy and altruism, as it occurs through the institution
[02:15:47.800 --> 02:15:51.800]   of the private corporate foundation,
[02:15:51.800 --> 02:15:57.800]   is the explanation for what's called American education,
[02:15:57.800 --> 02:16:00.800]   let's us call it American schooling.
[02:16:00.800 --> 02:16:05.800]   That's a pretty comprehensive condemnation.
[02:16:05.800 --> 02:16:07.800]   Do I have any evidence for that?
[02:16:07.800 --> 02:16:09.800]   Yes, I do.
[02:16:09.800 --> 02:16:15.800]   The two congressional investigations of where schools came from,
[02:16:15.800 --> 02:16:19.800]   one in 1915 by a guy named Walsh,
[02:16:19.800 --> 02:16:24.800]   one in 1959 by a guy named Carroll Reese,
[02:16:24.800 --> 02:16:28.800]   both came to the identical conclusion
[02:16:28.800 --> 02:16:34.800]   that all the mysteries vanish, at least source mysteries,
[02:16:34.800 --> 02:16:41.800]   when you see how the foundations, which don't spend very much money,
[02:16:41.800 --> 02:16:48.800]   use leverage to control the curriculum, the testing system,
[02:16:48.800 --> 02:16:55.800]   the public perception of what's going on,
[02:16:55.800 --> 02:17:00.800]   and of those foundations, until very recently,
[02:17:00.800 --> 02:17:06.800]   Rockefeller, Carnegie, and Ford were the ringleaders.
[02:17:06.800 --> 02:17:13.800]   They had divided responsibility.
[02:17:13.800 --> 02:17:20.800]   Ford took...
[02:17:20.800 --> 02:17:23.800]   Let me not misstep here.
[02:17:23.800 --> 02:17:25.800]   Owen Gaither was in charge of Ford at the time,
[02:17:25.800 --> 02:17:27.800]   and he had met with Norman Dodd,
[02:17:27.800 --> 02:17:33.800]   and Gaither says, "Well, Mr. Dodd, we have directors from the White House,
[02:17:33.800 --> 02:17:37.800]   and we at the Ford Foundation are ex-CIA, or OSS."
[02:17:37.800 --> 02:17:41.800]   The White House, back in the '20s and '30s,
[02:17:41.800 --> 02:17:51.800]   set up conferences of experts in order to homogenize expert opinion,
[02:17:51.800 --> 02:17:57.800]   because inside the expert body there were colossal names,
[02:17:57.800 --> 02:18:02.800]   and if they spoke, all the other cords fell into line.
[02:18:02.800 --> 02:18:14.800]   I think Ford took over the psychological output of schooling.
[02:18:14.800 --> 02:18:18.800]   Rockefeller and Carnegie, in different ways,
[02:18:18.800 --> 02:18:23.800]   were attempting to globalize this thing.
[02:18:23.800 --> 02:18:28.800]   The Carnegie Foundation still today, if you go up to their library,
[02:18:28.800 --> 02:18:31.800]   I think it's in Austin or around there,
[02:18:31.800 --> 02:18:36.800]   and just read their annual report for the Carnegie Corporation,
[02:18:36.800 --> 02:18:41.800]   everything you ever saw on the front page of the New York Times
[02:18:41.800 --> 02:18:47.800]   in relation to schooling was cooked up in the project offices,
[02:18:47.800 --> 02:18:54.800]   and then it's dumped on the world through the control of the media.
[02:18:54.800 --> 02:18:57.800]   How's the media control?
[02:18:57.800 --> 02:19:01.800]   Well, it's controlled through advertising.
[02:19:01.800 --> 02:19:02.800]   That's all.
[02:19:02.800 --> 02:19:07.800]   You can use your friends to buy more or buy less.
[02:19:07.800 --> 02:19:09.800]   When they come and say, "Why aren't you advertising?"
[02:19:09.800 --> 02:19:14.800]   We say, "Well, your point of view is so radical."
[02:19:14.800 --> 02:19:15.800]   Advertising?
[02:19:15.800 --> 02:19:16.800]   It's done.
[02:19:16.800 --> 02:19:18.800]   All right, cool.
[02:19:18.800 --> 02:19:21.800]   Let's take at least a 15-minute break, cool this room off.
[02:19:21.800 --> 02:19:27.800]   I think the mechanics of how it's done is the most useful thing
[02:19:27.800 --> 02:19:30.800]   to someone just new to this,
[02:19:30.800 --> 02:19:35.800]   because they say, "Well, it seems like everyone would have to be in on this."
[02:19:35.800 --> 02:19:37.800]   No, only a few.
[02:19:37.800 --> 02:19:38.800]   Right, absolutely.
[02:19:38.800 --> 02:19:40.800]   Yeah, we can cover that.
[02:19:40.800 --> 02:19:45.800]   We'll cool the room off. Let's get the lights off.
[02:19:45.800 --> 02:19:50.800]   [projector whirring]
[02:19:50.800 --> 02:19:56.800]   [beeping]
[02:19:56.800 --> 02:19:58.800]   The holidays start here at Ralph's
[02:19:58.800 --> 02:20:02.800]   with a variety of options to celebrate traditions old and new.
[02:20:02.800 --> 02:20:06.800]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[02:20:06.800 --> 02:20:10.800]   your go-to shrimp cocktail, or your first Cajun risotto,
[02:20:10.800 --> 02:20:14.800]   Ralph's has all the freshest ingredients to embrace your traditions.
[02:20:14.800 --> 02:20:16.800]   Ralph's, fresh for everyone.
[02:20:16.800 --> 02:20:18.800]   Choose from a great selection of digital coupons
[02:20:18.800 --> 02:20:21.800]   and use them up to five times in one transaction.
[02:20:21.800 --> 02:20:23.800]   Check our app for details.
[02:20:23.800 --> 02:20:26.800]   Ralph's, fresh for everyone.

