
[00:00:00.000 --> 00:00:04.000]   Your tough Tacoma is here.
[01:21:19.000 --> 01:21:31.000]   Let's say that somebody was trying to be frugal with his car purchase and he went out and he bought a $60,000 car and he couldn't have afforded it by any stretch of the imagination.
[01:21:31.000 --> 01:21:39.000]   Now the car is worth $30,000. It's cut in half and his family is hurting financially because he bought too much car.
[01:21:39.000 --> 01:21:46.000]   Well, that's a sunk cost. No matter what you do, the car is never going to be worth the recent money.
[01:21:46.000 --> 01:21:59.000]   So all you can do – the $60,000 – what you can do is simply reflect upon the fact that I now own a $30,000 car and all of the time that I spent, all of the money that I spent, it's gone.
[01:21:59.000 --> 01:22:02.000]   It's dead. It literally doesn't exist. It's gone forever.
[01:22:02.000 --> 01:22:09.000]   It's just a sunk cost. I can learn a lesson from it, but today I'm dealing with a $30,000 car.
[01:22:09.000 --> 01:22:14.000]   Now, what is wise for me to do today with a $30,000 car?
[01:22:14.000 --> 01:22:22.000]   And that's why I've tried to emphasize – even in that series I've been doing – I've tried to emphasize that it's not necessarily wise to just run out and sell the car just because it violates.
[01:22:22.000 --> 01:22:23.000]   You have to think thoughtfully about it.
[01:22:23.000 --> 01:22:34.000]   So in your situation, you have to ignore the sunk cost of the time invested in acquiring the equipment, and you have to look at the actual value of the equipment today.
[01:22:34.000 --> 01:22:40.000]   That value can be monetary or it can be another expression of value.
[01:22:40.000 --> 01:22:46.000]   For example, this equipment might be the key to something or it might be equipment that is hard to get of such high quality today.
[01:22:46.000 --> 01:22:53.000]   So you have to look at it with its actual value today and then make a fresh new decision from it.
[01:22:53.000 --> 01:23:07.000]   The second thing – so unrelated to that, but related to the topic you made about money and the value of a $1,000 bike versus hundreds of thousands of dollars of income – that's a false equivalency.
[01:23:07.000 --> 01:23:10.000]   And I think we need to guard against false equivalencies.
[01:23:10.000 --> 01:23:22.000]   There is zero connection between the amount of money that you spend on a mountain bike for your son and the amount of money that you could be earning if you were working.
[01:23:22.000 --> 01:23:26.000]   And the two don't need to be considered in the same path.
[01:23:26.000 --> 01:23:36.000]   This is a big logical fallacy that I think a lot of people do in financial planning, in their own thinking.
[01:23:36.000 --> 01:23:38.000]   And I'll give an example.
[01:23:38.000 --> 01:23:43.000]   Let's say that there's somebody who really values automobile experiences.
[01:23:43.000 --> 01:23:52.000]   This is the kind of person that really loves a great car and they're super into supercars.
[01:23:52.000 --> 01:24:00.000]   So they go out and they spend $250,000 on a beautiful supercar and they keep it shiny and they got a beautiful garage to keep it in.
[01:24:00.000 --> 01:24:13.000]   Does that automatically mean that because this person values an expensive supercar that when they go to a restaurant they should automatically order the most expensive bottle of wine on the menu?
[01:24:13.000 --> 01:24:18.000]   Assuming that it's obvious that the person doesn't also value expensive wine.
[01:24:18.000 --> 01:24:19.000]   It's a false equivalency.
[01:24:19.000 --> 01:24:29.000]   So the fact that you may choose to spend lots of money in one area of your life doesn't mean that you have to spend lots of money in every area of your life.
[01:24:29.000 --> 01:24:39.000]   So the fact that you are choosing not to work right now at a paying job has nothing to do with how much money you should or should not spend on your son's bicycle.
[01:24:39.000 --> 01:24:50.000]   And you shouldn't feel guilty for giving your son a $200 bicycle just because you could go out and earn $200,000 a year.
[01:24:50.000 --> 01:24:59.000]   You shouldn't feel guilty about giving your son a $200 bicycle if that's the bicycle that you have chosen that is best for him and his needs at this point in time.
[01:24:59.000 --> 01:25:18.000]   But you also shouldn't feel – you also should make the separate decision and say, "Hey, just because I'm not working doesn't mean that I shouldn't go and spend the $1,000 to give my son the tool that he actually needs to fulfill his potential in this particular area of interest."
[01:25:18.000 --> 01:25:35.000]   So if there is a genuine difference between a $1,000 brand new top of the line bicycle and a $200 used bicycle, that should be considered as a discrete concept for analysis, not a false equivalence of what you could be doing with your time.
[01:25:35.000 --> 01:25:39.000]   That's a logical fallacy and you should reject that.
[01:25:39.000 --> 01:25:40.000]   That's great.
[01:25:40.000 --> 01:25:42.000]   No, I appreciate the check there.
[01:25:42.000 --> 01:25:44.000]   I do this all the time.
[01:25:44.000 --> 01:26:03.000]   I am convinced that one of the things that we've got to do is be very diligent about studying and using logic ourselves and then teaching our progeny to study and use logic because we are living in what feels very much like a generational shift where we're bereft of basic logical analysis.
[01:26:03.000 --> 01:26:08.000]   And yet, most of life, if you apply simple logical analysis, is pretty simple.
[01:26:08.000 --> 01:26:22.000]   So we've got to be in very – that's why I took the moment to point it out – that we've got to be in tune with it and talking about it and build a new culture where we're aware of our biases and we're aware of the fallacies and then we work within those to make good decisions.
[01:26:22.000 --> 01:26:24.000]   So thanks for the call, John.
[01:26:24.000 --> 01:26:26.000]   And we move on to Peter in New York.
[01:26:26.000 --> 01:26:27.000]   Peter, welcome to the show.
[01:26:27.000 --> 01:26:29.000]   How can I serve you today?
[01:26:29.000 --> 01:26:30.000]   Hey, Joshua.
[01:26:30.000 --> 01:26:31.000]   How are you?
[01:26:31.000 --> 01:26:33.000]   Very well, sir.
[01:26:33.000 --> 01:26:34.000]   I have a question.
[01:26:34.000 --> 01:26:37.000]   I have a relatively young son.
[01:26:37.000 --> 01:26:45.000]   Do you think it's a good idea to put him on our credit card to help him build credit or is that a bad idea?
[01:26:45.000 --> 01:26:48.000]   How young?
[01:26:48.000 --> 01:26:54.000]   He's under a year.
[01:26:54.000 --> 01:26:59.000]   I have struggled with this question.
[01:26:59.000 --> 01:27:02.000]   I've struggled with the question.
[01:27:02.000 --> 01:27:07.000]   Short answer is I haven't put any of my children on my credit cards.
[01:27:07.000 --> 01:27:10.000]   So that'll give you my actual answer.
[01:27:10.000 --> 01:27:15.000]   But I'll deal with a couple of the factors.
[01:27:15.000 --> 01:27:26.000]   I think that a credit score, a good credit score, is an important component of modern life.
[01:27:26.000 --> 01:27:33.000]   And so I'm not in the camp of the no credit score is the great solution.
[01:27:33.000 --> 01:27:44.000]   But I'm biased because I've been burned so many times by spending excess money and by the good credit score.
[01:27:44.000 --> 01:27:50.000]   And so logically, it's kind of like my focus on debt.
[01:27:50.000 --> 01:27:56.000]   It's like logically, I think that debt is a very important tool to get ahead faster.
[01:27:56.000 --> 01:27:59.000]   And emotionally, I hate debt because I hate that it kind of does to my future.
[01:27:59.000 --> 01:28:03.000]   So I have the same wrestling match with regard to a credit score.
[01:28:03.000 --> 01:28:12.000]   Is logically, I look at it and I say that having a good credit score will smooth out your life and your lifestyle in many ways.
[01:28:12.000 --> 01:28:15.000]   And will allow you to save significant amounts of money.
[01:28:15.000 --> 01:28:21.000]   But emotionally, I know so many people who would be better off with a zero credit score.
[01:28:21.000 --> 01:28:24.000]   And I don't know how you predict that long in advance.
[01:28:24.000 --> 01:28:26.000]   So I don't think it's necessary at one.
[01:28:26.000 --> 01:28:32.000]   I think that the bigger risk at one is probably identity theft more than anything else.
[01:28:32.000 --> 01:28:40.000]   And so I think that if you do, regardless of whether you choose to put him on or not, you should freeze his credit.
[01:28:40.000 --> 01:28:43.000]   So that he's not at risk of identity theft.
[01:28:43.000 --> 01:28:45.000]   Which I believe is the biggest risk.
[01:28:45.000 --> 01:28:53.000]   And I think I would not, I mean I have not chosen to put any of my young children on a credit card.
[01:28:53.000 --> 01:28:56.000]   Or to start a credit file for them in any way.
[01:28:56.000 --> 01:29:01.000]   When you get to someone who is say early teens, etc.
[01:29:01.000 --> 01:29:04.000]   Then I think it's more of a conversation.
[01:29:04.000 --> 01:29:13.000]   And I don't think that, I'm not aware of any reason why doing it much earlier than that is that compelling for the purposes of a credit score, etc.
[01:29:13.000 --> 01:29:17.000]   So let me just stop there and say that it's not a priority for me.
[01:29:17.000 --> 01:29:20.000]   And I'm very conflicted about the concept at all.
[01:29:20.000 --> 01:29:26.000]   Because it's fraught with so many difficulties.
[01:29:26.000 --> 01:29:41.000]   And I think it needs, I think in order to make the right decision, it needs a good bit of judgment on behalf of the parent who is coaching the child.
[01:29:41.000 --> 01:29:47.000]   Into the unique attributes, unique personality of that child.
[01:29:47.000 --> 01:29:51.000]   So that that child can get good advice on the subject.
[01:29:51.000 --> 01:29:56.000]   Interesting, yeah. The credit freezing thing, that's a good idea.
[01:29:56.000 --> 01:29:59.000]   That's something I'll do this weekend. I actually hadn't thought about that.
[01:29:59.000 --> 01:30:12.000]   It is important because the credit theft, ID theft, identity theft is probably the biggest risk of financial loss that most people face.
[01:30:12.000 --> 01:30:17.000]   And it's the kind of, and young children are a target.
[01:30:17.000 --> 01:30:25.000]   Most identity theft comes from a relative or a loved one or a friend that you know.
[01:30:25.000 --> 01:30:38.000]   Somebody snooping around in your files, somebody who comes into your home during a dinner party and slips into your office and opens up the cabinet that has your children's social security cards in there.
[01:30:38.000 --> 01:30:45.000]   And that person, or an ex-spouse or someone like that who's a family member who's been estranged.
[01:30:45.000 --> 01:30:47.000]   And so that's the biggest risk.
[01:30:47.000 --> 01:30:58.000]   And the very simple way of protecting against that is locking, of course, all of your financial records and physically and/or under passwords, etc.
[01:30:58.000 --> 01:31:03.000]   And also protecting your children by freezing their credit.
[01:31:03.000 --> 01:31:09.000]   And so I think that there's zero downside to freezing credit and many reasons to do it.
[01:31:09.000 --> 01:31:13.000]   Cool, yeah, easy to do this weekend.
[01:31:13.000 --> 01:31:14.000]   Good, go for it.
[01:31:14.000 --> 01:31:29.000]   And if I can come up with, the reason I hemmed and hawed for a moment is it's interesting that I've, there's this world of kind of hacking the system.
[01:31:29.000 --> 01:31:38.000]   Where sometimes people will give advice and it sounds good on the surface and yet I look at it more carefully and I think, but that doesn't actually do anything.
[01:31:38.000 --> 01:31:43.000]   So for example, I've seen this in like the Instagram space.
[01:31:43.000 --> 01:31:53.000]   Somebody will post a financial advice and they'll say, by the time my kid's 15, my kid's going to have his own LLC and working for his own LLC and blah, blah, blah, blah.
[01:31:53.000 --> 01:31:57.000]   And you look at it and you say, but that doesn't actually do anything for you.
[01:31:57.000 --> 01:32:09.000]   And so I think that this is, to me, this feels, the idea of putting your one-year-old on your credit card to build a credit history kind of feels like the same basic error.
[01:32:09.000 --> 01:32:11.000]   Is that maybe you could do it, maybe.
[01:32:11.000 --> 01:32:13.000]   I don't know, I've never tried.
[01:32:13.000 --> 01:32:15.000]   If the credit card will issue it, probably.
[01:32:15.000 --> 01:32:17.000]   Maybe you could do it.
[01:32:17.000 --> 01:32:22.000]   But why would you and does it actually give you anything or does it actually just make kind of a hassle?
[01:32:22.000 --> 01:32:28.000]   So I'll tell you what I have done though is I own the domain names for all of my children, their first name and last name.
[01:32:28.000 --> 01:32:36.000]   So if you're looking for something that I think you should do for your one-year-old, that's the thing that I think you should do is purchase their domain name, the .com version of their domain name.
[01:32:36.000 --> 01:32:41.000]   So at least you can own that and you can pass that along to them at some point.
[01:32:41.000 --> 01:32:42.000]   That's a good one.
[01:32:42.000 --> 01:32:46.000]   Yeah, I know lots of people have done the email address thing too.
[01:32:46.000 --> 01:32:52.000]   They've locked down a proton or gmail account for them when they're prenatal.
[01:32:52.000 --> 01:32:58.000]   Well, the other thought I had is what if my wife and my credit falls apart and it screws up his credit score?
[01:32:58.000 --> 01:33:01.000]   I mean I was sort of thinking our credit's great now.
[01:33:01.000 --> 01:33:06.000]   Oh, we can hack the system doing that but what if it goes the other way and you sort of screw them up?
[01:33:06.000 --> 01:33:09.000]   That was the other possibility.
[01:33:09.000 --> 01:33:10.000]   It's a fair argument.
[01:33:10.000 --> 01:33:11.000]   It's a fair argument.
[01:33:11.000 --> 01:33:14.000]   I have a hard time figuring out.
[01:33:14.000 --> 01:33:34.000]   FICO doesn't publish the formula and I have a hard time figuring out exactly how being a cosigner on somebody's or being an authorized user on someone's credit, exactly how that affects someone's credit score.
[01:33:34.000 --> 01:33:44.000]   So it certainly is a percentage of it and it can have an effect but as far as the size of the effect, it's hard for me to know.
[01:33:44.000 --> 01:33:47.000]   So I just look at it and say, "It's kind of a hassle."
[01:33:47.000 --> 01:34:10.000]   If you want your child to have a credit card for convenience of expending or for safety or emergencies, etc., then do it when your child is able to actually physically understand what the credit card is and that will give plenty of time on the credit file for it to work.
[01:34:10.000 --> 01:34:11.000]   Sounds good.
[01:34:11.000 --> 01:34:12.000]   Have a good weekend.
[01:34:12.000 --> 01:34:13.000]   Thank you for the call, Peter.
[01:34:13.000 --> 01:34:15.000]   Great and interesting question.
[01:34:15.000 --> 01:34:25.000]   I would encourage all of us and I myself am included in that but I encourage you that always think about advice that you get and see if it actually makes sense.
[01:34:25.000 --> 01:34:33.000]   Like I said, sometimes I see things that seem somebody will give a piece of advice and you say, "Oh, that sounds so cool.
[01:34:33.000 --> 01:34:34.000]   I want to do that."
[01:34:34.000 --> 01:34:44.000]   But it's just that it sounds cool and you get to it and you say, "It may sound cool but it sounds cool to an ignorant person rather than to somebody who actually understands."
[01:34:44.000 --> 01:34:55.000]   So if you don't understand why you should do something, if you don't understand why you should buy a certain financial product or you don't understand why you should take a certain action, then don't just think that automatically you're ignorant.
[01:34:55.000 --> 01:34:59.000]   Maybe it's better for you not to do it at all and there are good reasons not to do it.
[01:34:59.000 --> 01:35:00.000]   That's it for today's show.
[01:35:00.000 --> 01:35:01.000]   Thank you so much for listening.
[01:35:01.000 --> 01:35:03.000]   I hope that you have enjoyed the show.
[01:35:03.000 --> 01:35:06.000]   If you'd like to join me next week, go to patreon.com/radicalpersonalfinance.
[01:35:06.000 --> 01:35:08.000]   Patreon.com/radicalpersonalfinance.
[01:35:08.000 --> 01:35:10.000]   I was doing so well.
[01:35:10.000 --> 01:35:15.000]   Sign up to support the show there and I would love to have you on next week's Q&A.
[01:35:16.000 --> 01:35:20.000]   Adorama! The creator's trusted source for photo, video and audio gear.
[01:35:20.000 --> 01:35:25.000]   Is bringing you the best prices, fast shipping, easy returns and special financing this holiday season.
[01:35:25.000 --> 01:35:36.000]   Visit Adorama.com for handpicked gift ideas, can't miss exclusives, daily deals, rewards and knowledgeable experts ready to help you curate gifts for creators and everyone on your list.
[01:35:36.000 --> 01:35:38.000]   Adorama!
[01:35:38.000 --> 01:35:40.000]   The photographer's source for gear.
[01:35:40.000 --> 01:35:42.000]   Shop Adorama.com today.
[01:35:42.000 --> 01:35:49.000]   If you are looking for an exciting role in customer service, food service or retail, connect with a job at the airport.
[01:35:49.000 --> 01:35:59.000]   Get started in a role that offers competitive wages, consistent schedules and fast track to management while you work in a vibrant, exciting environment where security is a priority.
[01:35:59.000 --> 01:36:14.000]   The airport has it all. You can have it all too. Visit cmhserviceindustry.com to learn more.

