
[00:00:00.000 --> 00:00:00.960]   Hey, everyone.
[01:01:42.660 --> 01:01:47.900]   They fund a huge amount of the PyTorch development.
[01:01:47.900 --> 01:01:52.060]   They've open sourced Llama and those family of models.
[01:01:52.060 --> 01:01:58.060]   And several other fairly transformative projects.
[01:01:58.060 --> 01:02:03.140]   FICE is one, Segment Anything, Detectron,
[01:02:03.140 --> 01:02:06.900]   Detectron 2, Densepose, I mean it's--
[01:02:06.900 --> 01:02:08.660]   - Seamless. - Yeah, Seamless.
[01:02:08.660 --> 01:02:10.500]   It's just like the list is so long
[01:02:10.500 --> 01:02:12.660]   that we're not gonna cover.
[01:02:12.660 --> 01:02:15.860]   So I think Meta comes into that category
[01:02:15.860 --> 01:02:19.220]   where we spend a lot of capex and opex
[01:02:19.220 --> 01:02:24.220]   and we have a high talent density of great AI people.
[01:02:24.220 --> 01:02:27.700]   And we open our stuff.
[01:02:27.700 --> 01:02:31.420]   And the thesis for that, I remember when Fair was started,
[01:02:31.420 --> 01:02:33.300]   the common thing was like wait,
[01:02:33.300 --> 01:02:38.300]   why would Meta wanna start a open AI lab?
[01:02:38.300 --> 01:02:44.380]   What exactly is the benefit from a commercial perspective?
[01:02:44.380 --> 01:02:46.780]   And then the thesis was very simple.
[01:02:46.780 --> 01:02:50.300]   It was like AI is currently rate limiting
[01:02:50.300 --> 01:02:53.280]   Meta's ability to do things.
[01:02:53.280 --> 01:02:58.280]   Our ability to build various product integrations,
[01:02:58.980 --> 01:03:01.660]   moderation, various other factors.
[01:03:01.660 --> 01:03:04.020]   AI was the limiting factor.
[01:03:04.020 --> 01:03:06.980]   And we just wanted AI to advance more.
[01:03:06.980 --> 01:03:11.380]   And we didn't care if the IP of the AI
[01:03:11.380 --> 01:03:15.460]   was uniquely in our possession or not for us.
[01:03:15.460 --> 01:03:17.900]   However the field advances, that accelerates
[01:03:17.900 --> 01:03:20.620]   Meta's ability to build a better product.
[01:03:20.620 --> 01:03:24.180]   So we just built an open AI lab and we said,
[01:03:24.180 --> 01:03:27.260]   if this helps accelerate the progress of AI,
[01:03:27.260 --> 01:03:29.340]   that's strictly great for us.
[01:03:29.340 --> 01:03:31.380]   But very easy rational, right?
[01:03:31.380 --> 01:03:35.220]   Still the same to a large extent with the Llama stuff
[01:03:35.220 --> 01:03:40.220]   and it's a bit more, I think it's the same values,
[01:03:40.220 --> 01:03:46.160]   but the argument, it's a bit more nuanced.
[01:03:46.160 --> 01:03:50.420]   And then there's the second kind of open source,
[01:03:50.420 --> 01:03:54.140]   which is oh, we built this project nights and weekends
[01:03:54.140 --> 01:03:56.580]   and we're very smart people and we open sourced it
[01:03:56.580 --> 01:03:58.140]   and then we built a community around it.
[01:03:58.140 --> 01:03:59.660]   This is like the Linux kernel
[01:03:59.660 --> 01:04:03.420]   and various software projects like that.
[01:04:03.420 --> 01:04:08.420]   So I think about open source,
[01:04:08.420 --> 01:04:13.940]   like both of these things being beneficial
[01:04:13.940 --> 01:04:15.980]   and both of these things being different.
[01:04:15.980 --> 01:04:22.080]   They're different and beneficial in their own ways.
[01:04:22.080 --> 01:04:24.380]   The second one is really useful
[01:04:24.380 --> 01:04:28.580]   when there's an active arbitrage to be done.
[01:04:28.580 --> 01:04:33.780]   If someone's not really looking at a particular space,
[01:04:33.780 --> 01:04:35.980]   because it's not commercially viable or whatever,
[01:04:35.980 --> 01:04:39.680]   like a band of volunteers can just coordinate online
[01:04:39.680 --> 01:04:43.820]   and do something and then make that happen.
[01:04:43.820 --> 01:04:44.820]   And that's great.
[01:04:44.820 --> 01:04:50.520]   I wanna cover a little bit about open source LLMs maybe.
[01:04:51.820 --> 01:04:54.620]   So open source LLMs have been very interesting
[01:04:54.620 --> 01:04:58.580]   because I think we were trending towards an increase
[01:04:58.580 --> 01:05:02.980]   in open source in AI from 2010
[01:05:02.980 --> 01:05:08.200]   all the way to like 2017 or something.
[01:05:08.200 --> 01:05:11.520]   Like where more and more pressure within the community
[01:05:11.520 --> 01:05:13.080]   was to open source their stuff
[01:05:13.080 --> 01:05:16.380]   so that their methods and stuff get adopted.
[01:05:17.580 --> 01:05:22.580]   And then the LLM revolution kind of took the opposite effect.
[01:05:22.580 --> 01:05:28.020]   Open AI stopped open sourcing their stuff
[01:05:28.020 --> 01:05:33.020]   and DeepMind kind of like all the other cloud
[01:05:33.020 --> 01:05:35.160]   and all these other providers,
[01:05:35.160 --> 01:05:38.300]   they didn't open source their stuff.
[01:05:38.300 --> 01:05:43.300]   And it was not good in the sense that first,
[01:05:46.260 --> 01:05:48.120]   like science done in isolation
[01:05:48.120 --> 01:05:51.400]   probably will just form its own bubble
[01:05:51.400 --> 01:05:53.020]   where like people believe their own bullshit
[01:05:53.020 --> 01:05:54.260]   or whatever, right?
[01:05:54.260 --> 01:05:56.220]   So there's that problem.
[01:05:56.220 --> 01:05:59.180]   And then there was the other problem
[01:05:59.180 --> 01:06:01.840]   which was the accessibility part.
[01:06:01.840 --> 01:06:05.740]   Like, okay, I again always go back to like,
[01:06:05.740 --> 01:06:07.800]   I'm a student in India with no money.
[01:06:07.800 --> 01:06:14.220]   What is my accessibility to any of these closer models?
[01:06:15.060 --> 01:06:18.100]   At some scale I have to pay money.
[01:06:18.100 --> 01:06:22.620]   That makes it a non-starter and stuff.
[01:06:22.620 --> 01:06:24.640]   And there is also the control thing.
[01:06:24.640 --> 01:06:27.280]   I strongly believe the best,
[01:06:27.280 --> 01:06:31.540]   if you want human-aligned stuff,
[01:06:31.540 --> 01:06:35.700]   you want all humans to give feedback
[01:06:35.700 --> 01:06:37.720]   and you want all humans to have access
[01:06:37.720 --> 01:06:40.380]   to their technology in the first place.
[01:06:40.380 --> 01:06:44.140]   And I actually have seen, living in New York,
[01:06:44.140 --> 01:06:45.580]   whenever I come to Silicon Valley
[01:06:45.580 --> 01:06:47.600]   I see a different cultural bubble.
[01:06:47.600 --> 01:06:50.060]   Like all the friends I hang out with
[01:06:50.060 --> 01:06:52.700]   talk about some random thing,
[01:06:52.700 --> 01:06:55.940]   like Dyson spheres or whatever, that's a thing.
[01:06:55.940 --> 01:06:58.220]   And most of the world doesn't know
[01:06:58.220 --> 01:06:59.860]   or care about any of this stuff.
[01:06:59.860 --> 01:07:02.380]   Like it's definitely like a bubble
[01:07:02.380 --> 01:07:04.240]   and bubbles can form very easily.
[01:07:04.240 --> 01:07:05.980]   And when you make a lot of decisions
[01:07:05.980 --> 01:07:07.960]   because you're in a bubble,
[01:07:07.960 --> 01:07:11.780]   they're probably not globally optimal decisions.
[01:07:11.780 --> 01:07:15.140]   So I think open source, the distribution of open source,
[01:07:15.140 --> 01:07:20.140]   powers a certain kind of non-falsifiability
[01:07:20.140 --> 01:07:22.120]   that I think is very important.
[01:07:22.120 --> 01:07:27.740]   So I think on the open source models,
[01:07:27.740 --> 01:07:31.560]   it's going great in the fact that Laura, I think,
[01:07:31.560 --> 01:07:36.420]   came out of the necessity of open source models
[01:07:36.420 --> 01:07:39.720]   needing to be fine-tunable in some way.
[01:07:41.060 --> 01:07:44.580]   - Yeah, and I think DPO also came
[01:07:44.580 --> 01:07:49.480]   out of the academic open source side of things.
[01:07:49.480 --> 01:07:54.480]   So do any of the closed source labs,
[01:07:54.480 --> 01:08:00.540]   did any of them already have Laura or DPO internally?
[01:08:00.540 --> 01:08:05.540]   Maybe, but that does not advance humanity in any way.
[01:08:05.540 --> 01:08:09.780]   It advances some company's probability
[01:08:09.780 --> 01:08:11.940]   of doing the winner takes all
[01:08:11.940 --> 01:08:14.680]   that I talked about earlier in the podcast.
[01:08:14.680 --> 01:08:19.180]   So I don't know, it just feels fundamentally good.
[01:08:19.180 --> 01:08:22.860]   Like when people try to, people are like,
[01:08:22.860 --> 01:08:27.300]   well, what are the ways in which it is not okay?
[01:08:27.300 --> 01:08:29.180]   And this might be a little controversial,
[01:08:29.180 --> 01:08:33.260]   but I find a lot of arguments based on
[01:08:33.260 --> 01:08:35.460]   whether closed source models are safer
[01:08:35.460 --> 01:08:37.860]   or open source models are safer,
[01:08:37.860 --> 01:08:42.860]   very much related to what kind of cultural culture
[01:08:42.860 --> 01:08:50.140]   they grew up in, what kind of society they grew up in.
[01:08:50.140 --> 01:08:52.960]   If they grew up in a society that they trusted,
[01:08:52.960 --> 01:08:57.900]   then I think they take the closed source argument.
[01:08:57.900 --> 01:09:00.420]   And if they grew up in a society that they couldn't trust,
[01:09:00.420 --> 01:09:03.260]   where the norm was that you didn't trust your government,
[01:09:03.260 --> 01:09:05.500]   obviously, like it's corrupt or whatever,
[01:09:05.500 --> 01:09:08.620]   then I think the open source argument is what they take.
[01:09:08.620 --> 01:09:10.360]   I think there's a deep connection
[01:09:10.360 --> 01:09:15.360]   to people's innate biases from their childhood
[01:09:15.360 --> 01:09:21.900]   and their trust in society and governmental aspects
[01:09:21.900 --> 01:09:26.260]   that push them towards one opinion or the other.
[01:09:26.260 --> 01:09:29.900]   And I'm definitely in the camp of open source
[01:09:29.900 --> 01:09:31.940]   is definitely going to actually have
[01:09:31.940 --> 01:09:33.860]   better outcomes for society.
[01:09:33.860 --> 01:09:37.340]   Closed source to me just means that centralization of power,
[01:09:37.340 --> 01:09:39.220]   which is really hard to trust.
[01:09:39.220 --> 01:09:46.180]   So I think it's going well in so many ways.
[01:09:46.180 --> 01:09:52.540]   We're actively disaggregating the centralization of power
[01:09:52.540 --> 01:09:55.180]   to just two or three providers.
[01:09:55.180 --> 01:09:58.420]   We are, I think, benefiting from so many people
[01:09:58.420 --> 01:10:00.660]   using these models in so many ways
[01:10:00.660 --> 01:10:05.660]   that aren't allowed by say Silicon Valley left wing tropes.
[01:10:05.660 --> 01:10:13.180]   Some of these things are good or bad,
[01:10:13.180 --> 01:10:16.700]   but they're not culturally accepted universally in the world.
[01:10:16.700 --> 01:10:20.420]   So those are things worth thinking about.
[01:10:20.420 --> 01:10:25.420]   And I think open source is not winning in certain ways.
[01:10:25.420 --> 01:10:29.980]   These are all the things in which, as I mentioned,
[01:10:29.980 --> 01:10:33.060]   it's actually being very good and beneficial and winning.
[01:10:33.060 --> 01:10:36.340]   I think one of the ways in which it's not winning,
[01:10:36.340 --> 01:10:39.220]   at some point I should write a long form post about this,
[01:10:39.220 --> 01:10:43.260]   is I think it has a classic coordination problem.
[01:10:43.260 --> 01:10:44.420]   I mean, open source in general
[01:10:44.420 --> 01:10:46.620]   always has a coordination problem.
[01:10:46.620 --> 01:10:48.940]   If there's a vertically integrated provider
[01:10:48.940 --> 01:10:50.480]   with more resources,
[01:10:50.480 --> 01:10:54.980]   they will just be better coordinated than open source.
[01:10:54.980 --> 01:10:57.780]   And so now open source has to figure out
[01:10:57.780 --> 01:10:59.560]   how to have coordinated benefits.
[01:10:59.560 --> 01:11:01.780]   And the reason you want coordinated benefits
[01:11:01.780 --> 01:11:06.780]   is because these models are getting better
[01:11:06.780 --> 01:11:09.580]   based on human feedback.
[01:11:09.580 --> 01:11:12.100]   And if you see with open source models,
[01:11:12.100 --> 01:11:16.860]   like if you go to Reddit, local llama, subreddit,
[01:11:16.860 --> 01:11:19.020]   there's so many variations of models
[01:11:19.020 --> 01:11:23.340]   that are being produced from say, NOS research.
[01:11:23.340 --> 01:11:26.820]   I mean, there's so many variations
[01:11:26.820 --> 01:11:28.500]   built by so many people.
[01:11:29.420 --> 01:11:34.420]   And one common theme is they're all using these fine tuning
[01:11:34.420 --> 01:11:39.660]   or human preferences data sets that are very limited
[01:11:39.660 --> 01:11:42.500]   and someone published them somewhere
[01:11:42.500 --> 01:11:46.940]   and they're not sufficiently diverse.
[01:11:46.940 --> 01:11:49.080]   And you look at the other side,
[01:11:49.080 --> 01:11:54.080]   like say front-ends like Uber or Hugging Chat or Ollama,
[01:11:54.080 --> 01:11:58.900]   they don't really have feedback buttons.
[01:11:58.900 --> 01:12:01.920]   All the people using all of these front-ends,
[01:12:01.920 --> 01:12:04.380]   they probably want to give feedback
[01:12:04.380 --> 01:12:07.600]   but there's no way for them to give feedback.
[01:12:07.600 --> 01:12:10.180]   So these models are being built,
[01:12:10.180 --> 01:12:13.660]   they're being arbitrarily measured
[01:12:13.660 --> 01:12:14.940]   and then they are being deployed
[01:12:14.940 --> 01:12:16.780]   into all these open source front-ends
[01:12:16.780 --> 01:12:19.900]   or like apps that are closed source,
[01:12:19.900 --> 01:12:21.720]   they're serving open source models.
[01:12:21.720 --> 01:12:24.580]   And these front-ends don't have,
[01:12:24.580 --> 01:12:27.620]   they are not exposing the ability to give feedback.
[01:12:27.620 --> 01:12:31.340]   So we're just losing all of this feedback.
[01:12:31.340 --> 01:12:34.940]   Maybe open source models are being as used as GPT is
[01:12:34.940 --> 01:12:39.700]   at this point in all kinds of, in a very fragmented way.
[01:12:39.700 --> 01:12:41.980]   Like in aggregate, all the open source models together
[01:12:41.980 --> 01:12:44.500]   are probably being used as much as GPT is,
[01:12:44.500 --> 01:12:47.180]   maybe close to that.
[01:12:47.180 --> 01:12:50.240]   But the amount of feedback that is driving back
[01:12:50.240 --> 01:12:53.140]   into the open source ecosystem is like negligible,
[01:12:53.140 --> 01:12:55.700]   maybe less than 1% of the usage.
[01:12:56.940 --> 01:13:00.060]   So I think like some,
[01:13:00.060 --> 01:13:05.000]   like the blueprint here I think is,
[01:13:05.000 --> 01:13:08.140]   you'd want someone to create a sinkhole for the feedback,
[01:13:08.140 --> 01:13:09.260]   some centralized sinkhole,
[01:13:09.260 --> 01:13:12.960]   like maybe Hugging Face or someone just finds like,
[01:13:12.960 --> 01:13:17.960]   okay, like I will make available a call to log a string
[01:13:17.960 --> 01:13:22.620]   along with like a bit of information of positive or negative
[01:13:22.620 --> 01:13:24.300]   or something like that.
[01:13:24.300 --> 01:13:26.540]   And then you would want to send pull requests
[01:13:26.540 --> 01:13:30.860]   to all the open source front ends, like Uber and all,
[01:13:30.860 --> 01:13:34.660]   being like, hey, we're just integrating like a feedback UI.
[01:13:34.660 --> 01:13:37.260]   And then work with like the closed source people
[01:13:37.260 --> 01:13:40.200]   is also being like, look, it doesn't cost you anything,
[01:13:40.200 --> 01:13:42.140]   just like have a button.
[01:13:42.140 --> 01:13:45.700]   And then the sinkhole will have a bunch
[01:13:45.700 --> 01:13:47.480]   of this data coming in.
[01:13:47.480 --> 01:13:50.580]   And then I think a bunch of open source researchers
[01:13:50.580 --> 01:13:52.900]   should figure out how to filter the feedback
[01:13:52.900 --> 01:13:54.640]   into only the like high quality one.
[01:13:54.640 --> 01:13:56.760]   I'm sure like it will be exploited by spam bots
[01:13:56.760 --> 01:13:58.000]   or whatever, right?
[01:13:58.000 --> 01:13:59.280]   This is like the perfect way
[01:13:59.280 --> 01:14:03.200]   to inject your advertising product into like the next--
[01:14:03.200 --> 01:14:05.040]   - Buy Coca Cola now.
[01:14:05.040 --> 01:14:08.760]   - So there needs to be some level of that.
[01:14:08.760 --> 01:14:13.080]   In the same way, I'm sure like all the close providers
[01:14:13.080 --> 01:14:15.880]   are doing today, like OpenAI, Claude,
[01:14:15.880 --> 01:14:17.920]   like the feedback that comes in,
[01:14:17.920 --> 01:14:21.600]   I'm sure they are figuring out if that's legit or not.
[01:14:21.600 --> 01:14:24.240]   That kind of data filtering needs to be done.
[01:14:24.240 --> 01:14:28.600]   And that loop has to be set up.
[01:14:28.600 --> 01:14:31.160]   And this requires that central sinkhole
[01:14:31.160 --> 01:14:35.760]   and that like data cleaning effort both to be like there.
[01:14:35.760 --> 01:14:37.200]   They're not there right now.
[01:14:37.200 --> 01:14:38.360]   They're not there right now.
[01:14:38.360 --> 01:14:42.920]   I think for capital reasons,
[01:14:42.920 --> 01:14:44.680]   but also for coordination reasons.
[01:14:44.680 --> 01:14:46.360]   Okay, if that central sinkhole is there,
[01:14:46.360 --> 01:14:49.840]   who's gonna go coordinate all of this integration
[01:14:49.840 --> 01:14:52.840]   across all of these like open source front ends.
[01:14:52.840 --> 01:14:57.200]   But I think if we do that, if that actually happens,
[01:14:57.200 --> 01:15:00.800]   I think that probably has a real chance
[01:15:00.800 --> 01:15:03.080]   of the open source models having a runaway effect
[01:15:03.080 --> 01:15:06.640]   against OpenAI with their current
[01:15:06.640 --> 01:15:10.000]   like daily active users rumored.
[01:15:10.000 --> 01:15:13.360]   Probably doesn't have a chance against Google
[01:15:13.360 --> 01:15:18.360]   because Google has Android and Chrome and Gmail
[01:15:18.360 --> 01:15:22.000]   and Google Docs and everything.
[01:15:22.000 --> 01:15:25.280]   So people just use that a lot.
[01:15:25.280 --> 01:15:29.160]   But like I think like there's a clear chance
[01:15:29.160 --> 01:15:34.160]   we can take at truly winning open source.
[01:15:34.160 --> 01:15:37.000]   - Do you think this feedback is helpful
[01:15:37.000 --> 01:15:38.960]   to make open source models better
[01:15:38.960 --> 01:15:41.720]   or to get to like open source AGI?
[01:15:41.720 --> 01:15:44.920]   Because in a way like OpenAI's goal is to get to AGI, right?
[01:15:44.920 --> 01:15:47.160]   So versus I think in open source,
[01:15:47.160 --> 01:15:50.960]   we're more focused on personal better usage or like--
[01:15:50.960 --> 01:15:52.680]   - Yeah, I think that's a good question.
[01:15:52.680 --> 01:15:57.680]   But I think like, largely I actually don't think people
[01:15:57.680 --> 01:16:00.720]   have a good understanding of AGI
[01:16:00.720 --> 01:16:02.280]   and I don't mean definition level.
[01:16:02.280 --> 01:16:05.560]   I mean, people are like, okay, we're gonna,
[01:16:05.560 --> 01:16:10.000]   AGI means it's powering 40% of world economic output
[01:16:10.000 --> 01:16:12.700]   or something like that, right?
[01:16:12.700 --> 01:16:14.680]   But what does that mean?
[01:16:14.680 --> 01:16:18.360]   So do you think electricity is powering 40%
[01:16:18.360 --> 01:16:21.520]   of world economic output or is it not?
[01:16:21.520 --> 01:16:26.400]   Like, generally the notion of like powering X percent
[01:16:26.400 --> 01:16:31.160]   of economic output is not defined well at all
[01:16:31.160 --> 01:16:36.160]   for me to understand like how to know when we got to AGI
[01:16:36.160 --> 01:16:40.640]   or how to measure whether we're getting AGI.
[01:16:40.640 --> 01:16:43.420]   Like, you know, you can look at it in terms of intelligence
[01:16:43.420 --> 01:16:46.000]   or task automation or whatever.
[01:16:46.000 --> 01:16:48.200]   I think that's what we are doing right now.
[01:16:48.200 --> 01:16:50.520]   We're basically integrating like the current set
[01:16:50.520 --> 01:16:55.160]   of AI technologies into so many real world use cases
[01:16:55.160 --> 01:17:01.360]   where we find value that if some new version of AI comes in,
[01:17:01.360 --> 01:17:05.300]   we can find, like we can be like, ah, this helps me more.
[01:17:05.300 --> 01:17:10.180]   In that sense, I think like the whole process
[01:17:10.180 --> 01:17:13.700]   of like how we think we got to AGI will be continuous
[01:17:13.700 --> 01:17:18.700]   and not like not discontinuous like how I think
[01:17:18.700 --> 01:17:21.280]   the question is posed.
[01:17:21.280 --> 01:17:26.280]   So I think the open source thing will be very much in line
[01:17:26.280 --> 01:17:31.460]   with getting to AGI because open source has that
[01:17:31.460 --> 01:17:36.860]   like natural selection effect.
[01:17:36.860 --> 01:17:39.900]   Like if a better open source model comes,
[01:17:39.900 --> 01:17:43.540]   really no one says, huh, I don't wanna use it
[01:17:43.540 --> 01:17:46.120]   because there are ecosystem effect.
[01:17:46.120 --> 01:17:49.080]   I'm logged into my ecosystem or like,
[01:17:49.080 --> 01:17:52.080]   I don't know if I like the models, you know, whatever.
[01:17:52.080 --> 01:17:55.440]   It's just a very pure direct thing.
[01:17:55.440 --> 01:17:58.560]   So if there's a better model that comes out,
[01:17:58.560 --> 01:18:00.800]   then it will be used.
[01:18:00.800 --> 01:18:05.160]   So I definitely think it has a good chance of achieving
[01:18:05.160 --> 01:18:07.960]   how I would think about as a continuous
[01:18:09.860 --> 01:18:13.520]   path to what we might define as AGI.
[01:18:13.520 --> 01:18:16.680]   - For the listeners, I will actually mention
[01:18:16.680 --> 01:18:19.480]   a couple other maybe related notes on just
[01:18:19.480 --> 01:18:22.120]   this very interesting concept of feedbacks and coal
[01:18:22.120 --> 01:18:25.380]   for open source to really catch up in terms of
[01:18:25.380 --> 01:18:28.060]   the overall Google versus OpenAI debate.
[01:18:28.060 --> 01:18:32.480]   Open Assistant was led by Yannick Kilcher
[01:18:32.480 --> 01:18:33.860]   who recently ended his effort.
[01:18:33.860 --> 01:18:35.720]   I think the criticism there was like the kind of people
[01:18:35.720 --> 01:18:38.860]   that go to a specific website to give feedback
[01:18:38.860 --> 01:18:40.760]   is not representative of real world usage
[01:18:40.760 --> 01:18:43.640]   and that's why the models trained on Open Assistant
[01:18:43.640 --> 01:18:45.680]   didn't really seem like they'd have caught on
[01:18:45.680 --> 01:18:47.400]   in the open source world.
[01:18:47.400 --> 01:18:48.760]   The two leading candidates in my mind
[01:18:48.760 --> 01:18:53.080]   are LMSIS out of UC Berkeley who have the LMSIS arena
[01:18:53.080 --> 01:18:56.040]   which is being touted as one of the only ways,
[01:18:56.040 --> 01:18:57.680]   only reliable benchmarks anymore.
[01:18:57.680 --> 01:18:59.720]   I kinda call them non-parametric benchmarks
[01:18:59.720 --> 01:19:03.780]   'cause there's nothing to cheat on except for ELO.
[01:19:03.780 --> 01:19:06.280]   And then the other one is OpenRouter
[01:19:06.280 --> 01:19:07.560]   which is Alex Atala's thing.
[01:19:07.560 --> 01:19:10.020]   I don't know if you've talked to any of these people.
[01:19:10.020 --> 01:19:12.880]   - I obviously know all of the efforts
[01:19:12.880 --> 01:19:14.340]   that you talked about.
[01:19:14.340 --> 01:19:17.700]   I haven't talked to them directly about this yet
[01:19:17.700 --> 01:19:20.060]   but the way I think about it is
[01:19:20.060 --> 01:19:23.300]   the way these models are going to be used
[01:19:23.300 --> 01:19:26.880]   is always going to be way more distributed than centralized.
[01:19:26.880 --> 01:19:31.580]   Like which is the power of the open source movement.
[01:19:31.580 --> 01:19:35.460]   Like the UI within which these models are going to be used
[01:19:35.460 --> 01:19:37.800]   is going to be decentralized.
[01:19:37.800 --> 01:19:39.860]   Like these models are going to be integrated
[01:19:39.860 --> 01:19:43.320]   into like hundreds and thousands of projects
[01:19:43.320 --> 01:19:45.400]   and products and all of that, right?
[01:19:45.400 --> 01:19:50.200]   And I think that is important to recognize.
[01:19:50.200 --> 01:19:54.320]   Like the LMSIS leaderboard is the best thing we have
[01:19:54.320 --> 01:19:57.900]   right now to understand whether a model is better or not
[01:19:57.900 --> 01:19:59.640]   versus another model.
[01:19:59.640 --> 01:20:04.080]   But it's also biased and only having a sliver of view
[01:20:04.080 --> 01:20:05.880]   into how people actually use these models.
[01:20:05.880 --> 01:20:07.880]   Like the people who actually end up coming
[01:20:07.880 --> 01:20:10.960]   to the LMSIS leaderboard and then using a model
[01:20:10.960 --> 01:20:13.000]   only use it for certain things.
[01:20:13.000 --> 01:20:18.000]   Like GitHub co-pilot style usage is not captured
[01:20:18.000 --> 01:20:22.560]   in say like LMSIS thing and so many other styles
[01:20:22.560 --> 01:20:26.980]   like the character AI style things is not captured in LMSIS.
[01:20:26.980 --> 01:20:28.440]   - Which OpenRouter could do.
[01:20:28.440 --> 01:20:29.640]   They don't do it right now.
[01:20:29.640 --> 01:20:32.880]   - Yeah, so like I think like yeah, my point is like
[01:20:33.920 --> 01:20:35.880]   the way these models are going to be used
[01:20:35.880 --> 01:20:40.280]   is going to be always a large surface area.
[01:20:40.280 --> 01:20:41.560]   And I think we need to figure out
[01:20:41.560 --> 01:20:45.420]   how to provide infrastructure to integrate
[01:20:45.420 --> 01:20:49.460]   with all these like ways in which it's being used.
[01:20:49.460 --> 01:20:54.180]   Even if you get like the top hundred front ends
[01:20:54.180 --> 01:20:58.560]   that the model like open source models are used through,
[01:20:58.560 --> 01:21:01.860]   subscribe to like the sinkhole.
[01:21:01.860 --> 01:21:04.220]   I think that's already like a substantial thing.
[01:21:04.220 --> 01:21:09.140]   I think like thinking one or two things
[01:21:09.140 --> 01:21:11.700]   will by themselves get a lot of data
[01:21:11.700 --> 01:21:14.180]   I think is not going to happen.
[01:21:14.180 --> 01:21:15.180]   - Yep, fair enough.
[01:21:15.180 --> 01:21:18.620]   Before we let you go,
[01:21:18.620 --> 01:21:21.740]   can we do just a quick beyond text segment?
[01:21:21.740 --> 01:21:23.780]   So you're an investor in Runway,
[01:21:23.780 --> 01:21:25.520]   which is a leader generation.
[01:21:25.520 --> 01:21:29.660]   You're an investor in 1X, which is a humanoid assistant.
[01:21:29.660 --> 01:21:32.040]   Osmo, which is focused on using AI
[01:21:32.040 --> 01:21:34.580]   for smell recognition and synthesis.
[01:21:34.580 --> 01:21:37.540]   You advise a bunch of robotics projects at NYU.
[01:21:37.540 --> 01:21:40.240]   - And he builds his own home robot.
[01:21:40.240 --> 01:21:42.040]   - Yeah, exactly.
[01:21:42.040 --> 01:21:43.800]   On a more, yeah, maybe you have another thing.
[01:21:43.800 --> 01:21:46.120]   What are like the things that you're most excited about
[01:21:46.120 --> 01:21:47.800]   beyond like text generation
[01:21:47.800 --> 01:21:50.040]   and kind of the more mundane usage?
[01:21:50.040 --> 01:21:51.800]   - Yeah, I mean in general,
[01:21:51.800 --> 01:21:54.420]   I have more things I'm generally excited about
[01:21:54.420 --> 01:21:56.920]   than I can possibly do.
[01:21:56.920 --> 01:22:01.920]   Investing is one way to try to clear those urges.
[01:22:01.920 --> 01:22:09.800]   I'm generally excited about robotics being a possibility,
[01:22:09.800 --> 01:22:16.080]   home robotics being like five to seven years away
[01:22:16.080 --> 01:22:17.560]   into commercialization.
[01:22:17.560 --> 01:22:21.700]   I think like it's not like next year or two years from now,
[01:22:21.700 --> 01:22:24.040]   but like five to seven years from now,
[01:22:24.040 --> 01:22:27.960]   I think like a lot more robotics companies might pop out.
[01:22:27.960 --> 01:22:31.680]   There's not a good consensus
[01:22:31.680 --> 01:22:33.680]   on whether hardware is a bottleneck
[01:22:33.680 --> 01:22:36.300]   or AI is a bottleneck in robotics right now.
[01:22:36.300 --> 01:22:40.440]   My view is actually hardware is still the bottleneck
[01:22:40.440 --> 01:22:43.240]   and AI is also a little bit of bottleneck,
[01:22:43.240 --> 01:22:46.520]   but like I don't think there's any like obvious
[01:22:46.520 --> 01:22:50.240]   breakthroughs we need.
[01:22:50.240 --> 01:22:51.720]   I think it just work.
[01:22:51.720 --> 01:22:53.600]   So I'm generally excited about robotics.
[01:22:53.600 --> 01:22:55.980]   I spend a lot of time, a lot of personal time,
[01:22:55.980 --> 01:22:58.960]   I spend like every Wednesday afternoon at NYU
[01:22:58.960 --> 01:23:01.440]   working with Laurel Pinto and team
[01:23:01.440 --> 01:23:05.380]   and just getting towards my like home robot
[01:23:05.380 --> 01:23:07.920]   that just does my dishes and stuff.
[01:23:07.920 --> 01:23:08.760]   - What's the status of it?
[01:23:08.760 --> 01:23:10.300]   Like what does it do for you now?
[01:23:10.300 --> 01:23:15.300]   - As of today, we just deployed a couple months ago,
[01:23:15.300 --> 01:23:19.520]   we deployed our home robotic stuff
[01:23:19.520 --> 01:23:24.160]   into like several tens of New York City homes
[01:23:24.160 --> 01:23:26.960]   and like try to make it do a bunch of tasks.
[01:23:26.960 --> 01:23:31.220]   And we're basically starting to build out a framework
[01:23:31.220 --> 01:23:34.120]   that gets to a certain level of robustness
[01:23:34.120 --> 01:23:39.260]   on fairly simple tasks, like picking this cup
[01:23:39.260 --> 01:23:40.440]   and putting it somewhere else
[01:23:40.440 --> 01:23:44.560]   or like taking a few pieces of cloth on the ground
[01:23:44.560 --> 01:23:48.820]   and put it somewhere else or open your microwave.
[01:23:48.820 --> 01:23:51.980]   Like various like baseline tasks like that
[01:23:51.980 --> 01:23:55.480]   with low sample complexity.
[01:23:55.480 --> 01:23:59.080]   So like the key thing, I think one of the things
[01:23:59.080 --> 01:24:00.640]   people don't spend their time in robotics
[01:24:00.640 --> 01:24:02.240]   is like the user experience,
[01:24:02.240 --> 01:24:07.000]   which I think in the research I do at NYU,
