
[00:00:00.400 --> 00:00:04.740]   So one of the things I love to do as a computer science professor who also thinks more broadly
[01:13:29.620 --> 01:13:34.020]   when they get sufficiently better. We sort of say that we passed that threshold. It's a big deal,
[01:13:34.020 --> 01:13:39.700]   but it's not a big deal from like a sci-fi movie way. It's a big deal from a like the powered loom was
[01:13:39.700 --> 01:13:47.700]   bad for textile workers type of way. So hopefully that makes sense. All right. Well, that's all the time
[01:13:47.700 --> 01:13:53.300]   we have for today. We'll be back next week with another episode. And until then, as always, stay deep.
[01:13:53.300 --> 01:13:59.700]   If you liked today's episode, you might also like episode 341 titled Drowning, Treading, Swimming,
[01:14:00.740 --> 01:14:09.220]   which takes a closer look at how to avoid the worst impacts of overload and create a work and personal
[01:14:09.220 --> 01:14:13.380]   life that's going to be much more sustainable. I think it complements well what we talked about today.
[01:14:13.380 --> 01:14:18.420]   Check it out. I think you'll like it. One of the major themes I talk about here is how to tame overload
[01:14:18.420 --> 01:14:24.420]   in your life and work, the type that can be supercharged by modern technology to the place where you
[01:14:24.420 --> 01:14:29.300]   really have no space left in your life to cultivate more depth.

