
[00:00:00.000 --> 00:00:01.080]   Hey, everyone.
[00:47:51.080 --> 00:47:52.800]   and they say, like, oh, these things don't work,
[00:47:52.800 --> 00:47:54.120]   I'm not going to pursue them in the future.
[00:47:54.120 --> 00:47:55.480]   Like, one of the big things, like, hey,
[00:47:55.480 --> 00:47:56.960]   the negative result is a result
[00:47:56.960 --> 00:47:58.200]   and this is something worth documenting.
[00:47:58.200 --> 00:47:59.240]   Like, this isn't academia.
[00:47:59.240 --> 00:48:02.440]   Like, if it's negative, you don't just, like, not public.
[00:48:02.440 --> 00:48:03.640]   But then, like, what do you actually write down?
[00:48:03.640 --> 00:48:04.760]   Like, what you should write down is, like,
[00:48:04.760 --> 00:48:06.320]   here are the conditions.
[00:48:06.320 --> 00:48:07.600]   This is the inputs and the outputs
[00:48:07.600 --> 00:48:09.760]   we tried the experiment on.
[00:48:09.760 --> 00:48:11.840]   And then one thing that's really valuable
[00:48:11.840 --> 00:48:14.720]   is basically writing down under what conditions
[00:48:14.720 --> 00:48:18.000]   would I revisit these experiments, right?
[00:48:18.000 --> 00:48:19.400]   It's like, these things don't work
[00:48:19.400 --> 00:48:21.520]   because of what we had at the time.
[00:48:21.520 --> 00:48:23.440]   If someone is reading this two years from now,
[00:48:23.440 --> 00:48:25.640]   under what conditions will we try again?
[00:48:25.640 --> 00:48:28.000]   That's really hard, but again, that's like another,
[00:48:28.000 --> 00:48:30.320]   that's like another skill you kind of learn, right?
[00:48:30.320 --> 00:48:32.360]   It's like, you do go back and you do experiments
[00:48:32.360 --> 00:48:34.600]   and you figure out why it works now.
[00:48:34.600 --> 00:48:37.880]   I think a lot of it here is just, like, scaling worked.
[00:48:37.880 --> 00:48:39.760]   - Yeah.
[00:48:39.760 --> 00:48:42.000]   - Right, like, you could actually, like, rap lyrics,
[00:48:42.000 --> 00:48:44.880]   you know, like, that was because I did not have
[00:48:44.880 --> 00:48:46.640]   high enough quality data.
[00:48:46.640 --> 00:48:48.480]   If we phase shift and say, okay,
[00:48:48.480 --> 00:48:49.680]   you don't even need training data.
[00:48:49.680 --> 00:48:51.920]   So, oh, great, then it might just work.
[00:48:51.920 --> 00:48:52.760]   - Yeah.
[00:48:52.760 --> 00:48:53.600]   - Different domain.
[00:48:53.600 --> 00:48:56.120]   - Do you have any, anything in your list
[00:48:56.120 --> 00:48:57.520]   that is like, it doesn't work now,
[00:48:57.520 --> 00:48:58.840]   but I want to try it again later?
[00:48:58.840 --> 00:49:01.040]   Something that people should, maybe keep in mind,
[00:49:01.040 --> 00:49:03.240]   you know, people always like, AGI when?
[00:49:03.240 --> 00:49:05.120]   You know, when are you going to know the AGI is here?
[00:49:05.120 --> 00:49:05.960]   Maybe it's less than that,
[00:49:05.960 --> 00:49:08.960]   but any stuff that you tried recently that didn't work
[00:49:08.960 --> 00:49:11.080]   that you think will get there?
[00:49:11.080 --> 00:49:14.000]   - I mean, I think, like, the personal assistants
[00:49:14.000 --> 00:49:15.880]   and the writing I've shown to myself
[00:49:15.880 --> 00:49:17.400]   is just not good enough yet.
[00:49:17.400 --> 00:49:22.320]   So, I hired a writer and I hired a personal assistant.
[00:49:22.320 --> 00:49:23.600]   So, now I'm going to basically, like,
[00:49:23.600 --> 00:49:25.800]   work with these people until I figure out, like,
[00:49:25.800 --> 00:49:27.120]   what I can actually, like, automate
[00:49:27.120 --> 00:49:30.000]   and what are, like, the reproducible steps, right?
[00:49:30.000 --> 00:49:31.880]   But, like, I think the experiment for me is, like,
[00:49:31.880 --> 00:49:33.520]   I'm going to go, like, pay a person, like,
[00:49:33.520 --> 00:49:35.920]   $1,000 a month to, like, help me improve my life
[00:49:35.920 --> 00:49:38.360]   and then let me, sort of, get them to help me figure out,
[00:49:38.360 --> 00:49:39.360]   like, what are the components
[00:49:39.360 --> 00:49:41.040]   and how do I actually modularize something
[00:49:41.040 --> 00:49:42.480]   to get it to work?
[00:49:42.480 --> 00:49:46.000]   'Cause it's not just, like, OAuth, Gmail, Calendar,
[00:49:46.000 --> 00:49:46.880]   and, like, Notion.
[00:49:46.880 --> 00:49:48.200]   It's a little bit more complicated than that,
[00:49:48.200 --> 00:49:49.560]   but we just don't know what that is yet.
[00:49:49.560 --> 00:49:51.800]   Or those are two, sort of, systems that,
[00:49:51.800 --> 00:49:54.160]   I wish GPD 4 or Opus was actually good enough
[00:49:54.160 --> 00:49:55.160]   to just write me an essay,
[00:49:55.160 --> 00:49:57.640]   but most of the essays are still pretty bad.
[00:49:57.640 --> 00:49:59.160]   - Yeah, I would say, you know,
[00:49:59.160 --> 00:50:00.760]   on the personal assistant side,
[00:50:00.760 --> 00:50:04.360]   Lindy is probably the one I've seen the most.
[00:50:04.360 --> 00:50:06.680]   He was, Flo was a speaker at the summit.
[00:50:06.680 --> 00:50:07.840]   I don't know if you've checked it out
[00:50:07.840 --> 00:50:11.040]   or any other, sort of, agents, assistant startup.
[00:50:11.040 --> 00:50:11.880]   - Not recently.
[00:50:11.880 --> 00:50:12.720]   I haven't tried Lindy.
[00:50:12.720 --> 00:50:13.560]   It was, they were, like, behind,
[00:50:13.560 --> 00:50:15.720]   they were not GA last time I was considering it.
[00:50:15.720 --> 00:50:16.560]   - Yeah, yeah, they're not GA.
[00:50:16.560 --> 00:50:17.520]   - But a lot of it now, it's, like,
[00:50:17.520 --> 00:50:19.560]   oh, like, really what I want you to do is, like,
[00:50:19.560 --> 00:50:21.080]   take a look at all of my meetings
[00:50:21.080 --> 00:50:23.440]   and, like, write, like, a really good
[00:50:23.440 --> 00:50:26.200]   weekly summary email for my clients.
[00:50:26.200 --> 00:50:27.600]   Remind them that I'm, like, you know,
[00:50:27.600 --> 00:50:30.040]   thinking of them and, like, working for them.
[00:50:30.040 --> 00:50:30.880]   Right?
[00:50:30.880 --> 00:50:32.760]   Or it's, like, I want you to notice that, like,
[00:50:32.760 --> 00:50:35.520]   my Mondays were way, like, way too packed
[00:50:35.520 --> 00:50:36.800]   and, like, block out more time
[00:50:36.800 --> 00:50:38.960]   and also, like, email the people
[00:50:38.960 --> 00:50:40.560]   to do the reschedule
[00:50:40.560 --> 00:50:42.240]   and then try to opt in to move them around.
[00:50:42.240 --> 00:50:43.080]   And then I want you to say,
[00:50:43.080 --> 00:50:45.920]   oh, Jason should have, like, a 15-minute prep break
[00:50:45.920 --> 00:50:48.520]   after a four-back-to-back meeting.
[00:50:48.520 --> 00:50:50.240]   Those are things that, like,
[00:50:50.240 --> 00:50:51.800]   now I know I can prompt them in,
[00:50:51.800 --> 00:50:53.000]   but can it do it well?
[00:50:53.000 --> 00:50:54.040]   Like, before, I didn't even know
[00:50:54.040 --> 00:50:55.320]   that's what I wanted to prompt for.
[00:50:55.320 --> 00:50:57.840]   It was, like, defragging a calendar
[00:50:57.840 --> 00:51:01.160]   and adding breaks so I can, like, eat lunch.
[00:51:01.160 --> 00:51:02.240]   Right?
[00:51:02.240 --> 00:51:04.160]   - Yeah, that's the AGI test.
[00:51:04.160 --> 00:51:05.400]   - Yeah, exactly.
[00:51:05.400 --> 00:51:06.800]   Compassion, right?
[00:51:06.800 --> 00:51:07.920]   - I think one thing that, yeah,
[00:51:07.920 --> 00:51:09.040]   we didn't touch on it before,
[00:51:09.040 --> 00:51:10.920]   but I think was interesting.
[00:51:10.920 --> 00:51:12.200]   You had this tweet a while ago
[00:51:12.200 --> 00:51:14.640]   about prompts should be code.
[00:51:14.640 --> 00:51:17.200]   And then there were a lot of companies
[00:51:17.200 --> 00:51:19.440]   trying to build prompt engineering tooling,
[00:51:19.440 --> 00:51:21.080]   kind of trying to turn the prompt
[00:51:21.080 --> 00:51:23.240]   into a more structured thing.
[00:51:23.240 --> 00:51:24.520]   What's your thought today?
[00:51:24.520 --> 00:51:26.920]   Like, you know, now you want to turn the thinking
[00:51:26.920 --> 00:51:29.480]   into DAGs, like, do prompts should still be code?
[00:51:29.480 --> 00:51:31.920]   Like, any updated ideas?
[00:51:31.920 --> 00:51:34.040]   - Nah, it's the same thing, right?
[00:51:34.040 --> 00:51:35.200]   I think, like, you know,
[00:51:35.200 --> 00:51:36.640]   with Instructor, it is very much, like,
[00:51:36.640 --> 00:51:41.640]   the output model is defined as a code object.
[00:51:41.640 --> 00:51:43.720]   That code object is sent to the LLM
[00:51:43.720 --> 00:51:46.400]   and in return, you get a data structure.
[00:51:46.400 --> 00:51:47.800]   So the outputs of these models,
[00:51:47.800 --> 00:51:49.240]   I think, should also be code,
[00:51:49.240 --> 00:51:50.440]   like, code objects.
[00:51:50.440 --> 00:51:52.440]   And the inputs, somewhat, should be code objects.
[00:51:52.440 --> 00:51:54.680]   But I think the one thing that Instructor tries to do
[00:51:54.680 --> 00:51:57.040]   is separate instruction, data,
[00:51:57.040 --> 00:51:58.840]   and the types of the output.
[00:51:58.840 --> 00:52:04.040]   And beyond that, I really just think that, you know,
[00:52:04.040 --> 00:52:06.040]   most of it should be still, like,
[00:52:06.040 --> 00:52:08.440]   managed pretty closely to the developer.
[00:52:08.440 --> 00:52:10.040]   Like, so much of it is changing
[00:52:10.040 --> 00:52:13.720]   that if you give control of these systems away too early,
[00:52:13.720 --> 00:52:16.400]   you end up, ultimately, wanting them back.
[00:52:16.400 --> 00:52:18.600]   Like, many companies I know that I reach out are ones
[00:52:18.600 --> 00:52:20.280]   where, like, oh, we're going off of the frameworks
[00:52:20.280 --> 00:52:22.240]   because now that we know what the business outcomes
[00:52:22.240 --> 00:52:24.240]   we're trying to optimize for,
[00:52:24.240 --> 00:52:25.560]   these frameworks don't work.
[00:52:25.560 --> 00:52:27.760]   Yeah, 'cause, like, we do RAG,
[00:52:27.760 --> 00:52:31.960]   but we want to do RAG to, like, sell you supplements
[00:52:31.960 --> 00:52:35.000]   or to have you, like, schedule the fitness appointment.
[00:52:35.000 --> 00:52:37.880]   And, like, the prompts are kind of too baked into the systems
[00:52:37.880 --> 00:52:38.960]   to really pull them back out
[00:52:38.960 --> 00:52:41.600]   and, like, start doing upselling or something.
[00:52:41.600 --> 00:52:43.800]   It's really funny, but a lot of it ends up being, like,
[00:52:43.800 --> 00:52:46.120]   once you understand the business outcomes,
[00:52:46.120 --> 00:52:49.160]   you care way more about the prompt, right?
[00:52:49.160 --> 00:52:50.400]   - Actually, this is fun.
[00:52:50.400 --> 00:52:52.280]   So we were trying, in our prep for this call,
[00:52:52.280 --> 00:52:53.120]   we were trying to say, like,
[00:52:53.120 --> 00:52:55.240]   what can you, as an independent person, say
[00:52:55.240 --> 00:52:57.120]   that maybe me and Alessio cannot say
[00:52:57.120 --> 00:53:00.040]   or, you know, someone who works at a company can say?
[00:53:00.040 --> 00:53:03.680]   What do you think is the market share of the frameworks?
[00:53:03.680 --> 00:53:06.240]   The Lanchain, the Llama Index, the everything else.
[00:53:06.240 --> 00:53:07.520]   - Oh, massive.
[00:53:07.520 --> 00:53:10.160]   'Cause not everyone wants to care about the code.
[00:53:10.160 --> 00:53:11.320]   - Yeah. - Right?
[00:53:11.320 --> 00:53:14.520]   It's like, I think that's a different question
[00:53:14.520 --> 00:53:16.560]   to, like, what is the business model
[00:53:16.560 --> 00:53:17.400]   and are they going to be, like,
[00:53:17.400 --> 00:53:19.360]   massively profitable businesses, right?
[00:53:19.360 --> 00:53:21.600]   Like, making hundreds of millions of dollars,
[00:53:21.600 --> 00:53:24.120]   that feels, like, so straightforward, right?
[00:53:24.120 --> 00:53:25.560]   'Cause not everyone is a prompt engineer.
[00:53:25.560 --> 00:53:28.520]   Like, there's so much productivity to be captured
[00:53:28.520 --> 00:53:33.520]   in, like, back-office automations, right?
[00:53:33.520 --> 00:53:36.240]   It's not because they care about the prompts,
[00:53:36.240 --> 00:53:39.200]   that they care about managing these things.
[00:53:39.200 --> 00:53:41.400]   - Yeah, but those are not sort of low-code experiences,
[00:53:41.400 --> 00:53:42.480]   you know?
[00:53:42.480 --> 00:53:45.640]   - Yeah, I think the bigger challenge is, like,
[00:53:45.640 --> 00:53:49.760]   okay, $100 million, probably pretty easy.
[00:53:49.760 --> 00:53:50.800]   It's just time and effort.
[00:53:50.800 --> 00:53:53.160]   And they have both, like, the manpower
[00:53:53.160 --> 00:53:55.880]   and the money to sort of solve those problems.
[00:53:57.280 --> 00:53:59.760]   I think it's just like, again, if you go the VC route,
[00:53:59.760 --> 00:54:01.160]   then it's like, you're talking about billions
[00:54:01.160 --> 00:54:03.240]   and that's really the goal.
[00:54:03.240 --> 00:54:08.240]   That stuff, for me, it's, like, pretty unclear.
[00:54:08.240 --> 00:54:09.200]   - Okay. - But again,
[00:54:09.200 --> 00:54:10.040]   that is to say that, like,
[00:54:10.040 --> 00:54:11.720]   I sort of am building things for developers
[00:54:11.720 --> 00:54:14.880]   who want to use Instructure to build their own tooling.
[00:54:14.880 --> 00:54:16.800]   But in terms of the amount of developers
[00:54:16.800 --> 00:54:17.640]   there are in the world
[00:54:17.640 --> 00:54:19.760]   versus, like, downstream consumers of these things
[00:54:19.760 --> 00:54:21.960]   or even just, like, you know,
[00:54:21.960 --> 00:54:24.680]   think of how many companies will use, like,
[00:54:24.680 --> 00:54:26.400]   the Adobes and the IBMs, right?
[00:54:26.400 --> 00:54:28.400]   Because they want something that's fully managed
[00:54:28.400 --> 00:54:30.840]   and they want something that they know will work.
[00:54:30.840 --> 00:54:33.160]   And if the incremental 10% requires you
[00:54:33.160 --> 00:54:34.680]   to hire another team of 20 people,
[00:54:34.680 --> 00:54:36.320]   you might not want to do it.
[00:54:36.320 --> 00:54:38.440]   And I think that kind of organization is really good
[00:54:38.440 --> 00:54:40.840]   for those bigger companies.
[00:54:40.840 --> 00:54:42.240]   - And I just want to capture your thoughts
[00:54:42.240 --> 00:54:43.080]   on one more thing, which is,
[00:54:43.080 --> 00:54:44.920]   you said you wanted most of the prompts
[00:54:44.920 --> 00:54:46.780]   to stay close to the developer.
[00:54:46.780 --> 00:54:51.720]   I wouldn't, and Hummel Hussain wrote this, like,
[00:54:51.720 --> 00:54:53.520]   post which I really love called, like,
[00:54:53.520 --> 00:54:55.000]   "FU, show me the prompt."
[00:54:55.240 --> 00:54:57.240]   I think it cites you in one of those,
[00:54:57.240 --> 00:54:58.480]   part of the blog post.
[00:54:58.480 --> 00:55:00.120]   And I think DSPy is kind of, like,
[00:55:00.120 --> 00:55:02.480]   the complete antithesis of that,
[00:55:02.480 --> 00:55:03.760]   which is, I think, interesting.
[00:55:03.760 --> 00:55:05.840]   'Cause I also hold the strong view
[00:55:05.840 --> 00:55:08.320]   that AI is a better prompt engineer than you are.
[00:55:08.320 --> 00:55:10.920]   And I don't know how to square that.
[00:55:10.920 --> 00:55:13.680]   I'm wondering if you have thoughts.
[00:55:13.680 --> 00:55:17.440]   - I think something like DSPy can work
[00:55:17.440 --> 00:55:19.480]   because there are, like,
[00:55:19.480 --> 00:55:24.480]   very short-term metrics to measure success.
[00:55:25.440 --> 00:55:26.280]   Right?
[00:55:26.280 --> 00:55:28.760]   It is, like, did you find the PII?
[00:55:28.760 --> 00:55:31.480]   Or, like, did you write the multi-hop question
[00:55:31.480 --> 00:55:32.360]   the correct way?
[00:55:32.360 --> 00:55:37.360]   But in these, like, workflows that I've been managing,
[00:55:37.360 --> 00:55:40.440]   a lot of it is, like, are we minimizing,
[00:55:40.440 --> 00:55:43.200]   like, minimizing churn and maximizing retention?
[00:55:43.200 --> 00:55:47.400]   Like, that's not, like, it's not really, like,
[00:55:47.400 --> 00:55:51.160]   a, like, uptuna, like, training loop, right?
[00:55:51.160 --> 00:55:52.800]   Like, those things are much more harder to capture.
[00:55:52.800 --> 00:55:55.840]   So we don't actually have those metrics for that, right?
[00:55:55.840 --> 00:55:56.880]   And obviously, we can figure out, like,
[00:55:56.880 --> 00:55:58.120]   okay, is the summary good?
[00:55:58.120 --> 00:55:59.320]   But then, like, how do you measure
[00:55:59.320 --> 00:56:01.920]   the quality of the summary, right?
[00:56:01.920 --> 00:56:05.040]   It's, like, that feedback loop,
[00:56:05.040 --> 00:56:06.440]   it ends up being a lot longer.
[00:56:06.440 --> 00:56:07.720]   And then, again, when something changes,
[00:56:07.720 --> 00:56:09.480]   it's really hard to make sure that it works
[00:56:09.480 --> 00:56:11.000]   across these, like, newer models,
[00:56:11.000 --> 00:56:16.000]   or, again, like, changes to work for the current process.
[00:56:16.000 --> 00:56:19.160]   Like, when we migrate from, like, Anthropic to OpenAI,
[00:56:19.160 --> 00:56:22.320]   like, there's just a ton of change
[00:56:22.320 --> 00:56:23.480]   that are, like, infrastructure related,
[00:56:23.480 --> 00:56:26.280]   not necessarily around the prompt itself.
[00:56:26.280 --> 00:56:28.320]   - Any other AI engineering startups
[00:56:28.320 --> 00:56:31.440]   that you think should not exist before we wrap up?
[00:56:31.440 --> 00:56:33.040]   - No, I mean, oh, my gosh.
[00:56:33.040 --> 00:56:34.720]   I mean, a lot of it, again, is just, like,
[00:56:34.720 --> 00:56:36.400]   every time of investors, like,
[00:56:36.400 --> 00:56:38.280]   what is, how does this make a billion dollars?
[00:56:38.280 --> 00:56:39.640]   Like, it doesn't.
[00:56:39.640 --> 00:56:41.320]   I'm gonna go back to just, like,
[00:56:41.320 --> 00:56:43.440]   tweeting and holding my breath underwater.
[00:56:43.440 --> 00:56:45.520]   Yeah, like, I don't really pay attention too much
[00:56:45.520 --> 00:56:47.360]   to most of this.
[00:56:47.360 --> 00:56:48.560]   Like, most of the stuff I'm doing
[00:56:48.560 --> 00:56:51.440]   is around, like, the consumer layer, right?
[00:56:51.440 --> 00:56:52.840]   Like, it's not in the consumer layer,
[00:56:52.840 --> 00:56:55.960]   but, like, the consumer of, like, LLM calls.
[00:56:55.960 --> 00:56:57.400]   I think people just wanna move really fast
[00:56:57.400 --> 00:56:58.640]   and they're willing to pick these vendors,
[00:56:58.640 --> 00:57:01.800]   but it's, like, I don't really know
[00:57:01.800 --> 00:57:04.320]   if anything has really, like, blown me out the water.
[00:57:04.320 --> 00:57:05.640]   Like, I only trust myself,
[00:57:05.640 --> 00:57:07.120]   but that's also a function of, like,
[00:57:07.120 --> 00:57:08.480]   just being an old man.
[00:57:08.480 --> 00:57:09.760]   Like, I think, you know,
[00:57:09.760 --> 00:57:11.640]   many companies are definitely very happy
[00:57:11.640 --> 00:57:14.400]   with using most of these tools anyways,
[00:57:14.400 --> 00:57:18.960]   but I definitely think I occupy, like,
[00:57:18.960 --> 00:57:22.440]   a very small space in the AI engineering ecosystem.
[00:57:22.440 --> 00:57:25.280]   - Yeah, I would say one of the challenges here,
[00:57:25.280 --> 00:57:28.880]   you know, you talk about dealing in the consumer
[00:57:28.880 --> 00:57:31.920]   of LLM's space.
[00:57:31.920 --> 00:57:33.320]   I think that's what AI engineering
[00:57:33.320 --> 00:57:34.840]   differs from ML engineering,
[00:57:34.840 --> 00:57:37.960]   and I think a constant disconnect
[00:57:37.960 --> 00:57:41.240]   or cognitive dissonance in this field,
[00:57:41.240 --> 00:57:43.920]   in the AI engineers that have sprung up,
[00:57:43.920 --> 00:57:45.760]   is that they're not as good as the ML engineers.
[00:57:45.760 --> 00:57:47.680]   They're not as qualified.
[00:57:47.680 --> 00:57:48.920]   I think that, you know,
[00:57:48.920 --> 00:57:51.560]   you are someone who has credibility in the MLE space,
[00:57:51.560 --> 00:57:54.360]   and you are also, you know,
[00:57:54.360 --> 00:57:57.080]   a very authoritative figure in the AIE space,
[00:57:57.080 --> 00:57:58.800]   and-- - Authoritative?
[00:57:58.800 --> 00:57:59.640]   - I think so.
[00:57:59.640 --> 00:58:01.640]   And, you know, I think you've built
[00:58:01.640 --> 00:58:03.240]   the de facto leading library.
[00:58:03.240 --> 00:58:04.920]   I think yours, I think Instructor should be
[00:58:04.920 --> 00:58:06.120]   part of the standard lib,
[00:58:06.120 --> 00:58:07.400]   even though I try to not use it.
[00:58:07.400 --> 00:58:09.960]   Like, I also try to figure out that,
[00:58:09.960 --> 00:58:12.240]   I basically also end up rebuilding Instructor, right?
[00:58:12.240 --> 00:58:15.400]   Like, that's a lot of the back and forth
[00:58:15.400 --> 00:58:16.920]   that we had over the past two days.
[00:58:16.920 --> 00:58:18.080]   (laughing)
[00:58:18.080 --> 00:58:19.160]   But like, yeah, like,
[00:58:19.160 --> 00:58:21.080]   I think that's a fundamental thing
[00:58:21.080 --> 00:58:21.920]   that we're trying to figure out.
[00:58:21.920 --> 00:58:24.480]   Like, there's a very small supply of MLEs.
[00:58:24.480 --> 00:58:26.880]   They're not, like, not everyone's gonna have
[00:58:26.880 --> 00:58:28.920]   that experience that you had,
[00:58:28.920 --> 00:58:31.200]   but the global demand for AI
[00:58:31.200 --> 00:58:34.000]   is going to far outstrip the existing MLEs.
[00:58:34.000 --> 00:58:34.840]   So what do we do?
[00:58:34.840 --> 00:58:36.080]   Do we force everyone to go through
[00:58:36.080 --> 00:58:38.160]   the standard MLE curriculum,
[00:58:38.160 --> 00:58:39.840]   or do we make a new one?
[00:58:39.840 --> 00:58:41.200]   - I've got some takes.
[00:58:41.200 --> 00:58:42.040]   - Go.
[00:58:42.040 --> 00:58:44.400]   - I think a lot of these app layer startups
[00:58:44.400 --> 00:58:46.120]   should not be hiring MLEs,
[00:58:46.120 --> 00:58:47.520]   'cause they end up churning.
[00:58:47.520 --> 00:58:50.080]   - Yeah, they want to work at OpenAI.
[00:58:50.080 --> 00:58:50.920]   (laughing)
[00:58:50.920 --> 00:58:52.240]   'Cause they're just like, "Hey guys,
[00:58:52.240 --> 00:58:54.200]   I joined and you have no data,
[00:58:54.200 --> 00:58:56.440]   and like, all I did this week was like,
[00:58:56.440 --> 00:58:58.320]   fix some TypeScript build errors,
[00:58:58.320 --> 00:59:02.440]   and like, figure out why we don't have any tests,
[00:59:02.440 --> 00:59:04.840]   and like, what is this framework X and Y?
[00:59:04.840 --> 00:59:07.000]   Like, how come, like, what am I,
[00:59:07.000 --> 00:59:08.720]   like, what are, like, how do you measure success?
[00:59:08.720 --> 00:59:09.840]   What are your biggest outcomes?
[00:59:09.840 --> 00:59:11.560]   Oh, no, okay, let's not focus on that?
[00:59:11.560 --> 00:59:14.280]   Great, I'll focus on like, these TypeScript build errors."
[00:59:14.280 --> 00:59:15.360]   (laughing)
[00:59:15.360 --> 00:59:16.840]   And then you're just like, "What am I doing?"
[00:59:16.840 --> 00:59:18.920]   And then you kind of sort of feel really frustrated.
[00:59:18.920 --> 00:59:21.720]   And I already recognize that,
[00:59:21.720 --> 00:59:25.480]   because I've made offers to machine learning engineers,
[00:59:25.480 --> 00:59:28.240]   they've joined, and they've left in like, two months.
[00:59:28.240 --> 00:59:30.520]   And the response is like,
[00:59:30.520 --> 00:59:32.320]   "Yeah, I think I'm going to join a research lab."
[00:59:32.320 --> 00:59:33.600]   So I think it's not even that,
[00:59:33.600 --> 00:59:35.880]   like, I don't even think you should be hiring these MLEs.
[00:59:35.880 --> 00:59:38.600]   On the other hand, what I also see a lot of,
[00:59:38.600 --> 00:59:41.440]   is the really motivated engineer
[00:59:41.440 --> 00:59:42.840]   that's doing more engineering,
[00:59:42.840 --> 00:59:44.640]   is not being allowed to actually like,
[00:59:44.640 --> 00:59:46.200]   fully pursue the AI engineering.
[00:59:46.200 --> 00:59:49.400]   So they're the guy who built a demo, it got traction,
[00:59:49.400 --> 00:59:51.600]   now it's working, but they're still being pulled back
[00:59:51.600 --> 00:59:53.000]   to figure out like,
[00:59:53.000 --> 00:59:55.240]   why Google Calendar integrations are not working,
[00:59:55.240 --> 00:59:57.360]   or like, how to make sure that like,
[00:59:57.360 --> 00:59:59.680]   you know, the button is loading on the page.
[00:59:59.680 --> 01:00:02.720]   And so I'm sort of like, in a very interesting position
[01:00:02.720 --> 01:00:05.160]   where the companies want to hire an MLE,
[01:00:05.160 --> 01:00:06.520]   they don't need to hire,
[01:00:06.520 --> 01:00:08.080]   but they won't let the excited people
[01:00:08.080 --> 01:00:09.680]   who've caught the AI engineering bug
[01:00:09.680 --> 01:00:11.680]   could go do that work more full time.
[01:00:13.000 --> 01:00:14.600]   - This is something I'm literally wrestling with,
[01:00:14.600 --> 01:00:17.560]   like, this week, as I just wrote something about it.
[01:00:17.560 --> 01:00:18.400]   This is one of the things
[01:00:18.400 --> 01:00:19.640]   I'm probably gonna be recommending in the future,
[01:00:19.640 --> 01:00:21.120]   is really thinking about like,
[01:00:21.120 --> 01:00:22.280]   where is the talent coming from?
[01:00:22.280 --> 01:00:23.400]   How much of it is internal?
[01:00:23.400 --> 01:00:25.120]   And do you really need to hire someone
[01:00:25.120 --> 01:00:27.680]   who's like, writing PyTorch code?
[01:00:27.680 --> 01:00:29.280]   - Yeah, exactly.
[01:00:29.280 --> 01:00:30.120]   Most of the time you're not,
[01:00:30.120 --> 01:00:32.640]   you're gonna need someone to write instructor code.
[01:00:32.640 --> 01:00:36.200]   - And you're just like, yeah, you're making this like,
[01:00:36.200 --> 01:00:38.840]   and like, I feel goofy all the time, just like, prompting.
[01:00:38.840 --> 01:00:41.280]   It's like, oh man, I wish I just had a target data set
[01:00:41.280 --> 01:00:42.720]   that I could like, train a model against.
[01:00:42.720 --> 01:00:43.560]   - Yes.
[01:00:43.560 --> 01:00:45.240]   - And I can just say it's right or wrong.
[01:00:45.240 --> 01:00:48.240]   - Yeah, so, you know, I guess what LeanSpace is,
[01:00:48.240 --> 01:00:50.360]   what the AI Engineering World's Fair is,
[01:00:50.360 --> 01:00:51.840]   is that we're trying to create
[01:00:51.840 --> 01:00:54.360]   and elevate this industry of AI engineers,
[01:00:54.360 --> 01:00:56.200]   where it's legitimate to actually
[01:00:56.200 --> 01:00:58.600]   take these motivated software engineers
[01:00:58.600 --> 01:01:01.200]   who wanna build more in AI and do creative things in AI,
[01:01:01.200 --> 01:01:03.040]   to actually say, you have the blessing,
[01:01:03.040 --> 01:01:05.640]   and this is a legitimate sub-specialty
[01:01:05.640 --> 01:01:07.120]   of software engineering.
[01:01:07.120 --> 01:01:09.080]   - Yeah, I think there's gonna be a mix of that,
[01:01:09.080 --> 01:01:10.400]   product engineering.
[01:01:10.400 --> 01:01:12.240]   I think a lot more data science is gonna come in
[01:01:12.240 --> 01:01:13.880]   versus machine learning engineering,
[01:01:13.880 --> 01:01:16.640]   'cause a lot of it now is just quantifying,
[01:01:16.640 --> 01:01:20.200]   like, what does the business actually want as an outcome?
[01:01:20.200 --> 01:01:22.600]   Right, the outcome is not RAGAP.
[01:01:22.600 --> 01:01:23.440]   - Yeah.
[01:01:23.440 --> 01:01:25.280]   - The outcome is like, reduced churn,
[01:01:25.280 --> 01:01:26.120]   or something like that,
[01:01:26.120 --> 01:01:27.600]   but people need to figure out what that actually is,
[01:01:27.600 --> 01:01:28.800]   and how to measure it.
[01:01:28.800 --> 01:01:32.800]   - Yeah, yeah, all the data engineering tools still apply,
[01:01:32.800 --> 01:01:35.200]   BI layers, semantic layers, whatever.
[01:01:35.200 --> 01:01:36.920]   - Yeah.
[01:01:36.920 --> 01:01:38.160]   - Cool. - We'll see.
[01:01:38.160 --> 01:01:41.520]   - We'll have you back again for the World's Fair.
[01:01:41.520 --> 01:01:44.080]   We don't know what you're gonna talk about,
[01:01:44.080 --> 01:01:46.160]   but I'm sure it's gonna be amazing.
[01:01:46.160 --> 01:01:47.000]   You're a very--
[01:01:47.000 --> 01:01:47.840]   - The title is written.
[01:01:47.840 --> 01:01:50.200]   It's just, "Pydantic is still all you need."
[01:01:50.200 --> 01:01:52.320]   (laughing)
[01:01:52.320 --> 01:01:54.880]   - I'm worried about having too many all-you-need titles,
[01:01:54.880 --> 01:01:57.280]   because that's obviously very trendy.
[01:01:57.280 --> 01:01:58.760]   So, yeah, you have one of them,
[01:01:58.760 --> 01:02:00.880]   but I need to keep a lid on, like,
[01:02:00.880 --> 01:02:03.320]   everyone saying their thing is all you need.
[01:02:03.320 --> 01:02:04.680]   But yeah, we'll figure it out.
