
[00:00:00.000 --> 00:00:01.480]   Hello, everybody.
[01:06:14.240 --> 01:06:15.240]   That doesn't feel good.
[01:06:15.240 --> 01:06:20.840]   I'm sure a lot of people are like, "Oh, I should have sold everything in 2021."
[01:06:20.840 --> 01:06:25.400]   You will see that I think your perspective will change as the absolute net worth figure
[01:06:25.400 --> 01:06:26.400]   does increase.
[01:06:26.400 --> 01:06:27.400]   I hope it does increase.
[01:06:27.400 --> 01:06:28.400]   Yeah, that's the hope.
[01:06:28.400 --> 01:06:31.720]   And then the real estate too is also one that they got.
[01:06:31.720 --> 01:06:35.920]   The reason I've never done real estate both on my personal residence, mostly from my personal
[01:06:35.920 --> 01:06:41.280]   residence standpoint is I've never been confident that I'd be somewhere for more than five years.
[01:06:41.280 --> 01:06:44.640]   And to me, penciling it in, the rent was fine.
[01:06:44.640 --> 01:06:48.080]   If you know that it's going to be the seven years and you're not banking on appreciation
[01:06:48.080 --> 01:06:50.360]   too much, it starts making sense.
[01:06:50.360 --> 01:06:57.220]   San Francisco is a tough one where the housing is so expensive.
[01:06:57.220 --> 01:07:00.560]   I think the housing that we would look at would be in the one and a half to two million
[01:07:00.560 --> 01:07:01.560]   range.
[01:07:01.560 --> 01:07:05.920]   And it's a lot.
[01:07:05.920 --> 01:07:12.040]   That changes the math very, very quickly.
[01:07:12.040 --> 01:07:14.680]   So I think that's the other portion.
[01:07:14.680 --> 01:07:20.600]   I don't know if it'll wreck forever, but until I'm super confident that we have like seven
[01:07:20.600 --> 01:07:24.160]   plus years in a place, I think the hanging tight in that.
[01:07:24.160 --> 01:07:28.440]   I'm going to guess with a 75% probability, you're still going to be in San Francisco
[01:07:28.440 --> 01:07:29.440]   within the next 10 years.
[01:07:29.440 --> 01:07:34.640]   I don't think you're wrong as someone who's consistently written about leaving San Francisco,
[01:07:34.640 --> 01:07:36.680]   but still stays in San Francisco over and over.
[01:07:36.680 --> 01:07:41.360]   And my daughter just got into a great public kindergarten in the city.
[01:07:41.360 --> 01:07:44.560]   And I think this is the first time ever that I've been able to like, "Hey, if we like this
[01:07:44.560 --> 01:07:48.680]   kindergarten, I could see that's like six years."
[01:07:48.680 --> 01:07:52.800]   And now I'm no longer having to pay private preschool tuition.
[01:07:52.800 --> 01:07:55.520]   That's gives me almost $40,000 a year, which is going to be pretty awesome.
[01:07:55.520 --> 01:07:56.520]   Yeah.
[01:07:56.520 --> 01:07:57.520]   I see your future.
[01:07:57.520 --> 01:07:58.520]   The Oracle in here.
[01:07:58.520 --> 01:08:01.640]   We can go play pickleball sometime during the week.
[01:08:01.640 --> 01:08:02.640]   Yeah.
[01:08:02.640 --> 01:08:05.720]   Well, this has been a great conversation, Andre.
[01:08:05.720 --> 01:08:11.020]   And I wish you the best of luck in your job hunt or whatever is next.
[01:08:11.020 --> 01:08:16.040]   Can you remind the listeners again where we can find you, especially your newsletter?
[01:08:16.040 --> 01:08:17.200]   Yeah, absolutely.
[01:08:17.200 --> 01:08:18.200]   You can find my newsletter.
[01:08:18.200 --> 01:08:25.360]   Go to avocadofire.com or search Andre Nader and you'll find my sub stack newsletter.
[01:08:25.360 --> 01:08:26.360]   Subscribe there.
[01:08:26.360 --> 01:08:29.480]   I've been writing twice a month, but now I have a little bit more time on my hands.
[01:08:29.480 --> 01:08:35.480]   Maybe I'll be writing a little bit more often and testing the waters on more frequent posting
[01:08:35.480 --> 01:08:36.480]   schedules.
[01:08:36.480 --> 01:08:39.480]   You should because I publish three times a week.
[01:08:39.480 --> 01:08:42.680]   You should publish more.
[01:08:42.680 --> 01:08:47.840]   You might discover that it'll be easier and then obviously you might grow further.
[01:08:47.840 --> 01:08:48.840]   And then you might be like, "You know what?
[01:08:48.840 --> 01:08:51.640]   I don't need to go back because my newsletter is growing so much."
[01:08:51.640 --> 01:08:54.000]   You never know.
[01:08:54.000 --> 01:08:55.000]   That could be the dream.
[01:08:55.000 --> 01:08:56.000]   I'll follow in your footsteps.
[01:08:56.000 --> 01:08:57.000]   All right, buddy.
[01:08:57.000 --> 01:09:03.440]   Well, it was great chatting with you and I'll see you around the internet sphere and we'll
[01:09:03.440 --> 01:09:04.440]   be in touch.
[01:09:04.440 --> 01:09:05.440]   Absolutely.
[01:09:05.440 --> 01:09:06.440]   Thanks for having me on, Sam.
[01:09:06.440 --> 01:09:07.440]   All right.

