
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[01:20:29.760 --> 01:20:32.180]   than you would get if you took arginine itself.
[01:20:32.180 --> 01:20:34.660]   And so L-citrulline is out there.
[01:20:34.660 --> 01:20:37.680]   Keep in mind that anything that dilates the blood vessels
[01:20:37.680 --> 01:20:39.100]   will lower blood pressure.
[01:20:39.100 --> 01:20:42.020]   So L-citrulline, yes, will lead to increased blood flow
[01:20:42.020 --> 01:20:44.620]   for whatever purpose you want to use it for,
[01:20:44.620 --> 01:20:47.140]   whether or not that's pumps in the gym or whatever.
[01:20:47.140 --> 01:20:51.060]   It also can lead to big increases in arginine
[01:20:51.060 --> 01:20:54.200]   and growth hormone, but it will lower blood pressure.
[01:20:54.200 --> 01:20:55.500]   So be aware of that.
[01:20:55.500 --> 01:20:57.660]   But, and understand that the biology
[01:20:57.660 --> 01:20:58.700]   isn't so straightforward.
[01:20:58.700 --> 01:21:00.400]   L-citrulline may actually be the better way
[01:21:00.400 --> 01:21:03.900]   to get arginine increases than arginine itself.
[01:21:03.900 --> 01:21:07.780]   And ornithine can also increase growth hormone,
[01:21:07.780 --> 01:21:10.140]   although that's also through an indirect pathway.
[01:21:10.140 --> 01:21:13.440]   And nowadays there isn't a lot of focus on ornithine
[01:21:13.440 --> 01:21:15.420]   as a way to increase growth hormone.
[01:21:15.420 --> 01:21:17.700]   That was kind of all the rage in the '90s,
[01:21:17.700 --> 01:21:18.740]   not so much anymore.
[01:21:18.740 --> 01:21:20.560]   Nowadays, the people who are really in the know
[01:21:20.560 --> 01:21:23.400]   for this stuff tend to focus on L-citrulline.
[01:21:23.400 --> 01:21:26.560]   And if you're interested in L-citrulline or arginine,
[01:21:26.560 --> 01:21:30.320]   I highly recommend you go to our old friend,
[01:21:30.320 --> 01:21:32.560]   good friends examine.com,
[01:21:32.560 --> 01:21:35.880]   because there you can put it into the list.
[01:21:35.880 --> 01:21:39.000]   You can just put search and it's totally free.
[01:21:39.000 --> 01:21:41.400]   And it will tell you that blood pressure
[01:21:41.400 --> 01:21:42.480]   will be slightly decreased,
[01:21:42.480 --> 01:21:44.460]   power output in the gym will increase.
[01:21:44.460 --> 01:21:46.360]   There's very strong effects on blood glucose.
[01:21:46.360 --> 01:21:51.200]   Fatigue is reduced notably, big increases in nitric oxide.
[01:21:51.200 --> 01:21:54.040]   That's also related to the increase in vasodilation,
[01:21:54.040 --> 01:21:59.040]   plasma arginine, very high, excuse me, notable effects,
[01:21:59.040 --> 01:22:01.980]   very high support for studies,
[01:22:01.980 --> 01:22:03.840]   which allow people more training volume,
[01:22:03.840 --> 01:22:06.420]   aerobic exercise, arterial stiffness is brought down.
[01:22:06.420 --> 01:22:09.660]   There's a huge list of things, increase in growth hormone.
[01:22:09.660 --> 01:22:13.520]   So two studies showing this was done double blind.
[01:22:13.520 --> 01:22:15.000]   Great, you always want to see double blind,
[01:22:15.000 --> 01:22:16.080]   placebo controlled.
[01:22:16.080 --> 01:22:18.960]   This was only done in males, not in females.
[01:22:18.960 --> 01:22:21.760]   Unfortunately, just have data from males,
[01:22:21.760 --> 01:22:23.760]   but increases in growth hormone.
[01:22:23.760 --> 01:22:27.400]   It's a small, but a real significant effect.
[01:22:27.400 --> 01:22:29.300]   And again, from quality studies.
[01:22:29.300 --> 01:22:31.400]   So there's a huge number of effects there.
[01:22:31.400 --> 01:22:34.680]   And some of the other kind of more interesting ones
[01:22:34.680 --> 01:22:39.000]   about L-citrulline that you might not have thought about
[01:22:39.000 --> 01:22:42.060]   are things like muscle oxygenation,
[01:22:42.060 --> 01:22:47.280]   as we scroll down, decreases in C-reactive proteins.
[01:22:47.280 --> 01:22:50.240]   So a lot of the same things that you might expect,
[01:22:50.240 --> 01:22:53.020]   excuse me, from the same sorts of compounds we saw before.
[01:22:53.020 --> 01:22:56.160]   The takeaway here is if you want to increase growth hormone,
[01:22:56.160 --> 01:22:57.800]   think about the arginine pathway,
[01:22:57.800 --> 01:23:00.160]   but arginine itself might not be
[01:23:00.160 --> 01:23:01.540]   the best direct route to get there.
[01:23:01.540 --> 01:23:03.860]   L-citrulline might be a better option,
[01:23:03.860 --> 01:23:07.100]   but please do consider and take very seriously
[01:23:07.100 --> 01:23:08.600]   the effects on blood pressure.
[01:23:08.600 --> 01:23:11.880]   So we've been talking about big effects
[01:23:11.880 --> 01:23:15.380]   from supplementation or exercise on growth hormone,
[01:23:15.380 --> 01:23:17.720]   this extremely powerful hormone.
[01:23:17.720 --> 01:23:22.320]   And one thing to note is that the profile of growth hormone
[01:23:22.320 --> 01:23:24.200]   as we age changes.
[01:23:24.200 --> 01:23:25.500]   I mentioned that earlier,
[01:23:25.500 --> 01:23:28.520]   but it's important to understand how it changes.
[01:23:28.520 --> 01:23:30.200]   One thing that's particularly interesting to me
[01:23:30.200 --> 01:23:31.960]   as somebody who's in his 40s
[01:23:31.960 --> 01:23:36.620]   is that it's actually between ages 30 and 40
[01:23:36.620 --> 01:23:39.120]   that the amount of growth hormone that you release
[01:23:39.120 --> 01:23:42.960]   each night is reduced by two to threefold.
[01:23:42.960 --> 01:23:44.660]   That's really incredible.
[01:23:44.660 --> 01:23:47.760]   We hear so much about testosterone levels going down
[01:23:47.760 --> 01:23:49.960]   as we age or estrogen levels going down.
[01:23:49.960 --> 01:23:53.360]   But if you recall from the testosterone and estrogen episode
[01:23:53.360 --> 01:23:55.980]   talked about the fact that if you really look at the data,
[01:23:55.980 --> 01:23:58.080]   just for instance, on testosterone,
[01:23:58.080 --> 01:24:02.160]   there are men in their 90s and they are not rare,
[01:24:02.160 --> 01:24:05.480]   it turns out, that are making as much testosterone
[01:24:05.480 --> 01:24:09.400]   and DHT, dihydrotestosterone, as they were in their 20s.
[01:24:09.400 --> 01:24:11.160]   Okay, so we hear so much nowadays
[01:24:11.160 --> 01:24:13.360]   about how testosterone levels are dropping,
[01:24:13.360 --> 01:24:15.520]   sperm levels are dropping, et cetera.
[01:24:15.520 --> 01:24:17.420]   And I don't dispute that.
[01:24:17.420 --> 01:24:19.540]   I talked about that in that episode.
[01:24:19.540 --> 01:24:22.580]   But it's clear that testosterone levels vary tremendously
[01:24:22.580 --> 01:24:23.960]   from person to person.
[01:24:23.960 --> 01:24:26.520]   And just getting older does not necessarily mean
[01:24:26.520 --> 01:24:28.760]   that testosterone levels are dropping.
[01:24:28.760 --> 01:24:31.400]   Growth hormone levels, it seems,
[01:24:31.400 --> 01:24:33.900]   are dropping when people are in their 30s and 40s
[01:24:33.900 --> 01:24:35.340]   and they're dropping substantially.
[01:24:35.340 --> 01:24:37.580]   And that seems to be the case across the board.
[01:24:37.580 --> 01:24:39.960]   You're just not going to find people in their 40s, 50s,
[01:24:39.960 --> 01:24:42.540]   and 60s that are making as much growth hormone
[01:24:42.540 --> 01:24:44.780]   as they were in their teens and 20s.
[01:24:44.780 --> 01:24:48.300]   And as somebody who, I feel really good,
[01:24:48.300 --> 01:24:50.660]   but as somebody who definitely noticed
[01:24:50.660 --> 01:24:51.920]   that as I got into my 40s,
[01:24:51.920 --> 01:24:54.160]   that even if I slept the same amount,
[01:24:54.160 --> 01:24:58.140]   I wasn't feeling quite as, I would say,
[01:24:58.140 --> 01:25:02.160]   able to recover from exercise or wound healing,
[01:25:02.160 --> 01:25:03.500]   even with the same amount of sleep.
[01:25:03.500 --> 01:25:05.880]   And I was trying to optimize a great number of things.
[01:25:05.880 --> 01:25:07.640]   This business of growth hormone
[01:25:07.640 --> 01:25:09.400]   became a particular interest to me.
[01:25:09.400 --> 01:25:11.760]   And since the ways to manipulate growth hormone
[01:25:11.760 --> 01:25:14.040]   in men and in women are so straightforward,
[01:25:14.040 --> 01:25:17.020]   and since everybody goes through this age-related decline
[01:25:17.020 --> 01:25:19.980]   very dramatically, it seems to me that the things
[01:25:19.980 --> 01:25:22.840]   that we're supposed to be doing anyway, like exercising,
[01:25:22.840 --> 01:25:24.620]   like trying not to eat too close to bedtime,
[01:25:24.620 --> 01:25:25.700]   trying to optimize sleep,
[01:25:25.700 --> 01:25:27.100]   all of these are wonderful tools
[01:25:27.100 --> 01:25:31.540]   that we should be pursuing and perhaps using,
[01:25:31.540 --> 01:25:34.220]   and they can actually offset
[01:25:34.220 --> 01:25:36.320]   the two to three-fold decrease, right?
[01:25:36.320 --> 01:25:38.120]   If we're talking about a two to three-fold decrease
[01:25:38.120 --> 01:25:40.240]   for people that are in their 30s and 40s,
[01:25:40.240 --> 01:25:43.280]   and then we're talking about increases from exercise
[01:25:43.280 --> 01:25:45.160]   or from maybe from supplementation,
[01:25:45.160 --> 01:25:49.000]   but certainly from exercise of 300 to 500%,
[01:25:49.000 --> 01:25:50.960]   well, then all of a sudden we're in a position
[01:25:50.960 --> 01:25:53.160]   to actually offset the age-related decline
[01:25:53.160 --> 01:25:55.800]   in growth hormone completely just through behaviors.
[01:25:55.800 --> 01:25:59.120]   And I think that's quite interesting and quite powerful.
[01:25:59.120 --> 01:26:01.680]   Now I'd like to discuss a way that anyone can increase
[01:26:01.680 --> 01:26:04.160]   their levels of growth hormone dramatically.
[01:26:04.160 --> 01:26:06.520]   And when I say dramatically, I mean dramatically.
[01:26:06.520 --> 01:26:08.400]   I'll get to the numbers in a couple of minutes,
[01:26:08.400 --> 01:26:12.400]   but we have to remember how growth hormone
[01:26:12.400 --> 01:26:14.480]   is released in the first place.
[01:26:14.480 --> 01:26:18.000]   Remember, it all starts in the brain, in the hypothalamus.
[01:26:18.000 --> 01:26:19.440]   The hypothalamus is a brain area
[01:26:19.440 --> 01:26:22.320]   that controls things like sexual behavior,
[01:26:22.320 --> 01:26:25.580]   temperature regulation, circadian behavior,
[01:26:25.580 --> 01:26:26.800]   meaning when you want to be awake
[01:26:26.800 --> 01:26:30.460]   and when you want to be asleep, aggression, all of that.
[01:26:30.460 --> 01:26:32.120]   There are other brain areas involved too,
[01:26:32.120 --> 01:26:35.180]   but it has a rich collection of different neurons
[01:26:35.180 --> 01:26:38.860]   involved in all these very basic functions.
[01:26:38.860 --> 01:26:42.580]   Now, as we talked about the releasing hormones,
[01:26:42.580 --> 01:26:44.920]   the growth hormone releasing hormone
[01:26:44.920 --> 01:26:47.300]   comes from neurons in the hypothalamus.
[01:26:47.300 --> 01:26:49.820]   Those then communicate with the pituitary
[01:26:49.820 --> 01:26:52.940]   and the pituitary releases growth hormone.
[01:26:52.940 --> 01:26:54.180]   And then the growth hormone acts
[01:26:54.180 --> 01:26:55.300]   on all these different tissues,
[01:26:55.300 --> 01:26:58.400]   muscle, liver, cartilage, et cetera, body fat.
[01:26:58.400 --> 01:27:01.220]   Makes them use energy.
[01:27:01.220 --> 01:27:02.260]   That's why you lose body fat
[01:27:02.260 --> 01:27:03.860]   when growth hormone levels are high.
[01:27:03.860 --> 01:27:07.460]   Makes you grow muscle, strengthens bones, et cetera.
[01:27:07.460 --> 01:27:13.640]   Now, one of the things that has a profound effect
[01:27:13.640 --> 01:27:15.800]   on growth hormone levels,
[01:27:15.800 --> 01:27:18.780]   growth hormone release is temperature.
[01:27:18.780 --> 01:27:21.020]   Now, the data on this are very strong
[01:27:21.020 --> 01:27:23.220]   and the data come from both animal studies
[01:27:23.220 --> 01:27:25.100]   and human studies.
[01:27:25.100 --> 01:27:27.020]   So there are a number of studies that have explored
[01:27:27.020 --> 01:27:31.580]   how making animals cold or hot can increase growth hormone.
[01:27:31.580 --> 01:27:35.220]   And if you're guessing which direction this is going to go,
[01:27:35.220 --> 01:27:38.140]   you can probably imagine that making animals
[01:27:38.140 --> 01:27:41.100]   or people warmer is the way to go
[01:27:41.100 --> 01:27:43.220]   if you want to increase growth hormone.
[01:27:43.220 --> 01:27:45.940]   Now, anytime you're going to increase temperature
[01:27:45.940 --> 01:27:49.660]   of yourself or anyone else or an animal, it is risky.
[01:27:49.660 --> 01:27:51.180]   I want to be really clear about this.
[01:27:51.180 --> 01:27:54.140]   Not everyone should engage in the behaviors
[01:27:54.140 --> 01:27:57.220]   I'm about to describe, but,
[01:27:57.220 --> 01:27:59.100]   and I should just say the reason it's risky
[01:27:59.100 --> 01:28:01.020]   is it doesn't take much of a temperature increase
[01:28:01.020 --> 01:28:03.780]   in the brain to cook the brain, to cook neurons.
[01:28:03.780 --> 01:28:06.620]   And after that point, neurons can't come back
[01:28:06.620 --> 01:28:09.540]   and people can die from hyperthermia.
[01:28:09.540 --> 01:28:11.420]   We have a much greater range in terms of cold.
[01:28:11.420 --> 01:28:14.940]   You can also die of hypothermia, you can freeze to death,
[01:28:14.940 --> 01:28:18.180]   but you have a much greater range of getting cold
[01:28:18.180 --> 01:28:20.400]   than you do warming up the brain.
[01:28:20.400 --> 01:28:24.780]   However, there are really strong data pointing to the fact
[01:28:24.780 --> 01:28:29.780]   that sauna, AKA deliberate hyperthermia,
[01:28:30.540 --> 01:28:34.020]   not too high, however, that sauna can increase
[01:28:34.020 --> 01:28:36.900]   the release of growth hormone and other hormones.
[01:28:36.900 --> 01:28:39.060]   And what's so dramatic about this literature
[01:28:39.060 --> 01:28:42.660]   is the size of the effects that are reported.
[01:28:42.660 --> 01:28:45.140]   So first of all, let's talk about
[01:28:45.140 --> 01:28:46.360]   these temperature increases.
[01:28:46.360 --> 01:28:49.460]   And yes, I will refer to things that people can do
[01:28:49.460 --> 01:28:52.340]   even if you don't own a sauna,
[01:28:52.340 --> 01:28:55.540]   because I realize not everybody has sauna in their backyard
[01:28:55.540 --> 01:28:57.020]   or has access to a sauna.
[01:28:57.020 --> 01:29:01.500]   So first of all, recall our study about exercise
[01:29:01.500 --> 01:29:04.940]   where warming up a few degrees before the exercise
[01:29:04.940 --> 01:29:08.580]   led to bigger and quicker increases in growth hormone
[01:29:08.580 --> 01:29:11.100]   during the exercise bout itself.
[01:29:11.100 --> 01:29:12.640]   So that already pointed in the direction
[01:29:12.640 --> 01:29:14.440]   that temperature was important.
[01:29:14.440 --> 01:29:17.700]   Now, the degrees, no pun intended,
[01:29:17.700 --> 01:29:21.620]   that we're talking about increasing body temperature
[01:29:21.620 --> 01:29:25.140]   is by entering saunas that are somewhere
[01:29:25.140 --> 01:29:28.140]   between 176 degrees Fahrenheit,
[01:29:28.140 --> 01:29:30.220]   so that's 80 degrees Celsius,
[01:29:30.220 --> 01:29:36.540]   and all the way up to like 210, 215 degrees Fahrenheit.
[01:29:36.540 --> 01:29:39.480]   I personally know people that go even higher than that,
[01:29:39.480 --> 01:29:42.260]   but they've trained themselves to deal with very high heat.
[01:29:42.260 --> 01:29:43.740]   So again, high heat is dangerous.
[01:29:43.740 --> 01:29:45.600]   You must clear this with your doctor.
[01:29:45.600 --> 01:29:47.460]   Now, what happens in high heat?
[01:29:47.460 --> 01:29:48.740]   Couple of things happen in high heat.
[01:29:48.740 --> 01:29:51.940]   First of all, you start getting bigger stroke volume
[01:29:51.940 --> 01:29:53.500]   of the heart, kind of like an exercise.
[01:29:53.500 --> 01:29:55.700]   Once you get well-trained in endurance activity,
[01:29:55.700 --> 01:29:57.180]   your stroke volume, the amount of blood
[01:29:57.180 --> 01:29:59.640]   that your heart can pump each time gets larger.
[01:29:59.640 --> 01:30:02.860]   You dilate the blood vessels, right?
[01:30:02.860 --> 01:30:04.000]   There are a lot of things that happen also.
[01:30:04.000 --> 01:30:06.660]   You're sweating, your body's trying to unload heat.
[01:30:06.660 --> 01:30:11.420]   Dilation of blood vessels, arginine increases in heat.
[01:30:11.420 --> 01:30:14.620]   We're starting to see and hear a common theme,
[01:30:14.620 --> 01:30:17.160]   but it appears that getting into,
[01:30:17.160 --> 01:30:19.900]   I'm not saying getting the body up to 212 degrees Fahrenheit,
[01:30:19.900 --> 01:30:21.140]   I want to be very clear,
[01:30:21.140 --> 01:30:23.460]   not talking about getting the body up to 100 degrees,
[01:30:23.460 --> 01:30:25.460]   Celsius, that would be terrible.
[01:30:25.460 --> 01:30:26.420]   You would die.
[01:30:26.420 --> 01:30:30.160]   But entering environments where it's very hot
[01:30:30.160 --> 01:30:31.380]   for short periods of time,
[01:30:31.380 --> 01:30:34.180]   anywhere from 20 minutes to 30 minutes,
[01:30:34.180 --> 01:30:38.980]   where the temperature is 80 degrees Celsius
[01:30:38.980 --> 01:30:42.540]   to 100 degrees Celsius, or 175 degrees Fahrenheit,
[01:30:42.540 --> 01:30:45.220]   more or less, to about 210 degrees Fahrenheit,
[01:30:45.220 --> 01:30:47.380]   more or less, has been shown
[01:30:47.380 --> 01:30:51.740]   to increase growth hormone release 16 fold.
[01:30:51.740 --> 01:30:53.160]   That's right, 16 fold.
[01:30:53.160 --> 01:30:55.780]   That's 1,600%.
[01:30:55.780 --> 01:30:58.040]   Now, there are also effects on other hormones,
[01:30:58.040 --> 01:31:00.520]   prolactin, cortisol, et cetera.
[01:31:00.520 --> 01:31:04.000]   So the pattern that was described in this study,
[01:31:04.000 --> 01:31:05.700]   and there've been many studies now,
[01:31:05.700 --> 01:31:08.840]   endocrine effects of rupita sauna
[01:31:08.840 --> 01:31:13.280]   were done in 17 humans.
[01:31:13.280 --> 01:31:16.500]   This was from doing this repeatedly.
[01:31:16.500 --> 01:31:17.860]   So it wasn't the first time they did this.
[01:31:17.860 --> 01:31:19.900]   They actually had to do this three days in a row.
[01:31:19.900 --> 01:31:23.380]   And the pattern was to get into the sauna for 20 minutes,
[01:31:23.380 --> 01:31:25.420]   followed by a 30 minute cooling period.
[01:31:25.420 --> 01:31:27.200]   Remember, you don't want to spend long periods of time
[01:31:27.200 --> 01:31:28.040]   at high heat.
[01:31:28.040 --> 01:31:30.800]   You can cook your brain and other tissues.
[01:31:30.800 --> 01:31:33.320]   Be very careful as you approach this if you decide to.
[01:31:33.320 --> 01:31:36.540]   But 30 minutes, excuse me, 20 minutes sauna,
[01:31:36.540 --> 01:31:38.120]   followed by 30 minutes of cooling,
[01:31:38.120 --> 01:31:40.620]   followed by 20 minutes sauna, again,
[01:31:40.620 --> 01:31:42.680]   led to a five-fold increase in growth hormone.
[01:31:42.680 --> 01:31:47.160]   And then by doing that day after day after day,
[01:31:47.160 --> 01:31:50.120]   on the third day, you would see these huge increases
[01:31:50.120 --> 01:31:52.640]   of like 16-fold, up to 16-fold.
[01:31:52.640 --> 01:31:54.440]   And there are now many studies like this.
[01:31:54.440 --> 01:31:57.460]   This was described a few years ago.
[01:31:57.460 --> 01:32:02.560]   But since then, there have been a number of other studies
[01:32:02.560 --> 01:32:04.020]   that have pointed in the direction
[01:32:04.020 --> 01:32:07.880]   of deliberate hyperthermia,
[01:32:07.880 --> 01:32:09.960]   but not too hot that you kill yourself
[01:32:09.960 --> 01:32:11.920]   in order to increase growth hormone.
[01:32:11.920 --> 01:32:13.740]   And I know I keep highlighting the dangers there,
[01:32:13.740 --> 01:32:16.680]   but again, anytime you're going to mess with heat,
[01:32:16.680 --> 01:32:18.040]   you have to be cautious.
[01:32:18.040 --> 01:32:19.000]   You have to be careful.
[01:32:19.000 --> 01:32:21.920]   So standard sauna can be useful.
[01:32:21.920 --> 01:32:23.520]   If you don't have access to a sauna,
[01:32:23.520 --> 01:32:25.280]   one way that people do this,
[01:32:25.280 --> 01:32:27.640]   we have to look to our friends, the wrestlers, right?
[01:32:27.640 --> 01:32:31.240]   They wear plastics, which are basically body suits
[01:32:31.240 --> 01:32:33.680]   that are fairly inexpensive that you can buy
[01:32:33.680 --> 01:32:38.680]   on any online purchase platform, I should say.
[01:32:38.680 --> 01:32:41.400]   Some people in the old days
[01:32:41.400 --> 01:32:46.400]   before they had these plastics things so readily available,
[01:32:46.720 --> 01:32:48.660]   I actually knew people that wrapped themselves
[01:32:48.660 --> 01:32:50.640]   in garbage bags and then throw on sweats and a hoodie
[01:32:50.640 --> 01:32:52.160]   and then go out for a jog.
[01:32:52.160 --> 01:32:53.520]   Again, you have to be really careful,
[01:32:53.520 --> 01:32:56.680]   especially on a hot day, overheating can equate to death,
[01:32:56.680 --> 01:32:58.940]   but that's another way to heat up.
[01:32:58.940 --> 01:33:00.600]   You don't actually need a sauna.
[01:33:00.600 --> 01:33:02.720]   I've known people who will do this in hotel rooms
[01:33:02.720 --> 01:33:03.960]   while they're traveling.
[01:33:03.960 --> 01:33:06.600]   They'll turn on the heat, make a hot bath.
[01:33:06.600 --> 01:33:08.400]   They won't actually get in the bath,
[01:33:08.400 --> 01:33:10.320]   but they'll fill the room with steam and heat
[01:33:10.320 --> 01:33:14.000]   and they'll put on a hoodie and some sweat pants
[01:33:14.000 --> 01:33:15.900]   and they'll sit there with wool socks on
[01:33:15.900 --> 01:33:17.580]   and they'll get warm for 20 minutes.
[01:33:17.580 --> 01:33:20.780]   Then they'll take a cool shower and then they'll do it again.
[01:33:20.780 --> 01:33:22.700]   I guess when the hotel's paying the water bill,
[01:33:22.700 --> 01:33:24.080]   you don't worry about it too much.
[01:33:24.080 --> 01:33:25.520]   Some people of course own saunas.
[01:33:25.520 --> 01:33:26.360]   There are a lot of ways to do that.
[01:33:26.360 --> 01:33:27.740]   I have friends who were in the military
[01:33:27.740 --> 01:33:30.640]   who made saunas out of cars while they were overseas,
[01:33:30.640 --> 01:33:31.680]   all sorts of things.
[01:33:31.680 --> 01:33:32.900]   You do have to be careful.
[01:33:32.900 --> 01:33:34.200]   I know I've said it many, many times.
[01:33:34.200 --> 01:33:35.720]   I just don't want anyone to hurt themselves,
[01:33:35.720 --> 01:33:38.060]   but these increases in growth hormone are tremendous.
[01:33:38.060 --> 01:33:40.240]   And what they probably stem from
[01:33:40.240 --> 01:33:43.880]   are increased activity of neurons within the hypothalamus
[01:33:43.880 --> 01:33:46.820]   that stimulate growth hormone release from the pituitary.
[01:33:46.820 --> 01:33:48.960]   And that's probably because
[01:33:48.960 --> 01:33:51.640]   the growth hormone releasing hormone neurons
[01:33:51.640 --> 01:33:54.440]   in the hypothalamus sit very closely
[01:33:54.440 --> 01:33:57.180]   and may even be intermixed with some of the neurons
[01:33:57.180 --> 01:34:00.760]   in the hypothalamus that regulate heat and body temperature.
[01:34:00.760 --> 01:34:03.480]   Remember metabolism is in part a heat.
[01:34:03.480 --> 01:34:06.120]   It's like a furnace of how much energy you're consuming
[01:34:06.120 --> 01:34:11.080]   and using for building or for energy usage purposes.
[01:34:11.080 --> 01:34:13.620]   So sauna can be very, very interesting
[01:34:13.620 --> 01:34:16.120]   and again, it's 20 minutes, 30 minute cooling,
[01:34:16.120 --> 01:34:20.260]   20 minutes again, proceed with extreme caution,
[01:34:20.260 --> 01:34:23.200]   but nonetheless, these are pretty extreme effects
[01:34:23.200 --> 01:34:25.060]   in terms of their abilities
[01:34:25.060 --> 01:34:27.360]   to increase growth hormone levels.
[01:34:27.360 --> 01:34:29.460]   Along the lines of temperature and hormones,
[01:34:29.460 --> 01:34:32.720]   I just want to mention a very recent study just came out,
[01:34:32.720 --> 01:34:35.360]   March, April, 2021,
[01:34:35.360 --> 01:34:38.000]   endocrine effects of repeated hot thermal stress
[01:34:38.000 --> 01:34:40.480]   and cold water immersion in young adult men.
[01:34:40.480 --> 01:34:41.500]   Unfortunately, it was just in men.
[01:34:41.500 --> 01:34:42.640]   They didn't look at women,
[01:34:42.640 --> 01:34:44.620]   but nonetheless, I think the data are relevant
[01:34:44.620 --> 01:34:46.600]   to everybody as a general theme.
[01:34:46.600 --> 01:34:48.840]   This is Podstrowski et al.
[01:34:48.840 --> 01:34:52.500]   I will put a link to the study in the caption.
[01:34:52.500 --> 01:34:56.040]   And they looked at testosterone, prolactin, cortisol,
[01:34:56.040 --> 01:34:59.420]   et cetera, and what they found was that
[01:34:59.420 --> 01:35:03.240]   the sauna does indeed lead to a significant decrease
[01:35:03.240 --> 01:35:05.040]   in cortisol, a stress hormone,
[01:35:05.040 --> 01:35:07.620]   a hormone that you want to be released early in the day
[01:35:07.620 --> 01:35:08.740]   when you wake up,
[01:35:08.740 --> 01:35:12.520]   but sauna definitely led to a significant decrease
[01:35:12.520 --> 01:35:15.360]   in cortisol, but did not change testosterone,
[01:35:15.360 --> 01:35:17.520]   DHEA, or prolactin levels.
[01:35:17.520 --> 01:35:19.080]   So that's interesting.
[01:35:19.080 --> 01:35:21.360]   And it turns out that the cold
[01:35:21.360 --> 01:35:24.640]   did affect some of these hormones,
[01:35:24.640 --> 01:35:27.600]   but the results there were a little bit more mixed.
[01:35:27.600 --> 01:35:29.960]   So the takeaway here is that heat
[01:35:29.960 --> 01:35:32.560]   seems to have positive effects on growth hormone,
[01:35:32.560 --> 01:35:33.400]   big effects.
[01:35:33.400 --> 01:35:35.040]   It seems to have positive effects
[01:35:35.040 --> 01:35:37.620]   on reducing cortisol levels,
[01:35:37.620 --> 01:35:39.640]   and it does not seem to have effects
[01:35:39.640 --> 01:35:42.800]   on things like testosterone, DHEA, or prolactin directly.
[01:35:42.800 --> 01:35:44.640]   You can imagine that a shift in any hormone
[01:35:44.640 --> 01:35:47.200]   is going to alter the levels of other hormones
[01:35:47.200 --> 01:35:49.400]   down the line, sort of indirect effects,
[01:35:49.400 --> 01:35:51.320]   but in terms of direct effects,
[01:35:51.320 --> 01:35:54.840]   just during or immediately after the sauna bath,
[01:35:54.840 --> 01:35:57.000]   there were no effects.
[01:35:57.000 --> 01:36:00.540]   So we've talked about diet, supplementation,
[01:36:00.540 --> 01:36:02.560]   behavioral tools,
[01:36:02.560 --> 01:36:04.160]   and of course we talked about
[01:36:04.160 --> 01:36:06.800]   the underlying biology and logic.
[01:36:06.800 --> 01:36:10.080]   And hopefully you heard the safety precautions
[01:36:10.080 --> 01:36:11.820]   for all of those.
[01:36:11.820 --> 01:36:14.880]   Now I'd like to just briefly talk about
[01:36:14.880 --> 01:36:17.360]   the prescription side of all this.
[01:36:17.360 --> 01:36:21.560]   There are, as we know, many people taking growth hormone
[01:36:21.560 --> 01:36:23.420]   because it's been prescribed to them by a doctor.
[01:36:23.420 --> 01:36:25.580]   And presumably there are people taking growth hormone,
[01:36:25.580 --> 01:36:27.860]   even though it has not been prescribed by a doctor,
[01:36:27.860 --> 01:36:30.040]   which is none of my business.
[01:36:30.040 --> 01:36:33.040]   But the point here is that
[01:36:33.040 --> 01:36:35.560]   most all of the hormones that we make
[01:36:35.560 --> 01:36:37.260]   have been synthesized.
[01:36:37.260 --> 01:36:40.080]   So there are versions of them in little bottles
[01:36:40.080 --> 01:36:42.780]   or little ampules that people can inject.
[01:36:42.780 --> 01:36:44.760]   Here are a couple of important things to consider
[01:36:44.760 --> 01:36:46.840]   if you're going to go that route.
[01:36:46.840 --> 01:36:49.280]   First of all, talk to a physician, right?
[01:36:49.280 --> 01:36:52.280]   They actually are only legally available through a physician.
[01:36:52.280 --> 01:36:55.700]   Second of all, anytime you're injecting something,
[01:36:55.700 --> 01:36:57.540]   you're going to shut down your own production.
[01:36:57.540 --> 01:36:59.400]   That's the way that the hormone system works.
[01:36:59.400 --> 01:37:00.640]   If you take thyroid hormone,
[01:37:00.640 --> 01:37:02.800]   you won't make thyroid hormone,
[01:37:02.800 --> 01:37:04.060]   at least in the long run.
[01:37:04.060 --> 01:37:06.460]   If you take testosterone,
[01:37:06.460 --> 01:37:09.540]   you will shut down your own production of testosterone.
[01:37:09.540 --> 01:37:12.900]   If you take estrogen, the system's a little more resilient,
[01:37:12.900 --> 01:37:14.140]   but eventually you will shut down
[01:37:14.140 --> 01:37:15.680]   your production of estrogen.
[01:37:15.680 --> 01:37:18.020]   And the same is true for growth hormone.
[01:37:18.020 --> 01:37:22.420]   So a decision to go that route of taking something
[01:37:22.420 --> 01:37:25.140]   is often not always a decision to do it forever.
[01:37:25.140 --> 01:37:27.660]   However, if you're willing to sustain a period
[01:37:27.660 --> 01:37:29.980]   of being without a given hormone,
[01:37:29.980 --> 01:37:33.460]   some people can do things and then stop taking them.
[01:37:33.460 --> 01:37:37.360]   And then wait out the period in which they're not making
