
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[00:49:53.160 --> 00:49:56.660]   because acetylcholine binds to the nicotinic receptor.
[00:49:56.660 --> 00:49:58.400]   There are two kinds of acetylcholine receptors,
[00:49:58.400 --> 00:49:59.480]   muscarinic and nicotinic,
[00:49:59.480 --> 00:50:00.920]   but the nicotinic ones are involved
[00:50:00.920 --> 00:50:02.660]   in attention and alertness.
[00:50:02.660 --> 00:50:05.080]   I have colleagues.
[00:50:05.080 --> 00:50:08.640]   These are not my kind of like bro science buddies.
[00:50:08.640 --> 00:50:10.160]   I have those friends too.
[00:50:10.160 --> 00:50:13.020]   This is a Nobel prize winning colleague
[00:50:13.020 --> 00:50:15.360]   who choose Nicorette while he works.
[00:50:15.360 --> 00:50:17.360]   He used to be a smoker.
[00:50:17.360 --> 00:50:19.760]   He quit smoking because of fear of lung cancer.
[00:50:19.760 --> 00:50:21.220]   It's like a smart choice.
[00:50:21.220 --> 00:50:23.880]   But he missed the level of focus
[00:50:23.880 --> 00:50:26.100]   that he could bring to his work.
[00:50:26.100 --> 00:50:28.060]   This is somebody who's had a very long career.
[00:50:28.060 --> 00:50:29.880]   And if you ever meet with him,
[00:50:29.880 --> 00:50:32.040]   unfortunately I can't name him.
[00:50:32.040 --> 00:50:32.880]   If you ever meet with him,
[00:50:32.880 --> 00:50:33.720]   what you realize is he choose
[00:50:33.720 --> 00:50:35.500]   about five pieces of Nicorette an hour,
[00:50:35.500 --> 00:50:37.800]   which I am not suggesting people do.
[00:50:37.800 --> 00:50:39.100]   But when I asked him, why are you doing this?
[00:50:39.100 --> 00:50:42.220]   He said, well, increases my alertness and focus.
[00:50:42.220 --> 00:50:45.080]   And also his theory, and I want to really underscore
[00:50:45.080 --> 00:50:47.580]   that it's theory not scientifically supported yet
[00:50:47.580 --> 00:50:50.880]   is that it offsets Parkinson's and Alzheimer's.
[00:50:50.880 --> 00:50:54.660]   It is true that nucleus basalis is the primary site
[00:50:54.660 --> 00:50:56.880]   of degeneration in the brain
[00:50:56.880 --> 00:50:59.320]   in people that have dementia and Parkinson's.
[00:50:59.320 --> 00:51:01.700]   And it's what leads to a lot of their inability
[00:51:01.700 --> 00:51:05.600]   to focus their attention, not just deficits in plasticity.
[00:51:05.600 --> 00:51:07.400]   So he might be onto something.
[00:51:07.400 --> 00:51:08.600]   Now I've tried chewing Nicorette.
[00:51:08.600 --> 00:51:10.240]   It makes me super jittery.
[00:51:10.240 --> 00:51:12.580]   I don't like it because I can't focus very well.
[00:51:12.580 --> 00:51:13.940]   It kind of takes me too far up
[00:51:13.940 --> 00:51:15.740]   the level of autonomic arousal.
[00:51:15.740 --> 00:51:18.020]   I've got friends that dip Nicorette all day,
[00:51:18.020 --> 00:51:20.300]   some of whom are scientists.
[00:51:20.300 --> 00:51:22.220]   Writers and artists and musicians
[00:51:22.220 --> 00:51:24.320]   are familiar with the effects of nicotine
[00:51:24.320 --> 00:51:26.120]   from the era where a lot of people smoked
[00:51:26.120 --> 00:51:28.640]   and fortunately fewer people smoke now.
[00:51:28.640 --> 00:51:30.640]   So if you're interested in the pharmacology,
[00:51:30.640 --> 00:51:31.960]   there are supplements and things
[00:51:31.960 --> 00:51:34.720]   that can increase cholinergic transmission in the brain.
[00:51:34.720 --> 00:51:36.920]   I'm not suggesting you do this,
[00:51:36.920 --> 00:51:39.500]   but if you're going to go down that route,
[00:51:39.500 --> 00:51:40.940]   you want to be very careful
[00:51:40.940 --> 00:51:43.460]   how much you rely on those all the time.
[00:51:43.460 --> 00:51:46.040]   Because the essence of plasticity
[00:51:46.040 --> 00:51:48.360]   is to create a window of attention and focus
[00:51:48.360 --> 00:51:50.520]   that's distinct from the rest of your day.
[00:51:50.520 --> 00:51:53.680]   That's what's going to create a mark in your brain
[00:51:53.680 --> 00:51:55.960]   and the potential for plasticity.
[00:51:55.960 --> 00:51:59.860]   Things that increase acetylcholine besides nicotine
[00:51:59.860 --> 00:52:01.880]   or Nicorette, the nicotine could come
[00:52:01.880 --> 00:52:03.880]   from a variety of sources,
[00:52:03.880 --> 00:52:07.400]   or things like alpha-GPC or choline.
[00:52:07.400 --> 00:52:08.420]   There are a number of these things.
[00:52:08.420 --> 00:52:11.700]   I would encourage you to go to examine.com, the website,
[00:52:11.700 --> 00:52:13.040]   and just put in acetylcholine
[00:52:13.040 --> 00:52:15.000]   and it will give you a list of supplements
[00:52:15.000 --> 00:52:17.060]   as well as some of the dangers of these supplements
[00:52:17.060 --> 00:52:19.260]   that are associated with cholinergic transmission.
[00:52:19.260 --> 00:52:22.000]   But I would be remiss and I would be lying
[00:52:22.000 --> 00:52:24.560]   if I didn't say that there are a lot of people out there
[00:52:24.560 --> 00:52:28.160]   who are using cholinergic drugs
[00:52:28.160 --> 00:52:31.160]   in order to increase their level of focus.
[00:52:31.160 --> 00:52:33.180]   And since we're coming up on the Olympics,
[00:52:33.180 --> 00:52:34.280]   I don't want to get anyone in trouble,
[00:52:34.280 --> 00:52:37.880]   but I'm well aware that the fact that the sprinters
[00:52:37.880 --> 00:52:39.940]   are really into cholinergic drugs
[00:52:39.940 --> 00:52:42.280]   because not only is acetylcholine important
[00:52:42.280 --> 00:52:44.200]   for the focus that allows them to hear the gun
[00:52:44.200 --> 00:52:46.360]   and be first out the blocks on the sprints,
[00:52:46.360 --> 00:52:49.040]   that's a lot of where the race is won.
[00:52:49.040 --> 00:52:51.680]   Hearing that gun and being quickest on reaction time,
[00:52:51.680 --> 00:52:53.800]   so they take cholinergic agents for that,
[00:52:53.800 --> 00:52:56.980]   as well as acetylcholine is the molecule
[00:52:56.980 --> 00:52:59.480]   that controls nerve to muscle contraction.
[00:52:59.480 --> 00:53:01.760]   So your speed of reflexes is actually controlled
[00:53:01.760 --> 00:53:04.240]   by this nicotinic transmission as well.
[00:53:04.240 --> 00:53:06.760]   So lots to think about in terms of acetylcholine
[00:53:06.760 --> 00:53:10.980]   in sport and mental acuity, not just plasticity.
[00:53:10.980 --> 00:53:12.460]   Now, for most of you,
[00:53:12.460 --> 00:53:14.200]   you probably don't want to chew Nicorette,
[00:53:14.200 --> 00:53:15.440]   definitely don't want to smoke cigarettes
[00:53:15.440 --> 00:53:18.360]   or take supplements for increasing acetylcholine.
[00:53:18.360 --> 00:53:21.900]   So what are some ways that you can increase acetylcholine?
[00:53:21.900 --> 00:53:23.440]   And there, it's going to sound
[00:53:23.440 --> 00:53:24.640]   like a bit of a circular argument,
[00:53:24.640 --> 00:53:26.840]   but you want to increase focus.
[00:53:26.840 --> 00:53:28.880]   How do you increase focus?
[00:53:28.880 --> 00:53:30.780]   People are so familiar with sitting down,
[00:53:30.780 --> 00:53:32.100]   reading a couple of pages of a book
[00:53:32.100 --> 00:53:33.880]   and realizing that none of it sunk in
[00:53:33.880 --> 00:53:36.580]   or talking to someone and seeing their mouth move,
[00:53:36.580 --> 00:53:38.560]   maybe even nodding your head subconsciously
[00:53:38.560 --> 00:53:41.340]   and coming, mm-hmm, mm-hmm, and none of it sinks in.
[00:53:41.340 --> 00:53:44.020]   This can be very damaging for school, work performance
[00:53:44.020 --> 00:53:46.240]   and relationships, as many of you know.
[00:53:46.240 --> 00:53:50.940]   Costello, incidentally, never seems to pay attention
[00:53:50.940 --> 00:53:53.420]   to anything I say while looking directly at me,
[00:53:53.420 --> 00:53:55.100]   which contradicts what I'm about to say,
[00:53:55.100 --> 00:53:59.960]   which is that the best way to get better at focusing
[00:53:59.960 --> 00:54:04.420]   is to use the mechanisms of focus that you were born with.
[00:54:04.420 --> 00:54:08.340]   And the key principle here is that mental focus
[00:54:08.340 --> 00:54:10.280]   follows visual focus.
[00:54:10.280 --> 00:54:13.720]   We are all familiar with the fact that our visual system
[00:54:13.720 --> 00:54:17.420]   can be unfocused, blurry, or jumping around,
[00:54:17.420 --> 00:54:21.400]   or we can be very laser focused on one location in space.
[00:54:21.400 --> 00:54:24.620]   What's interesting and vitally important to understanding
[00:54:24.620 --> 00:54:26.580]   how to access neuroplasticity
[00:54:26.580 --> 00:54:29.400]   is that you can use your visual focus
[00:54:29.400 --> 00:54:31.820]   and you can increase your visual focus
[00:54:31.820 --> 00:54:35.540]   as a way of increasing your mental focus abilities
[00:54:35.540 --> 00:54:37.000]   more broadly.
[00:54:37.000 --> 00:54:38.760]   So I'm gonna explain how to do that.
[00:54:38.760 --> 00:54:41.780]   Plasticity starts with alertness.
[00:54:41.780 --> 00:54:45.140]   And as I mentioned before, that alertness can come from
[00:54:45.140 --> 00:54:48.480]   a sense of love, a sense of joy, a sense of fear,
[00:54:48.480 --> 00:54:49.380]   doesn't matter.
[00:54:49.380 --> 00:54:53.680]   There are pharmacologic ways to access alertness too.
[00:54:53.680 --> 00:54:56.500]   The most common one is of course caffeine,
[00:54:56.500 --> 00:54:58.340]   which if you watch the sleep episodes,
[00:54:58.340 --> 00:55:00.880]   you know reduces this molecule that makes us sleepy
[00:55:00.880 --> 00:55:02.720]   called adenosine.
[00:55:02.720 --> 00:55:07.160]   I drink plenty of caffeine, I'm a heavy user of caffeine.
[00:55:07.160 --> 00:55:09.020]   I don't think abuser of caffeine.
[00:55:09.020 --> 00:55:10.100]   I think in reasonable amounts
[00:55:10.100 --> 00:55:12.140]   provided we can still fall asleep at night.
[00:55:12.140 --> 00:55:15.220]   Caffeine can be a relatively safe way
[00:55:15.220 --> 00:55:16.640]   to increase epinephrine.
[00:55:16.640 --> 00:55:21.960]   Now, many people are now also using Adderall.
[00:55:21.960 --> 00:55:25.420]   Adderall chemically looks a lot like amphetamine.
[00:55:25.420 --> 00:55:27.900]   And basically it is amphetamine.
[00:55:27.900 --> 00:55:30.300]   It will increase epinephrine release from locus coeruleus,
[00:55:30.300 --> 00:55:31.820]   it will wake up the brain.
[00:55:31.820 --> 00:55:33.620]   And that's why a lot of people rely on it.
[00:55:33.620 --> 00:55:38.420]   It does have a heavy basis for use
[00:55:38.420 --> 00:55:40.760]   in certain clinical syndromes prescribed
[00:55:40.760 --> 00:55:43.060]   such as attention deficit.
[00:55:43.060 --> 00:55:47.500]   However, it also has a high probability of abuse,
[00:55:47.500 --> 00:55:50.020]   especially in those who are not prescribed it.
[00:55:50.020 --> 00:55:53.620]   Adderall will not increase focus, it increases alertness.
[00:55:53.620 --> 00:55:56.460]   It does not touch the acetylcholine system.
[00:55:56.460 --> 00:55:58.840]   And if those of you that are taking Adderall say,
[00:55:58.840 --> 00:56:01.500]   well, it really increases my focus overall,
[00:56:01.500 --> 00:56:03.900]   that's probably because your autonomic nervous system
[00:56:03.900 --> 00:56:06.800]   is just veering towards what we call parasympathetic.
[00:56:06.800 --> 00:56:08.340]   You're really just very sleepy
[00:56:08.340 --> 00:56:11.100]   and so it's bringing your levels of alertness up.
[00:56:11.100 --> 00:56:13.580]   As I mentioned, Adderall is very problematic
[00:56:13.580 --> 00:56:14.920]   for a number of people.
[00:56:14.920 --> 00:56:16.660]   It can be habit forming.
[00:56:16.660 --> 00:56:18.900]   Learning on Adderall does not always
[00:56:18.900 --> 00:56:21.400]   translate to high performance,
[00:56:21.400 --> 00:56:23.520]   off or on Adderall at later times.
[00:56:23.520 --> 00:56:26.160]   And the Adderall discussion is a broader one
[00:56:26.160 --> 00:56:27.500]   that perhaps we should have
[00:56:27.500 --> 00:56:29.340]   with a psychiatrist in the room at some point
[00:56:29.340 --> 00:56:32.220]   because it is a very widely abused drug
[00:56:32.220 --> 00:56:33.460]   at this point in time.
[00:56:33.460 --> 00:56:38.160]   The acetylcholine system and the focus that it brings
[00:56:38.160 --> 00:56:41.380]   is available, as I mentioned, through pharmacology,
[00:56:41.380 --> 00:56:43.660]   but also through these behavioral practices.
[00:56:43.660 --> 00:56:45.700]   And the behavioral practices
[00:56:45.700 --> 00:56:47.660]   that are anchored in visual focus
[00:56:47.660 --> 00:56:49.740]   are going to be the ones that are going to allow you
[00:56:49.740 --> 00:56:53.780]   to develop great depth and duration of focus.
[00:56:53.780 --> 00:56:56.540]   So let's think about visual focus for a second.
[00:56:56.540 --> 00:57:01.200]   When we focus on something visually, we have two options.
[00:57:01.200 --> 00:57:04.780]   We can either look at a very small region of space
[00:57:04.780 --> 00:57:07.620]   with a lot of detail and a lot of precision,
[00:57:07.620 --> 00:57:09.100]   or we can dilate our gaze
[00:57:09.100 --> 00:57:11.140]   and we can see big pieces of visual space
[00:57:11.140 --> 00:57:12.260]   with very little detail.
[00:57:12.260 --> 00:57:13.100]   It's a trade-off.
[00:57:13.100 --> 00:57:15.220]   We can't look at everything at high resolution.
[00:57:15.220 --> 00:57:16.460]   This is why we have these,
[00:57:16.460 --> 00:57:19.900]   the pupil more or less relates to the fovea of the eye,
[00:57:19.900 --> 00:57:22.060]   which is the area in which we have the most receptors,
[00:57:22.060 --> 00:57:25.060]   the highest density of receptors that perceive light.
[00:57:25.060 --> 00:57:26.680]   And so our acuity is much better
[00:57:26.680 --> 00:57:29.820]   in the center of our visual field than in our periphery.
[00:57:29.820 --> 00:57:31.300]   It's a simple experiment you can do right now.
[00:57:31.300 --> 00:57:33.000]   If you're listening to this, you can still do it.
[00:57:33.000 --> 00:57:34.860]   You can hold your hands out in front of you,
[00:57:34.860 --> 00:57:35.860]   provided that you're sighted.
[00:57:35.860 --> 00:57:37.180]   You should be able to see how many fingers
[00:57:37.180 --> 00:57:38.580]   you have in front of you.
[00:57:38.580 --> 00:57:41.100]   For me, it's five, still got all five fingers.
[00:57:41.100 --> 00:57:45.260]   Amazingly enough, if I move my hand off to the side,
[00:57:45.260 --> 00:57:47.660]   and I can't see them with precision,
[00:57:47.660 --> 00:57:50.020]   but as I move them back into the center of my visual field,
[00:57:50.020 --> 00:57:51.460]   I can see them with precision.
[00:57:51.460 --> 00:57:53.100]   And that's because the density,
[00:57:53.100 --> 00:57:55.040]   the number of pixels in the center of my visual field
[00:57:55.040 --> 00:57:57.340]   is much higher than it is in the periphery.
[00:57:57.340 --> 00:58:00.260]   When we focus our eyes, we do a couple things.
[00:58:00.260 --> 00:58:02.260]   First of all, we tend to do that
[00:58:02.260 --> 00:58:03.500]   in the center of our visual field,
[00:58:03.500 --> 00:58:04.960]   and our two eyes tend to align
[00:58:04.960 --> 00:58:06.360]   in what's called a vergence eye movement
[00:58:06.360 --> 00:58:08.480]   towards a common point.
[00:58:08.480 --> 00:58:10.800]   The other thing that happens is the lens of our eye moves
[00:58:10.800 --> 00:58:13.460]   so that our brain now no longer sees
[00:58:13.460 --> 00:58:14.620]   the entire visual world,
[00:58:14.620 --> 00:58:18.380]   but is seeing a small cone of visual imagery.
[00:58:18.380 --> 00:58:22.580]   If it, that was the dog bumping into the wall, forgive me.
[00:58:22.580 --> 00:58:25.940]   That small cone of visual imagery or soda straw view
[00:58:25.940 --> 00:58:30.120]   of the world has much higher acuity, higher resolution
[00:58:30.120 --> 00:58:32.760]   than if I were to look at everything.
[00:58:32.760 --> 00:58:34.860]   Now you say, of course, this makes perfect sense,
[00:58:34.860 --> 00:58:37.360]   but that's about visual attention, not mental attention.
[00:58:37.360 --> 00:58:41.340]   Well, it turns out that focus in the brain
[00:58:41.340 --> 00:58:43.860]   is anchored to our visual system.
[00:58:43.860 --> 00:58:45.380]   I'll talk about blind people in a moment,
[00:58:45.380 --> 00:58:48.040]   but assuming that somebody is sighted,
[00:58:48.040 --> 00:58:51.300]   the key is to learn how to focus better visually
[00:58:51.300 --> 00:58:54.140]   if you want to bring about higher levels
[00:58:54.140 --> 00:58:55.940]   of cognitive or mental focus,
[00:58:55.940 --> 00:58:58.500]   even if you're engaged in a physical task.
[00:58:58.500 --> 00:59:02.460]   Now there's a remarkable phenomenon in animals
[00:59:02.460 --> 00:59:04.120]   where animals that have their eyes
[00:59:04.120 --> 00:59:05.740]   on the side of their head
[00:59:05.740 --> 00:59:08.200]   are scanning the entire visual environment all the time.
[00:59:08.200 --> 00:59:09.300]   They're not focused on anything.
[00:59:09.300 --> 00:59:11.620]   Think you're grazing animals, your cows, your sheep,
[00:59:11.620 --> 00:59:13.080]   your birds, et cetera.
[00:59:13.080 --> 00:59:16.380]   But think about a bird picking up seeds on the beach
[00:59:16.380 --> 00:59:18.100]   or on concrete.
[00:59:18.100 --> 00:59:20.380]   That bird's head is up here.
[00:59:20.380 --> 00:59:21.960]   It's up about a foot off the ground,
[00:59:21.960 --> 00:59:24.660]   or if it's a small bird, about six inches off the ground,
[00:59:24.660 --> 00:59:26.380]   and its eyes are on the side of its head,
[00:59:26.380 --> 00:59:27.840]   and yet it has this tiny beak
[00:59:27.840 --> 00:59:30.220]   that can quickly pick up these little seeds off the ground
[00:59:30.220 --> 00:59:32.420]   with immense precision.
[00:59:32.420 --> 00:59:34.120]   Now, if you try to do that
[00:59:34.120 --> 00:59:36.280]   by staring off to the sides of the room
[00:59:36.280 --> 00:59:39.260]   and picking up items in front of you with high precision
[00:59:39.260 --> 00:59:41.220]   at that tiny scale, little tiny objects,
[00:59:41.220 --> 00:59:43.260]   you will miss almost every time.
[00:59:43.260 --> 00:59:44.300]   They do it perfectly,
[00:59:44.300 --> 00:59:46.020]   and they don't smash their beak into the ground
[00:59:46.020 --> 00:59:46.860]   and damage it.
[00:59:46.860 --> 00:59:50.460]   With beautiful movement acuity also.
[00:59:50.460 --> 00:59:51.880]   So how do they do it?
[00:59:51.880 --> 00:59:54.340]   How do they create this focus
[00:59:54.340 --> 00:59:56.140]   or this awareness of what's in front of them?
[00:59:56.140 --> 00:59:58.760]   It turns out as they lower their head,
[00:59:58.760 --> 01:00:02.180]   their eyes very briefly move inward
[01:00:02.180 --> 01:00:04.260]   in what's called a virgin's eye movement.
[01:00:04.260 --> 01:00:07.900]   Now, their eyes can't actually translocate in their head.
[01:00:07.900 --> 01:00:10.500]   They're fixed in the skull, just like yours and mine are.
[01:00:10.500 --> 01:00:13.940]   But when we move our eyes slightly inward,
[01:00:13.940 --> 01:00:17.140]   maybe you can tell they're doing it like so,
[01:00:17.140 --> 01:00:21.120]   basically shortening or making the interpupillary distance,
[01:00:21.120 --> 01:00:24.020]   as it's called, smaller, two things happen.
[01:00:24.020 --> 01:00:27.260]   Not only do we develop a smaller visual window
[01:00:27.260 --> 01:00:31.100]   into the world, but we activate a set of neurons
[01:00:31.100 --> 01:00:33.980]   in our brainstem that trigger the release
[01:00:33.980 --> 01:00:38.100]   of both norepinephrine, epinephrine, and acetylcholine.
[01:00:38.100 --> 01:00:40.260]   Norepinephrine is kind of similar to epinephrine.
[01:00:40.260 --> 01:00:43.560]   So in other words, when our eyes are relaxed in our head,
[01:00:43.560 --> 01:00:44.400]   when we're just kind of looking
[01:00:44.400 --> 01:00:46.560]   at our entire visual environment, moving our head around,
[01:00:46.560 --> 01:00:48.580]   moving through space, we're in optic flow,
[01:00:48.580 --> 01:00:51.200]   things moving past us, or we're sitting still,
[01:00:51.200 --> 01:00:54.780]   we're looking broadly at our space, we're relaxed.
[01:00:54.780 --> 01:00:57.200]   When our eyes move slightly inward
[01:00:57.200 --> 01:01:00.940]   toward a particular visual target, our visual world shrinks,
[01:01:00.940 --> 01:01:03.100]   our level of visual focus goes up,
[01:01:03.100 --> 01:01:05.080]   and we know that this relates
[01:01:05.080 --> 01:01:07.760]   to the release of acetylcholine and epinephrine
[01:01:07.760 --> 01:01:10.860]   at the relevant sites in the brain for plasticity.
[01:01:10.860 --> 01:01:13.660]   Now, what this means is that if you have a hard time
[01:01:13.660 --> 01:01:18.220]   focusing your mind for sake of reading or for listening,
[01:01:18.220 --> 01:01:20.740]   you need to practice, and you can practice,
[01:01:20.740 --> 01:01:22.820]   focusing your visual system.
[01:01:22.820 --> 01:01:25.800]   Now, this works best if you practice focusing
[01:01:25.800 --> 01:01:28.480]   your visual system at the precise distance
[01:01:28.480 --> 01:01:31.660]   from the work that you intend to do for sake of plasticity.
[01:01:31.660 --> 01:01:33.860]   So how would this look in the real world?
[01:01:33.860 --> 01:01:36.180]   Let's say I am trying to concentrate
[01:01:36.180 --> 01:01:39.200]   on something related to, I don't know, science.
[01:01:39.200 --> 01:01:41.000]   I'm reading a science paper and I'm having a hard time,
[01:01:41.000 --> 01:01:42.840]   it's not absorbing.
[01:01:42.840 --> 01:01:45.140]   I might think that I'm only looking at the paper
[01:01:45.140 --> 01:01:46.980]   that I'm reading, I'm only looking at my screen,
[01:01:46.980 --> 01:01:49.420]   but actually my eyes are probably darting around a bit.
[01:01:49.420 --> 01:01:51.020]   Experiments have been done on this.
[01:01:51.020 --> 01:01:54.460]   Or I'm gathering information from too many sources
[01:01:54.460 --> 01:01:55.860]   in the visual environment.
[01:01:55.860 --> 01:01:58.900]   Now, presumably, 'cause it's me, I've already had my coffee,
[01:01:58.900 --> 01:02:01.940]   I'm hydrated, I'm well-rested, I slept well,
[01:02:01.940 --> 01:02:05.120]   and I still experience these challenges in focusing.
[01:02:05.120 --> 01:02:10.120]   Spending just 60 to 120 seconds focusing my visual attention
[01:02:10.120 --> 01:02:12.920]   on a small window of my screen,
[01:02:12.920 --> 01:02:15.720]   meaning just on my screen with nothing on it,
[01:02:15.720 --> 01:02:19.080]   but bringing my eyes to that particular location
[01:02:19.080 --> 01:02:22.320]   increases not just my visual acuity for that location,
[01:02:22.320 --> 01:02:25.500]   but it brings about an increase in activity
[01:02:25.500 --> 01:02:28.840]   in a bunch of other brain areas that are associated
[01:02:28.840 --> 01:02:33.340]   with gathering information from this location.
[01:02:33.340 --> 01:02:38.060]   So put simply, if you want to improve your ability to focus,
[01:02:38.060 --> 01:02:40.080]   practice visual focus.
[01:02:40.080 --> 01:02:44.400]   Now, if you wear contacts or you wear corrective lenses,
[01:02:44.400 --> 01:02:46.480]   that's fine, you of course would wanna use those.
[01:02:46.480 --> 01:02:50.020]   You don't wanna take those off and use a blurry image.
[01:02:50.020 --> 01:02:51.940]   The finer the visual image,
[01:02:51.940 --> 01:02:53.720]   and the more that you can hold your gaze
[01:02:53.720 --> 01:02:55.040]   to that visual image,
[01:02:55.040 --> 01:02:58.320]   the higher your levels of attention will be.
[01:02:58.320 --> 01:03:00.660]   Many times on Instagram, and here I've been teased
[01:03:00.660 --> 01:03:02.080]   for not blinking very often,
[01:03:02.080 --> 01:03:03.980]   that's actually a practiced thing.
[01:03:03.980 --> 01:03:06.220]   We blink more as we get tired,
[01:03:06.220 --> 01:03:08.600]   which as you hear it, you'll probably just say duh.
[01:03:08.600 --> 01:03:11.180]   As we get tired, the neurons in the brainstem
[01:03:11.180 --> 01:03:12.760]   that are responsible for alertness
[01:03:12.760 --> 01:03:15.520]   and that hold the eyelids open start to falter
[01:03:15.520 --> 01:03:16.820]   and our eyelids start to close.
[01:03:16.820 --> 01:03:18.500]   This is why it's hard, the words,
[01:03:18.500 --> 01:03:20.280]   I could barely keep my eyes open,
[01:03:20.280 --> 01:03:22.000]   which may be how you feel right now.
[01:03:22.000 --> 01:03:25.000]   But assuming that you're paying attention and you're alert,
[01:03:25.000 --> 01:03:27.980]   when you're very alert, your eyes are wide,
[01:03:27.980 --> 01:03:29.480]   your eyes are open.
[01:03:29.480 --> 01:03:32.200]   And as you get tired, your eyelids start to close.
[01:03:32.200 --> 01:03:36.520]   Blinks actually reset our perception of time and space.
[01:03:36.520 --> 01:03:38.680]   This was shown in a beautiful paper in Current Biology.
[01:03:38.680 --> 01:03:41.600]   I'll be sure to post the reference in the notes.
[01:03:41.600 --> 01:03:45.200]   And blinking, of course, is necessary to lubricate the eyes.
[01:03:45.200 --> 01:03:47.440]   People blink because their eyes might get dry.
[01:03:47.440 --> 01:03:51.240]   But if you can keep focus by blinking less
[01:03:51.240 --> 01:03:53.420]   and by focusing your eyes to a particular location
[01:03:53.420 --> 01:03:55.260]   that's probably pretty creepy for you to experience
[01:03:55.260 --> 01:03:56.400]   as I'm doing this.
[01:03:56.400 --> 01:03:57.920]   But the more that you can do this,
[01:03:57.920 --> 01:04:00.720]   the more that you can maintain a kind of a cone
[01:04:00.720 --> 01:04:02.920]   or a tunnel of mental focus.
[01:04:02.920 --> 01:04:04.880]   And so I'm sort of revealing my practice,
[01:04:04.880 --> 01:04:09.280]   which is that I've worked very hard through blinking contests
[01:04:09.280 --> 01:04:11.960]   with my 14 year old niece who still beats me every time
[01:04:11.960 --> 01:04:12.920]   and it really bothers me,
[01:04:12.920 --> 01:04:15.740]   but also just through my own self-practice
[01:04:15.740 --> 01:04:19.560]   of learning to blink less and focus my visual attention
[01:04:19.560 --> 01:04:21.040]   on a smaller region of space.
[01:04:21.040 --> 01:04:22.760]   Now, for me, that's important
[01:04:22.760 --> 01:04:26.100]   because I'm mainly learning things on a computer screen.
[01:04:26.940 --> 01:04:28.560]   If you're going to be doing sport,
[01:04:28.560 --> 01:04:29.480]   it's quite a bit different
[01:04:29.480 --> 01:04:31.620]   and we can discuss how you might translate that to sport.
[01:04:31.620 --> 01:04:33.300]   In fact, in the next episode,
[01:04:33.300 --> 01:04:35.960]   I'm going to talk all about how plasticity
[01:04:35.960 --> 01:04:37.560]   and the focus mechanisms relate
[01:04:37.560 --> 01:04:40.880]   to learning of movement practices and coordinated movements.
[01:04:40.880 --> 01:04:42.880]   It's an entire discussion unto itself,
[01:04:42.880 --> 01:04:44.020]   but the same principle holds.
[01:04:44.020 --> 01:04:45.940]   So we need alertness.
[01:04:45.940 --> 01:04:50.240]   You can get that through mental tricks of motivation,
[01:04:50.240 --> 01:04:52.540]   fear or love, whatever it is.
[01:04:52.540 --> 01:04:55.680]   Pharmacology, please do it healthfully.
[01:04:55.680 --> 01:04:57.720]   Caffeine, if that's in your practice.
[01:04:57.720 --> 01:04:59.380]   Certainly want to be well hydrated.
[01:04:59.380 --> 01:05:02.300]   That increases, it actually will increase alertness.
[01:05:02.300 --> 01:05:04.140]   Having a very full bladder will increase alertness,
[01:05:04.140 --> 01:05:07.000]   although you don't want your alertness to be so high,
[01:05:07.000 --> 01:05:08.280]   do that, all you can think about it
[01:05:08.280 --> 01:05:10.160]   is the fact that you have to go urinate
[01:05:10.160 --> 01:05:11.560]   'cause that's very distracting.
[01:05:11.560 --> 01:05:14.020]   You don't want your alertness to go through the roof.
[01:05:14.020 --> 01:05:18.140]   You need focus and visual focus is the primary way
[01:05:18.140 --> 01:05:21.280]   in which we start to deploy these neurochemicals.
[01:05:21.280 --> 01:05:24.840]   Now, you may ask, well, what about the experiment
[01:05:24.840 --> 01:05:27.140]   where people were feeling this rotating drum
[01:05:27.140 --> 01:05:28.440]   or listening to the auditory cue?
[01:05:28.440 --> 01:05:29.800]   That doesn't involve vision at all.
[01:05:29.800 --> 01:05:32.760]   Ah, if you look at people who are learning things
[01:05:32.760 --> 01:05:35.240]   with their auditory system,
[01:05:35.240 --> 01:05:36.840]   they will often close their eyes
[01:05:36.840 --> 01:05:38.360]   and that's not a coincidence.
[01:05:38.360 --> 01:05:41.100]   If somebody is listening very hard,
[01:05:41.100 --> 01:05:43.000]   please don't ask them to look you directly in the eye
[01:05:43.000 --> 01:05:45.000]   while also asking that they listen to you.
[01:05:45.000 --> 01:05:46.400]   That's actually one of the worst ways
[01:05:46.400 --> 01:05:47.320]   to get somebody to listen to you.
[01:05:47.320 --> 01:05:49.560]   If you say, now listen to me and look me in the eye,
[01:05:49.560 --> 01:05:50.760]   the visual system will take over
[01:05:50.760 --> 01:05:51.920]   and they'll see your mouth move,
[01:05:51.920 --> 01:05:53.060]   but they're going to hear their thoughts
[01:05:53.060 --> 01:05:55.700]   more than they're going to hear what you're saying.
[01:05:55.700 --> 01:05:58.000]   Closing the eyes is one of the best ways
[01:05:58.000 --> 01:06:00.620]   to create a cone of auditory attention.
[01:06:00.620 --> 01:06:03.200]   And this is what low vision or no vision folks do.
[01:06:03.200 --> 01:06:06.080]   They have tremendous capacity to focus their attention
[01:06:06.080 --> 01:06:08.120]   in particular locations.
