
[00:00:00.000 --> 00:00:09.360]   "I think this should be the live post."
[01:23:13.280 --> 01:23:13.280]   How do we do this?
[01:23:13.280 --> 01:23:14.960]   So let's commit these creators.
[01:23:14.960 --> 01:23:17.200]   Edit functionality.
[01:23:17.200 --> 01:23:17.680]   I'm going to add up here.
[01:23:17.680 --> 01:23:20.320]   See, I can't type them down.
[01:23:20.320 --> 01:23:22.800]   Do create posts and topics.
[01:23:22.800 --> 01:23:25.120]   So now we should...
[01:23:25.120 --> 01:23:28.160]   We should come up with this test plan.
[01:23:28.160 --> 01:23:29.600]   Um...
[01:23:29.600 --> 01:23:32.960]   Let's...
[01:23:32.960 --> 01:23:34.240]   Let's see if Sonnet can do it.
[01:23:34.240 --> 01:23:34.800]   Um...
[01:23:38.400 --> 01:23:40.000]   I want to write some tests.
[01:23:40.000 --> 01:23:45.280]   But the way we're doing database transactions right now doesn't work for how I want tests to work.
[01:23:45.280 --> 01:23:54.000]   Please ultra think how to re-architect the code to support this better.
[01:23:54.000 --> 01:23:57.360]   Um...
[01:23:57.360 --> 01:23:59.280]   Let's let it do this thing.
[01:24:06.720 --> 01:24:08.720]   I just don't want it any more complicated.
[01:24:08.720 --> 01:24:14.160]   But there's just one way to test databases and that's rollbacks.
[01:24:14.160 --> 01:24:14.480]   And...
[01:24:14.480 --> 01:24:16.160]   I think...
[01:24:16.160 --> 01:24:18.560]   I think we might need to do this by factor.
[01:24:18.560 --> 01:24:20.000]   Uh...
[01:24:20.000 --> 01:24:21.280]   Any other questions in the meantime?
[01:24:21.280 --> 01:24:25.600]   Uh...
[01:24:25.600 --> 01:24:25.920]   No.
[01:24:25.920 --> 01:24:26.720]   No other questions.
[01:24:26.720 --> 01:24:26.960]   So...
[01:24:26.960 --> 01:24:29.840]   At least I think there are no other questions.
[01:24:32.800 --> 01:24:32.960]   Uh...
[01:24:32.960 --> 01:24:34.720]   So the git...
[01:24:34.720 --> 01:24:36.960]   The git repo is on git already.
[01:24:36.960 --> 01:24:37.680]   Uh...
[01:24:37.680 --> 01:24:38.160]   On github.
[01:24:38.160 --> 01:24:39.840]   It's...
[01:24:39.840 --> 01:24:42.480]   Here.
[01:24:42.480 --> 01:24:44.880]   Mini db.
[01:24:44.880 --> 01:24:46.000]   Why did I call it mini db?
[01:24:46.000 --> 01:24:48.160]   Uh...
[01:24:48.160 --> 01:24:49.200]   It should be mini db.
[01:24:49.200 --> 01:24:54.320]   It's mini bb.
[01:24:54.320 --> 01:24:56.160]   There you go.
[01:25:00.320 --> 01:25:00.640]   Uh...
[01:25:00.640 --> 01:25:01.120]   Yeah, yeah, yeah, yeah.
[01:25:01.120 --> 01:25:03.680]   There you go.
[01:25:03.680 --> 01:25:05.600]   Um...
[01:25:05.600 --> 01:25:14.400]   The other thing is like for for this authentic coding
[01:25:14.400 --> 01:25:17.520]   with streaming,
[01:25:17.520 --> 01:25:19.440]   I don't...
[01:25:19.440 --> 01:25:23.040]   I don't quite work like I work normally because
[01:25:23.040 --> 01:25:26.000]   first of all, I don't talk all the time.
[01:25:26.000 --> 01:25:29.440]   But I also don't stay engaged with the agent as much as I do right now.
[01:25:29.440 --> 01:25:30.560]   Um...
[01:25:30.560 --> 01:25:33.040]   There's a lot of waiting involved.
[01:25:33.040 --> 01:25:34.640]   So I try to paralyze work.
[01:25:34.640 --> 01:25:37.040]   I try to do other things in the meantime.
[01:25:37.040 --> 01:25:37.760]   So it's a little bit...
[01:25:37.760 --> 01:25:39.360]   A little bit different.
[01:25:39.360 --> 01:25:42.320]   So let's see what it did.
[01:25:42.320 --> 01:25:43.600]   It...
[01:25:43.600 --> 01:25:46.240]   Decided that...
[01:25:46.240 --> 01:25:49.440]   We are going to use an interface
[01:25:49.440 --> 01:25:50.400]   called Querier.
[01:25:50.400 --> 01:25:56.240]   Huh.
[01:25:56.240 --> 01:26:04.400]   Really?
[01:26:04.400 --> 01:26:06.880]   That's what we're going to do?
[01:26:17.120 --> 01:26:18.960]   I don't think it's going to work.
[01:26:18.960 --> 01:26:20.160]   I don't think it's going to work, man.
[01:26:20.160 --> 01:26:23.920]   Ah, come on, come on, come on.
[01:26:23.920 --> 01:26:27.440]   Think hard for this problem.
[01:26:27.440 --> 01:26:31.840]   Does this actually work with nested transactions and save points correctly?
[01:26:31.840 --> 01:26:33.360]   Question mark.
[01:26:33.360 --> 01:26:37.440]   Because I don't think it works because it will have to
[01:26:39.680 --> 01:26:41.760]   know how deep it is.
[01:26:41.760 --> 01:26:50.720]   How do we distinguish between Claw and Gemini?
[01:26:50.720 --> 01:26:51.920]   What we use Gemini for?
[01:26:51.920 --> 01:26:55.040]   Gemini, the model,
[01:26:55.040 --> 01:26:57.760]   is excellent at programming.
[01:26:57.760 --> 01:27:01.760]   It is also excellent at
[01:27:01.760 --> 01:27:04.400]   thinking, if you can call it this way,
[01:27:04.400 --> 01:27:06.800]   and creating architecture and back and forth for this.
[01:27:07.600 --> 01:27:09.840]   Gemini CLI, the command line tool.
[01:27:09.840 --> 01:27:15.840]   It's not amazing, and Gemini, the model, is not very good at tool usage.
[01:27:15.840 --> 01:27:22.720]   So, for the agentic loop, I still haven't found anything better than Sonnet and Opus.
[01:27:22.720 --> 01:27:29.280]   But this is also why, and I mentioned this earlier, I use O3, and sometimes I use Gemini
[01:27:29.280 --> 01:27:33.360]   to plan larger changes, and then I give the output of that to Sonnet.
[01:27:33.920 --> 01:27:39.600]   And I just do the planning of larger changes just in the UI and ChatGPT or in the AI studio for the most part.
[01:27:39.600 --> 01:27:45.600]   Then there was a question of vector.
[01:27:45.600 --> 01:27:48.320]   I tried OpenTelemetry and a bunch of other things.
[01:27:48.320 --> 01:27:54.320]   It creates too much nonsense, too much output with all of the spans that it produces.
[01:27:55.360 --> 01:28:02.800]   And it didn't work quite as well as just a simple thing of logging everything into one file.
[01:28:02.800 --> 01:28:06.160]   I actually struggle to make this work.
[01:28:06.160 --> 01:28:09.440]   And I find it also to be quite involved.
[01:28:09.440 --> 01:28:16.080]   And also Gemini, sorry Gemini, Claude, to just not fully understand how OpenTelemetry works.
[01:28:16.720 --> 01:28:22.720]   So, right now at least, simple log files work incredibly well.
[01:28:22.720 --> 01:28:25.360]   Complicated OTel stuff.
[01:28:25.360 --> 01:28:28.800]   It doesn't work good enough for me.
[01:28:28.800 --> 01:28:35.760]   I would actually love to see someone show how to use OTel successfully for agentic workflows.
[01:28:37.680 --> 01:28:41.760]   Just, it didn't work for me is all I can say.
[01:28:41.760 --> 01:28:47.200]   So, what did it say?
[01:28:47.200 --> 01:28:54.240]   What did it say about my interjection?
[01:28:54.240 --> 01:28:55.680]   Did it say something?
[01:29:05.680 --> 01:29:06.640]   So, you're right to question.
[01:29:06.640 --> 01:29:09.360]   My current approach has fundamental flaws with net transaction save points.
[01:29:09.360 --> 01:29:22.080]   What?
[01:29:22.080 --> 01:29:23.120]   How did you fix it then?
[01:29:30.560 --> 01:29:35.840]   I, the problem is like, I know how I set up this to normally work.
[01:29:35.840 --> 01:29:38.320]   And I don't know if the AI can actually one-shot this.
[01:29:38.320 --> 01:29:44.320]   Okay, so it has a nesting level now.
[01:29:44.320 --> 01:29:45.440]   It has save points.
[01:29:45.440 --> 01:29:52.080]   Maybe, maybe, maybe.
[01:29:52.080 --> 01:29:53.120]   Okay, so we have a board test.
[01:29:53.120 --> 01:29:55.920]   So, we're going to set up test DB.
[01:29:55.920 --> 01:29:58.640]   Okay, so it creates a SQLite memory database.
[01:29:58.640 --> 01:30:05.760]   Ah, this is slow, pure slow.
[01:30:05.760 --> 01:30:06.800]   Why do we do this?
[01:30:06.800 --> 01:30:07.440]   Why, why?
[01:30:07.440 --> 01:30:10.160]   Great.
[01:30:10.160 --> 01:30:15.680]   Should run the real migrations.
[01:30:15.680 --> 01:30:18.880]   So, you can already see at this point
[01:30:20.400 --> 01:30:21.600]   that this is it.
[01:30:21.600 --> 01:30:22.560]   I can already see
[01:30:22.560 --> 01:30:26.240]   that it's now no longer going to give good code.
[01:30:26.240 --> 01:30:29.360]   And it doesn't even have that much stuff in the context,
[01:30:29.360 --> 01:30:33.280]   but it's already, it's already making mistakes that it doesn't do on a smaller context.
[01:30:33.280 --> 01:30:38.880]   Like, it's, it's, it went too narrow on one specific problem.
[01:30:38.880 --> 01:30:45.040]   And this is the point where I no longer expect good output from this, actually.
[01:30:45.040 --> 01:31:04.480]   Does it even manage to run migrate?
[01:31:04.480 --> 01:31:06.880]   Migration for testing is run migration.
[01:31:06.880 --> 01:31:08.000]   Like, why?
[01:31:08.000 --> 01:31:11.680]   Why are we doing this?
[01:31:11.680 --> 01:31:13.520]   And, and what is begin tx here?
[01:31:13.520 --> 01:31:23.280]   Uh, now it's, now it's turning into full slope.
[01:31:23.280 --> 01:31:27.440]   Um, and this is all just for the test setup.
[01:31:27.440 --> 01:31:33.680]   So, what I will do now is I will, I will make a branch.
[01:31:35.760 --> 01:31:37.360]   Uh, testing setup.
[01:31:37.360 --> 01:31:42.000]   Because I don't like any of this.
[01:31:42.000 --> 01:31:45.280]   Um, make format.
[01:31:45.280 --> 01:31:47.280]   So, we're going to, um,
[01:31:47.280 --> 01:31:51.680]   pretty initial test setup.
[01:31:51.680 --> 01:31:52.480]   It doesn't quite work.
[01:31:55.760 --> 01:32:00.000]   So, we're, we're going to, we're going to, we're going to go back to the drawing board here.
[01:32:00.000 --> 01:32:04.080]   Um, so, um,
[01:32:04.080 --> 01:32:10.400]   I, I think this is, this is awful.
[01:32:10.400 --> 01:32:12.960]   Um, this, this might be really, really awful.
[01:32:12.960 --> 01:32:15.680]   So, let's do a div to name.
[01:32:17.600 --> 01:32:20.560]   So, where, where did the slope start?
[01:32:20.560 --> 01:32:23.440]   Um, this is, might still be okay.
[01:32:23.440 --> 01:32:34.080]   So, the strategy now will be to unsloppify this and to get it to do something.
[01:32:34.960 --> 01:32:41.760]   And, maybe the way of doing this will be to get the tests rns to run.
[01:32:41.760 --> 01:32:46.480]   So, the board test, we're going to make this not terrible.
[01:32:46.480 --> 01:32:54.800]   Um, so, run migrations for testing should just be run migrations.
[01:32:54.800 --> 01:32:59.600]   Why is run migrations here in lowercase?
[01:33:01.520 --> 01:33:02.560]   Because we have init.
[01:33:02.560 --> 01:33:04.800]   Okay.
[01:33:04.800 --> 01:33:07.120]   So, we have init, which runs migrations.
[01:33:07.120 --> 01:33:10.320]   And, that is what the server is doing.
[01:33:10.320 --> 01:33:12.320]   Right.
[01:33:12.320 --> 01:33:20.640]   So, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um.
[01:33:20.640 --> 01:33:23.440]   So, run migrations for testing does this instead.
[01:33:23.440 --> 01:33:26.480]   So, let's start with this.
[01:33:26.480 --> 01:33:30.480]   Um, take this and make a test utils
[01:33:31.120 --> 01:33:36.240]   package, which creates the test harness.
[01:33:36.240 --> 01:33:42.400]   Run all, add a test setup function, which takes a callback,
[01:33:42.400 --> 01:33:45.440]   which handles
[01:33:45.440 --> 01:33:50.800]   migrations database in memory
[01:33:50.800 --> 01:33:53.120]   set up and tier down.
[01:33:53.120 --> 01:33:58.800]   Then update the tests to use this.
[01:33:59.680 --> 01:34:02.240]   I also want you to reuse
[01:34:02.240 --> 01:34:04.560]   the test
[01:34:04.560 --> 01:34:07.120]   database
[01:34:07.120 --> 01:34:13.120]   between test runs, so we don't waste quite as much.
[01:34:13.120 --> 01:34:21.520]   Um, actually, I don't want to explain it, but I don't want to migrate all the time, basically.
[01:34:23.440 --> 01:34:29.360]   Um, and then we should test if this actually works, so create, let's review this.
[01:34:29.360 --> 01:34:34.560]   Create post now uses q exec.
[01:34:36.480 --> 01:34:47.920]   Um, and so where, let's see what we have to begin, dot begin.
[01:34:47.920 --> 01:34:49.360]   What do we do dot begin?
[01:34:50.960 --> 01:34:56.400]   In transaction goal, libigo, migration, word test.
[01:34:56.400 --> 01:35:04.960]   What?
[01:35:04.960 --> 01:35:07.120]   This is, this is just all nonsense.
[01:35:07.120 --> 01:35:23.680]   Tests are the worst because it doesn't understand how to create a test harness.
[01:35:24.720 --> 01:35:32.240]   Um, this entire thing should go, this transaction manager.
[01:35:32.240 --> 01:35:34.160]   So, set up test DB.
[01:35:34.160 --> 01:35:38.800]   Like, what is it doing now?
[01:35:38.800 --> 01:35:39.600]   What's it doing?
[01:35:43.440 --> 01:35:46.080]   All right, I might actually have to
[01:35:46.080 --> 01:35:50.960]   defer this to next time.
[01:35:50.960 --> 01:35:55.120]   But I would love it to at least set up the harness correctly.
[01:35:56.800 --> 01:36:03.440]   Um, so here is, here's my best recommendation here at this moment.
[01:36:03.440 --> 01:36:08.880]   Don't set up tests initially with Claude.
[01:36:08.880 --> 01:36:13.920]   Because it just doesn't understand how good tests should look like.
[01:36:13.920 --> 01:36:20.720]   And I don't know what it says about us as programmers, but the way it sets up tests is just bad.
[01:36:20.720 --> 01:36:24.320]   I can only assume that the bulk of people out there are writing horrible tests.
[01:36:25.360 --> 01:36:29.040]   Um, all, all of this is wrong.
[01:36:29.040 --> 01:36:30.080]   Like, all of this is wrong.
[01:36:30.080 --> 01:36:34.560]   What, what it should actually do is we should set up like a really good, um,
[01:36:34.560 --> 01:36:36.160]   transaction infrastructure in the beginning.
[01:36:36.160 --> 01:36:39.760]   Um, the, the, the, the pattern I like to use here is actually from Django.
[01:36:39.760 --> 01:36:41.520]   Django has these atomic blocks.
[01:36:41.520 --> 01:36:44.800]   They work quite well and they hide save points and transactions properly.
[01:36:44.800 --> 01:36:46.400]   So, I should actually do that first.
[01:36:46.400 --> 01:36:49.040]   Get this in a good spot and only then start writing tests.
[01:36:49.040 --> 01:36:54.720]   Because everything that is done here so far is really, really bad.
[01:36:54.720 --> 01:37:10.160]   Yeah, so, um, I might do the following.
[01:37:10.160 --> 01:37:15.200]   I might let this run, um, and actually set up the tests correctly in a way that I like.
[01:37:15.920 --> 01:37:23.040]   And then I will show either at the future stream or just in another, um, like a video or, or just
[01:37:23.040 --> 01:37:25.120]   like a follow-up post of how to run the tests.
[01:37:25.120 --> 01:37:28.640]   Because I don't think we're going to get to a reasonable point in the next 20 minutes.
[01:37:30.000 --> 01:37:32.480]   And I don't have that much time.
[01:37:32.480 --> 01:37:35.120]   I, I gave myself an hour and a half and already over time.
[01:37:35.120 --> 01:37:38.240]   So maybe I will do two more minutes of last questions.
[01:37:38.240 --> 01:37:44.720]   Um, yeah.
[01:37:44.720 --> 01:37:46.320]   But I think I will leave it here.
[01:37:46.320 --> 01:37:49.040]   And then, uh, thank you so much for watching.
[01:37:49.040 --> 01:37:51.600]   See you next time.

