
[00:00:00.040 --> 00:00:09.480]   Оп
[01:07:49.400 --> 01:07:49.400]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:07:49.400 --> 01:07:49.400]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:07:49.400 --> 01:07:49.400]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:07:49.400 --> 01:07:49.400]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:07:49.400 --> 01:07:49.400]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:07:49.420 --> 01:08:19.420]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:19.420 --> 01:08:19.420]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:19.420 --> 01:08:19.420]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:19.420 --> 01:08:19.420]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:19.420 --> 01:08:19.420]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:19.420 --> 01:08:19.420]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:19.420 --> 01:08:19.420]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:19.420 --> 01:08:19.420]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:19.440 --> 01:08:49.440]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:49.440 --> 01:08:49.440]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:49.440 --> 01:08:49.440]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:49.440 --> 01:08:49.440]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:49.440 --> 01:08:49.440]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:49.440 --> 01:08:49.440]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:49.440 --> 01:08:49.440]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:49.440 --> 01:08:49.440]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:08:49.460 --> 01:09:19.460]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:19.460 --> 01:09:19.460]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:19.460 --> 01:09:19.460]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:19.460 --> 01:09:19.460]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:19.460 --> 01:09:19.460]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:19.460 --> 01:09:19.460]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:19.460 --> 01:09:19.460]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:19.460 --> 01:09:19.460]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:19.480 --> 01:09:49.480]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:49.480 --> 01:09:49.480]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:49.480 --> 01:09:49.480]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:49.480 --> 01:09:49.480]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:49.480 --> 01:09:49.480]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:49.480 --> 01:09:49.480]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:49.480 --> 01:09:49.480]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:49.480 --> 01:09:49.480]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:09:49.500 --> 01:10:19.500]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:19.500 --> 01:10:19.500]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:19.500 --> 01:10:19.500]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:19.500 --> 01:10:19.500]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:19.500 --> 01:10:19.500]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:19.500 --> 01:10:19.500]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:19.500 --> 01:10:19.500]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:19.500 --> 01:10:19.500]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:19.540 --> 01:10:49.520]  ,
[01:10:49.520 --> 01:10:49.520]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:49.520 --> 01:10:49.520]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:49.520 --> 01:10:49.520]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:49.520 --> 01:10:49.520]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:49.520 --> 01:10:49.520]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:49.520 --> 01:10:49.520]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:49.520 --> 01:10:49.520]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:49.520 --> 01:10:49.520]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:10:49.540 --> 01:11:19.540]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:19.540 --> 01:11:19.540]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:19.540 --> 01:11:19.540]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:19.540 --> 01:11:19.540]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:19.540 --> 01:11:19.540]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:19.540 --> 01:11:19.540]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:19.540 --> 01:11:19.540]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:19.540 --> 01:11:19.540]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:19.540 --> 01:11:49.560]  ,
[01:11:49.560 --> 01:11:49.560]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:49.560 --> 01:11:49.560]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:49.560 --> 01:11:49.560]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:49.560 --> 01:11:49.560]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:49.560 --> 01:11:49.560]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:49.560 --> 01:11:49.560]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:11:49.560 --> 01:11:49.560]   I think that's the scenario that could happen to you would not be possible to you in which you would not be able to pay for it.
[01:11:49.580 --> 01:12:19.580]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:19.580 --> 01:12:19.580]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:19.580 --> 01:12:19.580]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:19.580 --> 01:12:19.580]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:19.580 --> 01:12:19.580]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:19.580 --> 01:12:19.580]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:19.580 --> 01:12:19.580]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:19.580 --> 01:12:19.580]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:19.580 --> 01:12:49.600]  ,
[01:12:49.600 --> 01:12:49.600]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:49.600 --> 01:12:49.600]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:49.600 --> 01:12:49.600]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:49.600 --> 01:12:49.600]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:49.600 --> 01:12:49.600]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:49.600 --> 01:12:49.600]   I think that's the scenario that could happen to you in which you would not be able to pay for it.
[01:12:49.600 --> 01:12:49.600]   I think that's the scenario that could happen to you would not be able to pay for it.
[01:12:49.620 --> 01:13:19.620]   Transportation is a big part of the problem.

