
[00:00:00.000 --> 00:00:05.400]   [BLANK_AUDIO]
[00:57:45.840 --> 00:57:49.320]   is we're going to discover new chess strategy
[00:57:49.320 --> 00:57:54.280]   by explicitly forgetting existing chess strategy, which
[00:57:54.280 --> 00:57:56.520]   we have a lot of data for.
[00:57:56.520 --> 00:57:59.160]   And then we're going to learn a graph, this time
[00:57:59.160 --> 00:58:03.720]   a little more complicated graph, by using
[00:58:03.720 --> 00:58:07.400]   the existing relationships between existing concepts
[00:58:07.400 --> 00:58:09.960]   so that we can get a little bit more idea of what
[00:58:09.960 --> 00:58:12.160]   the new concept might look like.
[00:58:12.160 --> 00:58:15.440]   And Magnus Carlsen-- so my favorite part about this work--
[00:58:15.440 --> 00:58:17.160]   I talk about carving out.
[00:58:17.160 --> 00:58:19.880]   My favorite part about this work is that the evaluation
[00:58:19.880 --> 00:58:21.520]   is going to be pretty clear.
[00:58:21.520 --> 00:58:23.640]   So it's not just like Magnus coming in and say,
[00:58:23.640 --> 00:58:25.960]   oh, your work is kind of nice, and say nice things
[00:58:25.960 --> 00:58:26.720]   about our work.
[00:58:26.720 --> 00:58:29.880]   No, Magnus actually has to solve some puzzles.
[00:58:29.880 --> 00:58:33.400]   And we will be able to evaluate him, whether he did it or not.
[00:58:33.400 --> 00:58:35.320]   So it's like a kind of success and fail.
[00:58:35.320 --> 00:58:36.400]   But I'm extremely excited.
[00:58:36.400 --> 00:58:40.280]   This kind of work I can only do because of Lisa,
[00:58:40.280 --> 00:58:45.400]   who is a champion herself, but also a PhD student at Oxford.
[00:58:45.400 --> 00:58:47.560]   And she played against Magnus in the past,
[00:58:47.560 --> 00:58:50.000]   and many other chess players in the world.
[00:58:50.000 --> 00:58:53.600]   And she's going to be the ultimate pre-superhuman
[00:58:53.600 --> 00:58:56.520]   filtering to filter out these concepts that
[00:58:56.520 --> 00:58:59.400]   will eventually get to Magnus.
[00:58:59.400 --> 00:59:00.760]   So I'm super excited about this.
[00:59:00.760 --> 00:59:02.520]   I have no results, but it's coming up.
[00:59:02.520 --> 00:59:03.240]   I'm excited.
[00:59:03.240 --> 00:59:03.740]   Yes?
[00:59:03.740 --> 00:59:17.660]   [INAUDIBLE]
[00:59:17.660 --> 00:59:19.140]   Puzzles are actually pretty simple.
[00:59:19.140 --> 00:59:22.300]   So the way that we generate concepts
[00:59:22.300 --> 00:59:25.460]   are within the embedding space of alpha 0.
[00:59:25.460 --> 00:59:29.660]   And given that, because alpha 0 has really weird architecture,
[00:59:29.660 --> 00:59:31.660]   so every single latent layer in alpha 0
[00:59:31.660 --> 00:59:33.900]   has the exact same position as a chessboard.
[00:59:33.900 --> 00:59:35.900]   That's just the way that they decide to do it.
[00:59:35.900 --> 00:59:37.420]   So because of that, we can actually
[00:59:37.420 --> 00:59:40.780]   identify or generate the board positions that
[00:59:40.780 --> 00:59:42.900]   corresponds to that concept.
[00:59:42.900 --> 00:59:46.540]   And because we have MCTS, we can predict
[00:59:46.540 --> 00:59:49.900]   what move it's going to make given that board position.
[00:59:49.900 --> 00:59:51.600]   Because at inference time, it's actually
[00:59:51.600 --> 00:59:53.980]   deterministic, a whole alpha 0 thing.
[00:59:53.980 --> 00:59:56.540]   So we have a lot of board positions.
[00:59:56.540 --> 00:59:58.380]   And that's all you need for puzzles.
[00:59:58.380 --> 01:00:01.580]   You give a board position and then ask Magnus to make a move.
[01:00:01.580 --> 01:00:04.660]   We explain the concept and then give Magnus more board
[01:00:04.660 --> 01:00:08.420]   positions and see if we can apply that concept that he just
[01:00:08.420 --> 01:00:09.420]   learned.
[01:00:09.420 --> 01:00:21.740]   [INAUDIBLE]
[01:00:21.740 --> 01:00:27.340]   Yeah, so if I were to ask Stockfish to solve those puzzles,
[01:00:27.340 --> 01:00:28.860]   that would be a different question.
[01:00:28.860 --> 01:00:31.780]   Because we are interested in whether we can teach human,
[01:00:31.780 --> 01:00:32.820]   not Stockfish.
[01:00:32.820 --> 01:00:34.200]   Stockfish might be able to do it.
[01:00:34.200 --> 01:00:36.980]   That's actually an interesting thing that we could do,
[01:00:36.980 --> 01:00:37.900]   now I think about it.
[01:00:37.900 --> 01:00:41.420]   But our goal is to just teach one superhuman.
[01:00:41.420 --> 01:00:45.580]   Like if I have, for example, 10,000 superhuman concepts,
[01:00:45.580 --> 01:00:49.180]   and only three of them are digestible by Magnus,
[01:00:49.180 --> 01:00:50.220]   that's a win.
[01:00:50.220 --> 01:00:52.700]   That would be a big win for this type of research.
[01:00:56.380 --> 01:00:56.880]   Questions?
[01:00:56.880 --> 01:01:04.540]   Yeah, so wrap up.
[01:01:04.540 --> 01:01:06.820]   Small steps towards our hopes and dreams.
[01:01:06.820 --> 01:01:09.820]   We talked about the gap between what machines know
[01:01:09.820 --> 01:01:12.180]   versus what we think machines know.
[01:01:12.180 --> 01:01:14.980]   Three ideas why that might be true.
[01:01:14.980 --> 01:01:16.780]   The three different maybe angles we
[01:01:16.780 --> 01:01:19.060]   can try to attack and answer those questions
[01:01:19.060 --> 01:01:21.340]   and bridge that gap.
[01:01:21.340 --> 01:01:25.140]   We talked about studying aliens, these machines,
[01:01:25.140 --> 01:01:27.380]   in observation study or control study.
[01:01:27.380 --> 01:01:30.460]   There are many other ways to study a species.
[01:01:30.460 --> 01:01:33.100]   And I'm not an expert, but anthropology and other humanities
[01:01:33.100 --> 01:01:36.580]   studies would know a lot better, more about this.
[01:01:36.580 --> 01:01:41.740]   And maybe, just maybe, we can try to understand MOVE 37
[01:01:41.740 --> 01:01:44.300]   at some point, hopefully within my lifetime,
[01:01:44.300 --> 01:01:48.580]   through this chess project that I'm very excited about.
[01:01:48.580 --> 01:01:49.080]   Thank you.
[01:01:49.560 --> 01:01:52.520]   [APPLAUSE]
[01:01:52.520 --> 01:01:58.480]   Thank you very much.
[01:01:58.480 --> 01:01:58.980]   Questions?
[01:01:58.980 --> 01:02:04.400]   You talked about interpretability research
[01:02:04.400 --> 01:02:07.440]   across NLP, vision, and RL.
[01:02:07.440 --> 01:02:09.640]   Do you think there's much hope for taking
[01:02:09.640 --> 01:02:12.000]   certain interpretability techniques from one modality
[01:02:12.000 --> 01:02:13.320]   into other modalities?
[01:02:13.320 --> 01:02:15.800]   And if so, what's the pathway?
[01:02:15.800 --> 01:02:16.300]   Hmm.
[01:02:17.300 --> 01:02:19.580]   So it depends on your goal.
[01:02:19.580 --> 01:02:22.420]   I think-- like, think about fairness research,
[01:02:22.420 --> 01:02:26.220]   which builds on strong mathematical foundation.
[01:02:26.220 --> 01:02:29.860]   And that's applicable for any questions around fairness,
[01:02:29.860 --> 01:02:31.340]   or hopefully applicable.
[01:02:31.340 --> 01:02:33.260]   But then, once you--
[01:02:33.260 --> 01:02:38.100]   if your goal is to actually solve a fairness issue at hand
[01:02:38.100 --> 01:02:40.020]   for somebody, the real person in the world,
[01:02:40.020 --> 01:02:41.660]   that's a completely different question.
[01:02:41.660 --> 01:02:44.060]   You would have to customize it for a particular person.
[01:02:44.060 --> 01:02:47.420]   You would have to customize it for a particular application.
[01:02:47.420 --> 01:02:48.420]   So there are two venues.
[01:02:48.420 --> 01:02:50.820]   And I think similar is true interpretability,
[01:02:50.820 --> 01:02:52.740]   like the theory work that I talked about.
[01:02:52.740 --> 01:02:57.300]   SHAP and IG are used across domains, like vision, texts.
[01:02:57.300 --> 01:03:00.700]   So that theory paper would be applicable across the domain.
[01:03:00.700 --> 01:03:02.700]   Things like RL and the way that we
[01:03:02.700 --> 01:03:05.120]   build that generative model, you would
[01:03:05.120 --> 01:03:07.340]   need to test a little bit more to make sure
[01:03:07.340 --> 01:03:09.620]   that this works in NLP.
[01:03:09.620 --> 01:03:12.700]   I don't even know how to think about agents in NLP yet.
[01:03:12.700 --> 01:03:14.380]   So we will need a little bit of tweaking.
[01:03:14.380 --> 01:03:16.340]   But both directions are fruitful.
[01:03:16.340 --> 01:03:22.660]   I want to have a question.
[01:03:22.660 --> 01:03:28.220]   So I saw some recent work in which some amateur Go players
[01:03:28.220 --> 01:03:30.820]   found a very tricky strategy to trick up.
[01:03:30.820 --> 01:03:32.580]   I think it was AlphaGo.
[01:03:32.580 --> 01:03:35.380]   And that seemed like a concept that humans know
[01:03:35.380 --> 01:03:37.940]   that machines don't in that Venn diagram.
[01:03:37.940 --> 01:03:40.060]   I just want to know your thoughts about that.
[01:03:40.060 --> 01:03:42.300]   Yeah, actually, it's funny you mentioned that.
[01:03:42.300 --> 01:03:46.700]   Lisa can beat AlphaZero pretty easily.
[01:03:46.700 --> 01:03:48.220]   And it's a similar idea.
[01:03:48.220 --> 01:03:52.100]   Because you kind of know what are the most unseen
[01:03:52.100 --> 01:03:53.660]   autodistribution moves are.
[01:03:53.660 --> 01:03:56.580]   And she can break AlphaZero pretty easily.
[01:03:56.580 --> 01:03:59.780]   And Lisa guessed that if Isador had known something more
[01:03:59.780 --> 01:04:03.620]   about AI, then maybe he would have tried to confuse AlphaGo.
[01:04:03.620 --> 01:04:06.420]   But the truth is, it's a high stake game.
[01:04:06.420 --> 01:04:10.180]   Like Isador is the famous star worldwide.
[01:04:10.180 --> 01:04:12.660]   So he wouldn't want to make a move that
[01:04:12.660 --> 01:04:15.220]   would be seen as a complete mistake,
[01:04:15.220 --> 01:04:17.380]   like the one that Magnus made a couple of days
[01:04:17.380 --> 01:04:19.460]   ago that got on the newsfeed everywhere,
[01:04:19.460 --> 01:04:21.620]   that he made this century-wide mistake.
[01:04:21.620 --> 01:04:23.500]   And that probably hurts.
[01:04:23.500 --> 01:04:28.220]   Any other questions?
[01:04:28.220 --> 01:04:28.700]   [INAUDIBLE]
[01:04:28.700 --> 01:04:53.180]   [INAUDIBLE]
[01:04:53.180 --> 01:04:56.500]   These work that I've presented are pretty new.
[01:04:56.500 --> 01:04:59.980]   But there has been a bit of discussion in the robotics,
[01:04:59.980 --> 01:05:02.140]   applying potentially just to robotics.
[01:05:02.140 --> 01:05:03.980]   And of course, I can't talk about details.
[01:05:03.980 --> 01:05:10.220]   But things that reinforcement learning in the wild people
[01:05:10.220 --> 01:05:13.380]   worry about are some of the surprises.
[01:05:13.380 --> 01:05:16.660]   If you have a test for it, like if you have a unit test for it,
[01:05:16.660 --> 01:05:18.100]   you're never going to fail.
[01:05:18.100 --> 01:05:20.820]   Because you're going to test before you deploy.
[01:05:20.820 --> 01:05:24.220]   I think the biggest risk for any of these deployment systems
[01:05:24.220 --> 01:05:27.700]   is the surprises that you didn't expect.
[01:05:27.700 --> 01:05:30.740]   So my work around the visualization and others
[01:05:30.740 --> 01:05:33.540]   aim to help you with that.
[01:05:33.540 --> 01:05:36.780]   So we may not know names of these surprises.
[01:05:36.780 --> 01:05:39.420]   But here's a tool that helps you better discover
[01:05:39.420 --> 01:05:41.620]   those surprises before someone else does
[01:05:41.620 --> 01:05:42.860]   or someone else gets harmed.
[01:05:42.860 --> 01:05:51.060]   Thanks so much for the talk.
[01:05:51.060 --> 01:05:52.980]   This is kind of an open-ended question.
[01:05:52.980 --> 01:05:54.500]   But I was wondering, we're talking
[01:05:54.500 --> 01:05:59.260]   about a lot of ways in which we try to visualize or understand
[01:05:59.260 --> 01:06:01.060]   what's going on in the representation inside
[01:06:01.060 --> 01:06:02.300]   the machine.
[01:06:02.300 --> 01:06:04.820]   But I was wondering whether we could turn it around
[01:06:04.820 --> 01:06:08.260]   and try to teach machines to tell us what--
[01:06:08.260 --> 01:06:11.900]   using our language, what they're doing in their representations.
[01:06:11.900 --> 01:06:13.620]   Like, if we build representations of ours
[01:06:13.620 --> 01:06:16.620]   and then get the machine to do the translation for us
[01:06:16.620 --> 01:06:19.140]   instead of us going into the machine to see it.
[01:06:19.140 --> 01:06:20.300]   Yeah, great question.
[01:06:20.300 --> 01:06:21.940]   So it's a really interesting question.
[01:06:21.940 --> 01:06:26.900]   Because that's something that I kind of tried in my work,
[01:06:26.900 --> 01:06:29.860]   previous work, called Testing with Concept Activation
[01:06:29.860 --> 01:06:30.420]   Vectors.
[01:06:30.420 --> 01:06:34.260]   So that was to map human language into a machine's space
[01:06:34.260 --> 01:06:36.020]   so that they can only speak our language.
[01:06:36.020 --> 01:06:37.860]   Because I understand my language and just
[01:06:37.860 --> 01:06:39.740]   talk to me in my language.
[01:06:39.740 --> 01:06:42.620]   The challenge is that, how would you do that for something
[01:06:42.620 --> 01:06:44.340]   like alpha 0?
[01:06:44.340 --> 01:06:48.340]   Like, we don't have a vocabulary for it, like move 37.
[01:06:48.340 --> 01:06:51.940]   Then there is going to be a lot of missing valuable knowledge
[01:06:51.940 --> 01:06:55.140]   that we might not get from the machine.
[01:06:55.140 --> 01:06:57.940]   So I think the approach has to be both ways.
[01:06:57.940 --> 01:06:59.460]   We should leverage as much as we can.
[01:06:59.460 --> 01:07:02.740]   But acknowledging that, even that mapping,
[01:07:02.740 --> 01:07:05.380]   that trying to map our language to machines,
[01:07:05.380 --> 01:07:07.700]   is not going to be perfect.
[01:07:07.700 --> 01:07:11.940]   Because it's a kind of proxy for what we think a penguin is.
[01:07:11.940 --> 01:07:13.820]   There's a psychology research that says,
[01:07:13.820 --> 01:07:16.420]   everyone thinks very differently about what a penguin is.
[01:07:16.420 --> 01:07:19.300]   Like, if I take a picture of a penguin,
[01:07:19.300 --> 01:07:22.420]   everyone is thinking different penguin right now.
[01:07:22.420 --> 01:07:25.500]   Australia has the cutest penguin, the fairy penguin.
[01:07:25.500 --> 01:07:26.620]   I'm thinking that, right?
[01:07:26.620 --> 01:07:28.740]   But I don't know how many people are thinking that.
[01:07:28.740 --> 01:07:31.100]   So given that, we are so different,
[01:07:31.100 --> 01:07:32.820]   machine's going to think something else.
[01:07:32.820 --> 01:07:34.260]   So how do you bridge that gap?
[01:07:34.260 --> 01:07:37.860]   Extend that to 100 concepts and composing those concepts,
[01:07:37.860 --> 01:07:40.180]   it's going to go out of wild very soon.
[01:07:40.180 --> 01:07:41.740]   So there's pros and cons.
[01:07:41.740 --> 01:07:43.220]   I'm into both of them.
[01:07:43.220 --> 01:07:48.220]   I think some applications, exclusively just using
[01:07:48.220 --> 01:07:50.300]   human concepts are still very helpful.
[01:07:50.300 --> 01:07:53.180]   It gets you halfway.
[01:07:53.180 --> 01:07:56.460]   But my ambition is that we shouldn't stop there.
[01:07:56.460 --> 01:08:00.900]   We should benefit from them by having them teach us new things
[01:08:00.900 --> 01:08:02.060]   that we didn't know before.
[01:08:02.060 --> 01:08:05.580]   Yeah?
[01:08:05.580 --> 01:08:07.740]   So the second thing you talked about with Jerome
[01:08:07.740 --> 01:08:11.460]   was that where knowledge is located in the embedding space
[01:08:11.460 --> 01:08:13.860]   isn't super correlated with what you'd like to edit
[01:08:13.860 --> 01:08:15.180]   to change that knowledge.
[01:08:15.180 --> 01:08:17.940]   Do you think that has any implications for the later
[01:08:17.940 --> 01:08:19.940]   stuff you talked about, like the cost thing?
[01:08:19.940 --> 01:08:23.780]   But I don't know, like trying to locate,
[01:08:23.780 --> 01:08:25.900]   like to just get strategies in the embedding space
[01:08:25.900 --> 01:08:27.420]   might not be as helpful?
[01:08:27.420 --> 01:08:30.100]   Oh, what are the alternatives?
[01:08:30.100 --> 01:08:31.740]   I guess I don't know the alternatives,
[01:08:31.740 --> 01:08:35.540]   just because I feel like the Roam thing as well is not--
[01:08:35.540 --> 01:08:36.260]   That's possible.
[01:08:36.260 --> 01:08:40.060]   So it's like some transformed space of our embedding space
[01:08:40.060 --> 01:08:42.860]   in alpha 0, maybe it's a function applied
[01:08:42.860 --> 01:08:44.340]   to that embedding space.
[01:08:44.340 --> 01:08:49.180]   So thinking about that as a raw vector is a dead end.
[01:08:49.180 --> 01:08:50.180]   Could be.
[01:08:50.180 --> 01:08:52.420]   We'll see how this chess project goes.
[01:08:52.420 --> 01:08:56.020]   In a couple of months, I might rethink my strategy.
[01:08:56.020 --> 01:08:57.820]   But interesting thought.
[01:08:57.820 --> 01:08:58.660]   Yeah?
[01:08:58.660 --> 01:09:00.460]   So I'm a psychology major, and I do
[01:09:00.460 --> 01:09:03.100]   realize that a lot of this stuff that we're trying to do here,
[01:09:03.100 --> 01:09:04.500]   like reasoning parts of the game,
[01:09:04.500 --> 01:09:07.860]   is how we figure out how our brains work.
[01:09:07.860 --> 01:09:10.180]   So do you think that this--
[01:09:10.180 --> 01:09:13.460]   would there be stuff that moves that's
[01:09:13.460 --> 01:09:15.180]   applicable to neural networks?
[01:09:15.180 --> 01:09:16.820]   And on the contrary, do you think
[01:09:16.820 --> 01:09:18.260]   there must be this interpretability
[01:09:18.260 --> 01:09:21.220]   of a study of neural network to help us understand stuff
[01:09:21.220 --> 01:09:22.500]   about our own brain?
[01:09:22.500 --> 01:09:23.260]   Yeah.
[01:09:23.260 --> 01:09:25.420]   Talk to Geoff Hinton.
[01:09:25.420 --> 01:09:26.580]   He would really like this.
[01:09:26.580 --> 01:09:28.260]   So I believe-- I mean, you probably
[01:09:28.260 --> 01:09:29.300]   know about this history.
[01:09:29.300 --> 01:09:31.580]   I think that's how it all started, right?
[01:09:31.580 --> 01:09:37.140]   The whole neural network is to understand human brain.
[01:09:37.140 --> 01:09:39.540]   So that's the answer to your question.
[01:09:39.540 --> 01:09:41.780]   Interesting, however, in my view,
[01:09:41.780 --> 01:09:46.580]   there is some biases that we have in neuroscience
[01:09:46.580 --> 01:09:48.420]   because of the limitations of tools,
[01:09:48.420 --> 01:09:50.700]   like physical tools and availability of humans
[01:09:50.700 --> 01:09:52.100]   that you can poke in.
[01:09:52.100 --> 01:09:54.660]   I think that influences interpretability research.
[01:09:54.660 --> 01:09:56.540]   And I'll give you an example of what I mean.
[01:09:56.540 --> 01:10:00.580]   So in cat, the horizontal line and vertical line neuron
[01:10:00.580 --> 01:10:03.460]   in cat brain, so they put the prop in and figure out
[01:10:03.460 --> 01:10:05.540]   this one neuron detects vertical lines.
[01:10:05.540 --> 01:10:07.180]   And you can validate it.
[01:10:07.180 --> 01:10:08.900]   It's really cool if you look at the video.
[01:10:08.900 --> 01:10:10.260]   The video is still online.
[01:10:10.260 --> 01:10:11.220]   Yeah, what is it?
[01:10:11.220 --> 01:10:12.420]   [INAUDIBLE]
[01:10:12.420 --> 01:10:14.020]   Yes, yes, yes.
[01:10:14.020 --> 01:10:15.780]   So why did they do that?
[01:10:15.780 --> 01:10:20.100]   Well, because you had one cat, poor, poor cat.
[01:10:20.100 --> 01:10:25.340]   And you had-- we can only probe a few neurons at a time, right?
[01:10:25.340 --> 01:10:28.700]   So that implied a lot of-- a few interpretability research
[01:10:28.700 --> 01:10:29.900]   actually looked at--
[01:10:29.900 --> 01:10:32.900]   are very focused on neuron-wise representation.
[01:10:32.900 --> 01:10:35.260]   This one neuron must be very special.
[01:10:35.260 --> 01:10:36.940]   I actually think that's not true.
[01:10:36.940 --> 01:10:40.100]   That was limited by our ability, like physical ability
[01:10:40.100 --> 01:10:41.140]   to plop organisms.
[01:10:41.140 --> 01:10:43.140]   But in your network, you don't have to do that.
[01:10:43.140 --> 01:10:44.860]   You can apply functions to embeddings.
[01:10:44.860 --> 01:10:47.020]   You can change the whole embedding to something else,
[01:10:47.020 --> 01:10:48.060]   overwrite.
[01:10:48.060 --> 01:10:54.100]   So that kind of is actually a obstacle in our thinking
[01:10:54.100 --> 01:10:54.900]   rather than helping.
[01:10:54.900 --> 01:11:03.460]   OK, maybe we should call it there.
[01:11:03.460 --> 01:11:08.740]   So for Thursday, we're not having a lecture on Thursday.
[01:11:08.740 --> 01:11:11.020]   There'll be TAs and me here.
[01:11:11.020 --> 01:11:14.860]   So if you have any last-minute panics on your project
[01:11:14.860 --> 01:11:18.700]   or think we might have some great insight to help you,
[01:11:18.700 --> 01:11:19.860]   we probably won't actually.
[01:11:19.860 --> 01:11:22.220]   It'll be all right.
[01:11:22.220 --> 01:11:25.940]   Do come along, and you can chat to us as we find projects
[01:11:25.940 --> 01:11:27.860]   and we can give you help.
[01:11:27.860 --> 01:11:29.740]   That means that Dean actually got
[01:11:29.740 --> 01:11:33.460]   to give the final lecture of CS224 in today.
[01:11:33.460 --> 01:11:35.500]   So a round of applause for him.
[01:11:35.500 --> 01:11:38.060]   [APPLAUSE]
[01:11:38.060 --> 01:11:48.060]   [BLANK_AUDIO]

