
[00:00:00.000 --> 00:00:05.200]   [BLANK_AUDIO]
[00:53:48.160 --> 00:53:50.680]   All right, maybe one more question
[00:53:50.680 --> 00:53:52.680]   and then we'll go do some evaluation.
[00:53:52.680 --> 00:53:56.360]   - So, these multi-model models,
[00:53:56.360 --> 00:53:57.560]   when you only provide,
[00:53:57.560 --> 00:53:59.400]   let's say you only provide a single source of media
[00:53:59.400 --> 00:54:01.680]   to the sampling type for a vision,
[00:54:01.680 --> 00:54:03.320]   how does it perform in that case?
[00:54:03.320 --> 00:54:05.240]   'Cause it's obviously more geared
[00:54:05.240 --> 00:54:06.880]   for multi-modal cases.
[00:54:06.880 --> 00:54:07.720]   - Yeah, so I mean,
[00:54:07.720 --> 00:54:09.480]   that's one of the giant shortcomings
[00:54:09.480 --> 00:54:10.520]   of a lot of these models
[00:54:10.520 --> 00:54:13.640]   is that they're really just built for multi-modal stuff.
[00:54:13.640 --> 00:54:16.960]   And so, what if I don't have an image, right?
[00:54:16.960 --> 00:54:20.480]   And so, I mean, that's why we did Flava
[00:54:20.480 --> 00:54:21.680]   because we want to have one model
[00:54:21.680 --> 00:54:23.840]   that can do all of that stuff.
[00:54:23.840 --> 00:54:26.040]   And that's why in MBT,
[00:54:26.040 --> 00:54:28.680]   so the supervised multi-modal bi-transformer,
[00:54:28.680 --> 00:54:30.440]   we actually have an analysis of like,
[00:54:30.440 --> 00:54:33.880]   how robust is this model to missing images or missing text?
[00:54:33.880 --> 00:54:37.120]   So, I think a lot of folks
[00:54:37.120 --> 00:54:39.360]   working on these early visual bird models
[00:54:39.360 --> 00:54:42.640]   that were kind of myopically focused on VQA,
[00:54:42.640 --> 00:54:43.880]   which is actually a great segue
[00:54:43.880 --> 00:54:45.480]   to what I wanna talk about next.
[00:54:45.480 --> 00:54:49.520]   So, it really depends on the task
[00:54:49.520 --> 00:54:51.320]   that you care about, as I said, right?
[00:54:51.320 --> 00:54:55.480]   And so, I think if I'm gonna tell you about multi-modality,
[00:54:55.480 --> 00:54:57.400]   I also have to tell you how you're gonna check
[00:54:57.400 --> 00:54:58.520]   that the multi-modal system
[00:54:58.520 --> 00:55:00.760]   is actually good at multi-modal things.
[00:55:00.760 --> 00:55:04.720]   And so, that's the topic of evaluation,
[00:55:04.720 --> 00:55:07.080]   which actually is a super important topic.
[00:55:07.080 --> 00:55:08.800]   And a lot of people, they wanna be cool
[00:55:08.800 --> 00:55:10.680]   and build big models,
[00:55:10.680 --> 00:55:12.320]   but I think it should be way cooler
[00:55:12.320 --> 00:55:14.640]   to do proper evaluation of these models,
[00:55:14.640 --> 00:55:16.280]   especially if you're in academia
[00:55:16.280 --> 00:55:18.800]   because you only have limited GPUs anyway, right?
[00:55:18.800 --> 00:55:21.120]   So, what can you do?
[00:55:21.120 --> 00:55:24.200]   Sorry, I don't wanna rub it in.
[00:55:24.200 --> 00:55:26.640]   (audience laughing)
[00:55:26.640 --> 00:55:29.320]   So, how do you check?
[00:55:29.320 --> 00:55:33.360]   Well, there's this amazing project.
[00:55:33.360 --> 00:55:36.440]   So, ImageNet really changed the history of deep learning,
[00:55:36.440 --> 00:55:38.760]   I think, and this other dataset, COCO,
[00:55:38.760 --> 00:55:40.840]   I think also really changed,
[00:55:40.840 --> 00:55:42.120]   especially vision and language,
[00:55:42.120 --> 00:55:45.600]   but also, I think, vision in general,
[00:55:45.600 --> 00:55:50.600]   where they have just a bunch of main multi-modal tasks.
[00:55:50.600 --> 00:55:53.560]   So, these images are very richly annotated
[00:55:53.560 --> 00:55:54.800]   with all kinds of different things.
[00:55:54.800 --> 00:55:57.120]   So, like the segmentation of the objects,
[00:55:57.120 --> 00:56:00.240]   the bounding boxes, the labels of the bounding boxes,
[00:56:00.240 --> 00:56:04.040]   they come at like sort of a different pixel granularities.
[00:56:04.040 --> 00:56:05.880]   It's a huge dataset.
[00:56:05.880 --> 00:56:07.360]   It's very fine-grained,
[00:56:07.360 --> 00:56:10.040]   annotated in terms of like the categories that it has,
[00:56:10.040 --> 00:56:14.320]   and then you have five captions for each of these images.
[00:56:14.320 --> 00:56:17.120]   And so, this really was the first dataset
[00:56:17.120 --> 00:56:18.960]   that unlocked a lot of sort of vision
[00:56:18.960 --> 00:56:20.440]   and language processing at scale
[00:56:20.440 --> 00:56:23.040]   because you had your picture and you had your caption,
[00:56:23.040 --> 00:56:24.480]   and now you need to figure out,
[00:56:24.480 --> 00:56:26.920]   okay, how do I give the right caption for this image?
[00:56:26.920 --> 00:56:28.000]   So, that's image captioning,
[00:56:28.000 --> 00:56:31.080]   or can I retrieve, given some piece of text,
[00:56:31.080 --> 00:56:34.800]   the right image or the image for the piece of text?
[00:56:34.800 --> 00:56:37.680]   So, there's a bunch of very impactful datasets
[00:56:37.680 --> 00:56:40.480]   that do this stuff that we already talked about, Lion,
[00:56:40.480 --> 00:56:42.760]   but COCO really is the main one still,
[00:56:42.760 --> 00:56:44.520]   I think, that a lot of people kind of use
[00:56:44.520 --> 00:56:49.200]   as the canonical instance of this dataset category.
[00:56:49.200 --> 00:56:52.240]   And then, the other thing that people really care about
[00:56:52.240 --> 00:56:53.840]   in vision and language processing
[00:56:53.840 --> 00:56:56.320]   is visual question answering.
[00:56:56.320 --> 00:57:00.800]   And so, there really are a bunch of academic groups
[00:57:00.800 --> 00:57:03.760]   who are or have been so focused on this task
[00:57:03.760 --> 00:57:05.760]   that they didn't really care about anything else,
[00:57:05.760 --> 00:57:07.520]   and that's why you see a lot of models
[00:57:07.520 --> 00:57:10.280]   that are really optimized just for multimodal
[00:57:10.280 --> 00:57:11.600]   and nothing else.
[00:57:11.600 --> 00:57:13.200]   And you can see that kind of reflected
[00:57:13.200 --> 00:57:16.640]   in the citation counts as of last night, 3 a.m.,
[00:57:16.640 --> 00:57:21.000]   where, so, VQA just has way more citations
[00:57:21.320 --> 00:57:24.520]   than image captioning datasets even, right?
[00:57:24.520 --> 00:57:27.480]   And so, what you do here is you just have an image
[00:57:27.480 --> 00:57:30.120]   and then people ask very simple questions,
[00:57:30.120 --> 00:57:33.120]   so annotators, right, they ask these simple questions,
[00:57:33.120 --> 00:57:34.400]   they give the answers,
[00:57:34.400 --> 00:57:37.400]   and now we want to be able to answer these questions
[00:57:37.400 --> 00:57:38.560]   with machines.
[00:57:38.560 --> 00:57:39.760]   And as I alluded to earlier,
[00:57:39.760 --> 00:57:43.120]   one of the kind of embarrassing backstories of this dataset
[00:57:43.120 --> 00:57:45.560]   was that the initial version of the dataset
[00:57:45.560 --> 00:57:50.560]   was actually found to have images not really matter at all.
[00:57:50.640 --> 00:57:52.680]   So you could just look at the question,
[00:57:52.680 --> 00:57:54.200]   then it could have something like
[00:57:54.200 --> 00:57:56.920]   how many slices of pizza are there?
[00:57:56.920 --> 00:57:58.960]   And so, well, not in that particular case,
[00:57:58.960 --> 00:58:01.240]   but in almost all of the dataset,
[00:58:01.240 --> 00:58:04.520]   the right answer for how much or how many question was two.
[00:58:04.520 --> 00:58:07.760]   So if you just predicted two to every how much
[00:58:07.760 --> 00:58:08.600]   or how many question,
[00:58:08.600 --> 00:58:12.160]   you got like 70% accuracy on the counting category.
[00:58:12.160 --> 00:58:16.600]   So careful dataset or evaluation benchmark design
[00:58:16.600 --> 00:58:18.040]   is also really a skill,
[00:58:18.040 --> 00:58:20.000]   and you really need to think about what you're doing.
[00:58:20.000 --> 00:58:23.120]   You can't just like set some data aside and evaluate it on,
[00:58:23.120 --> 00:58:25.760]   you have to really think about what you're doing.
[00:58:25.760 --> 00:58:27.960]   And so there's GQA by Chris actually,
[00:58:27.960 --> 00:58:30.400]   which is also just, I think,
[00:58:30.400 --> 00:58:32.560]   a better designed version of this dataset maybe.
[00:58:32.560 --> 00:58:34.960]   So you might want to use that these days.
[00:58:34.960 --> 00:58:40.680]   There are also kind of very targeted datasets
[00:58:40.680 --> 00:58:42.920]   that really try to measure one particular thing.
[00:58:42.920 --> 00:58:46.080]   And I think one of the things we really want to get at
[00:58:46.080 --> 00:58:49.320]   with these models is what we would call compositionality.
[00:58:49.320 --> 00:58:51.680]   So we want to be able to really take the parts
[00:58:51.680 --> 00:58:53.600]   and reason about the whole
[00:58:53.600 --> 00:58:55.080]   and understand the relationships
[00:58:55.080 --> 00:58:56.280]   between the different concepts.
[00:58:56.280 --> 00:58:59.320]   So Clever was a very clever dataset
[00:58:59.320 --> 00:59:03.040]   that was designed really to measure the compositionality
[00:59:03.040 --> 00:59:05.160]   both on the language side and on the vision side.
[00:59:05.160 --> 00:59:06.840]   So you have to understand the relationships
[00:59:06.840 --> 00:59:09.920]   between all of these different objects in the images.
[00:59:09.920 --> 00:59:11.800]   So that's been a pretty impactful dataset.
[00:59:11.800 --> 00:59:13.920]   I think we're really forcing people
[00:59:13.920 --> 00:59:16.480]   to think about compositionality.
[00:59:16.480 --> 00:59:21.320]   But a lot of these datasets really had big problems.
[00:59:21.320 --> 00:59:25.200]   So one of the problem is, they were too easy.
[00:59:25.200 --> 00:59:27.080]   So VQA is sort of like plateauing out.
[00:59:27.080 --> 00:59:28.760]   We can talk about that a little bit too.
[00:59:28.760 --> 00:59:30.000]   Wasn't really realistic.
[00:59:30.000 --> 00:59:31.960]   So you could solve VQA
[00:59:31.960 --> 00:59:34.840]   and that's probably gonna make some people's lives better.
[00:59:34.840 --> 00:59:36.640]   You're all like trying to process the memes.
[00:59:36.640 --> 00:59:37.680]   I can see everybody.
[00:59:37.680 --> 00:59:39.200]   (laughs)
[00:59:39.200 --> 00:59:40.640]   Okay, let's get to the memes first.
[00:59:40.640 --> 00:59:44.960]   So obviously, so these memes are not actually
[00:59:44.960 --> 00:59:46.640]   in the dataset.
[00:59:46.640 --> 00:59:49.080]   So I could put some really hateful memes
[00:59:49.080 --> 00:59:51.080]   about sort of Hitler or something,
[00:59:51.080 --> 00:59:54.080]   which are in the dataset, but that would be less fun.
[00:59:54.080 --> 00:59:59.080]   So these are mean meme examples to kind of demonstrate
[00:59:59.080 --> 01:00:02.200]   how the dataset was constructed.
[01:00:02.200 --> 01:00:04.920]   And so one of the problems we had, as I said,
[01:00:04.920 --> 01:00:07.280]   like VQA, the V didn't really matter.
[01:00:07.280 --> 01:00:09.040]   What we want to have is a dataset,
[01:00:09.040 --> 01:00:11.720]   if we care about multimodality specifically,
[01:00:11.720 --> 01:00:14.160]   is like, how do we get a dataset
[01:00:14.160 --> 01:00:15.880]   that you can only get right
[01:00:15.880 --> 01:00:17.600]   if you are good at multimodal reasoning
[01:00:17.600 --> 01:00:20.080]   and otherwise you're just gonna screw it up.
[01:00:20.080 --> 01:00:21.640]   And so this is what we came up with
[01:00:21.640 --> 01:00:23.920]   is if you have a meme like this one,
[01:00:23.920 --> 01:00:25.200]   love the way you smell today.
[01:00:25.200 --> 01:00:26.400]   I mean, that's not very nice
[01:00:26.400 --> 01:00:28.400]   if you send this to your friends, right?
[01:00:28.400 --> 01:00:35.160]   But so it turns out that if you just swap out the background
[01:00:35.160 --> 01:00:37.720]   now it's a very nice thing to say, right?
[01:00:37.720 --> 01:00:39.880]   And like this one is, I don't know,
[01:00:39.880 --> 01:00:41.520]   you're maybe a bit weird if you like this,
[01:00:41.520 --> 01:00:44.840]   but there's nothing wrong with it, right?
[01:00:44.840 --> 01:00:48.200]   And so it's the same for this one here,
[01:00:48.200 --> 01:00:49.520]   like look how many people love you
[01:00:49.520 --> 01:00:51.160]   with the tumbleweed that's really sad.
[01:00:51.160 --> 01:00:54.240]   And like, if you change just one word
[01:00:54.240 --> 01:00:56.880]   suddenly it's like a really nice thing to say, right?
[01:00:56.880 --> 01:01:00.520]   So if you want to solve this,
[01:01:00.520 --> 01:01:04.280]   if you want to classify this correctly for the meanness,
[01:01:04.280 --> 01:01:07.320]   then you have to really understand multimodal reasoning.
[01:01:07.320 --> 01:01:09.120]   You have to understand the relationship
[01:01:09.120 --> 01:01:10.640]   between the image and the text
[01:01:10.640 --> 01:01:12.480]   in order to get to the right label, right?
[01:01:12.480 --> 01:01:15.400]   And so it was really constructed by design to do that.
[01:01:15.400 --> 01:01:19.400]   And so how we did it exactly
[01:01:19.400 --> 01:01:22.920]   is we use some really highly trained annotators.
[01:01:22.920 --> 01:01:24.960]   And then one of the big problems
[01:01:24.960 --> 01:01:26.240]   with a lot of these datasets
[01:01:26.240 --> 01:01:30.480]   is that nobody really knows who owns the meme,
[01:01:30.480 --> 01:01:31.320]   for example, right?
[01:01:31.320 --> 01:01:32.440]   So somebody makes this meme,
[01:01:32.440 --> 01:01:34.120]   now they technically own a copyright.
[01:01:34.120 --> 01:01:36.280]   And so when I made this dataset,
[01:01:36.280 --> 01:01:38.200]   I was working at the Facebook
[01:01:38.200 --> 01:01:40.840]   and they were very afraid of copyright things.
[01:01:40.840 --> 01:01:42.000]   So what we actually had to do
[01:01:42.000 --> 01:01:45.280]   is we had to pay people to make new memes.
[01:01:45.280 --> 01:01:48.040]   (audience laughing)
[01:01:48.040 --> 01:01:49.640]   And so not from scratch,
[01:01:49.640 --> 01:01:51.920]   so we could show them kind of the actual examples.
[01:01:51.920 --> 01:01:54.960]   And then they had to try to find images
[01:01:54.960 --> 01:01:58.880]   that were kind of corresponding to the original source image
[01:01:58.880 --> 01:02:00.520]   and try to recreate the meme,
[01:02:00.520 --> 01:02:03.560]   but now with an image that we could buy from Getty.
[01:02:03.560 --> 01:02:07.440]   And so we gave a lot of money to Getty
[01:02:07.440 --> 01:02:11.000]   so that we could then release the dataset to the public
[01:02:11.000 --> 01:02:13.120]   so that people could do actually research on this
[01:02:13.120 --> 01:02:15.200]   and understand for their multimodal models,
[01:02:15.200 --> 01:02:17.040]   whether they're good or not.
[01:02:17.040 --> 01:02:18.520]   And so we really tried to make it
[01:02:18.520 --> 01:02:21.240]   so that we had these benign co-founders,
[01:02:21.240 --> 01:02:26.400]   sorry, it's a startup world with co-founders.
[01:02:26.400 --> 01:02:30.040]   So the co-founder here is obviously
[01:02:30.040 --> 01:02:31.440]   like you have your original meme
[01:02:31.440 --> 01:02:33.680]   and then you have your co-founder
[01:02:33.680 --> 01:02:35.360]   where you swap out one of the modalities
[01:02:35.360 --> 01:02:36.560]   and here you have the other one, right?
[01:02:36.560 --> 01:02:39.960]   So we had our annotators do that as well.
[01:02:39.960 --> 01:02:44.080]   And so this led to a really nice dataset, I think,
[01:02:44.080 --> 01:02:46.120]   because it showed some of the intuitions
[01:02:46.120 --> 01:02:48.360]   that I think a lot of people in the field had,
[01:02:48.360 --> 01:02:51.520]   which is that multimodal pre-training doesn't really work.
[01:02:51.520 --> 01:02:53.560]   Is that an alarm?
[01:02:53.560 --> 01:02:58.000]   So multimodal pre-training doesn't really work.
[01:02:58.000 --> 01:03:00.720]   And so all of this stuff that people have been doing
[01:03:00.720 --> 01:03:02.880]   with all their fancy visual birth models
[01:03:02.880 --> 01:03:06.080]   actually turned out maybe to not really be that useful
[01:03:06.080 --> 01:03:09.400]   anyway and so maybe it got you like one point extra, right?
[01:03:09.400 --> 01:03:12.080]   From visual birth to like a different visual birth,
[01:03:12.080 --> 01:03:13.800]   like less than a point,
[01:03:13.800 --> 01:03:16.680]   just by doing that multimodal pre-training.
[01:03:16.680 --> 01:03:20.560]   So that means like we still have to figure this stuff out,
[01:03:20.560 --> 01:03:21.400]   right?
[01:03:21.400 --> 01:03:22.960]   This dataset is far from salt
[01:03:22.960 --> 01:03:25.120]   and we still have a long way to go
[01:03:25.120 --> 01:03:26.720]   despite all of these fancy models
[01:03:26.720 --> 01:03:29.800]   and a new paper coming out every week
[01:03:29.800 --> 01:03:33.080]   that does something new, like we're not there yet.
[01:03:33.080 --> 01:03:35.880]   And I think that's encouraging, especially for you.
[01:03:35.880 --> 01:03:38.600]   Like when you can go out and solve it.
[01:03:38.600 --> 01:03:42.000]   So what we did with this dataset
[01:03:42.000 --> 01:03:43.280]   is we organized a competition.
[01:03:43.280 --> 01:03:45.680]   We had 100K in prize money
[01:03:45.680 --> 01:03:47.920]   to try to see what people could come up with.
[01:03:47.920 --> 01:03:52.480]   And so there was a lot of nice work coming out of that
[01:03:52.480 --> 01:03:55.080]   and we really kind of managed to crank the numbers up
[01:03:55.080 --> 01:03:56.240]   by quite a lot.
[01:03:56.240 --> 01:04:00.200]   But the solutions were slightly disappointing.
[01:04:00.200 --> 01:04:02.120]   So I don't know if you've ever used Kaggle,
[01:04:02.120 --> 01:04:03.880]   but if you wanna really win on Kaggle,
[01:04:03.880 --> 01:04:05.760]   you just have to ensemble the hell out
[01:04:05.760 --> 01:04:06.880]   of all of the different models
[01:04:06.880 --> 01:04:08.360]   that are current state of the art
[01:04:08.360 --> 01:04:10.120]   and then you're very likely to win, right?
[01:04:10.120 --> 01:04:12.760]   And so that's what happened here
[01:04:12.760 --> 01:04:17.120]   where there wasn't really the fundamental breakthrough
[01:04:17.120 --> 01:04:18.440]   we had maybe been hoping for.
[01:04:18.440 --> 01:04:21.440]   So that still needs to be built, I think.
[01:04:21.440 --> 01:04:24.280]   So this other dataset,
[01:04:24.280 --> 01:04:25.840]   I just wanna kind of briefly talk about.
[01:04:25.840 --> 01:04:28.000]   So the theme sort of of this section is like,
[01:04:28.000 --> 01:04:31.600]   if you make a dataset, think about it very carefully
[01:04:31.600 --> 01:04:33.560]   because you can really be very creative with this
[01:04:33.560 --> 01:04:36.440]   and really measure the things you're trying to get at.
[01:04:36.440 --> 01:04:39.680]   So this dataset, Winterground,
[01:04:39.680 --> 01:04:40.880]   we were trying to figure out,
[01:04:40.880 --> 01:04:42.880]   okay, how good is CLIP actually?
[01:04:42.880 --> 01:04:44.240]   So it looks really amazing
[01:04:44.240 --> 01:04:47.200]   and it's way better than things that were previously there,
[01:04:47.200 --> 01:04:50.280]   but does it understand compositional relationships
[01:04:50.280 --> 01:04:52.240]   in the same way that humans would understand it
[01:04:52.240 --> 01:04:55.440]   or is it sort of just fitting onto the data distribution
[01:04:55.440 --> 01:04:58.360]   and it can be very good at the head of the distribution,
[01:04:58.360 --> 01:05:00.360]   but it's terrible at the tail.
[01:05:00.360 --> 01:05:03.480]   And you can probably already guess where this is going,
[01:05:03.480 --> 01:05:06.200]   but so just to give you an illustration
[01:05:06.200 --> 01:05:07.560]   of what is in this dataset,
[01:05:07.560 --> 01:05:10.960]   you would have some plants surrounding a light bulb
[01:05:10.960 --> 01:05:13.880]   or you would have a light bulb surrounding some plants.
[01:05:13.880 --> 01:05:17.720]   So notice that the words here are exactly the same words,
[01:05:17.720 --> 01:05:19.480]   but in a different order, right?
[01:05:19.480 --> 01:05:23.400]   So, and so the visual depiction of these words
[01:05:23.400 --> 01:05:24.840]   is very, very different.
[01:05:24.840 --> 01:05:25.960]   So if your model,
[01:05:25.960 --> 01:05:29.000]   your contrastive model is actually good at understanding
[01:05:29.000 --> 01:05:34.000]   the visual semantic or the visual linguistic compositionality
[01:05:34.000 --> 01:05:39.440]   of these examples, then it can get it right.
[01:05:39.440 --> 01:05:41.640]   But again, if it's actually just overfitting
[01:05:41.640 --> 01:05:43.400]   on the data distribution that it's seen
[01:05:43.400 --> 01:05:47.120]   and it just kind of is biased toward what it sees often,
[01:05:47.120 --> 01:05:48.760]   then it doesn't really get it, right?
[01:05:48.760 --> 01:05:51.520]   And so one paper that we use
[01:05:51.520 --> 01:05:53.800]   as a source of inspiration for this work
[01:05:53.800 --> 01:05:56.320]   is this paper here,
[01:05:56.320 --> 01:05:59.400]   "Order Word Matters Pre-training for Little."
[01:05:59.400 --> 01:06:01.280]   So we actually found that the order of words
[01:06:01.280 --> 01:06:03.000]   doesn't even matter that much
[01:06:03.000 --> 01:06:05.880]   for general pre-training very often,
[01:06:05.880 --> 01:06:07.520]   which is also kind of a scary thing, right?
[01:06:07.520 --> 01:06:09.160]   So this is deep learning for NLP.
[01:06:09.160 --> 01:06:11.360]   We think that language is really important,
[01:06:11.360 --> 01:06:13.840]   but these models can reason about language
[01:06:13.840 --> 01:06:15.600]   even if you shuffle all the words.
[01:06:15.600 --> 01:06:19.440]   And so that's probably not what we want to have.
[01:06:19.440 --> 01:06:22.480]   And so that doesn't tell you something
[01:06:22.480 --> 01:06:24.920]   about how great we are as researchers.
[01:06:24.920 --> 01:06:26.640]   It tells you something about how terrible
[01:06:26.640 --> 01:06:29.040]   our evaluation benchmarks are, right?
[01:06:29.040 --> 01:06:30.600]   And that's what we need to fix.
[01:06:30.600 --> 01:06:33.360]   So what we did with this data set,
[01:06:33.360 --> 01:06:34.680]   here are some other nice examples,
[01:06:34.680 --> 01:06:36.040]   like there's a mug in some grass
[01:06:36.040 --> 01:06:37.400]   or there's some grass in a mug.
[01:06:37.400 --> 01:06:39.480]   Like these are very different pictures, right?
[01:06:39.480 --> 01:06:41.560]   And so for us, these are trivial.
[01:06:41.560 --> 01:06:43.120]   So like, what's the difference
[01:06:43.120 --> 01:06:45.040]   between a truck fire and a fire truck?
[01:06:45.040 --> 01:06:48.480]   They're pretty important, I think,
[01:06:48.480 --> 01:06:50.600]   also to get that distinction right.
[01:06:50.600 --> 01:06:53.960]   So guess what?
[01:06:54.960 --> 01:06:58.400]   State-of-the-art models often perform below random chance.
[01:06:58.400 --> 01:07:03.240]   So, you know, as I said,
[01:07:03.240 --> 01:07:06.600]   we still have a lot of work to do, which is good.
[01:07:06.600 --> 01:07:08.880]   And so when this paper came out,
[01:07:08.880 --> 01:07:11.800]   I think that the reaction was really nice.
[01:07:11.800 --> 01:07:14.280]   And so when DALI-2 came out,
[01:07:14.280 --> 01:07:17.560]   so you've probably heard of DALI-2, right?
[01:07:17.560 --> 01:07:19.360]   So it's sort of like stable diffusion,
[01:07:19.360 --> 01:07:21.200]   but then before stable diffusion.
[01:07:22.120 --> 01:07:24.640]   And so this was really the first model
[01:07:24.640 --> 01:07:27.200]   that really showed just how impressive
[01:07:27.200 --> 01:07:29.320]   these generative models can be
[01:07:29.320 --> 01:07:31.240]   when they're creating images.
[01:07:31.240 --> 01:07:34.160]   So this is, there's a mug in some grass.
[01:07:34.160 --> 01:07:36.160]   You do have to kind of cheat a little bit
[01:07:36.160 --> 01:07:38.960]   because you have to add digital art here.
[01:07:38.960 --> 01:07:42.120]   If you don't add that, then it breaks down completely.
[01:07:42.120 --> 01:07:45.120]   So it's sort of prompt hacking, I think,
[01:07:45.120 --> 01:07:48.400]   or sort of tuning on the test set, but okay, you know.
[01:07:48.400 --> 01:07:51.080]   So this is pretty good, right?
[01:07:51.080 --> 01:07:54.760]   So it definitely is better than I think a lot of people
[01:07:54.760 --> 01:07:57.120]   would have expected even a couple of years ago.
[01:07:57.120 --> 01:08:02.120]   But it's not perfect because people on the internet
[01:08:02.120 --> 01:08:04.800]   like to take more pictures of spoons than forks.
[01:08:04.800 --> 01:08:10.120]   So if you say there are fewer spoons than forks,
[01:08:10.120 --> 01:08:12.520]   or there are fewer forks than spoons,
[01:08:12.520 --> 01:08:14.320]   it just really likes spoons more.
[01:08:14.320 --> 01:08:17.400]   (audience laughing)
[01:08:17.400 --> 01:08:20.560]   You know, and so maybe it's like the matrix or something,
[01:08:20.560 --> 01:08:25.040]   I don't know, but so spoons are just nicer.
[01:08:25.040 --> 01:08:28.200]   So again, what you can see here is that these models
[01:08:28.200 --> 01:08:30.320]   really are just reflections of the data
[01:08:30.320 --> 01:08:32.560]   that they're trained on, right?
[01:08:32.560 --> 01:08:35.280]   And yeah, so models are getting better,
[01:08:35.280 --> 01:08:37.160]   but if you've looked at stable diffusion,
[01:08:37.160 --> 01:08:39.840]   like it still can't count fingers and things like that.
[01:08:39.840 --> 01:08:43.520]   So again, there's still a lot of cool work to be done.
[01:08:43.520 --> 01:08:46.320]   Any questions on evaluation?
[01:08:46.320 --> 01:08:49.560]   (man speaking faintly)
[01:08:49.560 --> 01:08:54.320]   No, okay.
[01:08:54.320 --> 01:08:57.320]   So let's talk about other modalities then,
[01:08:57.320 --> 01:09:00.000]   because so we've really just been focused on images
[01:09:00.000 --> 01:09:01.120]   and images are great.
[01:09:01.120 --> 01:09:04.560]   There are lots of images on the internet.
[01:09:04.560 --> 01:09:08.400]   And so that makes it sort of an obvious thing to focus on.
[01:09:08.400 --> 01:09:10.760]   It's also, I think if you look at our brain,
[01:09:10.760 --> 01:09:13.080]   like vision is a very dominant modality, right?
[01:09:13.080 --> 01:09:16.720]   So how we understand the world is very vision driven,
[01:09:16.720 --> 01:09:18.840]   but it doesn't have to be the case.
[01:09:18.840 --> 01:09:20.920]   So there's all these other interesting problems
[01:09:20.920 --> 01:09:22.920]   that involve different modalities.
[01:09:22.920 --> 01:09:26.440]   And so the most obvious one is just speech or audio, right?
[01:09:26.440 --> 01:09:29.120]   So after seeing comes hearing,
[01:09:29.120 --> 01:09:32.760]   and really we could do another lecture just like this,
[01:09:32.760 --> 01:09:34.200]   just on speech and audio.
[01:09:34.200 --> 01:09:36.640]   And there's lots of interesting stuff to talk about.
[01:09:36.640 --> 01:09:38.120]   Obviously we don't have time,
[01:09:38.120 --> 01:09:41.000]   but I'll give you another nice example
[01:09:41.000 --> 01:09:45.000]   of how amazing Alec Radford is at creating datasets.
[01:09:45.000 --> 01:09:48.240]   So there's this whisper model that came out of open AI
[01:09:48.240 --> 01:09:49.600]   not too long ago,
[01:09:49.600 --> 01:09:52.040]   which was trained on 680,000 hours
[01:09:52.040 --> 01:09:55.440]   of multilingual multitask speech data.
[01:09:55.440 --> 01:09:57.400]   So speech with transcriptions,
[01:09:57.400 --> 01:10:01.280]   and they trained this very fancy thing on there,
[01:10:01.280 --> 01:10:02.960]   which actually is not very fancy at all.
[01:10:02.960 --> 01:10:04.400]   It's just a log mail spectrogram.
[01:10:04.400 --> 01:10:06.600]   So how you represent the audio signal,
[01:10:06.600 --> 01:10:08.640]   and then you feed that into a big transformer.
[01:10:08.640 --> 01:10:11.880]   So this is sort of your encoder self-attention here, right?
[01:10:11.880 --> 01:10:13.080]   And then you have your decoder
[01:10:13.080 --> 01:10:14.840]   where you have your cross attention,
[01:10:14.840 --> 01:10:17.280]   and then you just generate the sequence.
[01:10:17.280 --> 01:10:20.880]   So this is encoder decoder, basic transformer model,
[01:10:20.880 --> 01:10:23.280]   but your input is convolutions,
[01:10:23.280 --> 01:10:26.280]   one dimensional convolutions over the log mail spectrogram.
[01:10:26.280 --> 01:10:30.160]   And so there's lots of papers that do very similar things.
[01:10:30.160 --> 01:10:32.440]   There's models like wave2vec
[01:10:32.440 --> 01:10:34.720]   that tried to turn the wave signal into vectors,
[01:10:34.720 --> 01:10:37.800]   or you can discretize it in lots of different ways.
[01:10:37.800 --> 01:10:40.080]   So there's a wealth of literature.
[01:10:40.080 --> 01:10:42.760]   Then I think one of the funny observations actually
[01:10:42.760 --> 01:10:46.040]   is that you can just reduce audio to vision anyway, right?
[01:10:46.040 --> 01:10:48.440]   So that's what you could sort of argue
[01:10:48.440 --> 01:10:49.960]   this log mail spectrogram does,
[01:10:49.960 --> 01:10:52.600]   but so not to toot my own horn,
[01:10:52.600 --> 01:10:55.440]   but in 27, I did this paper where we showed
[01:10:55.440 --> 01:10:58.480]   that you can just take a real audio sample,
[01:10:58.480 --> 01:11:03.240]   turn it into a kind of a spectrogram,
[01:11:03.240 --> 01:11:04.280]   really just a spectrogram.
[01:11:04.280 --> 01:11:08.000]   So what does the spectrum of the audio file look like?
[01:11:08.000 --> 01:11:11.480]   Feed that to a regular conf net, like an Alex net even,
[01:11:11.480 --> 01:11:13.640]   and then that gives you amazing auditory features.
[01:11:13.640 --> 01:11:15.520]   So now you can use this to distinguish
[01:11:15.520 --> 01:11:17.960]   between violins or guitars and things like that.
[01:11:17.960 --> 01:11:21.520]   So maybe you can just reduce all of this to vision.
[01:11:21.520 --> 01:11:23.480]   So one question maybe you could ask is like,
[01:11:23.480 --> 01:11:27.280]   can we also reduce language to vision or vision to language?
